n_harmonics,base_freq,magnitudes,instruments
10,3.076699718729128,"[-0.09767091 -0.88298659  0.68589909  0.19348984 -0.89416428 -0.0718087
  0.69372147 -1.23370022 -1.59909078  0.87059441]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9913594693855137,-0.4007141758052062
-2.988598140165832,-0.5510814151411066
-2.987454579220133,-0.5899142352233246
-2.9866405812027175,-0.5505619634983568
-2.985064727945224,-0.6620662172252431
-2.985021751587495,-0.6265870374356987
-2.9849036897963894,-0.6575918264069743
-2.9741598540494576,-1.0293196299291174
-2.965369399474128,-1.3409082583288057
-2.9545075593506005,-1.6724124526321817
-2.938861189889062,-1.8093770069640653
-2.932967000002882,-1.9203676408116521
-2.9217596676661284,-1.6971307174044894
-2.9073993918186916,-1.4074148794426073
-2.9039144939616914,-1.2238035447475542
-2.900939110359468,-1.1122215631953314
-2.8700633245575844,0.39485234639708
-2.8559466711793267,1.1873057757924916
-2.8530593243400197,1.3539125683728157
-2.840625277027697,1.9046289948491761
-2.834541442560766,2.0945265974063
-2.8246322185422055,2.3285670587117306
-2.8200845177622424,2.3374538245778083
-2.807546151276349,2.3570034597583405
-2.78766052985251,1.9303612434430981
-2.78038469289473,1.7085783973753748
-2.7770842593955365,1.5185336068613184
-2.773068141940346,1.3667871714087731
-2.752118256677411,0.4585593092257458
-2.7519611808320796,0.4714463710077782
-2.748322324475515,0.2600029921797936
-2.745824984856232,0.1984891798631661
-2.7280352507884587,-0.5025225851314565
-2.7234296197730457,-0.529434011272815
-2.720825947455486,-0.6472816872279257
-2.7096229080628533,-0.7690813268516239
-2.7059114747368067,-0.801383862445578
-2.7036184913432293,-0.8837855802808069
-2.693439446626691,-0.7761803069061328
-2.6855261887105355,-0.7312584022079269
-2.6848881414238566,-0.7108531883586304
-2.6814969771669213,-0.6792029344694633
-2.677096240285947,-0.5106170504306684
-2.6619525654343335,-0.23128767840164066
-2.6605119025492048,-0.19844555320154603
-2.6575417444445417,-0.11765776745703996
-2.639397754707751,0.28428898732665014
-2.6275334345183774,0.36736140013382074
-2.624869441319503,0.33697118276513194
-2.6230308316141944,0.3372736182386751
-2.622734434670019,0.4457193012162286
-2.616691207790776,0.34457412239061985
-2.613552258749192,0.4384514825917352
-2.608860063382677,0.3309547963813465
-2.5968700078170572,0.06074957019657517
-2.592924185616,-0.0593979037023846
-2.585145725631141,-0.3026081687167046
-2.5837339526520067,-0.35669459644237145
-2.5800608901458126,-0.47474284571275915
-2.577322588488445,-0.5751948608850269
-2.5749017507438907,-0.6773588380483664
-2.5705880415591404,-0.9503381287406225
-2.570269936298823,-0.9946419420812997
-2.569560284232289,-1.041316119051684
-2.5691389557920057,-0.9853193537289031
-2.5490500504820615,-1.9846979932056739
-2.5436113549546615,-2.1783114345776426
-2.5374546419369004,-2.4200845491277536
-2.533883360280807,-2.5474539042594855
-2.5328294370141085,-2.5906492635457026
-2.5325354056787948,-2.6237557360107413
-2.5308225490029805,-2.650928597892384
-2.5249430385448965,-2.8700068147119797
-2.518731791841224,-2.998825291994924
-2.514819879918912,-3.0705544626145227
-2.5103845520752053,-3.1288487342233084
-2.510262691306821,-3.1646720386599836
-2.5002108345251504,-3.082114178379366
-2.492100851413182,-3.033133775514184
-2.489062771924464,-3.0058100990583685
-2.483221797457846,-2.787857575924754
-2.476438730220575,-2.595359769802688
-2.462658209117332,-1.9282084896433134
-2.4583376489401036,-1.743207438438861
-2.456583575637591,-1.5834338268993466
-2.4478702987508107,-1.0476112868273006
-2.44275505854859,-0.8439542695424954
-2.4341839890450236,-0.2272118964832855
-2.4325972557778863,-0.22574954416943657
-2.432400540159528,-0.11608118308537889
-2.426856184196355,0.1142896042375182
-2.421986362891721,0.4011374921116181
-2.4200315288852208,0.43377725870440936
-2.4192104625870554,0.5319022784470541
-2.4169510068323907,0.6265897135069056
-2.416625189481917,0.619365654222728
-2.4050590529654414,1.126973896819118
-2.4000594861549,1.291609035954696
-2.3922565729284067,1.4247935107680372
-2.3659759158082023,1.3598273298931487
-2.3629755353183657,1.3729023065106898
-2.3509800079908096,0.9935647468590457
-2.3500237085734073,0.9198789406717907
-2.3298948072937344,-0.027989080810222944
-2.3208441020698647,-0.5415657564994873
-2.3203018147070313,-0.5448799336316925
-2.3189629381007046,-0.6586239592595029
-2.3150182724289428,-0.9183124760485594
-2.3133025487630245,-1.0133661627975379
-2.3078032470014214,-1.2966323514544134
-2.3028746049668847,-1.6363399408981791
-2.302649264980321,-1.65112045594422
-2.3002746047309657,-1.7381909774115891
-2.296073424922749,-2.0366559206716492
-2.2933521598787414,-2.1426467245058696
-2.291758651963382,-2.1988110492219484
-2.2620328389312343,-3.5069148613382075
-2.258907811540351,-3.594531234765454
-2.2465903673805627,-3.7544371873897107
-2.2220479280977745,-3.653256416933837
-2.215828078879015,-3.602853510291816
-2.2154242757383527,-3.555808245628218
-2.2141793009390747,-3.5121843096013374
-2.2070859176068645,-3.2922876165167034
-2.1953500749590624,-2.90819774885592
-2.1933706489948106,-2.8380749709463746
-2.189163795373336,-2.6249158377261312
-2.1832917832080385,-2.3164253704881292
-2.182003400879179,-2.2699439893360824
-2.177417902427231,-2.014666543397282
-2.175620889528054,-1.9583257379032595
-2.169706929403917,-1.564299900904715
-2.1679876226980523,-1.4691988662828037
-2.1671296808207203,-1.3778692617259174
-2.1602585496322213,-1.024679090568774
-2.152659251263854,-0.5568732718485856
-2.145159417431776,-0.043981336590418516
-2.1359656153166293,0.5004563212985961
-2.134477700045334,0.5092321383087844
-2.1322059178328523,0.7150667240058725
-2.124860540907236,1.0951654967925313
-2.1173980516130055,1.4770026828810452
-2.1085105660263768,1.911821949995967
-2.1081827306347125,1.9050054032925319
-2.1075018956856386,1.914276749854246
-2.1066744427124102,1.9763246259795368
-2.1005028227208946,2.1730469040775007
-2.0605721459500828,2.405438275095076
-2.051858501550803,2.132838737121006
-2.0475897025391445,2.005994166834409
-2.043068851155405,1.792507501830245
-2.0316267943134374,1.2124782148614386
-2.0229160258297965,0.6604732358862568
-2.0169125944503796,0.24281850783173878
-2.0156742577053572,0.19235351977878218
-2.0155038191829444,0.17676552289662917
-2.0117092224152273,-0.12733645063703936
-2.010447623450755,-0.2028105793522901
-1.995768787327476,-1.2238935624733074
-1.9922654455428375,-1.4827662906198817
-1.988473052016826,-1.6816434264994704
-1.976389153503809,-2.3741220769227818
-1.9762814171993626,-2.389550083414297
-1.971712840480836,-2.632835687474717
-1.9715928919331795,-2.6019848508607923
-1.9682620708393914,-2.743979646772336
-1.9531381675174686,-3.114126173601374
-1.931753342406369,-3.037972222840166
-1.9249367154615016,-2.764860178877836
-1.9202439491271033,-2.5312423923953165
-1.9160750821099195,-2.303105447824746
-1.9141749230545908,-2.2483240814778105
-1.9133826107643683,-2.2119041231411254
-1.9033260541685169,-1.5955110691994552
-1.9006103345190897,-1.3694368104418193
-1.8984896447764128,-1.1821283993980827
-1.894779382144375,-0.8711412694785052
-1.882804348059802,0.023368756396413445
-1.8738887184748154,0.7873502678188995
-1.8651052086098072,1.4245269568790169
-1.859388487202876,1.799143956897346
-1.8577931474953076,1.917826659858327
-1.8293868269798657,3.06967330877782
-1.8122633109955317,3.0844104197197857
-1.8011802690780925,2.7520884154034895
-1.7990914196621828,2.7337314453116908
-1.791166749997811,2.2831661141926234
-1.7809414830298496,1.7776730040214161
-1.7789155060387203,1.6532167549136325
-1.7762746082955185,1.409993110689332
-1.7708070850233475,1.1122246191743717
-1.7545720531563873,-0.007034230071348249
-1.7539577349883808,-0.03668462437776189
-1.7502826654038146,-0.30461430353707886
-1.7409482559977665,-0.7896488130154411
-1.735221393044137,-1.103983308389633
-1.7333147564697684,-1.193504263578105
-1.7310335618956918,-1.3229671343445824
-1.725498121460196,-1.492083554564188
-1.722449875820282,-1.6096823094276265
-1.7218098053367294,-1.555220495740175
-1.720326138085661,-1.6367684963547584
-1.7200500490325747,-1.6155892067083892
-1.7181033426281829,-1.6794544179653421
-1.7139780467292345,-1.7532470393118769
-1.6991738898853417,-1.7219559949654197
-1.696714056815488,-1.7330675412804568
-1.6921422952214753,-1.6246473235732648
-1.6892117615624045,-1.5892443505975395
-1.6855258479757507,-1.486973536591435
-1.6794443704342343,-1.2880676794472503
-1.6722691073280904,-1.0461812307644371
-1.6672149554431042,-0.8518114404178616
-1.6544974871079,-0.2579275740845898
-1.6434470603920255,0.2466859384249749
-1.6238635709657971,0.809007254647856
-1.6173168311008328,0.9204602638182966
-1.6116386074196956,0.9640821394976482
-1.6115919850246117,1.0073666460176114
-1.6107261864054632,0.9401473994476959
-1.6080074815404746,0.9084886123889866
-1.6049059611073908,0.9319002382772675
-1.6028833360141275,0.9313789375231707
-1.6002716184232115,0.8893805282512363
-1.5944218710239582,0.7216814547006573
-1.5847693585215454,0.44818913919386255
-1.5832073876365313,0.38751564162824936
-1.5806921463377845,0.3368979721828995
-1.5705344747605932,-0.1120575829997446
-1.5676644652520824,-0.236764174454121
-1.5547953554719172,-0.948171056972046
-1.5465226080059056,-1.3707583815766238
-1.542844047134683,-1.5499314132806585
-1.5349317064245733,-1.9805803099764443
-1.524995591003061,-2.368598509514906
-1.5160626693478088,-2.6193832188287005
-1.5076018951707362,-2.7574764320734655
-1.491685651230176,-2.7218998948758175
-1.4854393540960882,-2.6870032831760917
-1.4850029323737455,-2.63464958766249
-1.478751485648078,-2.5486703968285447
-1.4663953805870822,-2.0686674458721175
-1.455180142077049,-1.6401875546879212
-1.4547131788056784,-1.6286257324655986
-1.4546394465595112,-1.6379192415388912
-1.4542933582040651,-1.591339837002649
-1.4433257262497967,-1.1746573037331607
-1.4419877242905434,-1.0382109109168145
-1.44051882459335,-1.0089261840729746
-1.4300068934045396,-0.6893157626185618
-1.423148161392843,-0.4749566851831323
-1.421654877408873,-0.3422713202267351
-1.402054027680261,-0.22297984622121292
-1.4009016323077785,-0.2012742163134608
-1.3859571076858215,-0.327670839518013
-1.3824946217004526,-0.40845821179812625
-1.3606959536328174,-1.1032153006519827
-1.35039201960794,-1.5394992108204015
