n_harmonics,base_freq,magnitudes,instruments
7,4.444878620884079,"[-0.54426584 -0.25661212  1.00906696 -0.02601215  1.27355394 -0.78646761
 -0.66784856]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9982166857926464,1.597040416143202
-2.9717625342867215,1.3416103838716247
-2.9708746988510426,1.3351798933421843
-2.9676737394482773,1.2878828910958657
-2.9673164416320734,1.3038353005886902
-2.9531049802566143,1.1560612590016373
-2.9422691578869307,1.1107823089907976
-2.9416744335433354,1.1104691957249326
-2.93941026848034,1.087923214204825
-2.935985696630608,1.0868111530612983
-2.9317267705890995,1.0488976950808262
-2.919044938430026,1.0685002281709872
-2.9122449922109013,1.0619481669061637
-2.9101146812428738,1.0485767905660313
-2.9050363949418436,1.0808204323089792
-2.890151464559985,1.0993832621597035
-2.890083416041321,1.1061316005194461
-2.8855703327241646,1.0764161220970865
-2.8776995041999704,1.0794448092976032
-2.8605213825746443,0.9950638658595512
-2.8580595867430887,0.9313797129467908
-2.8539902157592136,0.8976835899762456
-2.842030456740554,0.7085564187178732
-2.8409446206944766,0.6799174687457009
-2.832644287575805,0.47081682264377106
-2.824855679996582,0.3171772917625481
-2.8159173805055437,0.06404470433853086
-2.8145449415328256,0.012151297562667042
-2.7976808459295865,-0.45340787848952663
-2.796556082344712,-0.5062318744345182
-2.786715218975792,-0.740348666435504
-2.7853972587338767,-0.7509559050240293
-2.780825381146716,-0.8762640439463683
-2.751313192172458,-1.1249427871543327
-2.7370715479946455,-1.0328532676741264
-2.733519090133952,-0.9895925214329839
-2.732745601777066,-0.937400488961872
-2.732468165679692,-0.9677901928155578
-2.7291334412405437,-0.9007062042090812
-2.7275500538008925,-0.8664437316439447
-2.7225650135370705,-0.7684878599712357
-2.716732613297034,-0.6368608466619357
-2.711065507025289,-0.49497282559385364
-2.7065064314166616,-0.359845174655704
-2.7003084033218654,-0.17843195750808216
-2.695961668196541,-0.0672475479331909
-2.6850030372198463,0.2184292559961199
-2.668992068964501,0.569512612047654
-2.6638854718224128,0.6485629063084714
-2.6603910026726165,0.6884026376019543
-2.65958513562333,0.7210419440943205
-2.654410545231154,0.751267405382956
-2.649107968532004,0.7892161770161404
-2.6483928216338852,0.7868605524532195
-2.643943403375074,0.7998591734800354
-2.6413920416837975,0.8008754930904689
