n_harmonics,base_freq,magnitudes,instruments
10,1.8415592334929838,"[ 0.96410806 -0.30004278  1.42877087 -0.78644419  0.54106033 -0.49945576
 -0.32607526  1.13135362  0.53536521 -0.89970078]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9977235957454424,-2.254578951596389
-2.991704935960109,-2.5446778940041814
-2.9813536114440824,-2.9633075632706625
-2.9807344236510875,-2.9792323261656066
-2.9792006620725706,-3.037208713372094
-2.9754585635025594,-3.1909920738755186
-2.9648258910680374,-3.530061448847839
-2.9647889087130923,-3.4956587467740348
-2.961981690329054,-3.6176786641794445
-2.959258875546613,-3.653608432738987
-2.955181434917191,-3.791330286726251
-2.9538952113111376,-3.7743340806997976
-2.9516838087130326,-3.846785952765997
-2.947405869040771,-3.9140839406801193
-2.9437475194458687,-3.9628844928361957
-2.9399605250609144,-4.009019353791229
-2.9346145606353033,-4.030140337544032
-2.9327955483513666,-4.039094665728711
-2.9282369623228903,-4.056546168671516
-2.923473723821443,-4.022179369245622
-2.9071291233903076,-3.802314341940031
-2.9049993353472265,-3.727924330264378
-2.897545917501352,-3.5616713030129534
-2.8932189739926883,-3.3932211003139616
-2.8860935738602524,-3.1717097388979294
-2.869250667506214,-2.411143355095942
-2.853906746610929,-1.5353191297276747
-2.8520310998194986,-1.4423967216841
-2.8507958823024966,-1.3638181682976662
-2.8505223081599405,-1.3681128425313398
-2.846227407832277,-1.103737920441341
-2.8442250958785573,-1.02315204758414
-2.8389096251505763,-0.6524170566611603
-2.8342472677212247,-0.39522260143128735
-2.833835022896114,-0.3428311688633219
-2.8244553228553197,0.27823357925175296
-2.818664012306006,0.6151749938830807
-2.8059859002653624,1.4069652354144684
-2.80331080976627,1.595373465939215
-2.800578227996571,1.7415950804909923
-2.7957721132390967,2.04406910775661
-2.794355254222289,2.097354635845434
-2.785597307816421,2.579297932858878
-2.7805535997968907,2.8172957178380553
-2.779122552146559,2.8706274638304112
-2.7779892727482878,2.955807946363003
-2.7718573880548565,3.2144006034227344
-2.751716027781608,3.8097572577539736
-2.711543011826538,3.9126164179303693
-2.711062619529362,3.855652620506721
-2.6932771466316145,3.3438297242639963
-2.6911846756518663,3.294805210890018
-2.6636208154825196,1.8812807404996708
-2.6599343558296566,1.6541556905610326
-2.6587577662812665,1.5507501374788
-2.6559170825258,1.3847861167869828
-2.649856338159588,0.9860422072940864
-2.64877764297014,0.9157184028873042
-2.64647265503221,0.7787499201334339
-2.6372479935533173,0.13347078698424003
-2.6367473186982178,0.08892729734319595
-2.6361880939770916,0.06339737204800756
-2.631542575282903,-0.2710589701448416
-2.6253604075642993,-0.7182275419490509
-2.6102397309651817,-1.773857260381976
-2.5994731604372996,-2.4704096992656157
-2.5985816972749296,-2.5563664651972435
-2.5917643169933227,-2.962186351234772
-2.5837363572580623,-3.416574652473487
-2.5785055686893847,-3.702888891420634
-2.5765792667782006,-3.78603225806068
-2.57326543187064,-3.949649674763964
-2.5636764524080218,-4.402496817225119
-2.5614353222879434,-4.470807772674352
-2.554854768016739,-4.723418919129264
-2.5485684578956995,-4.900939536699224
-2.547080726838841,-4.913921100463105
-2.541285696930365,-5.057503869147355
-2.5386640170150283,-5.1189808777504116
-2.5314155605837207,-5.231935639610535
-2.528698616466242,-5.2245434989444695
-2.5264464694853723,-5.252236550806946
-2.51779831525384,-5.227542324765799
-2.5088533669831703,-5.184799687475692
-2.5036517270237924,-5.106393837860139
-2.4929977145853277,-4.906372849289377
-2.490964532176574,-4.856909746723134
-2.4882344047774607,-4.77525773437339
-2.485125012369976,-4.6913963297629895
-2.4788255033272444,-4.489580724539792
-2.4725362231098837,-4.228988210879474
-2.4712815661746053,-4.201251247977933
-2.467230183750437,-4.022045469380735
-2.458072630546612,-3.653805121439641
-2.4559158822360025,-3.5241096812014705
-2.455313113637417,-3.5172150886196842
-2.439774534403667,-2.744006302106373
-2.4360878198117613,-2.5439558367798023
-2.430178584023598,-2.2673628747551002
-2.428636471759429,-2.1649928086293055
-2.4255034862630973,-2.0035158513470384
-2.4241469149415504,-1.9095988295703619
-2.4238204973722253,-1.9288024652382514
-2.4231493167484253,-1.9022263903237318
-2.4190838367140564,-1.67543523728146
-2.4155106955530146,-1.506877823726755
-2.410468516069583,-1.2477254515178005
-2.3984273433935055,-0.6422615735169043
-2.359159669723966,0.755461361577115
-2.3408439788250157,1.1272310667844494
-2.336714076776093,1.1739329478078724
-2.336384489424147,1.2084997413789367
-2.330252047982931,1.2647331765833432
-2.3207678410971235,1.2895046977592544
-2.3196187136353394,1.2964482780463165
-2.318381415792369,1.3198365629049857
-2.313112652882685,1.3315348899412198
-2.303400922243706,1.2668177166345798
-2.2925988019407635,1.1925726617890233
-2.28852469472844,1.130784282065453
-2.2877171348741148,1.1201557277838197
-2.285799292282257,1.1019160441402156
-2.2839331897671524,1.0692926669730638
-2.2754331159904986,0.9410948391533148
-2.2696682979457323,0.8554875709722407
-2.2663440235373713,0.8101742869069993
-2.2656881849675066,0.7813529657004832
-2.257750909259502,0.6462432635251565
-2.2564746424392563,0.6298022871190729
-2.2554155013196646,0.598332229707685
-2.254746458818415,0.5752043290345804
-2.241482758665641,0.35900286844565144
-2.2403140652129454,0.32618339164481863
-2.23672661524062,0.2557465769135255
-2.236619380411133,0.22799816557605368
-2.2330991187281644,0.20455349814262178
-2.223362736275998,0.042859372256417075
-2.2208855043584945,0.003686790811385153
-2.220647808403628,6.093859332831037e-05
-2.219694455865776,-0.008215932708177408
-2.2136299279263985,-0.10453104696784322
-2.2124871866819382,-0.10127340652202453
-2.2065724468348287,-0.14592435831672923
-2.205826106775762,-0.15330791091579488
-2.194069202747234,-0.298343117899027
-2.189357481642609,-0.27135127720257723
-2.183871841605045,-0.2844756707978856
-2.1790029979664327,-0.2972462819966361
-2.1766022949069685,-0.2910987715974588
-2.1723521014383564,-0.24960804055743518
-2.1671946202317,-0.23968330022973172
-2.1650804246558506,-0.20176962423277395
-2.1561859344454612,-0.14667207755163209
-2.155274613201386,-0.13340470716282937
-2.1388893686059527,0.04673353532376869
-2.1306027160483367,0.22376990419202322
-2.1235681619181612,0.37732207586783234
-2.1170884564818526,0.5036836199812832
-2.1075629851509508,0.7169103546319878
-2.0965517391612063,0.9773565955343244
-2.090365816838469,1.11260057567717
-2.0832926020138594,1.3119701514068078
-2.078148358391479,1.4018406592702846
-2.073000382464473,1.5005618479612226
-2.05234498782863,1.918724097895277
-2.0269558873040086,2.1910602399382175
-2.017851045768956,2.2385794869096522
-2.008604886995564,2.2104887733606198
-2.0043700614924007,2.209860770567761
-1.9931932983599168,2.1185624254967315
-1.981224353247852,1.9151908525778762
-1.9683956291604314,1.6818526664899682
-1.964899250960391,1.6388057826865368
-1.95724818844584,1.4311160683921476
-1.941532463017295,0.9505299669250188
-1.9404568321804931,0.919392288163667
-1.9378362406241887,0.8587948836491919
-1.92571805402354,0.4525566495249066
-1.9237911161330032,0.36963601947751823
-1.9141168745432324,0.04558261854934714
-1.9122817454093555,-0.02805320091091534
-1.9122734203298737,-0.018675219912885902
-1.8969248131004133,-0.5758112568256466
-1.8920190066881282,-0.7590143813740963
-1.89051108752057,-0.8027141387917914
-1.8843286336823761,-1.0083971612614195
-1.8823761133616999,-1.0900331004501291
-1.8813003697578643,-1.0924211468549572
-1.8757683398605705,-1.3067616242574762
-1.8755139453885525,-1.297034583960634
-1.8731240322680125,-1.3863979086549856
-1.8725819507514978,-1.3956310287217608
-1.866990227375675,-1.5836544231697072
-1.8591116022407959,-1.793467539655226
-1.842790483230701,-2.201549394215322
-1.8341446440725033,-2.378768433193769
-1.8273731808001383,-2.4847483587088814
-1.8249576863943735,-2.4981109520639095
-1.8219711409555144,-2.536484698655817
-1.8218706357138512,-2.524519282534139
-1.8217476309218252,-2.5596165683783525
-1.8129810195830067,-2.6394770231658753
-1.8129274945602987,-2.666132962522137
-1.8025554304637643,-2.7189377057218485
-1.799463420293723,-2.7509908134330847
-1.772407073524173,-2.6995838313525633
-1.7577697828140995,-2.5828572719562546
-1.751379698876668,-2.5091030887924437
-1.7401182515709301,-2.3587349957037773
-1.7389765244836022,-2.341093254124565
-1.7376441913727896,-2.3030544909951747
-1.7337968427124988,-2.282649735100892
-1.7323106958508168,-2.202546196653238
-1.7300921440731176,-2.201752461459908
-1.710284042195136,-1.867746316261396
-1.7056795950481958,-1.811404056354053
-1.7042050542943392,-1.7821629194776922
-1.7029707722368073,-1.7318821948524876
-1.7017252586019525,-1.7116569999812699
-1.6908872904021521,-1.5354517987616736
-1.6836131515332202,-1.4094678466654535
-1.6819781324439973,-1.369140620509957
-1.680487125055782,-1.3515012662001027
-1.6762824233571993,-1.2547562398823187
-1.6721300328338609,-1.1827369900603082
-1.6704017405655256,-1.1544430127368974
-1.6598295052318575,-0.9880445076792393
-1.659716723174708,-0.9799956794152257
-1.6585795619579304,-0.9823113227898543
-1.647409349823356,-0.7712226317961812
-1.6466873388864702,-0.7385636767914979
-1.638438524185539,-0.6625702978437471
-1.6367421487794842,-0.6092171995309316
-1.6185879548559055,-0.3301931019281473
-1.6169362273474397,-0.3064009258002798
-1.6014677036115146,-0.0901469551262534
-1.5908734358389651,0.05537085498993267
-1.5850282356368879,0.1372188346547263
-1.567776014066358,0.4440470264101089
-1.5677082048545063,0.41745331931765073
-1.5625466776142203,0.5141180298480222
-1.5611490419150809,0.5603856467306052
-1.5457802570545645,0.818219626373755
-1.5349011315099852,1.0339797875113566
-1.5192305539484359,1.3957756952333342
-1.5150999882736391,1.522066283402015
-1.5122468271501381,1.5961925758508428
-1.5116325490035465,1.5930742002860483
-1.5046292238401393,1.8006966821398174
-1.5004505265611456,1.9001256361061596
-1.4992868255341965,1.9122772778699106
-1.4902809099128027,2.1727843921304957
-1.474433631164937,2.613127069218003
-1.4677791500339838,2.8049867923683185
-1.4561162964834815,3.1553883653311616
-1.454543356844938,3.217250744357649
-1.4498252090876582,3.358197132753843
-1.447629861752354,3.403796884481424
-1.4442322463298571,3.5417991198759475
-1.4353974144974697,3.7458079160333666
-1.4177859421016483,4.248227033617128
-1.4165421661103625,4.291019195549553
-1.4155785367440128,4.294026069131967
-1.4146941603817291,4.326858118067875
-1.4126167729688375,4.365265777547408
-1.4109367268648272,4.410940525930534
-1.3974351012931747,4.705267372502734
-1.3967007884880702,4.686130873839288
-1.3924294338404894,4.79437947463007
-1.3891802087614848,4.881079810406912
-1.3881746558184083,4.855899578527036
-1.3831228417206285,4.924435498583774
-1.3786706671075957,4.993583712240716
-1.373897749819438,5.045369370704413
-1.3550688731289233,5.174250234938513
-1.3406946674483047,5.173057701761285
-1.324715341459957,5.112096150822216
-1.314046129657549,4.95702538032923
-1.3100724276198485,4.91782490889062
-1.303383847844017,4.748017195207953
-1.302627642329573,4.731896117203272
-1.2977042338495426,4.6591950194221186
-1.2962455755788966,4.6370758160554955
-1.2763259592912093,4.170107643005519
-1.2751237956701624,4.168174534643862
-1.2709541588818472,4.018572841040822
-1.265664953974331,3.91936893121683
-1.2512122936053045,3.4722911802004433
-1.2489794640068157,3.380485522290491
-1.2435859706546488,3.2603989339717563
-1.2242559835067788,2.6694325909379066
-1.2193252550180311,2.526909562679577
-1.2152964429391422,2.4223050914144806
-1.2069738861876171,2.195721795255333
-1.2062146266669227,2.165340288278504
-1.2029784248923696,2.086780623569577
-1.1949167263235712,1.9004265612863283
-1.1947585016900566,1.8742276780139095
-1.1942776222911031,1.8699248720723773
-1.1893480561880738,1.7928212001249733
-1.172214284771164,1.4473116837145878
-1.1671476655441924,1.333661624003124
-1.164000357805714,1.2830769787480205
-1.1618312451595456,1.2444591638789049
-1.1515217364313226,1.1083863514238113
-1.1114754486059437,0.8597657867831534
-1.0955366143286949,0.8785615190571718
-1.0933789856002112,0.8655699032057721
-1.0877617478300805,0.9186095964687959
-1.0838619406972445,0.8982384101664284
-1.078738673959478,0.9218433208275149
-1.0780804478215729,0.9114958639368175
-1.0648646154192611,1.0312394467447152
-1.0614504863101561,1.0274207601081982
-1.0548427473443713,1.0400095110119187
-1.0540437245311116,1.0795988589753671
-1.047411123010759,1.091596146358973
-1.045478879938695,1.127617793004372
-1.0442156018824549,1.1324663473679213
-1.0328599561787193,1.1873953905653334
-1.0286489310186642,1.2197222783067068
-1.0196947255621471,1.24822010630391
-1.013796987876445,1.2575620137516261
-1.0122565123300993,1.2878650962769116
-1.007825401814566,1.3018352955457022
-1.0077493523176821,1.287161024354039
-1.0066595269935288,1.2968478510196126
-1.0047521301345037,1.3105287232116947
-1.0043464288488335,1.3214832073720693
-1.0039038736815762,1.3102831197479032
-1.0038251389373944,1.3109832591077764
-1.0036976702522533,1.2617075818115564
-1.0026029869949749,1.2972791533480454
-1.0012226725665678,1.2949087452017554
-0.9934328478351269,1.3074245656110446
-0.9827405824065503,1.3025476484813234
-0.976272740633366,1.292406024840977
-0.972974895707269,1.2854787710891544
-0.9676707719471018,1.2644783214959432
-0.9672433510403629,1.2702036447706608
-0.9634926613112977,1.2438353858222737
-0.9620281312853818,1.247697736668344
-0.9459328820268471,1.1728119425856185
-0.930155397140132,1.0541594876308027
-0.9278563495675805,1.056043673094451
-0.9270203099942416,0.9939088916052687
-0.9212370535140475,1.0150992433215376
-0.9202882036997311,1.0111910092282737
-0.9145208336530883,0.9402233507893367
-0.8885065032352157,0.7202544422971786
-0.8878754890674139,0.6780597586266454
-0.8840751567575316,0.6753201032870302
-0.8791918299108312,0.6428853196142751
-0.8770605959424653,0.576164913621866
-0.8707609102729412,0.5270480970816128
-0.8697573910206433,0.5339701372860923
-0.865900502551912,0.49964677210566144
-0.8637662159670403,0.4531666173605919
-0.8629432653903715,0.464226281186154
-0.8582977210468226,0.451189182635914
-0.8478575618550597,0.33320143852827405
-0.8357029717727347,0.26794899459099797
-0.8305023201430757,0.21371185151515282
-0.8240657236886522,0.12059880590250477
-0.8221206274172728,0.17590873516958175
-0.8192008127899943,0.12037573614763858
-0.8178784531166672,0.11074367134583273
-0.8151959601804757,0.10233641538313469
-0.8144726772130682,0.08859472548829855
-0.8135798904713627,0.05880171850023385
-0.8039798186706539,0.038497215192813475
-0.8035536908859964,0.029318342922290568
-0.7863629931976472,-0.09541484535386799
-0.7847147450664052,-0.12316114619023225
-0.7842875580153676,-0.09966889882177966
-0.7821341208766612,-0.13351440271586631
-0.7807152892239886,-0.12446424858885974
-0.7786720366754238,-0.163598304414916
-0.7729912991281984,-0.20693008062541743
-0.766218144040204,-0.24951407869177375
-0.7645476888718159,-0.22520392182964033
-0.76069006544772,-0.3021693482226426
-0.7546514744736266,-0.32621774989401353
-0.7531029620819361,-0.3526642519067668
-0.7500875780733098,-0.3651820008552924
-0.7458430584621585,-0.4105638902985289
-0.7360385945201067,-0.5260799257827311
-0.7139266678557603,-0.7840092496710742
-0.6845479039512279,-1.2431006263387478
-0.6768378719923076,-1.4090657547852237
-0.6740516944300747,-1.4524162853128861
-0.6661349928884777,-1.6173047644828407
-0.6644777595834368,-1.6426849935979255
-0.6569814540068339,-1.7967822473927477
-0.65113802516285,-1.9186361530914706
-0.6439937399695399,-2.074752186314495
-0.6389913289246558,-2.169906247332195
-0.63557693739273,-2.246847988623413
-0.6304651023152221,-2.339594426224897
-0.6120266444279592,-2.743895416451137
-0.6027594197434416,-2.9055838357224633
-0.6009529438661865,-2.9791872496458778
-0.5969120831545611,-3.0490241961915547
-0.5954209412918483,-3.0640152257363833
-0.5935143576827357,-3.0694351295546203
-0.5873377379755058,-3.172158489256382
-0.5831782476545806,-3.250426062483208
-0.5815113135930208,-3.272605928109025
-0.577907491873165,-3.3314815902103105
-0.5727499847410202,-3.3852155389442835
-0.5698657275715733,-3.4092467813215093
-0.5668319430599627,-3.4248468652647346
-0.5640054913933832,-3.4688383352928405
-0.5607316988332212,-3.5110863386064555
-0.5606042832362608,-3.4789560215744575
-0.5496019686424356,-3.585992594888878
-0.5420634607683823,-3.6007757365454003
-0.5378828402729701,-3.592714315685167
-0.5287753807880131,-3.5866796553720395
-0.5264807309989461,-3.558291069970296
-0.5264060887315303,-3.564421446515578
-0.5189591937102076,-3.54568734369006
-0.5149673176438281,-3.5266366563361955
-0.4984609634790873,-3.2992338460863584
-0.48440240925820444,-3.0494977694865417
-0.47862478655927543,-2.9246832073280173
-0.47210294656211804,-2.7885611540933444
-0.46699272015483384,-2.662392506768709
-0.46520098185508596,-2.5953810744814425
-0.4605811268728468,-2.5043410660409773
-0.44290793691382735,-1.9960737508428508
-0.4425740676980432,-1.9783924799343489
-0.4298615639941952,-1.585288091177316
-0.4261659826269222,-1.4644469186904914
-0.4255194987171258,-1.4580769559722038
-0.42446098161926216,-1.4479447728796542
-0.4222993677333333,-1.3765307657748493
-0.41952535802142865,-1.30459397463667
-0.40312378847006425,-0.7966537474924525
-0.3987350414954056,-0.6689175119194241
-0.39242529952517113,-0.463810776473729
-0.39021251580606986,-0.3876054253054553
-0.3842032080817477,-0.23913810725867649
-0.36771753648236905,0.19669954815058113
-0.3649895661729836,0.24522593522189776
-0.3593729990805663,0.34928900482368386
-0.3591103025590816,0.3620220710179039
-0.35546676722050785,0.46333741325130773
-0.3551819611260423,0.4621050110063921
-0.3545258282810506,0.4610454667456322
-0.33839045815945745,0.7543039101211299
-0.3373499422602597,0.7912831461291124
-0.3371062174015549,0.7991125084503972
-0.33457077218970044,0.8354474679359681
-0.33018604802001095,0.9030126652903628
-0.3293839050698981,0.90599436415434
-0.323816127750185,0.9871016638048704
-0.323436471417585,0.9654017241105023
-0.3172656234784901,1.0441606515594415
-0.3053757138539668,1.1411599885301607
-0.30515857647120104,1.1260472693585453
-0.30304650423616586,1.171024392133163
-0.2982298951265969,1.1568909751173413
-0.2920453944397483,1.1580585747077496
-0.2787169385921109,1.1714341045861738
-0.27676726473548463,1.1781817185453027
-0.2703870819283498,1.1446252485698523
-0.2636355652896696,1.1123012484522976
-0.25171073219264084,1.0900733156512812
-0.2465725483598753,1.0642868755912833
-0.24300690988162632,1.0222245202729356
-0.24024203857501858,1.018038813411191
-0.23955291546878899,0.9984033218613698
-0.23650848405724378,0.981699077150592
-0.2341959845241206,0.9683816450960978
-0.23101943787196255,0.944824376367347
-0.23046370408813743,0.956220622309552
-0.21387706734627976,0.8110112680159629
-0.20446718033861977,0.7210743846075119
-0.1927923147526558,0.609264788423745
-0.18838733211506753,0.5934231436219701
-0.177077167285967,0.49190494949960845
-0.17351988197824486,0.48310625478657543
-0.167865869900643,0.4309474016461265
-0.15869783214912303,0.3532748758758926
-0.15822174072514983,0.37608577945123123
-0.15046816211309633,0.32798812700054064
-0.14540324895127332,0.31624438800223037
-0.13582049520541872,0.21817340887422895
-0.12889582096003904,0.18681648522228297
-0.1234195708342245,0.14943478185248382
-0.11967134916472144,0.11038053372867454
-0.1188283653375537,0.12343567147875348
-0.11557576004608006,0.14183126990742673
-0.11501084464726308,0.10889203209255087
-0.10914631342761494,0.06391864384866212
-0.10679447081773308,0.06760890551112206
-0.08969441289610103,-0.04195451107711607
-0.08871528560985675,-0.05699272886246333
-0.06793629823823988,-0.2203775854684301
-0.06374267194075456,-0.2875290731625485
-0.054702124908113436,-0.39009308802066184
-0.05307487222333407,-0.3594877353225177
-0.04385861286867909,-0.5044853169781492
-0.04118949460620325,-0.5227227585227059
-0.0402182723758453,-0.5316862531587291
-0.03709513499328221,-0.5878279135393123
-0.03277820230004913,-0.6174071937709553
-0.032439951391555866,-0.6248054155469198
-0.011027814204002784,-0.9322018180857258
0.0011757797490572486,-1.1394094600661366
0.01503834539073079,-1.319611135771146
0.017145633198556,-1.3421371804077553
0.01863910617637643,-1.4051283510925556
0.022513443234703168,-1.4247702884578608
0.039563702779654264,-1.6713985729956782
0.04360452647329183,-1.7291097576154006
0.04781143227039042,-1.7765798325637279
0.048285965322516944,-1.7840586957172888
0.05379664983470267,-1.8531284467904767
0.06422876733855176,-1.9353047583783836
0.070705938236995,-1.9591325493000513
0.07202369433992306,-2.008863653361164
0.09911143799420596,-1.985304320967877
0.10183476543296788,-1.970350290773141
0.10298053507667149,-1.985353474669302
0.1243162181095121,-1.7360230074310286
0.12807865595484458,-1.654790574897873
0.1402019772153391,-1.4586296135358352
0.14111369019778985,-1.408206488511076
0.1551126594006682,-1.088587866376039
0.1730327273905905,-0.5912445292449934
0.1744420206479207,-0.4995979279642137
0.1857194798946189,-0.1771502839575076
0.18687146608789806,-0.11961468143065478
0.1922581642301604,0.050386203131925614
0.1928000755109318,0.0891470896866442
0.19307292587115654,0.05980804912058256
0.19604949308752673,0.14923665154187477
0.19881997737854906,0.25756697493949476
0.2018684683418419,0.36016471797802696
0.20236172372253014,0.3735369445693568
0.2128831171521952,0.7133710314082993
0.21807491048104888,0.9057245800152847
0.22002122362277277,0.937835290080759
0.2255532419516264,1.1298077856179285
0.22699480226098512,1.194286512620225
0.24286465682718683,1.5977418113893724
0.2437003171900125,1.6186205798634652
0.24820893331987648,1.7033423242892298
0.25122849947315506,1.7718906158681604
0.2550840717270564,1.8690315754486753
0.25868186567012863,1.8924662995738648
0.27528623822978426,2.110743533400416
0.28051710706624133,2.0944027422314964
0.29875003764389074,2.042576662200626
0.31084715675017804,1.905939570024114
0.3122349306204608,1.8924417830465807
0.3139560378584134,1.8455159207453775
