n_harmonics,base_freq,magnitudes,instruments
10,3.9326999493287857,"[ 0.70838424 -0.30215061  1.69905883  0.77289354 -1.17358391  0.19045278
 -0.08323417  0.07794648  0.55138506 -1.16611198]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9810938867144077,-0.7090279703640822
-2.97316746776899,-0.5838061918999199
-2.972317769927617,-0.5645410604536524
-2.9598404278896298,-0.516308639135218
-2.9598201965934727,-0.528436930915319
-2.9585874073045555,-0.5053179639022313
-2.9381085843294534,-0.55061463507989
-2.9352076330577805,-0.5568219008383473
-2.931225224705227,-0.5592170630775819
-2.928329598542812,-0.5370006337502945
-2.926312171799779,-0.5216221303930385
-2.9235653093153466,-0.5012097788126563
-2.9093288267043764,-0.2760607333049121
-2.894312789443157,0.08378781213828429
-2.8916477697468306,0.14907406842507492
-2.8786569461790634,0.4362386783386224
-2.8777306859160667,0.47213391487831324
-2.876498145234453,0.49321983003861136
-2.8654336847501787,0.6242148863611128
-2.863914240629689,0.6369778199899294
-2.8584607386697507,0.6220087580751614
-2.855734408248367,0.6012861268021759
-2.8439758624118765,0.3994225231302628
-2.8417888742855215,0.3513055795411436
-2.8379222916732143,0.2508175133356202
-2.835397313924142,0.1386687319105389
-2.8270123286147095,-0.17459162858120977
-2.8251640053554734,-0.23697135187908513
-2.8249164259249104,-0.25242632451817576
-2.8239608427345697,-0.3078535059579103
-2.8196200744555693,-0.49933771524992543
-2.798265522883457,-1.4184490285856424
-2.796692773393401,-1.4725332586341886
-2.795295992095869,-1.5132545790917689
-2.7902688746708417,-1.6549981306494992
-2.774576772162699,-1.8096176434187068
-2.769178430252066,-1.7595034549594546
-2.762704614018986,-1.622577304780572
-2.7604962025861597,-1.550329997327169
-2.758277966545581,-1.465863667122626
-2.757908854353399,-1.455304835456182
-2.757292263681962,-1.406866053888021
-2.7563806657855014,-1.3730297295026501
-2.7535661837672016,-1.278574481088846
-2.749286871864185,-1.0650122150393766
-2.7488295269070413,-1.0553533715001546
-2.739718652356834,-0.530795761566928
-2.728890940997143,0.12255436705302397
-2.724492716582943,0.39175720467204955
