n_harmonics,base_freq,magnitudes,instruments
9,1.4459399546889817,"[-0.629588    1.19217441  0.9088052  -0.84592596 -2.34896389  0.91243925
 -0.1060723   0.33649638  1.21547964]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999819737925984,-0.10081126910573295
-2.9965516774063268,-0.021032849241168727
-2.994607089498923,0.020552813433155556
-2.989477432340365,0.11119384489786747
-2.9870369185067664,0.1711876499985373
-2.9616577024430777,0.6758555366351074
-2.959697903638025,0.7149924112765716
-2.956963484248482,0.7551699041998073
-2.946151344143101,0.9499527404527501
-2.9440370825119455,0.9838889070648406
-2.9418360722250267,1.0150146732673804
-2.9378945550329676,1.0827559036164784
-2.9341609306126353,1.1369856095317883
-2.931659338762683,1.1711893522042223
-2.9247229072831753,1.2835261258773039
-2.9171572600791227,1.3866032971522269
-2.9161778355332517,1.3894898409045338
-2.9158874701332644,1.412177420204357
-2.9098378047340967,1.4700849637657722
-2.909016484788385,1.4893796911516668
-2.8960346179793355,1.5850324633589297
-2.891290800631598,1.6279261418803763
-2.880530451024992,1.7069972111212797
-2.8732086748484713,1.7289254894210881
-2.8593352586826573,1.7568015868508688
-2.8552618636392952,1.7293906712941072
-2.853976499816146,1.7531158735390906
-2.8492155872804252,1.7304359074082938
-2.847818296334784,1.7138251423662538
-2.8340629947017053,1.6580436570306956
-2.817657856149723,1.5351026490280033
-2.817472637023781,1.5355934402480962
-2.8160772338187696,1.5450631749858443
-2.8129088232929034,1.504953214266185
-2.809838008401832,1.476429992847713
-2.808646763144503,1.4744290672389477
-2.8017289919952018,1.4021917662895715
-2.7969975254172175,1.331448764642046
-2.795850426038325,1.315366408122077
-2.7823930289063497,1.1379329878079105
-2.7787203137984875,1.0822184690708354
-2.7694624689826,0.9605160627075428
-2.7691296614517116,0.9536327412222252
-2.7632739853146475,0.8645585735676635
-2.7607334046892023,0.8324948130038866
-2.760648471515124,0.8249994138407178
-2.759504402341264,0.7996386841506216
-2.751146676655482,0.6814310222649278
-2.747792021263754,0.6398243259267438
-2.7458757545075345,0.6126354164492728
-2.7409697300820643,0.5394354128710428
-2.7304163157137284,0.3827750613244251
-2.720500172266953,0.21394706966091356
-2.7153109593611013,0.15135150778115425
-2.709458241746276,0.058432009621099165
-2.7068472539264974,0.030913123190747457
-2.7040662005320035,-0.018422965463836604
-2.6954396859654732,-0.1237191959735416
