n_harmonics,base_freq,magnitudes,instruments
9,3.1825504032984715,"[ 0.94911657  0.31177138 -0.03455077  1.55704955  0.08557802  0.27022029
  0.28598937 -0.50773634 -0.72265037]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9972304386394346,-1.2599650681935455
-2.9908843117510786,-1.3100829539035301
-2.9815133433715886,-1.3171602577432715
-2.9807980900989755,-1.3609275820793747
-2.979112621175612,-1.3319102378999856
-2.9771011670037177,-1.3582056077822882
-2.968840773757626,-1.3706935393681137
-2.9685716759824947,-1.3534629465942862
-2.9605225952644725,-1.4638600265404889
-2.945380026559305,-1.4533638042295793
-2.9408713039615804,-1.5054511878644092
-2.9398267141235577,-1.4742259028306535
-2.935637090212254,-1.4854420261788106
-2.930668687424512,-1.441952583369226
-2.930296348959778,-1.4688328498684216
-2.904663465947653,-1.1198253774500044
-2.902866016907778,-1.0457772777892096
-2.893550573157576,-0.7875857103913851
-2.8896213886697852,-0.6700205148156332
-2.8835462562715586,-0.4427516842471759
-2.881906172726411,-0.3720046355266025
-2.865845705285361,0.35783543744629087
-2.862367852347761,0.49311625538402754
-2.8588535672015682,0.7381535148518017
-2.847576314766782,1.3319125391390518
-2.8327851313067978,2.1135248170304184
-2.832611596222148,2.0917775027683603
-2.8222798122373867,2.6537320977037604
-2.793975988501348,3.6112566468711202
-2.7939275121410407,3.625602235881471
-2.7858120096882466,3.7005247413352604
-2.7850538768297866,3.7338823960219862
-2.7670291858886413,3.5716765586187598
-2.7585503015778623,3.337601540904492
-2.7304986200303087,1.914524754130149
-2.7278018439679386,1.7208048597100372
-2.727598887373839,1.735787310571055
-2.723956360304191,1.470078382717845
-2.7217095227474557,1.3156693667175534
-2.713788686572943,0.7286670143476149
-2.7083045441543097,0.3425338596429122
-2.707119121791367,0.27009943034139583
-2.7005072875710336,-0.1826983617283812
-2.6997136655794285,-0.25692279041621774
-2.6933151935992488,-0.6576552895821562
-2.6798308468301335,-1.472770386748402
-2.678141787663108,-1.5407160135416824
-2.661918735685024,-2.2164572791976327
-2.6315185238719496,-2.423658897685501
-2.624718918359231,-2.297052681267451
-2.606097376149699,-1.56324730611011
-2.599896737276323,-1.26078088309379
-2.5908396145978143,-0.8014797202159235
-2.5880042285241442,-0.6811704241216598
-2.587411907592754,-0.6210680943546364
-2.582974948721573,-0.37653622493675626
-2.5807776019463073,-0.30491910786166676
-2.555813408660841,0.9020083508327157
-2.555715313887376,0.9055050696674805
-2.5496044252710606,1.1787241647627924
