n_harmonics,base_freq,magnitudes,instruments
9,1.3041580957911467,"[-0.74749385 -1.27529278  0.92526031 -1.25826249  0.88947213  1.35354305
  0.64041881  0.2362085   0.08782285]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9980711756362552,1.5321464902099509
-2.996861349082857,1.5339853810526525
-2.990468609805598,1.5397422377330439
-2.9901741235970047,1.5470860462208649
-2.9658541052555543,1.5493243525043308
-2.9625924834345394,1.5905982962439276
-2.92347687500828,1.30176947362156
-2.9206717894421486,1.2339731505798268
-2.907688626880132,1.077994381821538
-2.907185066292814,1.0462181289334866
-2.905382217353832,1.068412442548656
-2.897850911541597,0.8989901202455899
-2.8954243065968885,0.8911153292430667
-2.895276459445034,0.8768542385618991
-2.89199970801394,0.8163707093931196
-2.8861489122381236,0.723416870170881
-2.885871731475061,0.6849160399334239
-2.88021240422184,0.631781722654355
-2.873500167801936,0.5046630629230637
-2.86771691999642,0.365736737157824
-2.8664516564183877,0.38622354777534934
-2.862242950435282,0.289633127951241
-2.8614358774801274,0.32298974927428303
-2.8463024694110493,-0.03894952716769764
-2.846175604114877,-0.03969135986559007
-2.845231970747756,-0.05729428159595924
-2.8390723149946266,-0.1643627522348471
-2.838998424741713,-0.2017314427687658
-2.833026646670651,-0.3301222942148961
-2.8327595634263094,-0.2709764660878532
-2.823792398040391,-0.4928729172086528
-2.8231200179697664,-0.5122641666844829
-2.8173892563690863,-0.6275948249450497
-2.812374830887853,-0.7175750100160363
-2.797991737285721,-0.9867850794832812
-2.781953913348918,-1.2862854369342565
-2.7806889628924156,-1.3086746572846737
-2.7649042383262623,-1.544074288746795
-2.7613878330962773,-1.5762109572595806
-2.7492411452656933,-1.7466302906547195
-2.744022467572984,-1.7675909101824745
-2.743184967125619,-1.8175741066324478
-2.7378779093323597,-1.8769351967653218
-2.73373828131168,-1.9126881143234138
-2.7263987425322513,-1.9193589878036463
-2.719594087381277,-1.989666297597316
-2.7103133873340473,-1.9588952758768927
-2.7102298301310777,-1.9899310259614038
-2.705882719754324,-2.0256862526448067
-2.703256655707075,-1.9976276670113482
-2.6838786180615903,-1.9265127047609076
-2.6837449816905297,-1.9645916835533064
-2.6824216260351488,-1.9735853853692487
-2.6787459527419637,-1.9363403074049494
-2.6717525485145677,-1.9152465261070946
-2.6575700724235602,-1.7688652362622028
-2.6556908475483714,-1.7125069951640413
-2.6438048998630634,-1.6120483623227948
-2.6416006426302943,-1.6042424447099966
-2.6313114203750456,-1.4091062671256
-2.6305069573565643,-1.3777544769045529
-2.625959806285955,-1.367199782933381
-2.623090664186618,-1.2548969067898381
-2.6220598757496254,-1.2953127174047994
-2.6155706886353203,-1.1174362459975709
-2.609938226774795,-1.0541840977382213
-2.5905021633259926,-0.6416366042951145
-2.587110356894732,-0.5634699054259218
-2.5853088386390257,-0.4819682980963169
-2.573239751648016,-0.22524682570109375
-2.5656595214146387,-0.0631019499908167
-2.563506899876719,-0.03298666171632913
-2.547845478751828,0.3559898951454435
-2.5465424973205546,0.40419038891430076
-2.5461154613954458,0.38695983082488133
-2.539542474352782,0.5224800708773095
-2.537948252999224,0.5866377304645367
-2.5234430150140863,0.8874531656116703
-2.5078129827699147,1.2091865841223297
-2.5063698950481506,1.291074623694958
-2.5046259368687647,1.3023411155100415
-2.5013727069744602,1.403892830959655
-2.49070466933489,1.5925735524397868
-2.484039141481834,1.7100390795989957
-2.482293943544118,1.732289901878949
-2.4763381750102833,1.8055459221629842
-2.4702733339042986,1.8960064279759827
-2.463313923519884,2.0028263495642706
-2.459641387819678,2.015754003085357
-2.4577060549023946,2.0789427629092936
-2.450147564782682,2.146911591039724
-2.4498146607733577,2.1608835864384623
-2.4415906907658096,2.2230722781795014
-2.441287650196076,2.243258587266714
-2.440153635257992,2.2768154232152047
-2.438835309824637,2.2656144537647327
-2.4311480457167187,2.3159926137587257
-2.423860470213878,2.351360355753467
-2.4159502254922254,2.3329537518928207
-2.411763334819251,2.4046215811221794
-2.410843205522956,2.3635815281374484
-2.3898012099668433,2.2972036679830565
-2.3891762229176616,2.303967850092977
-2.388718373260696,2.2811442141555154
-2.3887095200110835,2.304216474323917
-2.3883876427060393,2.2854816090887256
-2.3847162705115883,2.2730796044945922
-2.3581402997021845,1.972806706559322
-2.3513557215701804,1.9200217843485223
-2.3465505170616883,1.837286836830034
-2.34304123311897,1.8033673848340972
-2.3324666095827924,1.6551874459177671
-2.3321031451214544,1.6224709071033359
-2.3244326940852877,1.4861047302854657
-2.320272448200367,1.432910373552332
-2.313773712347568,1.278865709298625
-2.313105581096571,1.2359642817747238
-2.311337615597827,1.1804897247570603
-2.3095854408607286,1.1709677933564848
-2.303400495041009,0.9944739018130344
-2.2976337019114883,0.9319902499994387
-2.2957092853160863,0.8342315208107751
-2.290142313343279,0.7116163912554212
-2.28975396655525,0.7090142135633235
-2.2762854074735595,0.4183880506230736
-2.2730971379346716,0.3315985226161891
-2.2672620881252206,0.16024913040767805
-2.266776979289515,0.17208383923397338
-2.2586054403871936,-0.014452801700365947
-2.252497521790702,-0.16994337392016395
-2.2480965335124674,-0.32057465400331053
-2.2439728260641454,-0.4153011573969918
-2.2409331832670665,-0.4952135921854103
-2.240742241771056,-0.45460839115222607
-2.235156593600118,-0.5966742177232407
-2.2313749570329646,-0.7069577255534367
-2.2210811952483334,-0.9144982908134627
-2.214172805498352,-1.0582997913250303
-2.2084588862157335,-1.2059787714920762
-2.197656780413329,-1.4207896729496015
-2.1950082323591227,-1.5045448247858393
-2.189620922531949,-1.6004263190045858
-2.1833738904624678,-1.6874912739321042
-2.1769121954193933,-1.833104443359221
-2.1753390829745305,-1.8496442617183204
-2.169832412275455,-1.9055980976850009
-2.157956222222465,-2.101732613544473
-2.1551097793446674,-2.1100583362629046
-2.1499233195367697,-2.1887594360275338
-2.1376766784082175,-2.2938086769384864
-2.135019572335911,-2.3831575086400476
-2.1321754106239705,-2.3526457436148953
-2.125068650070479,-2.4007808162050033
-2.11575968485987,-2.47465587626928
-2.1135912546868996,-2.445795484210554
-2.0975254951980586,-2.460458034429028
-2.094615467861217,-2.5129576526763726
-2.089663145481116,-2.499341065515193
-2.084924413841454,-2.440366390376503
-2.083441599726025,-2.450347105893433
-2.078590724625818,-2.4332480453992194
-2.072142647013601,-2.4177635228930643
-2.0623946894124443,-2.3832174598178923
-2.046901640034374,-2.1984203675894767
-2.04255717570883,-2.1493041997516693
-2.0406449725055307,-2.1045132906953925
-2.0298160691359817,-1.9995585135221552
-2.027913676913883,-1.9732915289015582
-2.026200413021736,-1.9818417962389963
-2.0137644934402728,-1.7954539245416066
-2.011882309229657,-1.7499597589369498
-2.008790922355865,-1.6815401863083426
-1.9996346793685638,-1.5530327122749679
-1.9867817592470935,-1.3359103171540072
-1.984084810063169,-1.2952649202362123
-1.980601472992587,-1.2227405561110474
-1.97143999565159,-1.081582228343018
-1.9684852210427504,-1.0207683735275006
-1.9675153115515325,-1.0060538700801889
-1.9673114819790347,-1.0167014291906986
-1.960833649396493,-0.8703739681305187
-1.9516914813944393,-0.6653025233218148
-1.939647482370996,-0.48980371891683105
-1.9379872765414103,-0.48383095583162145
-1.9352536449863385,-0.4211486995122699
-1.9347267584898193,-0.3910209055496371
-1.9341399047566785,-0.37833362638073237
-1.9299897649660975,-0.31848533112867605
-1.9283947674533795,-0.2727396750808506
-1.9246930346606073,-0.2204159437622769
-1.9238649087166961,-0.2047385036532328
-1.923364733214125,-0.19342415400129925
-1.9206886321558083,-0.11401161221317302
-1.9194783583899038,-0.1300723189585778
-1.9175356326186064,-0.06673710112416714
-1.909450230359805,0.045801231495284825
-1.8986113030673835,0.21720078884986574
-1.8970241138223385,0.272352775166728
-1.8852997988856697,0.46984018305776953
-1.870330335237637,0.666814550950387
-1.8701902982415286,0.6628209562777551
-1.859455198460758,0.8043487388138398
-1.8517800462836873,0.8974695092499835
-1.8507948927941678,0.9118888302787368
-1.823842858384525,1.2036880428334769
-1.8228178441035945,1.1960514550421715
-1.8210899053072975,1.2432661781617504
-1.816125830788761,1.2982488805006085
-1.8110500882390388,1.325414172520013
-1.810385422786231,1.350949056997196
-1.8087757470651915,1.3240559228734763
-1.8083405910774633,1.346493138021129
-1.8073053944938058,1.3504185616135718
-1.8047579965981304,1.3431036460876655
-1.7976989680930446,1.3855505480645895
-1.7892951853152985,1.500881088510646
-1.784273095236928,1.5031503899719
-1.7789947162668935,1.573357633121402
-1.7657957203747932,1.610171195289827
-1.761435715424196,1.6446738459962966
-1.7521003566570588,1.7038939122552808
