n_harmonics,base_freq,magnitudes,instruments
10,1.0658290441506693,"[ 0.317344   -0.99667657  0.79568642  0.03534969  1.09247585 -0.75568215
 -0.24545727  0.47901361  1.31872099  0.0986163 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9934583766731127,-1.4931279235748884
-2.9916053077472036,-1.469720766416226
-2.9897038170997465,-1.4572505000761817
-2.984200562369317,-1.425629538706318
-2.982925811897606,-1.4202969420818072
-2.9778196670865293,-1.3805893256647512
-2.969922059000332,-1.292096901857863
-2.9674876457391477,-1.2655232347955063
-2.9616429296373896,-1.2103978021614747
-2.960488371741115,-1.1911581424095985
-2.958049240031187,-1.150857229531471
-2.949030980005756,-1.0741974131554737
-2.944843721740225,-0.9970447690615362
-2.941178680704951,-0.9682314951834913
-2.9345689096641445,-0.8699435917782515
-2.9300281915093116,-0.8151858305823915
-2.925091494123964,-0.7522837844502156
-2.922720636530533,-0.6895936736392079
-2.915595206457013,-0.575176413589542
-2.9124151366814686,-0.5341484323639927
-2.9116126627801,-0.5371616804320124
-2.9116057775343287,-0.5089866531290352
-2.9090773303795734,-0.4806468650411296
-2.906312286627994,-0.4293394874989458
-2.905093238094958,-0.40939842332853665
-2.8956903925103825,-0.2526731247802511
-2.88100960815894,-0.01619513133916042
-2.8807394196234513,-0.0022590657921220045
-2.8756200148989635,0.11172706911754035
-2.8672179813172267,0.2646273190836759
-2.860145257049183,0.41589852120565557
-2.847292236473388,0.6493342570947442
-2.8413119902203796,0.7612856941086794
-2.8359369325574093,0.8748706283353175
-2.831940308541605,0.9437135333205383
-2.8092469278518104,1.3633168537810836
-2.8040025242939306,1.465168592685231
-2.7962270401131093,1.5850229586131799
-2.7910523640662186,1.6843417772195595
-2.7842151943160722,1.804273725070261
-2.7794476840905835,1.8889056408875493
-2.7687953461206116,2.044347113555756
-2.768476540887815,2.0602341378066646
-2.761322866485816,2.1725065023006542
-2.750617572635919,2.3057399160988097
-2.7433456158599707,2.3855655609247064
-2.742680078270477,2.4136154905580876
-2.74087915828379,2.392894844779452
-2.7400032341875,2.4406640234442767
-2.7328627942201296,2.512922340594951
-2.7277254581021992,2.5811317047119156
-2.722660884194209,2.614099665984177
-2.7163654461728957,2.6820607369893783
-2.713322692281115,2.720828866450989
-2.7100067957278537,2.726480936675297
-2.7097748926605205,2.7306893902110834
-2.696676864137432,2.8271811183997606
-2.695984517433125,2.8346626906978987
-2.6870620885113023,2.846918392352978
-2.6819729618916623,2.896950029745036
-2.681288355868795,2.889096478358032
-2.6811149280281024,2.8928126719331435
-2.671592316470784,2.9026713622370437
-2.662213518405654,2.9113857571524413
-2.6613711752721256,2.94620924274884
-2.6516769665625484,2.9224245995472744
-2.6495271694707947,2.9059906139592178
-2.6484634587161207,2.9279247991731285
-2.645126793561788,2.909595115597275
-2.6429574285751913,2.9123268551370463
-2.63909494603056,2.902889441275383
-2.63856967437558,2.8950137410407417
-2.625875640971442,2.8464132624965894
-2.625713013142431,2.8554698950643114
-2.625391333084677,2.8406288292952997
-2.625248982722062,2.8691740084584154
-2.6228398223100124,2.8509544288529565
-2.622222577255081,2.837498885680123
-2.620866867794314,2.8144774067104485
-2.6179647902721594,2.7938918134908035
-2.6173146694247915,2.7767950254786538
-2.614177972993068,2.7760786582139603
-2.6134255913945363,2.7961992364462587
-2.6114240911740527,2.7583370924699353
-2.6070448382265377,2.7334297169020916
-2.5978563611092493,2.657648279356268
-2.5960030869546316,2.6343086970572807
-2.5951490093514433,2.6142886324360095
-2.5945713336928495,2.628815754727911
-2.594086054887452,2.628070918442114
-2.5900415911014893,2.5797556078853474
-2.587044798971197,2.5414891945199116
-2.5828714728571374,2.4967447295573026
-2.5529206841145715,2.1434466781406822
-2.550317377394526,2.0890592275121365
-2.546060411467547,2.0425086078459076
-2.5459790325805827,2.046547478855826
-2.545393455689979,2.003742186371199
-2.5368562765739173,1.9101463037071003
-2.5289336366783366,1.768947949238484
-2.5278019478526286,1.7787437185089694
-2.5265724917838686,1.735688130605843
-2.5051010050909435,1.3799908438605129
-2.503553382161946,1.3766601825743148
-2.502941283863003,1.3632967200827246
-2.496683577428103,1.2616084007444182
-2.4945206234130777,1.2282159810368347
-2.492891683589492,1.1913581893731884
-2.4918267408514314,1.1456464386928573
-2.4891110644404426,1.1221250126413849
-2.481655790418267,0.9911029332483018
-2.4798129102024156,0.9443114285497944
-2.4700175029367823,0.753922495778893
-2.4516139568437767,0.43153951060039714
-2.447890668722496,0.37379746709802353
-2.4454101842522347,0.3198692812936968
-2.441749366558513,0.2793472173151893
-2.4382739425084896,0.19110087692103506
-2.431005903070986,0.0520040872663449
-2.4214452803631916,-0.10452750474731405
-2.419329928138369,-0.1285845668896566
-2.4156134889128174,-0.21025254607987953
