n_harmonics,base_freq,magnitudes,instruments
10,1.8157655399817685,"[ 0.37838854  0.30021827 -0.48608003  0.09767399  0.66251663 -0.51449434
 -0.77209221  0.41149304 -0.69774659  0.76942018]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997186957166254,1.1130801725963837
-2.9953402731730856,1.1441037237525096
-2.99463408196024,1.1144482732781738
-2.985695548189515,1.1712073336130489
-2.981274057656299,1.2043179026633706
-2.980286369200221,1.2308620467839353
-2.978755006181294,1.2289524837159473
-2.9760925192197973,1.2400946367792869
-2.968761450647196,1.283896664590023
-2.9585375048933304,1.3605303851077375
-2.9551315871127137,1.3214465982897072
-2.9478267475917024,1.319278573480145
-2.9442390270237286,1.3438228167688078
-2.9417851314026597,1.3336492163713172
-2.933091542726974,1.372628139755341
-2.932551143630363,1.3511605970243508
-2.931630007030985,1.398863703507581
-2.9259051280911796,1.3166083487794513
-2.9051920839315364,1.2672860795164342
-2.9023553090511403,1.2117373080622291
-2.899261288107623,1.2356121047803517
-2.8851432114385664,1.2449230205341157
-2.866782814251148,1.0900862432474456
-2.8646510776646945,1.1165867151514426
-2.8560235430954397,1.0230072794145484
-2.8539801099173676,1.0382358370402787
-2.8511243323723585,1.0194961218373728
-2.844300244576974,0.9901419171768563
-2.837186188212044,0.9267090287509329
-2.814029994061509,0.895150204378632
-2.808486756849407,0.9307488749608743
-2.8044493684240805,0.9119551673507568
-2.8002768668212212,0.8965783193968756
-2.800155908380064,0.899533058124695
-2.797992553933587,0.9143311692869497
-2.7946316886303864,0.9494801332788962
-2.794402431069,0.9037800501354049
-2.7813490460195758,0.9601589884199289
-2.774961155810761,0.9653401409475645
-2.7682689668620943,1.0130661084471082
-2.7494404960898677,1.1971321792728662
-2.74709565679041,1.1911668593893103
-2.7397251733856818,1.2915301421817293
-2.7177033725122532,1.4532600582349369
-2.7076430976923684,1.603709985020107
-2.697583599538246,1.6756439230174078
-2.688337002886033,1.726789909881115
-2.686967668740582,1.7731575493219118
-2.680815066611495,1.794511459105784
-2.6798113618073742,1.8246610636797194
-2.677361938605772,1.810672916935609
-2.675060230780386,1.8261328544666136
-2.6697068152908034,1.8740182826067626
-2.6529546793987544,1.8883330214164078
-2.6419666763191607,1.9222020846392638
-2.6410235439165692,1.878803928521166
-2.634105498232617,1.9080158196579589
-2.6309795160183738,1.8386212643241837
-2.623512611742963,1.8157365906636527
-2.616636773689373,1.7212103568918184
-2.608400721398171,1.6390817687461765
-2.607395706615558,1.642585685560001
-2.596042866938634,1.5074499038099183
-2.59250763948308,1.4211905823846147
-2.584256721416568,1.3165585738362968
-2.5841372498951705,1.2937871423954406
-2.583998362275166,1.2663703611130401
-2.5824351531238277,1.2999546564991276
-2.5814278712511287,1.2054159589459341
-2.578332692729885,1.1830633975264555
-2.5780552827182825,1.1640166700422105
-2.5775259169524327,1.1628598887335755
-2.576618270474661,1.1025221354846007
-2.561922780556153,0.8103564378743761
-2.5564740580597007,0.665982643298805
-2.554080021662357,0.576117737224663
-2.5491666900859506,0.45278209478145337
-2.5421835281348564,0.20988425304541034
-2.5382025777260884,0.14077043154960486
-2.5357073858306647,0.06233727821280803
-2.516250216157952,-0.5038741635546528
-2.5091545732275256,-0.711767805882231
-2.4879415726176033,-1.3084014348010546
-2.484218436223018,-1.4316403864912832
-2.4804692020823067,-1.531890659652767
-2.477795414232705,-1.5744400565364554
-2.4683958587775585,-1.811802510518041
-2.467474711687514,-1.8985071827980389
-2.4653487064119406,-1.9175506660328445
-2.4650927976962196,-1.8904583717923795
-2.462605371790954,-1.9641058019029392
-2.4582116728182335,-2.1080110059095256
-2.4570441013104407,-2.081230764863148
-2.4437488089821486,-2.361640748046462
-2.443406771969026,-2.377622972699703
-2.443144465784137,-2.3865889000907266
-2.436781135098067,-2.4735126844114323
-2.4345192675143883,-2.5169166462678394
-2.428293946861452,-2.5981331073769542
-2.417125781969059,-2.7503068754479245
-2.410804153929869,-2.7608607227389297
-2.407383413440712,-2.8309592641074612
-2.4052781518613333,-2.7890166783433052
-2.3998970095081167,-2.840534571211876
-2.3932058370500826,-2.8690193371270856
-2.3891766168515445,-2.849580576820168
-2.3889723483074636,-2.8605745382920533
-2.3831504526325187,-2.9144438372486627
-2.3814945569433834,-2.8814357575114182
-2.3695709809727568,-2.815990411078472
-2.3505620917559904,-2.740823037827489
-2.3485893406131977,-2.763386852349433
-2.3432128948667375,-2.6469093090166917
-2.339291443919455,-2.6431183212018143
-2.331337651028312,-2.5759015807062666
-2.3294167549072236,-2.5621643229835898
-2.3240237734849503,-2.4918126713112763
-2.323036620811454,-2.5040500174338303
-2.323029435600377,-2.475207174811709
-2.3060820319246282,-2.3095090128679137
-2.3015974671848873,-2.273282695744842
-2.2931831539083976,-2.1263015972299852
-2.2897041865296934,-2.147846760087169
-2.2884131911726877,-2.0850497312760865
-2.2864830573706847,-2.0484254732470193
-2.281766358908892,-1.9958248201914435
-2.2754119505563644,-2.000785638616249
-2.269868360822908,-1.8846469852849774
-2.266159717862429,-1.8300034544796406
-2.2609801262332545,-1.795283709589689
-2.259944225943462,-1.8026496984465834
-2.2507288228658044,-1.6482603626657637
