n_harmonics,base_freq,magnitudes,instruments
7,4.897203571287465,"[-0.27313275  0.98952642 -0.09225914  0.38612002 -0.39477281  1.09744169
  1.04254894]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9922080355577254,2.53908380271414
-2.989531723620642,2.685747103500038
-2.978879558596134,3.1107584651275206
-2.977452060724823,3.1468974174680837
-2.9729772941989943,3.2267962007374256
-2.967036764389776,3.253163775117795
-2.963000009830463,3.219488911279674
-2.9593294636005965,3.1528863413472354
-2.955461779568118,3.0491296883196815
-2.9526198581328345,2.949079486230213
-2.9445914683387806,2.578214822281168
-2.9365072497815334,2.085522270905096
-2.9246352302042107,1.2117323884301834
-2.92334498090208,1.1109710481429338
-2.918379327107754,0.7141880722418327
-2.9126508573114744,0.2550208751020283
-2.910542329934796,0.0872821077828197
-2.873377050867852,-2.0326609839076446
-2.867303551480833,-2.147078547331571
-2.865750370769999,-2.1626201272587102
-2.855738258999445,-2.1533336645790717
-2.8525351554308913,-2.1074134189116123
-2.84824506168441,-2.019348773652217
-2.8462956790953813,-1.967715126595479
-2.8450275283637767,-1.9313102087667005
-2.843767779936293,-1.8927086552996515
-2.840594580180759,-1.786660567777166
-2.839214581740335,-1.735138380421725
-2.82137063143354,-0.9097288287033715
-2.8153765313133228,-0.5963571972562289
-2.815177445155371,-0.5854588572236678
-2.791993115555437,0.48874785358126577
-2.785903661018974,0.6864904321049592
-2.780395476843656,0.8199059767373275
-2.7626179876895134,0.9350927962385187
-2.7625408446736905,0.9347145188424884
-2.752615190853252,0.786453170558527
-2.7517359698406443,0.7674634702908881
-2.7495255658533537,0.7125217950543205
-2.7411660100166046,0.4568025964875474
-2.731407866580803,0.07691515267724515
-2.730274196997425,0.028645717719625013
-2.7271305586473478,-0.10891754112947119
-2.7209378927556136,-0.3862926959713837
-2.720578773581181,-0.402685570215898
-2.7158469535997423,-0.6178274883354088
-2.711326056427466,-0.8198944242617957
-2.7104528195598787,-0.8580965461227839
-2.7087947791059808,-0.9304884539680635
-2.708277425364869,-0.9530665110568566
-2.7074691134059483,-0.9881519639878514
-2.701356528809008,-1.2357695099363426
-2.696458586885859,-1.416944662272988
-2.6899214568548384,-1.6272057644837163
-2.685468945338168,-1.7457681039810042
-2.683598399871408,-1.7890121749535783
-2.6828288582893105,-1.8057854285437152
-2.679484875921777,-1.871446877399289
-2.6749724184078163,-1.937142062092547
-2.6728338733139783,-1.9616496560793482
-2.662407107558058,-2.0006265297168007
-2.6572767291365,-1.9745536430156654
-2.656218196941061,-1.9665760976442277
-2.6464061225951028,-1.8359177667511324
-2.642820600307651,-1.7689701919393632
-2.6265617551890657,-1.3680330143013515
-2.604634937266766,-0.7506795731353149
-2.5966722926399455,-0.5538896002138005
-2.592695496390119,-0.4650605309128072
-2.5830553193470527,-0.2852534045415355
-2.581709977000707,-0.26519482753909923
-2.578985361340431,-0.22502383720583954
-2.572875362267121,-0.15457510560558443
-2.567193064412545,-0.10776021067968139
-2.559657150527193,-0.07378958648032742
-2.5490790280006843,-0.0750587565555498
-2.5472405463886334,-0.08040134357629519
-2.54435778558073,-0.09113653565320508
-2.5383589562776887,-0.12074380640072252
-2.5262041713872154,-0.2096016673931559
-2.5143839777272428,-0.31777610596750006
-2.4978732260420022,-0.48175342993838216
-2.491536372030602,-0.5484413694823415
-2.4875998805573483,-0.5901300797550855
-2.485020006785895,-0.6172229467627496
-2.4729297980273133,-0.7548166588735363
-2.470591026755182,-0.7830890332884268
-2.4691980564464426,-0.800463477238434
-2.4684478616532184,-0.8092428205411086
-2.4670258190247063,-0.8285719909330272
-2.462565754920014,-0.886104647267565
-2.4431279425972736,-1.1783582937821315
-2.44118100011125,-1.2104389107571925
-2.432656070563346,-1.3554576191763288
-2.425651737598346,-1.4772248504755026
-2.417737622995375,-1.6119109346546794
-2.4148353917950978,-1.6591903050869734
-2.4005709966446114,-1.8498361180264415
-2.3894269014554483,-1.9277961758477378
-2.38313170140546,-1.9316858947612874
-2.3825207300761377,-1.9289168087919142
-2.379521217166032,-1.9181576560306592
-2.3706444309635244,-1.8333802845987868
-2.3600628799784085,-1.628583669756352
-2.3561890058528436,-1.5240240235943052
-2.3427819062502717,-1.0471806194069355
-2.332791106736096,-0.5919933301415086
-2.332443782872459,-0.5745780187991134
-2.3310851856913537,-0.5077957482655192
-2.3275549206665636,-0.32901020061607067
-2.3249503740170443,-0.1940401718662804
-2.324854188071299,-0.18805794002246004
-2.3231123098114814,-0.09593917144682736
-2.3103074486935067,0.5902112213854241
-2.299018587446462,1.163735328325865
-2.2985534687366833,1.1852809830202167
-2.2972312573417755,1.2466159517506148
-2.2927724857428626,1.4435738430192186
-2.2883983415309683,1.619155406560346
-2.2804130816081427,1.8794280006212376
-2.2705195806916985,2.0806656014302405
-2.2672494056544394,2.1137658933278116
-2.26343151731821,2.1321278913874915
-2.252564216286415,2.0535010681215526
-2.2477664497416794,1.9596062478335332
-2.2473454755420326,1.9506941208129673
-2.232045507455438,1.434211829107513
-2.22551410464084,1.1383828543071248
-2.224593801591968,1.0951596333561675
-2.2206528332635447,0.9006727302060252
-2.220528851148177,0.894716646944206
-2.2119505274301563,0.45644373974802616
-2.205805532572376,0.14474585805049497
-2.202289410362587,-0.02752626771094234
-2.196191052793726,-0.3044196410690805
-2.193219248884538,-0.42793431641944674
-2.1893806926949875,-0.5717681921170548
-2.182514540423938,-0.7796327539512026
-2.179141439857939,-0.8553257093920784
-2.168118418586939,-0.9617784475462997
-2.164514857111322,-0.9465820450604179
-2.1536034200399135,-0.741644510126352
-2.1499068675861674,-0.6193432966248691
-2.147711991595222,-0.5341592936995888
-2.1445109653212207,-0.3951922756259195
-2.143153241109178,-0.3291967971121282
-2.141715492046207,-0.25813254162074944
-2.1353990606104922,0.09798339665913795
-2.1187040243706625,1.2716470788850796
-2.113522467291336,1.6788473407821045
-2.112769512811991,1.738724326308363
-2.103803888899347,2.446763190417609
-2.101676094681917,2.6098983414728263
-2.0878403679048927,3.5930245058228
-2.08213971766902,3.9314882929651964
-2.081248348873874,3.9801184331070143
-2.077139998246781,4.1856598913592
-2.074010325217699,4.323277543931074
-2.0717856121315004,4.408830417709269
-2.068761861253922,4.511038461742476
-2.062449182382574,4.664094754038467
-2.0568850458083716,4.731055421634235
-2.054709954587217,4.739682134085587
-2.05244886617466,4.737887642305745
-2.038335251648867,4.499189152143412
-2.0294482612687443,4.169556299708974
-2.0193737347324108,3.6674578525518546
-2.0177577409409517,3.5772803675032643
-2.0093454860041726,3.080498740178187
-2.0035109683262817,2.7192868555348872
-2.003275129138835,2.7056445602128916
-1.9984660194338055,2.4046477989055477
-1.9984130814889252,2.401896569555367
-1.9948580365121096,2.1840437950215135
-1.9924594693593607,2.037662162351808
-1.988539456681341,1.8060785251478386
-1.982584483722316,1.4744400934227897
-1.970231925282797,0.8822054102150165
-1.9665787689049352,0.7369061785934626
-1.955638428845824,0.38490850743979776
-1.9456042223612169,0.16998520742050532
-1.944105119094185,0.14561033691943237
-1.926724361991076,-0.033824818008918026
-1.9209159356736343,-0.0707029691264042
-1.9177727061286063,-0.09076864352856427
-1.9168171313281228,-0.09720501095076733
-1.9051790076882125,-0.19515209081572704
-1.8885060660902526,-0.4792712937740057
-1.8830951873045896,-0.6213934653194153
-1.8777781532366606,-0.7883059952924394
-1.8692412559238978,-1.1068936170463461
-1.8643951351926895,-1.3142413942156097
-1.863300301876729,-1.3628040291345982
-1.855405697146923,-1.7360983140240442
-1.8548281469771186,-1.764414260282909
-1.8506326762265033,-1.9714610896565272
-1.8502047969327184,-1.992540460127537
-1.8445477157830175,-2.2767027918462404
-1.839052553644261,-2.5477960430640425
-1.8355998406730374,-2.7111155628660226
-1.8313683346562863,-2.900927947132193
-1.8281295938432978,-3.035874599563327
-1.825100973132897,-3.1539664125594724
-1.8191514204596817,-3.3508486833970834
-1.817695501017272,-3.391369285215274
-1.8114422462607207,-3.529725301347282
-1.8005833345384261,-3.60247465563466
-1.7919849607411262,-3.488414473094532
-1.791134861757498,-3.469430085276207
-1.7854707164574317,-3.296491228083623
-1.775105892482984,-2.8090824052985237
-1.772956774221925,-2.680903468263372
-1.771920346356371,-2.6157739976868046
-1.7718379817158298,-2.6108357644807882
-1.7673641668530689,-2.3095591323126636
-1.7662384617817828,-2.2282489418153952
-1.7635998645364852,-2.0303648799673204
-1.7632892394281308,-2.00617594904011
-1.7584707249870717,-1.6190541760146828
-1.7520219806404074,-1.0591648948922114
-1.7316010109722337,0.8252013304665956
-1.7224459705081203,1.6107211609945284
-1.7202408524204995,1.7850289330100715
-1.7072415505942777,2.647985828939185
-1.6865650663803164,3.2519945427974566
-1.678540047444936,3.196744686407264
-1.6570298481444028,2.3142560731715407
-1.6462208327807657,1.5666404764916466
-1.6441827477781743,1.411832301533657
-1.6413555822500636,1.1917781354454764
-1.640269024786563,1.1058861239577011
-1.6375770194809771,0.8910505306393841
-1.6341438111449518,0.6159535802228487
-1.6330993380153862,0.5319392848911678
-1.6322888977916494,0.4664854237214784
-1.6213711110817584,-0.38765419209505175
-1.6175628809876252,-0.6654618644336914
-1.6165863640367046,-0.7353134781223238
-1.61084004817998,-1.116574538136051
-1.6094345817184348,-1.2027660900113344
-1.6080131633512225,-1.286890185406777
-1.602888701099327,-1.5627618630190725
-1.5965014290599737,-1.8404699500678665
-1.5948229573065267,-1.9009348996898385
-1.5849186057020723,-2.137773775380904
-1.5726960112752035,-2.152510768473722
-1.57077202505449,-2.1279178085009454
-1.5672607151915297,-2.0649710294593357
-1.5635287251257697,-1.9745721455186245
-1.562546688336161,-1.9476004314366
-1.5609701621932512,-1.9003132956647026
-1.5599850607567909,-1.8684346590324892
-1.5566597541358698,-1.7523730496442478
-1.5529868808836862,-1.607745388062841
-1.548532727926052,-1.412056923836693
-1.545430881589398,-1.2646233365709594
-1.5444502543875518,-1.218858468075191
-1.5300036598056872,-0.4739434800832708
-1.526302136397229,-0.2835358428598114
-1.523631770219861,-0.14887785966081427
-1.5211181817811583,-0.026460312389790155
-1.51906836087008,0.06941840005582185
-1.5162489561015282,0.19675581502293424
-1.509795736177757,0.45964129654645197
-1.5070046848426857,0.5594211989347774
