n_harmonics,base_freq,magnitudes,instruments
9,4.506105317951242,"[-0.150567   -0.08578398 -0.80103949 -0.61835295  1.46984894 -0.40544429
 -0.08861677  1.03272871  0.56044702]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9993925280425686,1.523832187809543
-2.9965753134277975,1.4671075916618705
-2.993742236536449,1.4418679599969169
-2.9832488169345144,1.2270174242801155
-2.9758088196203802,1.0325192936483845
-2.968998681566963,0.92858761906397
-2.9592538874590106,0.7598934851450428
-2.9513445491600936,0.7103193790223639
-2.950288670419379,0.7280958860847199
-2.9340601517237452,0.8185782214222171
-2.9308027177094558,0.8262400739449688
-2.929767862362807,0.8400190679274357
-2.925010822163928,0.9270716508964506
-2.924844496048197,0.9267297974519522
-2.921587720012174,0.9780237525364409
-2.9215483061947998,0.9987172912096809
-2.915840165964555,1.1272573121458507
-2.913735357111899,1.1515670856823501
-2.9098945993345224,1.1928234990582514
-2.9081871558045007,1.2315446442755213
-2.907247434898453,1.2657192980968137
-2.9064959199960496,1.301570416696187
-2.9018718710710507,1.398172352435624
-2.897471153816549,1.4505402072750107
-2.895681062468655,1.474707757444004
-2.8924695089252355,1.5414810899916578
-2.8896438944449008,1.6005419404436723
-2.8798907066993515,1.6338384394043624
-2.8700870212318623,1.5660323313841618
-2.8657932307546545,1.5110083288934415
-2.865789128002259,1.5279232930849782
-2.8633440186502552,1.4984432021328922
-2.8598758622808007,1.486062662301788
-2.8598210007049216,1.4632682238809842
-2.8581741913717726,1.4129057103412521
-2.854138107450011,1.3375932975963554
-2.829817463156349,0.8280694453343905
-2.8211748369618928,0.7474374231981089
-2.820618088925391,0.6983402321126668
-2.8187516281125458,0.7137413245982712
-2.8143998847707987,0.7070642492175067
-2.8012491581541124,0.789357011194726
-2.7796568986112504,1.5376609107011412
-2.7676294483942154,2.139774608765599
-2.763093609862616,2.365540925122209
-2.7627160629444054,2.3547979138492803
-2.7609091035265205,2.4750998574403744
-2.7582024167363324,2.6123820383380116
-2.7519683315818506,2.8669943405808764
-2.750662547872004,2.9372370171842337
-2.7456472359211377,3.129298578423668
-2.7431745095824343,3.26287069806075
-2.736731709353319,3.42061044242582
-2.720027202296464,3.5722082919760076
-2.71516833537421,3.512861426363176
-2.7149326170074763,3.543304295482554
-2.713290025873927,3.473283097914406
-2.7027036331682046,3.1514818579036725
-2.7003014695872407,3.0346760362573106
-2.685022103493014,2.2325672178170355
-2.6845982979827863,2.190391157056138
-2.6793281261345987,1.949588368086878
-2.6783200024480553,1.7902113325419717
-2.6779544933982327,1.8539029936228435
-2.6638087664272625,0.968477312794892
-2.6580469959362096,0.627499719154316
-2.65274040771096,0.40265724619045495
-2.648999876872465,0.26615657171632334
-2.646473547654291,0.179441951123543
-2.639460770273906,-0.08847931543088357
-2.6265472861303945,-0.3019345503294261
-2.6248647497931525,-0.33082476351700024
-2.6184840959791282,-0.40598202965751773
-2.612879944003504,-0.44362950664549206
-2.606366664857489,-0.4200083864234337
-2.606146434353125,-0.4615487275759891
-2.6019590233424434,-0.4380104438280374
-2.5989777730453008,-0.49022950237210156
-2.5897253104934603,-0.5537372442281401
-2.5782288610919935,-0.7514557576220452
-2.568018694176655,-1.0686129378662899
-2.56080295522076,-1.373113324824314
-2.560563429761645,-1.4076266827846848
-2.5584793741163896,-1.5123789500435056
-2.5444762388271585,-2.30397890040447
-2.5337884436336675,-2.8395541740868455
-2.5253179760013365,-3.2646811971864778
-2.5233281567798898,-3.3104771265850474
-2.5210052602139585,-3.441489546832292
-2.510610756430208,-3.6005057190928857
-2.504196910019907,-3.594244058404049
-2.5018512200350402,-3.5598656029122338
-2.5011649772533353,-3.505974878384228
-2.498735811007495,-3.4633942053694255
-2.4908680950826034,-3.1220918859413884
-2.481499850926242,-2.4195980795774443
-2.478152231773713,-2.1097877409652894
-2.477198418242092,-1.9742116506880951
-2.467562324958932,-0.9964295262245857
-2.4658340099178817,-0.8248935113987224
-2.4627698072341144,-0.44022093418537683
-2.4420806539354603,2.054968469112497
-2.431370790044241,3.1308082294853476
-2.429997128746517,3.21931618523206
-2.4220051266833886,3.710870194994601
-2.4153102636441455,3.847433810036672
-2.4075737509119106,3.8931269214479456
-2.406612082240641,3.805041704156944
-2.4058521304320424,3.8205752958272012
-2.383922261772403,2.0826762013174
-2.383270155484278,2.0303340493184767
-2.3777285047611794,1.2617018626858991
-2.374707525258522,0.8274256187927015
-2.3720731803059896,0.48707454763845776
-2.367073403228022,-0.3068207506742439
-2.356304569021101,-1.928271088786658
-2.3478289197383138,-3.1234333125369087
-2.3455658572237796,-3.4370735935715766
-2.3438358106467496,-3.6212992430775253
-2.3290507098903523,-4.993175975685701
-2.322537972086021,-5.286298614625559
-2.316411575584613,-5.42257807108221
-2.3044888288960954,-5.008719285226935
-2.28110396982816,-2.800594072556142
-2.2810416998972762,-2.8738793142910004
-2.2785462892927444,-2.542894516502794
-2.2701470404502633,-1.4727055226227166
-2.269690273064567,-1.4195498351323204
-2.2674025782759424,-1.1861577139256834
-2.2610327022245427,-0.39867927628750266
-2.2579523401702373,-0.09787477729236495
-2.2568251081601147,0.006035200083488004
-2.254135940289893,0.26302988732576427
-2.2514204897908563,0.5474792260841095
-2.245979071428466,0.9376199576227069
-2.243994135231813,1.0662507092003897
-2.242433460999785,1.198940255555541
-2.2415061374382046,1.2441592576983551
-2.237434721349678,1.4186435605272047
-2.2185538765015824,1.4065898834070387
-2.2116944964127923,1.0565100966920213
-2.2024764000138752,0.44548171392036723
-2.184293413292737,-1.1881283781848526
-2.1833103451251255,-1.3107491500308228
-2.179093053756196,-1.71573816284448
-2.176397544052516,-1.9548544976217146
-2.158036633849384,-3.278592959709132
-2.136454659925168,-3.693858864898078
-2.1361734968922157,-3.709348243516732
-2.118670433784531,-3.098490578726074
-2.113774622998468,-2.796434923543319
-2.1069129857383557,-2.309539917886193
