n_harmonics,base_freq,magnitudes,instruments
9,4.053492516077265,"[-0.71249946  0.65065742 -0.20354078 -0.17035441 -2.4205468  -1.15496965
 -0.34437182  0.18228172  0.4640634 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9992369634383387,-3.263893027443109
-2.9927502260337606,-3.4152028058015875
-2.9732765446103544,-2.8705385758649116
-2.969781821637687,-2.676188315807488
-2.9574918896921254,-1.6166666744544784
-2.954386235876605,-1.3162865880302403
-2.9504016938821476,-0.9445646342438622
-2.9471455328192526,-0.6102256754657813
-2.9422006364465325,-0.06902472744763272
-2.9394570902131845,0.20054612849757836
-2.939172639237739,0.23436993683394375
-2.931257850189075,1.1045235363930146
-2.918743357855245,2.271178758508521
-2.9131390997577826,2.727248201869994
-2.9048098332468504,3.269837276466138
-2.902268643439253,3.3644348619944036
-2.8981492671100026,3.541061952787065
-2.897301613287544,3.5809233314680897
-2.8855536161590774,3.8257012349572164
-2.876819309997823,3.7176853639969143
-2.875219161749221,3.726910434258753
-2.874026636648936,3.7160905055814357
-2.8708041183603523,3.5827101194509297
-2.8678362564988786,3.4266624665181
-2.8671042404956353,3.4104058988188
-2.8627291629014415,3.283935922710728
-2.8592166371352796,3.0910528504631984
-2.844282784786992,2.2469234838287364
-2.8321874039229584,1.5337484031461128
-2.825500698419486,1.1436293554435442
-2.8230880715882973,1.0679299539958438
-2.818581081357402,0.8247051214070764
-2.8117084003262844,0.5778970066713998
-2.808687105938703,0.4565913500443488
-2.784130422424801,0.14809989252215522
-2.780248532472433,0.19308131478569468
-2.7759444346331983,0.31102132403143556
-2.775183501809791,0.3185027806515003
-2.770582134642585,0.4044529800194436
-2.7657011066141743,0.5446975166736697
-2.7600484647837566,0.6937604592237269
-2.759087678188376,0.7356890204703828
-2.754847982640853,0.829429956522401
-2.7460861879340994,1.1340463068287034
-2.7455678860561545,1.1723466594851446
-2.744390900391294,1.2014181239197153
-2.7289687749437235,1.6636103343910138
-2.726993811864351,1.6879167885563993
-2.7265124135531913,1.6761683197787425
-2.7203753754836724,1.7982892422619348
-2.7146915581202595,1.8829514229301656
-2.7127443959738096,1.9180950985832241
-2.708765383886198,1.9254997738148476
-2.704485538825123,1.9752733410972307
-2.703560081413376,1.9509866614669522
-2.688770310119496,1.8638237506361035
-2.687187613999895,1.8256150389052543
-2.679515547715252,1.72382113305433
-2.6764796373104494,1.5967637597642448
-2.6668328954840654,1.3596578106633497
-2.665093959686395,1.314469912904434
-2.6587197837563887,1.1736128371033707
-2.656819681468341,1.1263150283713719
-2.6461696559292616,0.73326497671309
-2.6389320806670087,0.4919118207827198
-2.6300525808405357,0.18652389660908547
-2.6187021829376946,-0.21083014081596158
-2.6153980853908276,-0.3454124597450571
-2.6146820768291597,-0.36953845785290695
-2.614607113360594,-0.3366022371628933
-2.612609214328951,-0.3996694308768057
-2.603508133140047,-0.679165202501423
-2.5989341188261252,-0.8571368615757298
-2.596132434699567,-0.9386466814513557
-2.593379866052638,-1.038515577571762
-2.5928216543133966,-1.0120649892766256
-2.592479398624725,-1.0967451606848952
-2.592452333884933,-1.0508403862125901
-2.5870513451249906,-1.2209779959896014
-2.58292200343594,-1.334368415378232
-2.5821337665363435,-1.3977780934835355
-2.5804530236673653,-1.4320683511459589
-2.5701375785834797,-1.709649478949891
-2.5640733700445426,-1.8551015797235761
-2.5637940369530345,-1.8711730642979447
-2.5540544366468767,-2.1366525222482724
-2.5436374023274757,-2.4115611141020725
-2.536938804096864,-2.596006926274266
-2.534757580956337,-2.5735370453943744
-2.5333942557334055,-2.5972353217844737
-2.520533082408478,-2.812443835877365
-2.520209986351196,-2.802466166496688
-2.518750866808346,-2.8734989579803685
-2.5167122794525354,-2.8852443711453426
-2.512836870957236,-2.924489348781716
-2.50823912884766,-2.939439689191605
-2.499209640720071,-2.9529528401035896
-2.496376120502303,-2.996014612057795
-2.493207271475636,-2.9671573236365636
-2.461891436944371,-2.734292547458465
-2.4593135883094837,-2.7182630543748485
-2.452034232154456,-2.661716455273021
-2.443082793048678,-2.5654054589950244
-2.4354696154974316,-2.541658384143801
-2.4209457330276756,-2.4985168477317017
-2.41891966514779,-2.5034167933520726
-2.4148061175797033,-2.5525248220306658
-2.412862871366635,-2.5245335826394624
-2.4124228472600446,-2.5575554549650996
-2.378457527704236,-2.6734736813121933
-2.3753643518543774,-2.6686702464478103
