n_harmonics,base_freq,magnitudes,instruments
7,1.4318336945662988,"[ 0.51904291 -1.04527084  1.10034009  0.9044983   0.55655179 -0.30570613
  2.20872466]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995569238524176,1.9818247997486755
-2.9822268276494146,2.26547247393406
-2.9817459269203272,2.220867898762796
-2.9806564365994275,2.2394709552274676
-2.9665374579381982,2.4567328603869165
-2.9498146083809864,2.7262933389683615
-2.9465558248128074,2.729832141876243
-2.9388984612035687,2.829539804859206
-2.936406974331014,2.854215524837393
-2.929571459267172,2.920081170784902
-2.924645679428729,2.9935949067256944
-2.9144241167138034,3.090082932292718
-2.9098176564321023,3.1068985623556906
-2.90188105412342,3.1412522594391508
-2.900270945086586,3.1651530424982908
-2.8967133484465437,3.1797607421639045
-2.890071241878931,3.1807196813976137
-2.886026750271008,3.193911953819035
-2.8811436694118573,3.197701389675492
-2.8772937295933225,3.2227677807176427
-2.858735959700698,3.191167040665984
-2.858289145917903,3.167446749344016
-2.849634006843324,3.133606794740969
-2.8390621938048284,3.0394458325900024
-2.8282846582144576,2.943638368986197
-2.8269874859860713,2.928434625437438
-2.822126971475793,2.894080416526454
-2.822072280638714,2.8940550208115763
-2.8208773233320166,2.877016858200072
-2.8203949444403165,2.862814572639531
-2.809000076950915,2.7532463024278906
-2.805441492405778,2.676363195831389
-2.804905721591666,2.6762449890421314
-2.8046455853128767,2.652231454475171
-2.7924830647780032,2.4905002746254277
-2.7823296788202807,2.3149172882552116
-2.7802415447710738,2.302509565638738
-2.7790530809557645,2.262888342207816
-2.7730821937528853,2.124428128996178
-2.747298895642383,1.6020812070619717
-2.7453294347742734,1.554897230181063
-2.7449388929541465,1.5986257927550582
-2.743759328625937,1.544828476205673
-2.740221664639066,1.4688091535168633
-2.730056631211829,1.2399438911278173
-2.727202160701492,1.191797532199527
-2.7198656295847554,0.9846086437027477
-2.71659397150946,0.9145536644266788
-2.6974327581667485,0.48062488866121705
-2.6899502103610713,0.28687458865290266
-2.6864256335872914,0.20941169439545698
-2.685896509160427,0.2025891509953442
-2.684059982967874,0.1565699243539197
-2.6802895767745665,0.04394639573571203
-2.6749993422051586,-0.0962414842300171
-2.666095161531123,-0.2639186592375022
-2.64637811480545,-0.7233307776046807
-2.6388158869050216,-0.8997375835642955
-2.6295608802520567,-1.0914378259671553
-2.622050616808812,-1.218046031747083
-2.6202347136043134,-1.266325347790021
-2.6124460815187174,-1.3862956689996024
-2.604724451530852,-1.523461025324058
-2.5890391762160156,-1.7418024769593923
-2.5796247282030764,-1.87979980103891
-2.5773239672791544,-1.9050226066085325
-2.566269813600031,-1.976948268996772
-2.562129568646019,-2.02245566249953
-2.5576824958410587,-2.093551985103486
-2.5516060944461803,-2.1024131811033553
-2.546101042053385,-2.126079133454787
-2.535760650985847,-2.18166216802325
-2.528947652572568,-2.1936510603204504
-2.519992377807015,-2.1840823968730985
-2.5189283090803336,-2.178090362483229
-2.518148472761225,-2.1809122959498537
-2.517314754933282,-2.1648785385084546
-2.5120662732939563,-2.1114113968528194
-2.4960693593518695,-2.0765868663244254
-2.4719596522532354,-1.8440488479960278
-2.4708770461977694,-1.8094976464351005
-2.4612033996392055,-1.6865456008552062
-2.460057921461604,-1.687097128520899
-2.4534245220263466,-1.599367384039228
-2.451055552226535,-1.5551705825872177
-2.44789362521973,-1.5251972696348448
-2.4439589082033955,-1.4480353246995235
-2.4354471711913037,-1.2718530567703494
-2.433705977679605,-1.2456060368536093
-2.4323597044891176,-1.1833453355613632
-2.428310533984625,-1.122433271432008
-2.426958222677853,-1.1164114635570404
-2.4095326136970794,-0.7459705352181948
-2.391273184626013,-0.26354800594972944
-2.3898697653636107,-0.19175510262607876
-2.386259641510959,-0.15482498486186994
-2.377310668106297,0.11622690736069904
-2.35817248894692,0.6183971840426663
-2.3472991608216915,0.9012290725662842
-2.3447909463823766,0.9851632385410443
-2.3353973582776084,1.2292041474063358
-2.3316340208259856,1.3390428694215786
-2.328439780035657,1.4337668555882592
-2.3212691647099204,1.619720764543311
-2.316365779418756,1.766249869060735
-2.3009719596780713,2.177229328617681
-2.2862571425591716,2.578239897651345
-2.2807799408976157,2.7047162433894263
-2.2571473337603534,3.2447991229205253
-2.256627786025761,3.2719974763316477
-2.255743905874824,3.2658514091804776
-2.2542658809238745,3.3200651028293753
-2.2539425373879984,3.3392579995955938
-2.2523471213784316,3.3613835093943383
-2.2520568380979737,3.3220987317411383
-2.2495852471518845,3.402342389364611
-2.2278167765559096,3.849487619293122
-2.22511164573656,3.87400526506149
-2.223535700015834,3.908554568840727
-2.2167732641924287,3.9899640628192676
-2.2094501817964827,4.091417630877389
-2.207329916144789,4.10048731448753
-2.2000978198739145,4.180939457719613
-2.1987233248720828,4.232911571952594
-2.1902553854803477,4.312805285705857
-2.186976466141913,4.344857523947214
-2.186428121876128,4.331744663060185
-2.182821460559281,4.383342849428743
-2.182078791039019,4.350921791928833
-2.1818647574498504,4.339604053320306
-2.1760365808764472,4.4246338172812285
-2.172182596785377,4.479875055151342
-2.1677468464437553,4.439913212329998
-2.1535063689018585,4.5144987909632945
-2.1499550941018257,4.4725401826419615
-2.144043446780371,4.498528278764578
-2.1273539672628328,4.446736368720561
-2.1153801291322187,4.405611577307156
-2.1115761451392365,4.360684270025654
-2.1054766315240463,4.3071053798727075
-2.103939462818867,4.29473274559
-2.100528568149419,4.23162305292122
-2.099400814756716,4.245253325380697
-2.0978203329164513,4.232371868995579
-2.096960254146744,4.245648570709905
-2.0869532360187426,4.09180903570314
-2.08096701765774,4.034355606182837
-2.080793478316245,4.029016791186295
-2.0486648126391076,3.520144776719681
-2.045479766452634,3.4900448909123076
-2.0381754405482804,3.3077540148352367
-2.024040955347851,3.028550607554036
-2.0195150826213917,2.9490809709563157
-2.0097171998616785,2.722798387377838
-2.0051249728623897,2.6439465866005936
