n_harmonics,base_freq,magnitudes,instruments
10,3.5190236686547727,"[ 1.47207887  0.27768962 -0.3219868   0.7187566   1.42189372  0.34372082
 -0.68134401  0.78912609 -0.64333294  1.01121139]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9991438423037637,-0.9180509989647561
-2.9978742814914674,-0.8665017702244583
-2.9901251643750264,-0.6358072916266759
-2.9817292720044004,-0.32646886970255573
-2.9805831631360404,-0.26027408841236094
-2.9787813234100797,-0.24577564548199374
-2.978723293874612,-0.28028465328801044
-2.9775166306957432,-0.22810332990133209
-2.9654821058547025,-0.045006698049075554
-2.9589141115804303,-0.02040280166799149
-2.956496688187677,-0.029771347304938443
-2.950095418061315,-0.025224712277897663
-2.946062293702334,-0.043742044841072865
-2.93076841797306,-0.36625399784636514
-2.9248169307899827,-0.4307600652245229
-2.9193801773447055,-0.6023013562890284
-2.917833691179885,-0.7065680878936144
-2.9171745190556493,-0.7056757987151951
-2.917034344519062,-0.7029879951229415
-2.9163068254636495,-0.7260744070789171
-2.915707902285238,-0.7584025633594524
-2.914566838451642,-0.7366174959009734
-2.9126525354624357,-0.8637043854657518
-2.906446031297692,-1.0377836397371132
-2.9062904925226056,-0.9858637311914619
-2.894812379519009,-1.195484433950043
-2.888499653889932,-1.3327350397659623
-2.876258025580686,-1.3953792103542941
-2.875313845155763,-1.3785307881672395
-2.865041239334511,-1.3215627725718715
-2.8638842014577333,-1.3163931054158238
-2.8573719799805692,-1.1305309276007103
-2.8557678736824235,-1.171310066557004
-2.854103390429855,-1.163649806661014
-2.8469001116221913,-0.9389117444581996
-2.846624146253,-0.9101707073044607
-2.844070294996329,-0.8600559579594961
-2.8381123957751804,-0.7581201773753294
-2.8317144474006692,-0.5061353875707074
-2.8216980138866843,-0.2451116047351813
-2.811714164266103,-0.026892248597687535
-2.8087002962843064,0.05455102959572741
-2.8063311739722243,0.06489808171016469
-2.7906721247536694,0.13861392927980115
-2.789089311201913,0.1308454411015691
-2.786464953108477,0.03350033424922457
-2.7830189290353444,0.031778470882305114
-2.7827459188246344,0.018434602260453545
-2.773520833562004,-0.20304757826479758
-2.7641453291760327,-0.49025294334213737
-2.7635393454948516,-0.533183311421238
-2.7512102572989416,-1.1028631951112102
-2.7198223245596367,-2.528707409773215
-2.7183463052797543,-2.5417321323372266
-2.7164200596016155,-2.63679071435068
-2.7135586351573617,-2.7133168243369976
-2.7082728501790125,-2.8015143350123943
-2.678269875572348,-2.7462284013973077
-2.6760633257731534,-2.7123229453546944
-2.6737161520324566,-2.62461654868984
-2.6729197857739586,-2.6147423752559296
-2.6724127737412675,-2.5815166468175472
-2.668767694933493,-2.3854519764919444
-2.6645370114710283,-2.3455109287784373
-2.662828899855715,-2.276160933564011
-2.6490554374084256,-1.5892280438118207
-2.646300436304881,-1.4874512783708451
-2.6449776740914306,-1.3799138164727205
-2.640332671882888,-1.2179808199363598
-2.6294684181047874,-0.7323625869789855
-2.6173989918485105,-0.2583473748079722
-2.617010379661079,-0.31842665223782995
-2.6082430384733266,-0.1028381968187127
-2.6010781692907052,-0.02656880756639898
-2.5996114693583756,-0.031658395589444624
-2.5867412374125696,-0.08996852842915602
-2.5834309717033817,-0.13295229245775772
-2.5800571122780944,-0.17082920560040957
-2.5770896596517523,-0.21654721201500143
-2.570559979865144,-0.41056209341415556
-2.5684946132624815,-0.4235364604051569
-2.560974226358116,-0.6135547064145662
-2.55347921894697,-0.7899504241679877
-2.545537198134472,-0.8752886287147826
-2.5420233810037742,-0.9771263845544363
-2.5301818028452603,-1.025640971030227
-2.525153907650858,-1.000631388647369
-2.5205795784470446,-0.984408180024629
-2.5191715101869825,-0.9397784983185683
-2.5167589819460066,-0.859796077241361
-2.5161485388999543,-0.9212926666897617
-2.5135551802856684,-0.849148345474963
-2.495340495492772,-0.09422437343173325
-2.4792906616950843,0.7123040128419158
-2.4752763139243514,0.9325103403648063
-2.471787641503007,1.121314087142714
-2.4715903303888007,1.1021581033976853
-2.4669289742874314,1.3743511417095173
-2.4608841302381075,1.6323876908911676
-2.4352870548919614,2.2375758893636295
-2.4319909930247006,2.194665027955721
-2.4181215677508243,1.8402132236932398
-2.414455308187032,1.7189855736471855
-2.409472705859633,1.457775331109865
-2.4040343456274336,1.0973055327837664
-2.4038962199395884,1.137584572783316
-2.401424353173831,0.948106673793364
-2.3946068939548386,0.4756820091913446
-2.3768339155805975,-0.846037225736742
-2.363954468145443,-1.6534153284155233
-2.3634240887470286,-1.7190384085807886
-2.354116077772565,-2.0737149542906423
-2.3438352753483978,-2.2695309206211647
-2.333890320142215,-2.151206480313518
-2.3331314220605917,-2.123232571052669
-2.331613744786167,-2.155795636361361
-2.3138188836658777,-1.079420800138451
-2.30640809982455,-0.3775215267503141
-2.290103210792031,1.398473868019181
-2.282343232723287,2.2612373304274316
-2.2739159163633307,3.257844652919455
-2.271979597345653,3.4325804660649766
-2.270525302724521,3.573780530771352
-2.2632276178590347,4.328469052661019
-2.2424035514417113,5.593944721311415
-2.2282943000076383,5.691209508000194
-2.2257655022707086,5.626881436285645
-2.2227650359102524,5.581640541034568
-2.2194706466316334,5.4361312693161645
-2.218106098123312,5.36637154645191
-2.2057786202689087,4.482764808244953
-2.199106362922133,3.931123311108349
-2.187501542526081,2.7265918770327637
-2.1848670615554964,2.4877734946430925
-2.1708361550574993,1.0610553363898947
-2.169507240216099,0.9039226657461554
-2.1586407934779763,0.05219996210000018
-2.1575043960401388,-0.03104037866509688
-2.1552045297266655,-0.20977924501047257
-2.1551658416709474,-0.1807766642852734
-2.1272866109626607,-0.7460260989884976
-2.1238074340088975,-0.6362906335396025
-2.119364734996637,-0.442031738311236
-2.1107495349345147,0.09420734817934191
-2.1024055214747737,0.7472481627527231
-2.093645647307976,1.5915508625910233
-2.085657017057682,2.347082846962733
-2.0819795003261428,2.718721414369228
-2.0744848095056847,3.473507730304395
-2.070280023188401,3.8685469193328093
-2.067971368434647,4.065129795690412
-2.0637068980980393,4.381682964911817
-2.0590753018265353,4.719015311812552
-2.0423546844709035,5.477757807854248
-2.0423546512135697,5.46562581864508
-2.0390341667448384,5.477371702122811
-2.0359449716410927,5.5073017134169655
-2.0174385094004355,4.9035643050875315
-2.0132475687410336,4.602695598253024
-2.0122524256822585,4.533174651432134
-2.0057336220971353,3.944035930892722
-2.0028908963776537,3.6832154365886267
-2.000036730746089,3.431942918207253
-1.9857034638237356,1.7535430865265846
-1.984863330724282,1.6317736664525961
-1.9808386128972866,1.117442058456044
-1.9793309079091739,0.9497758581993264
-1.9713836673551395,-0.06127680764019487
-1.9665998286530713,-0.6303053272887342
-1.964156279661879,-0.9550773989328079
-1.959908885317206,-1.4991782688269082
-1.9597375803016046,-1.5164015638634432
-1.951271561798398,-2.4499717957740677
-1.950696994554236,-2.4958687334024643
-1.9505241061101364,-2.530400334469022
-1.9493205464196262,-2.639304862283207
-1.9461534242774694,-2.934086960214659
-1.9378888645158643,-3.699720465266474
-1.93644889439668,-3.827151766564464
-1.9325711538196826,-4.090322831374806
-1.9299440461094157,-4.312748571474094
-1.9273906829736045,-4.440440646642405
-1.9247915999709682,-4.5364508166079425
-1.9244517835367272,-4.634254504094004
-1.8908211869679443,-5.092600678067882
-1.8782855329660935,-4.801292597409106
-1.8671024811255645,-4.370591329946945
-1.8637302567223402,-4.220083501379476
-1.8520321419035846,-3.6588163753277425
-1.8385422670869638,-2.928456537407021
-1.8379841429574864,-2.895631657129797
-1.8345903904035985,-2.7660082585212344
-1.8344449631438327,-2.7458287871072464
-1.8271215389833895,-2.321425966586107
-1.8227191803110931,-2.090750910396844
-1.8135795012678897,-1.5547824847669236
-1.8103210422926594,-1.343363569944142
-1.8091682743185087,-1.3023706432081743
-1.8084574204214283,-1.2661859797133066
-1.8074011142174218,-1.2039735238542069
-1.8073883858725104,-1.198388539709304
-1.8016827683230654,-0.8891865767354238
-1.799747739053763,-0.7931405552513691
-1.7977844965761791,-0.6965317251562113
-1.7976504038700856,-0.6765588417024773
-1.7916603201253964,-0.3125993845548155
-1.7737226482199087,0.6949191653853326
-1.7723848313493218,0.703354455676055
-1.7715791913197345,0.7833706584634074
-1.7689745208407446,0.9296518305889732
-1.7655635185970215,1.1354823082505847
-1.7531878394974618,1.646263359541048
-1.7480974473891666,1.8511258035547118
-1.746117589881357,1.9862088101304294
-1.742486538478972,2.1379296063640614
-1.735052246970586,2.351276445610223
-1.734831013245176,2.3868400790612165
-1.733947136545509,2.3608128896454708
-1.71725124466433,2.7846992153054866
-1.7130743713107424,2.8402325393752306
-1.7102245750578675,2.896503433909716
-1.710064824044152,2.857850584166822
-1.6919600171030342,2.812999832821021
-1.688642531314169,2.6743100127233497
-1.6846121625034187,2.6050910326218135
-1.6703984834218961,2.2742664950482365
-1.6647893983742852,2.0467486879266756
-1.6593276426068586,1.8221412247859128
-1.6552190267448772,1.6743863437824291
-1.654302760979139,1.6532368414006513
-1.6527286813559015,1.5911670076493079
-1.642698809190376,1.218414159930198
-1.6216233431947618,0.43158736805158326
-1.6181855609662636,0.36447593553377267
-1.6148207496497664,0.32049046827300254
-1.5976180873900863,-0.10526211048084289
-1.5974310733405206,-0.09137770295230487
-1.597194206203608,-0.07680931739516068
-1.5954360746593266,-0.1097884917312021
-1.5766788558683233,-0.25556799550355497
-1.5525698496934028,-0.32241540856905926
-1.5460204455810385,-0.29505926768398855
-1.5459986593020263,-0.3400259284614997
-1.5427211802748086,-0.3350623222928117
-1.5348120339544051,-0.31760942579090634
-1.5330326851215816,-0.3779855964079267
-1.5322646804788707,-0.3632357848632137
-1.5264406749433952,-0.339767803447926
-1.516787343414007,-0.4193017208454607
-1.516254900742066,-0.45103713756150066
-1.5023921467090608,-0.497217096234104
-1.4967005420248893,-0.564796650571716
-1.4944414424102208,-0.5571798505418053
-1.4931305125518586,-0.5892574004801255
-1.4819358094745043,-0.6927162746071904
-1.457716589355053,-0.6419772477220205
-1.4489240436340167,-0.531169536207046
-1.4314569503952606,-0.1811611471743082
-1.4129636994189099,0.2751086775109599
-1.4006538839776421,0.5704636362363503
-1.3961626395906765,0.6352374037394088
-1.3886258818122503,0.774610862828328
-1.3763735363694867,0.8515551494935851
-1.3751256067140882,0.8650572569557095
-1.3723112461909865,0.821876599418908
-1.3609911319075436,0.7623851133883497
-1.3563696019665434,0.6716907612418328
-1.3539770093116363,0.6136521145900274
-1.3533897771731318,0.6216474492291431
-1.3529024934672382,0.5992735627782314
-1.3471903479451115,0.48340074024806584
-1.3435811610013102,0.3631605374346053
-1.3415128916346886,0.25532426805909897
-1.3387713389882545,0.17097275146686441
-1.3367507451014722,0.08327095103967101
-1.3351888816735826,0.017329885380930075
-1.3274789570291752,-0.31270556404322936
-1.3271195857666749,-0.35384464850133246
-1.3178784446808145,-0.7457879838165569
-1.3154126854805823,-0.8289925733363734
-1.2989883530090671,-1.5624297289214877
-1.2890731270957094,-1.9313658600098271
-1.2885698078795242,-1.936036043991244
-1.2812882651056652,-2.087388299055794
-1.2785648659248512,-2.200328817081425
-1.2745949812768098,-2.1569358732945254
-1.2735429015491142,-2.2840310424656103
-1.2680207830007866,-2.219996702051974
-1.2645007626273372,-2.2558036724360044
-1.2635280519780492,-2.233578910123631
-1.2607159990174686,-2.2601735390012263
-1.2600763315025805,-2.2995729200714896
-1.2560151760441916,-2.205748250591438
-1.2517534163993458,-2.1064915552977896
-1.2508012023159982,-2.118830240101255
-1.2313838535878063,-1.5811253969025783
-1.2213247028272338,-1.1999101591318464
-1.2107864676110784,-0.8222476405323531
-1.206572018809178,-0.6635440457386983
-1.2048751292257551,-0.5817934661152027
-1.199359958427696,-0.45593352250869806
-1.191697947818813,-0.22147271007812533
-1.1819178225952627,-0.02985254388997157
-1.1811488923691251,-0.04549304208149644
-1.173400222778519,-0.008071664426933758
-1.156007503799655,-0.1145194139947262
-1.1558171709381586,-0.12855819443378036
-1.1527846386986,-0.21322388634931724
-1.1421459568347432,-0.4219074760710626
-1.1400350232940273,-0.48968837355027367
-1.1236168958422794,-0.9275795722229
-1.120073336387723,-1.015709508794918
-1.115889017289073,-1.0669378463563366
-1.1144789155013302,-1.1239687206887048
-1.102181263582896,-1.2997473340908148
-1.0912438005221243,-1.3818635475984058
-1.079812922310384,-1.3475772466802007
-1.079736485004797,-1.318533323028386
-1.0781517566487973,-1.268018680736009
-1.0650987539377146,-1.0528216297673136
-1.0642125254132113,-1.0167569165508648
-1.0629737540125022,-1.0365184506333274
-1.061943921637083,-0.9283112203099738
-1.0578510035344213,-0.8504835977585157
-1.0577832697970044,-0.8374738918043749
-1.0266065339650545,-0.029709804709384554
-1.0161319470668166,0.19173061168335653
-0.9997337179280268,0.02306012603268181
-0.9985371876214528,0.008136673133954067
-0.9944405922913049,-0.0655903894339574
-0.9917835652647606,-0.02666880485255397
-0.9808587862607911,-0.3626051156220618
-0.9789798926536522,-0.4929262614968666
-0.9762217152965436,-0.5958968830342842
-0.9742405227557791,-0.6806707477403688
-0.9697742588243541,-0.9183287018238067
-0.9696041428074187,-0.8896160943566032
-0.9612764063738846,-1.2944423296741547
-0.9582244103747279,-1.420060740591821
-0.9579803451328015,-1.4490053378529386
-0.9528457839578124,-1.7297062961593386
-0.9509726313314637,-1.7850076529960752
-0.9459566109131972,-1.9886316699311293
-0.9394170639676442,-2.2972549691493365
-0.933625277026525,-2.5676805252260375
-0.9324115024950337,-2.580592959861107
-0.9317597853137265,-2.5428356622659583
-0.9293244777398253,-2.654830778452326
-0.9103843985586773,-2.9843071470346385
-0.9033471351622584,-2.972074170916019
-0.9027975871178082,-3.0004644351113128
-0.9023728705888701,-2.9886049974075894
-0.8824789585749491,-2.4118202011153933
-0.8632673225648317,-1.5804929260558014
-0.8565200599772451,-1.251966519091295
-0.8439108800254198,-0.6895863239770544
-0.8406639848138626,-0.564625300319894
-0.8288999200705724,-0.25026046813933217
-0.8247412465840798,-0.10520944672038988
-0.7899134656996507,-0.2360445523071454
-0.7883521471765551,-0.33447808343838914
-0.7843623038209708,-0.42406812221255996
-0.7773566774663516,-0.5383595875029903
-0.7725747203613809,-0.6754269713411596
-0.7706881384155739,-0.6875582182135437
-0.7706729469254148,-0.7032605565113236
-0.769086643944449,-0.7802593864154032
-0.7685242310869955,-0.7603119598561212
-0.7665791611330701,-0.8028904647160592
-0.7618969209774717,-0.8832429611772515
-0.7500836769034773,-1.0310358659478824
-0.7467631638762717,-1.0708874519204972
-0.7466531224143536,-1.0218435161783017
-0.7369035956752796,-0.9378105305937542
-0.7334989565581909,-0.9679888697163501
-0.7333092465962006,-0.9023661510279949
-0.717382148545533,-0.4171232311034775
-0.714107208917802,-0.2906159941978466
-0.7130101369225295,-0.2822385964464029
-0.7044827397498392,0.11326064165834451
-0.7034830042799691,0.19123401249704886
-0.699049690529379,0.43069299680948764
-0.6939182513991478,0.6477035805687268
-0.6926462704408451,0.7511822906770346
-0.6874097660287477,1.0238129914626861
-0.6859118601214114,1.1347373712875726
-0.6799819317871765,1.4336030016513905
-0.679589014195098,1.4340393651513232
-0.6766672598271306,1.5458107302691984
-0.6745445238571142,1.657500824694679
-0.6702898690281582,1.8347630844206015
-0.6687208663645405,1.9013918847462299
-0.6653430500009776,2.0418634996266696
-0.665155430370862,2.008126342890501
-0.6627874500789961,2.0505066007781894
-0.6499994604897519,2.207841496273738
-0.6496701657413393,2.222674183907091
-0.6429255540100511,2.1425745657258144
-0.6396621280531951,2.0836621536249322
-0.6332420096445244,1.8947372496555719
-0.6272051269899022,1.6072431907051745
-0.6228185881777062,1.3623247257724134
-0.6215650619201236,1.3404812608756733
-0.6111602917688197,0.5893686668002636
-0.5984433550579968,-0.3702591810384604
-0.5942576081466702,-0.6470396822517611
-0.5870255613101527,-1.1218804526080657
-0.5798386982750925,-1.5602354851101248
-0.5736765950951153,-1.891950392937281
-0.5708245973859567,-1.998062859651578
-0.5622020728690957,-2.28208735602504
-0.5499604148236354,-2.2356703861086746
-0.5474219678314665,-2.1854593431325537
-0.5126028367912925,0.4935975261554942
-0.5124137646750979,0.4828600453146532
-0.5077464278618731,1.0323887313568534
-0.4983256607888116,2.1251340141859143
-0.4981532874400454,2.1832590013490836
-0.49679019624600507,2.2547155241870107
-0.4920101017038734,2.8236757364648595
-0.4855070002740458,3.5399549565609854
-0.46427748624330256,5.282548564941522
-0.4627785929580166,5.357212768961017
-0.4466104619564839,5.721865562335492
-0.4365521187360435,5.548084157388725
-0.43435264985142874,5.448068956048446
-0.4271354402719201,5.005437290151356
-0.42282888820340236,4.717439581640597
-0.4111114065812238,3.6625903677869633
-0.3965341325773135,2.200266597545696
-0.3928316302470378,1.7623260962773701
-0.3767021383285334,0.29840092296353343
-0.373493221571378,0.07397089496642435
-0.3675763814279014,-0.3107236622000488
-0.36584374015638144,-0.41082096434235255
-0.35686027713083757,-0.7522561318737886
-0.3492869987088705,-0.7965082473128683
-0.32863322700763575,-0.16116461796062803
-0.3226229844383166,0.28636807289104665
-0.31587513157727676,0.8553253751279714
-0.3096755126858488,1.399896353749692
-0.30269049117337987,2.121706050591704
-0.3006428767814011,2.3495107217485023
-0.29929225928637315,2.4823638057651487
-0.2992133892829685,2.4582703849362337
-0.29908740570426584,2.5192971577161063
-0.2945901604011496,2.9167040906287625
-0.2910530210384983,3.302458050666357
-0.2864838212422609,3.6828908724601455
-0.28035200994992326,4.201585026465758
-0.2796897892406225,4.292936885125954
-0.2742468971436871,4.694113772238743
-0.26739319031662534,5.104908879504609
-0.2595528873888684,5.45874248054262
-0.2448301343065551,5.442797492764706
-0.23572894357620644,5.127579260691946
-0.23224391553667356,4.881758709330428
-0.22855606590018196,4.708143762767763
-0.2268542870355228,4.537774580985545
-0.20593360752524204,2.447516692509868
-0.1932158435872946,0.9198092988826102
-0.18904291231082304,0.36483067192034047
-0.18168169858493188,-0.5940220382040378
-0.16767530766387218,-2.226440693759265
-0.16066872140349986,-2.99309470352208
-0.15934227905443077,-3.087391851852477
-0.15847866176764658,-3.1975093925986133
-0.1454344880718783,-4.221283924332364
-0.13674702499389557,-4.621065176612735
-0.11788972031560263,-5.207457803027696
-0.11169675030240178,-5.135325035329138
-0.08601086155728943,-4.568070265945465
-0.07774499970852045,-4.212663544760675
-0.05999480809336788,-3.2811142123631862
-0.0589662251289047,-3.1901646000788473
-0.055049766648428644,-3.0522472511697827
-0.04797563942286942,-2.6707940040881555
-0.04675917916758898,-2.5715466999842906
-0.039811435935722006,-2.1957325451340903
-0.038436761879735215,-2.147327498829418
-0.036974508310096965,-2.0790860778253837
-0.03392787998279667,-1.877129082519856
-0.030936271406519555,-1.7450036523603074
-0.022776552191195343,-1.2692183502871288
-0.018943400148589085,-1.0339563260850233
-0.015561874538246645,-0.8273811027325452
-0.004507355649897349,-0.22797157508279245
0.013973467010763407,0.7579246593941399
0.013982338544550998,0.7626965603876091
0.020541857988664702,1.1051379529937888
0.025449480422588433,1.3425477289587224
0.028280825536769694,1.4580739232743574
0.05145636073160942,2.4316419031277623
0.057508352444914035,2.5393253598650096
0.08193343963989985,2.881774115265896
