n_harmonics,base_freq,magnitudes,instruments
7,4.3851657330656595,"[-0.63742967 -1.73810669  0.84416264 -0.89509422 -0.78327245  0.4724943
 -1.17371523]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997571740981916,3.942579669957917
-2.9924468274996343,3.7476312760822164
-2.985302057881908,3.4092886587779265
-2.982113833925733,3.247482863700881
-2.970989411860963,2.566558959550771
-2.9601766867868182,1.846647002761304
-2.945844920841458,0.8514516549070478
-2.938118627614484,0.3405955988953764
-2.932250625319594,-0.013951553049102701
-2.9218898888260405,-0.5488825912921173
-2.9217417119981173,-0.5627793551774513
-2.920667514925795,-0.6118146974204407
-2.920012975335121,-0.6326873699776902
-2.9071690319599326,-1.108270915452888
-2.906522835880094,-1.1231190299686866
-2.9038703461866735,-1.19827499579486
-2.897352954521525,-1.3127131132276153
-2.8887534306078138,-1.3805878314170392
-2.8720606558837707,-1.2639790512198419
-2.8701355480011985,-1.2266563673811917
-2.863532743782825,-1.0866974583046685
-2.858430127536517,-0.964246945685192
-2.8569049051174735,-0.9120927574034231
-2.853770100991526,-0.8597269697921553
-2.8494211865983083,-0.7299034675704881
-2.840611394284906,-0.48010785488430896
-2.826287626863466,-0.14666946438227957
-2.8237497563860927,-0.0988734277509478
-2.821758362657402,-0.07529445508473441
-2.821670242973048,-0.061342729593802735
-2.810487627069777,0.06924881401602667
-2.7998250908651343,0.10290796581104063
-2.7903190633086297,0.0426611046476567
-2.7888885108805423,0.03214320101393073
-2.788450291030111,0.03400788594482825
-2.788438834340077,0.02875716894857339
-2.783422107380912,-0.04226093681721493
-2.7728381684401784,-0.25797827287013153
-2.764200037048598,-0.46270063983747034
-2.757017628032122,-0.6559975668921983
-2.7516998499162173,-0.796019105455248
-2.7367550446493807,-1.1598653911675902
-2.7276571213296448,-1.3148083565567608
-2.7261675145665296,-1.334410874432095
-2.723945484363853,-1.3527323333173773
-2.7187066158228026,-1.4066880581205492
-2.716803810273075,-1.4154831008874722
-2.7142150356086296,-1.4042110113652484
-2.712644787836484,-1.4041192344343851
-2.710833767245974,-1.3871434731467474
-2.7053572385472426,-1.3651910123051119
-2.6824403287443057,-0.8087179990484413
-2.673270118540918,-0.45583855523116235
-2.661136833204151,0.10256021322548521
-2.6574450739055138,0.2936808037002753
-2.6514482857771577,0.5806604429878717
-2.650004281345105,0.6423890211140293
-2.6497551676431224,0.6565662382629531
-2.648162005462765,0.7091195170832713
-2.6468863767092365,0.77540100153421
-2.637772719236845,1.168492389391051
-2.6222573485443457,1.6729157418641387
-2.6182870540796186,1.7610456095114457
-2.616525549915373,1.7948738231760328
-2.612761322881431,1.8262370868921411
-2.611804418437308,1.8492949716907214
-2.6068744547832727,1.8484994616025465
-2.59776141458808,1.7748827262593616
-2.595487462776476,1.730378287353586
-2.595012688828147,1.7286161694732467
-2.59107662243826,1.6357727947746867
-2.5897679812932193,1.5971463674530704
-2.5871489313075164,1.5136776317605196
-2.585119284062067,1.438722681431271
-2.583139834716987,1.3602776190916335
-2.5749243221241978,0.9541202899746183
-2.5746146436255186,0.9376201216149196
-2.5683361368080275,0.5810215679376886
-2.5649952422845037,0.3505053427795502
-2.5639797854437525,0.2840139871685491
-2.5611229315847446,0.0901341645479332
-2.5600117577129895,0.007596174947004628
-2.5461092297951935,-1.0680650480666285
-2.5441128771959782,-1.2205123164611333
-2.5247874591523782,-2.779341598689309
-2.5178918470908442,-3.277374872618588
-2.492888295297152,-4.607142449494285
-2.492510786180598,-4.6211111637532865
-2.4905445569488154,-4.6649846179796945
-2.4893294235244507,-4.708468439862695
-2.488432298092331,-4.721541154333278
-2.4825521156735055,-4.828174450977219
-2.4822165227780637,-4.8367648074177305
-2.4815150482782045,-4.857521791898363
-2.4723737147355047,-4.871805459274874
-2.466740377625273,-4.794315456139785
-2.4594616180290854,-4.626735084276395
-2.4576716591054577,-4.56153461724597
-2.4495704734101125,-4.2360995033032935
-2.437042981642759,-3.553164966249562
-2.4294147332639864,-3.0477428104937316
-2.427979866987931,-2.9433484766732514
-2.4268137985466485,-2.8681509746729423
-2.418244341267445,-2.2483106600014335
-2.417315067418637,-2.175090144074337
-2.4153356478842816,-2.0342450775982073
-2.4116213915131146,-1.756315857645371
-2.405903864524693,-1.3243890641229978
-2.397858725232102,-0.7521556106385503
-2.3957597694196764,-0.6030114055555672
-2.347834432678647,1.6344662263663035
-2.346064623531706,1.6583005131413429
-2.3457848870579943,1.6770354903742317
-2.3435884021310303,1.696797245984957
-2.3389245660763507,1.7632386709969083
-2.3349422673322455,1.7975957645283422
-2.332145757205386,1.7886722479533375
-2.3252815780060336,1.7986815330341102
-2.3227737396544184,1.7952809020828724
-2.31754938902712,1.755649779648477
-2.306110040138491,1.6100578369118288
-2.295781351789667,1.4102403570393829
-2.2919648770043404,1.328568218501425
-2.2916801439002494,1.3167341064155442
-2.287475213636549,1.2405758001565184
-2.2874061080991615,1.2258043394348839
-2.276659897862719,0.9907271303868013
-2.268170283810477,0.796040315496491
-2.264244005676637,0.7198735825454877
-2.2448648415615873,0.3228763595035068
-2.2445584657597673,0.2990287157653632
-2.239997094529717,0.24144898798061717
-2.2342017409631314,0.12869747081789587
-2.2184929832032245,-0.11415773765819583
-2.1969903909060107,-0.3764585450922782
-2.1887585104370455,-0.45771886175549525
-2.188076908650057,-0.4661772824662163
-2.180767352868592,-0.5249877989417365
-2.172416582614529,-0.5887880130848218
-2.1567897984350823,-0.6456372518237695
-2.1512764166867133,-0.6552724500462639
-2.1459385242767786,-0.6550505037025844
-2.1371082737845772,-0.6137527882343065
-2.1355054724639833,-0.6008363269677083
-2.1342060849663502,-0.5945881667135672
-2.1340920914916826,-0.5987224741947244
-2.131201110805582,-0.5954108281757132
-2.1238543569804933,-0.5119769855734613
-2.120713795174246,-0.4708645862483029
-2.109595982012037,-0.3323468743567229
-2.096277267603559,-0.09887605366014249
-2.093563245586486,-0.02625841144973054
-2.0934288212640126,-0.04156457017756044
-2.090724649983499,0.005128934157489572
-2.08769941400612,0.0857944563251026
-2.0847949148184908,0.1368026336283471
-2.0834749023071195,0.172489924273765
-2.0590635848530274,0.6507453358310595
-2.057931614059211,0.6673426203408757
-2.0540046955614972,0.7184450416686766
-2.0522456302971896,0.74760710791099
-2.0467593095048056,0.7953709384861942
-2.0442904826554815,0.8280519427392969
-2.0424673378110434,0.8288560900239593
-2.029099582181585,0.8520582977650032
-2.0201267410167967,0.7664010738451859
-1.9920647414194486,0.06527539829490868
-1.9879544989744296,-0.07401727086410981
-1.9822037313351144,-0.32757221551577215
-1.97689221353406,-0.5574704881496528
-1.9608024073102523,-1.2934997899092049
-1.9583091033187763,-1.4038113184371197
-1.951267058377382,-1.719884038866705
-1.9439436631623115,-2.0021469155614
-1.9400653718577792,-2.1573357887100615
-1.935634903685607,-2.2971252896383163
-1.9328045947816115,-2.3925667559020347
-1.9291453815101725,-2.4901978834429075
-1.9178523021631904,-2.684483327405247
-1.916408612472488,-2.718172569990061
-1.9159089021309772,-2.719986712347624
-1.913432518500584,-2.7283092223188787
-1.9130114824006421,-2.740379032934756
-1.9069715806036862,-2.7224726764196756
-1.9056751318096303,-2.7177635570777556
-1.902426575921202,-2.7040878461689233
-1.9004959698783475,-2.670600594743827
-1.8849588522092395,-2.3053221984512446
-1.8847026080557876,-2.3059942013006607
-1.88293121466397,-2.239407681654062
-1.8737221879837977,-1.851728782472964
-1.8592888861090788,-1.1086406324993394
-1.8528628776141365,-0.7498956937138466
-1.8404309082991979,-0.013200953296514507
-1.8377900173165223,0.1483778269455324
-1.8374418909408843,0.1709423906142172
-1.8062937662169198,1.6198624747898163
-1.8045479351272793,1.6901727596311162
-1.8001599180281933,1.787250156003809
-1.7947634639827952,1.9107641922858458
-1.753362977873499,1.5974565292392178
-1.7507048089238748,1.5338535220910685
-1.7495096057211004,1.4932007803548588
-1.747398950411133,1.4302725896387123
-1.7448735158550033,1.358137733941281
-1.744683701227137,1.3607166589368138
-1.7293639372492924,0.918950743656163
-1.7267201456523147,0.8465208952704426
-1.7230411426566183,0.7590090866814716
-1.7223751682185384,0.742243027106732
-1.7200338414959546,0.6926148023076063
-1.7191722323486849,0.6816133887988904
-1.7107668384115648,0.5476467571520778
-1.7037960522060551,0.46430775514675027
-1.7028401865996816,0.46298198351960135
-1.7000031178178985,0.4596361377080266
-1.686941604059275,0.5495457874718785
-1.6818789208824638,0.6434146562905291
-1.6712461727238874,0.9388324509102063
-1.6705586004250317,0.9724366242874103
-1.6631197999653586,1.2647738082433442
-1.6518309921313332,1.7935407024844445
-1.6501049637602916,1.8760748816939243
-1.6421241159273874,2.2975006504429385
-1.6376892062006145,2.535991894742347
-1.6281438060808366,3.035113154951817
-1.6267301778610554,3.123903632474818
-1.6080960650427873,3.919463083650068
-1.6072962851205441,3.943917642574737
-1.6015378360684411,4.116210841729701
-1.6010366165797338,4.1218965144362505
-1.5884093898509704,4.29073838280787
-1.5854228631019003,4.309863405012423
-1.5794987343019609,4.290211330217842
-1.5726563856744615,4.169853840645587
-1.5624394271852737,3.87425675624576
-1.5610710062708757,3.813753300533605
-1.552743006715499,3.4320096061911594
-1.5454981341734664,3.040997815583194
-1.5420118446261066,2.821226567412629
-1.533334805552348,2.2640271502508917
-1.5288619786020048,1.9688170949520163
-1.5126677562234272,0.8285027975903559
-1.5100524066383665,0.6502813120624767
-1.5081819953820925,0.5254505095317257
-1.5079851194851874,0.5205579884911113
-1.5056788639246295,0.3612062264134424
-1.50440947372588,0.2941529742932009
-1.4970629216736924,-0.1550955527573115
-1.485586749916835,-0.7073807908871886
-1.4841462765907645,-0.7735566630259503
-1.4783491711363437,-0.9867355704330052
-1.4745979243670846,-1.0963605196932873
-1.4700353627991356,-1.2184642568824529
-1.4571761127049587,-1.3806220846133015
-1.4531337179665913,-1.3749554796322385
-1.4515256064931918,-1.376791014870213
-1.4264659719941957,-0.9897667557533545
-1.4235240940341403,-0.896981254055239
-1.4203527400223308,-0.8384635137389176
-1.4149208104622868,-0.6707719526088612
-1.4011158120917075,-0.31469380587460033
-1.4006731320882122,-0.3110721397494471
-1.3994288801381547,-0.2773755949991139
-1.3974851164083282,-0.24375262883132945
-1.3973049008837048,-0.24924435463530684
-1.3842341558413334,-0.002453500607128742
-1.3544908078145166,0.004883961833189596
-1.3488978351638603,-0.07774646960601406
-1.3486230270352633,-0.08610540631863466
-1.3435215074372138,-0.1799927972301378
-1.3407664795413228,-0.2375832466732649
-1.318390076605498,-0.8226606549030673
-1.311946591408396,-0.9767605396372436
-1.3085536163440663,-1.0529118042241077
-1.3035455261010893,-1.1675975843673363
-1.28436981658715,-1.4076577577993559
-1.2800549349381507,-1.4036705494597055
-1.2785037347352788,-1.38954070413642
-1.2761971620115284,-1.4021970405898938
-1.2641140903480763,-1.2215199366552614
-1.2633537378637143,-1.2093645771740764
-1.2593257917605345,-1.1237547614647718
-1.2391732770359398,-0.4047567989675234
-1.2312344663536627,-0.04456915497003209
-1.2243945385635933,0.2831454216142857
-1.2112347001479242,0.9011246420848155
-1.201306518327538,1.314294801751831
-1.1990694734241327,1.404976883708035
-1.1972143277270062,1.460023705698181
-1.1929784798953675,1.5880966476779366
-1.1875814073232729,1.7036518154273752
-1.1873404435874262,1.7203753306099303
-1.1836145137661411,1.7964105931396628
-1.1827214102941586,1.7965652265275511
-1.1790254574596017,1.8456440640831524
-1.1760086494720916,1.860044618999153
-1.1758553900448865,1.8574044538790826
-1.172751031542996,1.8496146034576462
-1.1578771020271645,1.6251810061553345
-1.1573829205592054,1.6019738370623904
-1.156861020009284,1.6047270275069627
-1.1540547016766245,1.4855086180516948
-1.137730220694347,0.7189176601938067
-1.1350664944048126,0.5477011508039236
-1.1346044404764501,0.5044734780902934
-1.1306296057763978,0.2582472046294828
-1.120296043617363,-0.5062244018527874
-1.1193724693776328,-0.5797057595868169
-1.1185736983825267,-0.6484742783895068
-1.1166911077520096,-0.7948007119310767
-1.1154731693154356,-0.8937799513408619
-1.091178100051204,-2.8294629674642713
-1.08901100649913,-3.006163081047302
-1.086922323803428,-3.1446674331501683
-1.0817476877264278,-3.5118357711195682
-1.0716246080312972,-4.118348910006519
-1.0624413324096444,-4.517806213690268
-1.0594908682606319,-4.624336246041964
-1.0567655912256824,-4.703457535103247
-1.051237416557563,-4.806418853153624
-1.0475425380839078,-4.861621917411132
-1.042457896169878,-4.879750370147463
-1.0384027893002896,-4.875993083078478
-1.0177727996025947,-4.279832171292505
-1.0152281620314716,-4.162619550894942
-1.011576626905464,-3.9801738522470886
-1.010551187814844,-3.924583342118142
-1.0018359632354399,-3.3852948758549872
-0.9807798138798463,-1.900082417470748
-0.9806794104280891,-1.8995705739928077
-0.9690058675640483,-1.0391115227895462
-0.966727757584037,-0.8642915108179695
-0.9646642628840132,-0.7239976725216117
-0.9581332807216514,-0.2876290149926457
-0.9545029408350336,-0.04305983573484741
-0.9447234587136202,0.528951252579883
-0.9361910342138953,0.9549762525232189
-0.9342298503146678,1.0325015595012956
-0.9340377685006231,1.0504285141622192
-0.924205547834891,1.4020196655638424
-0.9228915399886248,1.4376415116042756
-0.9178126168824816,1.56665982935394
-0.9114836259920747,1.688064723890774
-0.9041246751618535,1.777076580237951
-0.8983544036970841,1.8075287234545405
-0.8928299727860516,1.804712672174294
-0.8848430685635051,1.7561306933549032
-0.8794669104015065,1.6822244407966007
-0.8773779555082282,1.6654433801620816
-0.8759889208131337,1.6343998807209525
-0.8695503265046898,1.5273065097075578
-0.8397148804009786,0.8987129965842335
-0.8366990978673243,0.8235358330056277
-0.8333462658496886,0.7477054237383014
-0.8222388609214115,0.5081733857298526
-0.7860382188179771,-0.10921450315624341
-0.7858437883540081,-0.12019575996963648
-0.7852570098077498,-0.1094129825330152
-0.7848240608109651,-0.12036788337647325
-0.7838404631324409,-0.142476764828509
-0.7765655487998062,-0.23444604783962802
-0.7681358669109777,-0.3299962136309299
-0.7646925494814925,-0.36866356935869427
-0.759459111249722,-0.4283414588599765
-0.7502135640192225,-0.4990709687812067
-0.7459558035473126,-0.5332628555211215
-0.7388639965288926,-0.5744145203059757
-0.7377633593920567,-0.5813567612581613
-0.7355995520858247,-0.6006282970580138
-0.7272576915307352,-0.6459391231663131
-0.7259488665687348,-0.6365952198263332
-0.7184208343751659,-0.648849631239038
-0.7177368336136531,-0.6460659149342907
-0.7131252389418319,-0.6528215222518452
-0.7129615978706019,-0.650758888548184
-0.7112900671342848,-0.6250989434460615
-0.6988936021276464,-0.5771703418689202
-0.694995586293611,-0.5514330182218202
-0.6937261420275833,-0.5402110146576767
-0.6920107495653003,-0.5270684532987138
-0.6901000238233808,-0.496241684742036
-0.6897890651925525,-0.5056517271857605
-0.6836840096485641,-0.43128757872404455
-0.6814469139231134,-0.39368958564795503
-0.6786778081282869,-0.35748669797050797
-0.6700950302019364,-0.21055531358097973
-0.6486012165116515,0.21551087286138423
-0.6482736412276626,0.22171077521079635
-0.6408936003035324,0.3823509708461796
-0.6337395696526622,0.5064730895862567
-0.6178660896104575,0.7632523902346122
-0.6074394710292426,0.8351172906062058
-0.5952085959525402,0.8419251800441169
-0.5885025758397981,0.7882790907277218
-0.5837349060887984,0.7236438961952814
-0.5786594153955531,0.6289169801936609
-0.5752079012168041,0.5444443869643804
