n_harmonics,base_freq,magnitudes,instruments
8,4.422066595374478,"[-1.10520255  0.24372035  0.18847249 -2.37593741  0.45936205  0.2843612
 -0.58469361  1.04625639]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9966025474602125,1.1449666991433134
-2.9711004076936485,3.6779693447859767
-2.967901765281142,4.005389515860877
-2.952556685865678,5.144660888661492
-2.9463888459528067,5.481246563640101
-2.9392047701433897,5.710499817427851
-2.9259521177222467,5.573620487317899
-2.9248331433553183,5.548153515229538
-2.9137318845192093,4.912144547434458
-2.912805631160575,4.854839889810932
-2.9126635433027435,4.836311760135542
-2.9096319643477315,4.5588263389197206
-2.9056593344857795,4.164191742331427
-2.9050151088842613,4.091406214941336
-2.896801221754604,3.148809986539317
-2.8930803610823683,2.717934523407825
-2.8854181735934494,1.6694261043765075
-2.874930294444478,0.14663514943432635
-2.872739388205413,-0.1766496056634958
-2.870283401241993,-0.5633151853596976
-2.8675360139038606,-1.013110278582817
-2.866674797090103,-1.1526051243269602
-2.8577551230352993,-2.3609374958494236
-2.848270592321557,-3.4757542887298465
-2.8324704095058295,-4.902346961387619
-2.8260418544258226,-5.2638632423639695
-2.824277587958372,-5.270287208176503
-2.806793951494546,-5.390425745391066
-2.8066180690069995,-5.340805917632246
-2.8030747382152708,-5.223539368567932
-2.7977247126217106,-4.961323634042829
-2.7937270750580687,-4.759115196705187
-2.7914920485168873,-4.667119049288699
-2.787700857292733,-4.330743393885389
-2.7872252609576167,-4.356856512040183
-2.785318234636595,-4.190919772826216
-2.7846026528382515,-4.132683882553713
-2.7838030817802624,-4.068741803634049
-2.7766764818277636,-3.5139772862038705
-2.7749809999098436,-3.34089886682172
-2.7740307827512876,-3.260755809468179
-2.773758623662265,-3.2229833019390215
-2.7669714273586155,-2.550346167564341
-2.7634251076058884,-2.258639624612612
-2.762955753524793,-2.2385955615062074
-2.758709889886214,-1.8704285092083657
-2.7562334353249005,-1.6247020294109158
-2.7489938248160515,-1.0186207776669471
-2.745207693374831,-0.7725078955008124
-2.7398312640200704,-0.3858719318995833
-2.730267674814381,0.12247190103935975
-2.7256690848196232,0.369489486952604
-2.7154857205426213,0.550852871575575
-2.7114313197212963,0.49981615338092
-2.693652883829007,0.31775528386514773
-2.6919824008603404,0.26042968083612356
-2.6791642126214494,-0.1848117795729748
-2.6786449662440397,-0.22665000770793756
-2.6779804088298205,-0.22364508127918123
-2.6688028052876342,-0.5906524816866735
-2.651621485066877,-1.171094957835475
-2.6498002895581276,-1.268526033390312
-2.6446018586877775,-1.3670436103701598
-2.644367345313899,-1.3364340505015224
-2.641894289242578,-1.4518308535630053
-2.637200391452631,-1.504501858218105
-2.6311036354103026,-1.5205433585724963
-2.6127701759568382,-1.365263201001741
-2.610923822814037,-1.3560602602143512
-2.6061599935675313,-1.252760055893066
-2.605442415850071,-1.1668723173459767
-2.603341648431221,-1.1691937510157255
-2.5918835933207296,-0.8463538509148812
-2.58893674848606,-0.6971715262357026
-2.564246061448543,0.1069085121882501
-2.563156787393745,0.09289387503018207
-2.559797217181158,0.16250893701995103
-2.5577822151224647,0.21911833417527563
-2.5518137556008176,0.3497295715409368
-2.5489406305745694,0.3614030478592121
-2.547742731211847,0.4006007583376081
-2.5361509479469015,0.4618603655818358
-2.536058802306874,0.47328505164920387
-2.5340537804906975,0.4920002850872592
-2.5296636328147053,0.4815991176108168
-2.527920994034097,0.4465480728803736
-2.5278897291814895,0.44645607852044994
-2.522926541765754,0.47737298386493066
-2.5154975304588696,0.39953098467780407
-2.5144082960374554,0.3822726151925034
-2.5000060703116738,0.09351625127050361
-2.497328260418969,0.13695155272200504
-2.496287792728203,0.029885960242262005
-2.49615372987688,0.1420704887811942
-2.48884639452339,-0.0007883302102476078
-2.4760142046103844,-0.11410766825726534
-2.47387519820479,-0.16423757019373794
-2.4714828653647496,-0.16440270624832776
