n_harmonics,base_freq,magnitudes,instruments
10,3.270813693328506,"[ 0.23362617 -0.52396222  1.10958694 -1.22900197 -0.59593204  0.4222961
 -0.95734251  0.29489095 -0.76099472 -0.47239375]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9961746154669555,5.126873547751359
-2.9854727624039183,5.700047233952189
-2.9732634305167123,5.815673933948728
-2.9721513771329295,5.849293732310899
-2.969394978457218,5.753884579782663
-2.9638545879981733,5.676352454829593
-2.9587102779098617,5.437059487490788
-2.939366082756185,4.0795428801507905
-2.9377507375056133,4.019834773796287
-2.9365988258865805,3.9159583674429026
-2.929176124743111,3.228729836459621
-2.928187496506708,3.0965308812009735
-2.9231851303420715,2.619809871678577
-2.9197804253997397,2.339115747683748
-2.9179124285962406,2.206204723681841
-2.915275581960639,1.970869169477154
-2.914327611635316,1.8510260819233244
-2.9061278236442156,1.1930847203918507
-2.9011023596294434,0.8077543384687864
-2.9004187165362776,0.7767944271856474
-2.8923784624457465,0.23953380655041062
-2.8896663995855754,0.128085343418404
-2.8880563503826324,0.049162519945229445
-2.8820564983608508,-0.205457741009737
-2.877851716433469,-0.3567646039967079
-2.8710382419270513,-0.4177579967628106
-2.8609979021483523,-0.4381574152127503
-2.8560391876898494,-0.3119967484868941
-2.8365636587370218,0.37337966738638856
-2.826327732061727,0.8486779852276893
-2.8218876599446,1.1738357628124207
-2.8214773027040403,1.1438866273641632
-2.8128828180030108,1.5399054926282538
-2.8012324296237407,2.101972450447973
-2.794290088608145,2.3491434696447144
-2.79110808185552,2.541653585068246
-2.7810609981482086,2.7008651242962554
-2.776004424692404,2.7585994413428003
-2.7688469085632352,2.7883088630998913
-2.7657196246104103,2.780834863382451
-2.7616867110920915,2.723110721538891
-2.7613583298489286,2.7109219640268996
-2.760527892015203,2.7550184276156875
-2.758304916923679,2.6880283807650733
-2.754192791009287,2.6687976018165425
-2.749884061739242,2.4899857305097353
-2.747609993975322,2.4307319087960986
-2.745073243257438,2.364807103137805
-2.7433001677422983,2.2726139137691277
-2.7409464629034286,2.2378866595649582
-2.739375014861544,2.1467700957731397
-2.7204688007482134,1.4046863299829297
-2.7167554962158107,1.2802937386993092
-2.704877074327337,0.9074239725670598
-2.7048024947545004,0.7893673938321613
-2.698039735727551,0.6215880946823904
-2.6973540398291402,0.5887857030066082
-2.6900924501007966,0.4119411630478516
-2.689249239594777,0.36537899212675357
-2.6863696387830074,0.30001417674874664
-2.6858916937101487,0.3261258651206159
-2.6811530678605937,0.18370935882843856
-2.6697304158268915,0.09189558619163493
-2.6543800775328035,0.1446917713978929
-2.6240789542772722,0.5717517102802622
-2.6177578724147605,0.7145938863678292
-2.615508511195304,0.7086066627194216
-2.614047640292349,0.785867024507441
-2.6122084344281484,0.8045127463967656
-2.604461976315687,0.9022250807214934
-2.6018622118524934,0.9302373722231587
-2.589876410178728,1.0221857864987318
-2.5830523606667546,0.981116771734232
-2.562890470858992,0.8119410970709253
-2.554489321066452,0.7125206706679388
-2.55257992678412,0.6684983910496395
-2.546949619933502,0.6088892524170946
-2.5415335617127317,0.4989725127263639
-2.536451512148421,0.39755777428733113
-2.5349750339459254,0.367149937615448
-2.5282458265175847,0.3045620249083629
-2.5246794155741874,0.2670605449871904
-2.5233888857757565,0.26216508786968845
-2.5208888961689015,0.21694089007957124
-2.520836602943583,0.22881682766864003
-2.518257197509138,0.20256671643339363
-2.516303897344608,0.14322490794810658
-2.514669020428839,0.1274775423319431
-2.498685400772005,0.05210013128759057
-2.493532699759249,0.07022155767336204
-2.4918395604463814,0.1297432962189037
-2.4840007140003886,0.17596114448771805
-2.4718370827395626,0.28906346491463897
-2.4596417510467106,0.5032547675450098
-2.453175683671529,0.5927024397253466
-2.446933437964575,0.7051121904422386
-2.435143025168654,0.8229249136514446
-2.4343209464611455,0.8593931911168069
