n_harmonics,base_freq,magnitudes,instruments
9,4.086623743725811,"[-0.25057169 -0.23610241  0.31341988  2.22896677 -0.69848187  1.75890358
 -1.92114843 -1.4437437  -0.47531517]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9986812284387137,2.3637436680362383
-2.9791199063472797,2.46318252140745
-2.9757843394334627,2.438222596087568
-2.971474994661704,2.3973783365345995
-2.9666627426354646,2.313707015351072
-2.965706804184507,2.2938985975180497
-2.9641796951599977,2.2632752342606435
-2.9637768895613297,2.262866555142677
-2.9634080979565507,2.2424650554623127
-2.952094315289844,1.8945247671271475
-2.934772509533961,1.0259056886571736
-2.931020663542517,0.7822010243246836
-2.9300618486424916,0.7173978751065229
-2.929270113823586,0.6691797940084898
-2.926609860377773,0.4770611779167212
-2.923297600554504,0.23062535049108646
-2.9138001076390223,-0.5068092507918164
-2.91013448672881,-0.8119647767282175
-2.9085938988954583,-0.9348920616758393
-2.9008382539467052,-1.5938950557663063
-2.8916271270319207,-2.3814410385128135
-2.8894562298953734,-2.5756953467143786
-2.8882682200842584,-2.66759700036653
-2.8730327575413,-3.819788115948003
-2.87085456477812,-3.960912927335692
-2.8648497726155764,-4.31337709489307
-2.864456399654231,-4.326342060462837
-2.858403493846361,-4.6119007976842274
-2.8473274726333972,-4.954491254886281
-2.844054975726899,-5.006249805696978
-2.8434825703901927,-5.01434061784266
-2.836291727970773,-5.046583842298202
-2.83154875372066,-4.996224416107471
-2.827064770203898,-4.909725177512508
-2.810472474545157,-4.276950757170737
-2.804843268728632,-3.965418950450525
-2.7936730567349124,-3.271844764473585
-2.7915576115814407,-3.123290022895039
-2.7825596992514114,-2.533513507237319
-2.7621376888013667,-1.2867814412041625
-2.754088227187392,-0.9029870554049871
-2.7520819966268855,-0.8194088043244471
-2.7518799465187707,-0.8124636197719012
-2.7459263847047968,-0.6002144694285673
-2.744177264087871,-0.5551282039714928
-2.737345266871125,-0.3777637926871131
-2.722560858193683,-0.20763626516144434
-2.7145252467606635,-0.20157271770692575
-2.6809698458896243,-0.41322014164166376
-2.6766562651457892,-0.4152333741936983
-2.676373873800806,-0.41977361734906377
-2.6747468055987706,-0.41574309248135466
-2.6693360978889373,-0.3961852072317668
-2.668452910774474,-0.39505523622531696
-2.6682410481806618,-0.3902777427343352
-2.662056317680194,-0.34336098262282344
-2.659614994890539,-0.31216392903881035
-2.647073395930013,-0.07750840966474443
-2.6397817104660986,0.09496517599694776
-2.630836349380865,0.33612633009828763
-2.6272613497231827,0.43244055466079584
-2.623658261057801,0.5337423247278561
-2.619747077552516,0.6405149199566496
-2.6173704294783615,0.6945623580901712
-2.61174753256782,0.8363687645431785
-2.6105041795394595,0.8600977700690778
-2.609805383084309,0.8802499043118629
-2.6041031227165696,0.9820019002913408
-2.595724842025972,1.0761724840564815
-2.5904060699521168,1.089903262735183
-2.586395613502968,1.0830274321522924
-2.5863071771071704,1.082475653957562
-2.5797566131658516,1.0220598080180128
-2.569192287790605,0.809772397930293
-2.5678437432467898,0.7706887078903923
-2.5621187075321843,0.5764932089862318
-2.546802973514911,-0.03871642495712394
-2.5464568891715773,-0.06024448603582945
-2.5422796837618478,-0.2519075466470672
-2.541796503329679,-0.269533179867528
-2.5367327184500637,-0.5148171332362782
-2.5302828318527086,-0.8139885316742799
-2.5242171833662197,-1.0910345759864017
-2.522064840494825,-1.173116129243979
-2.521903392695755,-1.180011878459879
-2.5205340242806957,-1.2460400491184165
-2.51594761602723,-1.4159289933870258
-2.500338368178237,-1.864855575821403
-2.4894189867665246,-2.002281648470788
-2.46822218630708,-1.8716253298249907
-2.4662620809528266,-1.840595580365514
-2.46326334114374,-1.786203045665925
-2.4626184121835037,-1.7773706433452472
-2.444516001872615,-1.3885216856064178
-2.443147086333654,-1.362955325819299
-2.4407252003101867,-1.315926302633389
-2.4380953215139707,-1.2555367914799076
-2.4366297928283096,-1.2333946389026458
-2.430070788545844,-1.1306360509410407
-2.413304349879388,-1.0201977060158238
-2.4056175392237185,-1.0597415459907897
-2.4049037558179105,-1.0688126146763217
-2.3718652742018413,-1.6090990788143915
-2.3714888544798045,-1.6186156376142804
-2.363518613040358,-1.7255415749168992
-2.354309989604064,-1.7602454433438062
-2.352720713089324,-1.7635454246238538
-2.3460105455767306,-1.7124038824561079
-2.3314739981502237,-1.3343780372726304
-2.3229500550096764,-0.9520414320983231
-2.3216374866505713,-0.8726273769009723
-2.315389944781087,-0.4943006506279891
-2.3114422090498428,-0.23591879052939935
-2.310105487350512,-0.13005179797126007
-2.29859667632956,0.7468505705123198
-2.2911277014760776,1.3501320493790736
-2.282958817935153,2.000162841052935
-2.2620376389786507,3.3142134469487434
-2.2507500584246647,3.644066124170461
-2.23760216106323,3.6015233912783833
-2.2284610362900965,3.291006218910912
-2.22712833870651,3.223625377345084
-2.2205557150681523,2.8255037567851353
-2.2133583906711536,2.305369475492647
-2.2010718128474798,1.2152803762780713
-2.197706157097077,0.8820137402860077
-2.1814723188528804,-0.6584213824636378
-2.173420968529893,-1.3519063472665787
-2.1716768836908265,-1.480510677938689
-2.149899621059097,-2.5635899073147215
-2.1450364872487278,-2.6298536557885805
-2.144515488151666,-2.634713156419109
-2.1385635450611633,-2.627124767498157
-2.137811501411531,-2.6126079786504506
-2.128921261696756,-2.394765166129809
-2.1289018346234023,-2.395397945772855
-2.1261630587841087,-2.291704604554675
-2.1253454906346163,-2.2581829951656283
-2.120430598124761,-2.0292694448212134
-2.1179602597030875,-1.891973551273929
-2.1125875771553817,-1.5726106264407873
-2.1111536015160537,-1.4791291606392745
-2.107293312930959,-1.2175172046910903
-2.0949100121096658,-0.3425392144611211
-2.0900339160946446,-0.00485218756344602
-2.0800643356599586,0.607141379360577
-2.078404794621438,0.6996310022783274
-2.0545955718339783,1.3980841056289812
-2.0418558812377805,1.253849166738401
-2.0406132082613437,1.2204053025764878
-2.0322628868667216,0.9377038148739173
-2.031320804341945,0.8975700608907222
-2.013125422252262,-0.011603703346721301
-2.01210913207409,-0.06790167452695232
-2.00924444942315,-0.2131193195352552
-1.9931764245239043,-0.9767243782021933
-1.9924669050540813,-0.9991761474800622
-1.9852978841095423,-1.2252370798993988
-1.9808588346898137,-1.2978298043223575
-1.9784553443617041,-1.3208166468409694
-1.9632856193690222,-1.2240726387577476
-1.9621802343933157,-1.1940247818892122
-1.9589567068770648,-1.1005548399524956
-1.9560021911765486,-1.003643006580235
-1.9536681081057858,-0.8919236426459031
-1.95333386026224,-0.8855589080634839
-1.9532636372893508,-0.8742774420223763
-1.9443876715714337,-0.4404015720457177
-1.9411027628032456,-0.23792272211451845
-1.9393431159670602,-0.12595687905583547
-1.93537878504327,0.12932974669383912
-1.9321774473199036,0.33385148804053316
-1.9255731630454924,0.7776241196215028
-1.899521961138102,2.178000781237984
-1.899475092515609,2.187361685182992
-1.8949508702569786,2.300227481807584
-1.8911506947845338,2.375478223915501
-1.8900357239609344,2.3803762086795333
-1.8858932701665996,2.3929097206778573
-1.8782355115144733,2.3002017116764653
-1.869127307534782,1.987696809263365
-1.8629109259156562,1.663945793216248
-1.8607417970544597,1.536802911210359
-1.8580793265726832,1.3475990377118399
-1.8474903203964903,0.5316073470793007
-1.8440340499740377,0.24616956966919581
-1.8390777642979343,-0.19657698020187103
-1.8359190826195095,-0.47011514375441077
-1.835176852425075,-0.5443423367358918
-1.8345701311536529,-0.5978388612601454
-1.834397107928684,-0.6060628445712865
-1.8207662046766468,-1.7564382414036122
-1.8107181972586457,-2.432236558283893
-1.8026043353633163,-2.8156119788403013
-1.8019260924078297,-2.8357132267645104
-1.8008521080322832,-2.8824619477243316
-1.7882626061509137,-3.0455569556054223
-1.7839872175944926,-2.9850455631265347
-1.7825060359028184,-2.9460842069792132
-1.7772459958254532,-2.7710988340034697
-1.7695429828957503,-2.374413795823427
-1.7651570590347605,-2.0693292409359523
-1.7545686049561107,-1.1625638277672297
-1.7514090628118226,-0.8485286172343687
-1.7434560524305682,-0.019556044603022092
-1.7362751502151794,0.7823555056724174
-1.7288666658904301,1.5933239404259893
-1.7260637359738558,1.9019894176454757
-1.7240964186198142,2.1200403568299326
-1.7238693725182885,2.1537066137907495
-1.722221565692147,2.3122953308902336
-1.7189731285861924,2.6411018385037592
-1.7150296760833617,3.0215601861654475
-1.7128174822532756,3.2227709605621957
-1.7050883389321874,3.8624612192358954
-1.6988343021849979,4.2804637088705
-1.6977201541191838,4.342000697970554
-1.6967316534765702,4.396097070715257
-1.6942676684234779,4.51298939438158
-1.694167184657897,4.519815671258714
-1.6822283067213248,4.901256018108626
-1.6800333569852834,4.924344741419517
-1.6791673791899044,4.941141936149644
-1.675599440774883,4.946744759520855
-1.6672331818882027,4.849907297732141
-1.6669528607011752,4.843219768949092
-1.6591201729539364,4.613235928626318
-1.6561377545301923,4.493252032580464
-1.6518435139924212,4.302447870350588
-1.6512281574919347,4.264056334811342
-1.6480523759676713,4.103417829409644
-1.6367244877298628,3.4257344471087308
-1.6336114731075027,3.2304170135348946
-1.6291520673355002,2.9374924821433863
-1.620670929465545,2.3782363993343476
-1.6175606881914453,2.1906798741870706
-1.609506260805757,1.7062666385557015
-1.605413681245267,1.4736019717565294
-1.604992575810771,1.4591554904955097
-1.603029383592156,1.3502817680982657
-1.5935291011256176,0.9159108743305651
-1.5900000104020666,0.7889728066932236
-1.58933021012982,0.7660172850415709
-1.5800277876247837,0.4931339419198392
-1.577232277227838,0.43704956906799536
-1.5772248050154345,0.43270625997317924
-1.5753712998066312,0.4100604610147222
-1.5738596964169336,0.3783100405080267
-1.56903515705797,0.3231364049532726
-1.5496005599060407,0.3644995261623295
-1.5431045206884355,0.44804386751627867
-1.5384233055115837,0.5256402221754675
-1.5275945279231247,0.7604807768974671
-1.523702907142532,0.8504576929988374
-1.5223694389122204,0.897431947520785
-1.5005474451961185,1.497679593885959
-1.4940503276225714,1.6843686085667404
-1.4934091575950057,1.6884447468063033
-1.4876793331539275,1.8497503852523316
-1.4794854481565987,2.0395729283519968
-1.473999667464441,2.1652289812998364
-1.472779602930275,2.193890485392529
-1.4722987330453912,2.190701852755317
-1.4654693374498162,2.3130422971781197
-1.465442166356343,2.317444013137528
-1.464763849993509,2.3287628289331943
-1.4531778190961722,2.450905864667743
-1.451422233790967,2.4591341129145863
-1.4451011369884341,2.481675625954701
-1.4433722671017237,2.4716787340713378
-1.4345811997624085,2.403933229137358
-1.4289337001036089,2.3131332208776243
-1.421281127765746,2.1150531968804196
-1.4140426554127328,1.8715297595348255
-1.4088783450549436,1.6560241886318272
-1.384865615746331,0.17405529174872827
-1.3791020167881805,-0.2782037043337043
-1.3704312788089965,-0.9949313379314959
-1.3438325021210265,-3.22028608050607
-1.3364864826068832,-3.7584643177556205
-1.3230852383705374,-4.51324084310462
-1.3154835812373928,-4.816065205680839
-1.3119915738742502,-4.912172691667257
-1.3065658948872394,-5.0195908048825215
-1.3035799160702344,-5.0380711042257404
-1.2974106914671573,-5.027773624824012
-1.296521601177681,-5.020429148566326
-1.2948219426792629,-4.999559915505652
-1.2939593287373317,-4.993129783282298
-1.2907759539445016,-4.938760834742107
-1.2793139130741065,-4.566962707649397
-1.2713509533200884,-4.186119045672561
-1.266763986587816,-3.932378787857825
-1.2619707072213375,-3.644022086793589
