n_harmonics,base_freq,magnitudes,instruments
8,4.540516211222862,"[-1.10659207 -2.23842322 -0.23431006  0.12012583 -0.83484581 -0.63245586
 -1.54077741 -0.75112083]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.981600603231951,0.5328325807794614
-2.9815749686812243,0.5356306153363649
-2.9779344742769913,0.544859596249396
-2.9770984286724023,0.5879162095215688
-2.976373472638709,0.5502837683191071
-2.971973778394001,0.6119505648305585
-2.961073135686282,0.6303155281279097
-2.959593723224349,0.6288054722368286
-2.9522042814749643,0.6126441233696586
-2.9521451066401636,0.6305687749572126
-2.933878943684598,0.5216265953455044
-2.9304591670758393,0.5380375672142608
-2.918947790457124,0.5749302826644083
-2.9167451680707908,0.6074792203431224
-2.9156780460576392,0.6280369022019463
-2.9112191491333634,0.7060807072834041
-2.9067977470918382,0.8214579183416766
-2.905023394797012,0.8472929134352755
-2.897784805797749,1.0457998098950456
-2.895171963422186,1.146870154896405
-2.8947151251721337,1.1477555959542545
-2.8807371042019208,1.796241425426299
-2.875405658817477,2.0968044843878273
-2.8714300422019057,2.321823126754359
-2.8701746070864793,2.3904285277361463
-2.8689953359321274,2.4382166034239017
-2.846693700361583,3.907738948614952
-2.846221827355274,3.8851221499481157
-2.8387555530409765,4.341300127999584
-2.815574527733263,5.040460928462514
-2.801168851596465,4.850572186195385
-2.793908020537426,4.577785155001851
-2.7931027865869007,4.511643502277652
-2.7810127491075978,3.7366802298286963
-2.7787717589716365,3.5603828591164652
-2.7758135030693687,3.325190030934859
-2.773550668737453,3.129672675128006
-2.7602477238773293,1.8890337336670093
-2.759532267394234,1.806481352076223
-2.7563301572344177,1.4754703351875391
-2.756176620630657,1.5316458065108052
-2.754129950626389,1.2802675783409418
-2.7339732650434057,-0.5148802670733968
-2.7324989771396933,-0.6210483403897995
-2.7282146867628985,-0.8755414330915633
-2.7130061981869273,-1.5618083397175309
-2.7096562136868743,-1.6035112997346037
-2.702361574768453,-1.6832259432697458
-2.6937530506071763,-1.4967933030192662
-2.68617695174029,-1.2439974332131638
-2.680967111445881,-0.9588363077981065
-2.6611095075024154,0.24877496252101114
-2.6605997487583646,0.27741175105896215
-2.6588541790385083,0.38672810388488715
-2.6497452105378794,0.9114241993080551
-2.648770753698119,1.0054922664718025
-2.6446734758963055,1.2520390170617073
-2.6372445789879104,1.5534633379498097
-2.6289937013603533,1.771801789415927
-2.6140829386882674,1.7224226775228146
-2.610240337473683,1.6110855726952762
-2.6093337952743463,1.6136798560810708
-2.6025557587676675,1.2850935569318416
-2.5921921474308194,0.606983551664441
-2.5906016337778777,0.48301497884011385
-2.5879831612174495,0.3121738515980642
-2.5836567900281726,-0.08922043666507751
-2.578841166753775,-0.49149749130661596
-2.574163247213087,-0.9160530011161974
-2.573925234957686,-0.9427929096327323
-2.56966179547217,-1.3660285443596156
-2.5583623268358338,-2.383888878578901
-2.548441226296889,-3.1551979275283815
-2.5345618447402063,-3.9225165178237686
-2.5327184154081896,-3.965408640405726
-2.5276142588924775,-4.035436070897233
-2.5275661744841864,-4.061877251854836
-2.525795758834295,-4.0897422046188066
-2.5229649654245825,-4.086247942777747
-2.5226306946818626,-4.114834110763261
-2.5151605077916894,-3.9815888964428208
-2.5075491987920078,-3.7178502159065694
-2.4948346537514876,-2.9413172578602924
-2.483204315127202,-1.964723532436139
-2.4721284134717543,-0.8778915879592604
-2.4572169354526334,0.547072584742383
-2.4525782809194356,0.9304232788105071
-2.422613302872648,2.477109840081211
-2.411247880378773,2.575067976135936
-2.4001480622687636,2.350538939775174
-2.39883894941458,2.2970972523694377
-2.3982008790796723,2.282447761958309
-2.393375082896622,2.112885195927494
-2.3844431065814407,1.7040599416478688
-2.3627958271725573,0.6496281153813772
-2.3489711851619033,0.08486938343064088
-2.3483935334855204,0.055659728043962874
-2.347426314164285,0.008724736192936641
-2.343557479935077,-0.13304614492052297
-2.3416001919270855,-0.14838382378482715
-2.33821702413114,-0.21609953173679766
-2.337051862195313,-0.2248927277673313
-2.3296690742078927,-0.3570193763116704
-2.3191821924180593,-0.33384305306599504
-2.315453819894227,-0.3126742596161242
-2.302947496784203,-0.10428251935481542
-2.3000837690685443,-0.06365675050116543
-2.2916487813978645,0.13730682905743893
-2.2874470411106023,0.26852614514071194
-2.280132306653378,0.41209077776288605
-2.267353587781162,0.595133373826074
-2.2647917851071755,0.6278655370429586
-2.252222665450316,0.5719496984946982
-2.242275415459257,0.42933349561183115
-2.2363209651015667,0.310776941998783
-2.2323644895538273,0.17163362808039023
-2.2269564410727014,-0.028113895725755206
-2.225598779550941,-0.0769394234868766
-2.2249705235966126,-0.11373310711657046
-2.220312873082742,-0.3035362945946567
-2.217892062488576,-0.41212844192054365
-2.2125388449700747,-0.6620927225261682
-2.2092020796081124,-0.8118630934158746
-2.19234043904219,-1.6134133458461817
-2.189658707254359,-1.680279638911938
-2.188577306428895,-1.760720879179247
-2.1698240314237314,-2.393406362248745
-2.1638159346391177,-2.5443620300640157
-2.160469160235859,-2.6085098207345845
-2.1457871666588644,-2.681886467788698
-2.1445505497468353,-2.6707484409115687
-2.142279973647684,-2.6811420268354587
-2.1412509336050487,-2.6449314464570572
-2.132377660475873,-2.5181541268940735
-2.1317475179628023,-2.5425361671706583
-2.1307868746845777,-2.537312707333921
-2.1288796976000963,-2.469835423807885
-2.128413661688169,-2.438599865025948
-2.125037072246926,-2.3695640311596806
-2.1142257043730477,-2.062010079066881
