n_harmonics,base_freq,magnitudes,instruments
10,2.892096129524676,"[-0.39129956  0.00891768 -0.23408285  2.14677031  1.06661118  0.44250897
  0.72810564 -0.80860228  0.57233601  1.06282629]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9942391511069477,1.5494601690870324
-2.98401425277956,2.1353309146975987
-2.980905416903317,2.292787430381214
-2.9796222117483193,2.390489492452724
-2.9730375412523635,2.679289415503691
-2.9535089246540833,3.326557488124044
-2.9517510239194324,3.3229604040231013
-2.9449891908611434,3.4202044220367793
-2.9346026561027694,3.371979474668009
-2.9314801550338414,3.3207888684323525
-2.928281703513581,3.2670040699841483
-2.9266236469092,3.2471332341906884
-2.915845088370817,2.9365837327800337
-2.9140383992436996,2.8577977870030717
-2.901008157633529,2.226057863836446
-2.8997419623339464,2.1558017758271295
-2.884588114226827,1.323784004688662
-2.8841532792470446,1.2922090601379426
-2.879518466217015,0.9532964333405137
-2.8764419641215713,0.7946167357642063
-2.871425727103521,0.48616828414478797
-2.865572457430327,0.17045857012028484
-2.8635761569359364,0.06635816104772908
-2.8615328666151094,0.02259190882852652
-2.8595551235216963,-0.1705458104678934
-2.8572459629020814,-0.2267032463258986
-2.8492940124405837,-0.5781541715273231
-2.845191600262525,-0.7192996222805554
-2.840642876980138,-0.8608156002619449
-2.8397613880712913,-0.9035911173396383
-2.834495739201537,-0.9863475433225048
-2.8331505272146433,-1.056363423352914
-2.8263553163849564,-1.1250679418673193
-2.8251483194797995,-1.15287924990162
-2.8144627060605787,-1.1702670968383126
-2.8127326197759954,-1.2059904302551059
-2.809564657101335,-1.112425612954304
-2.802134852134655,-0.9837541381727833
-2.8000245930146113,-0.9187066337598319
-2.7943511276380164,-0.7986157660259201
-2.793572585030066,-0.7366234247115115
-2.7934449003095203,-0.7996135366587807
-2.792539866076776,-0.7421533432143176
-2.785541010266238,-0.5468434418070593
-2.7741359682842313,-0.09923579815535907
-2.7595422877557043,0.4540416108909845
-2.7589143306491812,0.4671893434867328
-2.755511327744948,0.5649722993608731
-2.7541662149760953,0.6136073429005566
-2.7490691727545045,0.7968936302992973
-2.7469020067937926,0.9113612275121806
-2.736071582588386,1.1706985056908472
-2.731871909058408,1.2098135380340278
-2.7182750794979116,1.3885287950608918
-2.7180070814433916,1.3557483598838533
-2.715808918531656,1.4065882844435944
-2.714246365503724,1.4066235322392235
