n_harmonics,base_freq,magnitudes,instruments
9,4.092987431697071,"[ 1.10192458 -0.86188161 -0.11033053  0.07464249  0.85423257  0.78686505
 -1.55923726 -0.77485588  0.16683293]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99733794654923,-0.8546973057139614
-2.9954194414863946,-0.8687058273575711
-2.9926425165846458,-0.8114855861946491
-2.9850909427456873,-0.7983146716943631
-2.9839692013958503,-0.7935707374062003
-2.9819254570822222,-0.7093491469710876
-2.978980899237964,-0.7198088945031816
-2.9772710559142763,-0.6911192472932748
-2.9768779257551623,-0.6261052941010771
-2.9745698430718415,-0.5739493174855157
-2.9716510292256713,-0.48466045654494944
-2.9707057843441103,-0.4656369343454024
-2.9670554593144085,-0.3458877022245376
-2.9604937302086216,-0.0879903611630778
-2.9540478344061443,0.15968446073437326
-2.9499060798858916,0.3147558180288432
-2.948672532172985,0.43791841456126807
-2.945206860759191,0.584517726304921
-2.9312092483741807,1.2041135133275302
-2.912502927193727,1.8450894680988212
-2.906565099907528,1.942741757231888
-2.905426135902527,1.9550202886157413
-2.896089469020128,2.0222343317898126
-2.894100842045603,2.0547345785122806
-2.8904163787291823,2.040220372035595
-2.890163611418805,2.0017794463802185
-2.8828164366012516,1.9617731838088641
-2.8812279658625948,1.947094787796387
-2.880804592729646,1.9456572212832752
-2.8806211710422978,1.9675199606323697
-2.872472696849461,1.8335237267922209
-2.868612013997886,1.660001977289308
-2.858513698639894,1.5100945785615172
-2.8576676922016464,1.4843962610935688
-2.8548360380560367,1.4307579132802029
-2.8497872616276396,1.3115999998019796
-2.846840361066783,1.1996271725671612
-2.8256664383267625,0.918815939230633
-2.8192378992184515,1.0256245879417099
-2.812834617400892,1.0629152095598187
-2.8102915672608373,1.0381680729841205
-2.7988592245307267,1.3598913004836766
-2.790261947098063,1.58682749326722
-2.78992835043118,1.5934505686668448
-2.788271716143769,1.5896337054044551
-2.7797354297644326,1.9138672803480452
-2.7739085882346624,2.0960669205900007
-2.771533556284087,2.1333642037779987
-2.7560413558472874,2.6032120018107667
-2.7421907217755894,2.8978692390760172
-2.729481324987635,3.0312907443006303
-2.7270896337597224,2.990791423338651
-2.7255864696459566,3.022519839055302
-2.721200968192169,3.004478618533589
-2.7045855327940886,2.744581868846031
-2.704163509875957,2.760908018063194
-2.6989065583906866,2.6145359183043717
-2.695284853615052,2.59898739117303
-2.6740040755261623,2.339331914285423
-2.6699695490303985,2.2618048456840363
-2.6642093379333462,2.251945687259978
-2.6604425342491025,2.1846627041161493
-2.6539457560845143,2.255052390414857
-2.653532565272502,2.223717362081469
-2.652944858580705,2.216758489056506
-2.646697488287892,2.2931825317897885
-2.6438542892915997,2.3541826110483304
-2.630068207289589,2.498518222632814
-2.619811614890417,2.6920848380066076
-2.6085995676418827,2.7407062633858796
-2.5939842113699587,2.507457688323276
-2.5908018265390798,2.492079406063052
-2.5877935516144586,2.3661822268372434
-2.5873736882357474,2.339189275508167
-2.5824631842939105,2.0834744968778485
-2.5552562955382174,0.009398864807062346
-2.554718388202108,-0.03680636825195865
-2.5505694548289926,-0.476432736765299
-2.5473021532697544,-0.8292431198301766
-2.523302708774388,-3.4273616597712357
-2.5105430686972694,-4.536551093577271
-2.502255919040024,-5.026253260277143
-2.467751983436444,-4.464050612809087
-2.4600348226813145,-3.7301250298919024
-2.452974927903875,-2.926546527063592
-2.4441640756341414,-1.747818347430159
-2.4359142505908737,-0.6149859217229927
-2.4347716514618982,-0.42356966095730664
-2.430723225033323,0.148090568482225
-2.4290877593649496,0.42519147814343017
-2.426890361027964,0.7074027388938116
-2.423380855003808,1.150249134618053
-2.4196345207044616,1.6589241329674809
-2.417138979859553,2.022821405119535
-2.4127722827390086,2.5506191490897367
-2.4057878108465633,3.3305988648942177
-2.403565090596731,3.5012289553172513
-2.3977227432936394,3.9806111155768322
-2.3852474596354867,4.479546237797537
-2.369422359649372,4.381197591553852
-2.3671474285894147,4.250800794495193
-2.357485383472345,3.6054520754074466
-2.355864986579836,3.4978688174135946
-2.3529210744905997,3.2386093967357046
-2.3514955283408425,3.0790161887783194
-2.347071973040169,2.6983129866795093
-2.3427878942375067,2.19060301277156
-2.338749297028797,1.7854464814204354
-2.3374475645736688,1.5736429494573454
-2.328502581814689,0.5675221460386465
-2.324622005690225,0.14043067443755705
-2.3167287836167447,-0.6601189361709596
-2.309672283371727,-1.3944802292047545
-2.3066980898416056,-1.57299967618732
-2.3066360301653464,-1.5594268718895878
-2.306142373032656,-1.615570776654111
-2.2966515926985815,-2.261764905354295
-2.2852734627226443,-2.645949104424725
-2.279994041205345,-2.7067681542748465
-2.2799005595356556,-2.684048970066784
-2.2696666429611945,-2.6392065362930355
-2.2678852720487908,-2.606383851919346
-2.265163736425695,-2.4994238762244714
-2.264284857941808,-2.455763668791818
-2.2636681242090018,-2.4414704317568234
-2.250415207446386,-1.8090766063803299
-2.2482669476877484,-1.6975212092582703
-2.2466258125861636,-1.5825858973342686
-2.230147455155133,-0.6457013774979575
-2.228024977076907,-0.5298565505176648
-2.2212514446508083,-0.2062705438341634
-2.2122495977404095,0.16045105046746466
-2.206843243412441,0.2350521688523922
