n_harmonics,base_freq,magnitudes,instruments
10,1.1091992144342688,"[ 0.81450279 -0.60435926 -0.42039967  0.88629637  0.88562416 -0.21972899
 -1.17767044  1.06568818  0.08082014 -1.5263089 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997909046528701,3.5606778258989995
-2.9972964884583115,3.5878042778843966
-2.9960645272145108,3.5537573423198507
-2.981650322005417,3.3086860192312697
-2.975551141802783,3.19736403069179
-2.9629748196217256,2.9333093234769985
-2.9609703477090643,2.924569496449625
-2.94957092163549,2.7168507975389318
-2.93531593159691,2.428993957997512
-2.932856914675665,2.381070169541835
-2.9328020086699613,2.396775556106823
-2.932238319022237,2.370822295967569
-2.932202334776406,2.3327578905822848
-2.929785766191719,2.3093758075539053
-2.9173581985004278,2.1030095608032235
-2.900590246948282,1.8269605749528794
-2.8966341628232497,1.761365682975535
-2.876604001076782,1.4487137465360247
-2.8761860721141286,1.4281819750525953
-2.8648745473172452,1.2918918979296314
-2.856887461286441,1.1604218144638712
-2.84879391618838,1.0601859669318425
-2.8425473943598636,1.028904485904553
-2.8406076620168985,1.00504403838621
-2.840386495098162,0.9933663552992936
-2.8370111433529597,0.9658607785677754
-2.8303361377041125,0.9202781040617158
-2.8285046936576164,0.9215541292541037
-2.828075219982783,0.8852845277598838
-2.825098052226174,0.8646755341055814
-2.8232556205040673,0.8767088093732935
-2.807774812483257,0.7784838769192942
-2.79648067939888,0.7252465909961918
-2.7949542069395856,0.7578678052553898
-2.7920746985321907,0.7132465359239935
-2.7859097828543042,0.7402931064895008
-2.773562417827555,0.688077517222691
-2.7650649158079403,0.7227388730066784
-2.762489629623082,0.7087463171382312
-2.754463501873235,0.7671095357525901
-2.7515281875610866,0.7521665939070324
-2.7419802853080255,0.799923100002401
-2.7275177841421154,0.8718319490776291
-2.724745413057916,0.9022123602114697
-2.7166801774288873,0.9655662544632831
-2.707338839064361,1.0260118108871206
-2.702668394047791,1.0816204842812185
-2.6986381297652984,1.0466112334147741
-2.69858211043978,1.1102568405583806
-2.697993406863523,1.12903817640366
-2.6962661346716494,1.137323118871582
-2.69437227114844,1.116427029930052
-2.6941538874298425,1.076362846126036
-2.6889962266101457,1.1857088931681845
-2.6819931614649968,1.2619712939303718
-2.6771479502255175,1.2695117171252448
-2.677143246502361,1.2997683629014083
-2.6737360036242466,1.3142881025751978
-2.669635862941526,1.3716376146211067
-2.669594227454561,1.3681086842536543
-2.6690853348220944,1.3618041902606308
-2.666954641275066,1.4309692283316768
-2.6556074973198003,1.5381505019023292
-2.654631092938562,1.5413773956509664
-2.6500630543625254,1.567099017020972
-2.648871266923223,1.5613973422077423
