n_harmonics,base_freq,magnitudes,instruments
9,3.357368470965817,"[-2.19497425  0.70842247 -2.70265988  1.00949909 -0.1320694  -0.30518961
  0.17502718 -0.74673715 -0.02375884]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9970254565405927,1.718977376320306
-2.9875295129817676,1.2934771653471608
-2.979876076828255,0.9342757534592181
-2.9774654721958527,0.8327926142135186
-2.97043633562281,0.5124649017253353
-2.965158848447525,0.2808474996208649
-2.957711775628258,-0.021175592076300775
-2.9575491011522494,-0.027155707554327457
-2.9531665676111754,-0.20555884834613228
-2.940329064708136,-0.6260372869559894
-2.923990848493918,-1.0320494106067652
-2.908828464864602,-1.299625347847888
-2.9044108268729127,-1.3462327777022
-2.8853898960615725,-1.5172907755317027
-2.877874189733295,-1.5651313201005188
-2.87654323277543,-1.572492701191896
-2.8760793051239144,-1.559189861565846
-2.871911083070999,-1.5930689716551303
-2.863140924850738,-1.620686195208202
-2.861210124014783,-1.6489482906789459
-2.8499341450046645,-1.674090935879824
-2.8369295043957705,-1.7366751762972488
-2.799477370844897,-1.7333123266349582
-2.7971446862783163,-1.7149634745358113
-2.7926932156858095,-1.6793300904389865
-2.789596908304225,-1.6490401104364372
-2.785593944524562,-1.6014403449135175
-2.785439051997755,-1.606583976199793
-2.7850845109758193,-1.594929830481744
-2.784107410345346,-1.5755410075260032
-2.77846290684177,-1.489740617610418
-2.7746689784307175,-1.418883844755471
-2.7690831302416274,-1.3004313247428403
-2.7635054909763217,-1.1610338588494493
-2.7624555434399065,-1.1171450218041468
-2.7578493400512887,-0.9842460465847176
-2.7572919943037473,-0.9828959888801778
-2.7557273342361697,-0.934437300326632
-2.744279214226185,-0.5325676814452692
-2.740168267470148,-0.3746527228588874
-2.737256428987002,-0.2587243988666198
-2.7340135116716544,-0.1302273318353817
-2.731790307886443,-0.034634621662447095
-2.7280584042902136,0.1211297899959646
-2.726290321130338,0.20232560946868947
-2.725423292475786,0.2265098098409864
-2.723654605246316,0.3162793627580333
-2.7207196247575602,0.4385504396531257
-2.7203007329976057,0.4358239586291119
-2.7166490694804466,0.5980697128879746
-2.696836385520855,1.382044098009805
-2.6943244646720483,1.4651690486138929
-2.6936232770899116,1.4805095489771236
-2.690503083772099,1.5925061331604111
-2.6667276945042904,2.0296274993385315
-2.6593314184463477,2.033991312764696
-2.6511586678906154,1.9690671618867028
-2.6394665943364233,1.7347941238764806
-2.620873065949473,1.083572749487002
-2.6083001727161106,0.48728354884903774
-2.603064829893284,0.22895150858610142
-2.5891867662606876,-0.5038846563138225
-2.586768855091259,-0.622891527260113
-2.5702489492575076,-1.3903161523071292
-2.560908371818136,-1.7443537177883925
-2.5502862973924283,-2.052795550857146
-2.5459322060573815,-2.1479120103586604
-2.544976319633425,-2.1650119409337054
-2.5420358098007068,-2.2265194201487835
-2.54178671621076,-2.218863316457169
-2.5369445300211124,-2.2863400651625074
-2.5200199446785896,-2.3158923109651
