n_harmonics,base_freq,magnitudes,instruments
10,4.4529081702610345,"[-0.7874599  -0.41098983 -0.01827169 -0.46417823  0.16086751 -1.29404817
  1.00921515 -0.06927667 -0.35458276  1.04334935]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9988824091933717,-0.4602833192621544
-2.9919581039389476,-0.8368327493015773
-2.980272710699838,-1.726833110856756
-2.9800753204858372,-1.714097474938367
-2.9794087937641516,-1.7206743985912962
-2.9692599127486874,-2.4976395286169617
-2.9672344625621316,-2.625291690952875
-2.966566242395613,-2.705538279720002
-2.964653346118922,-2.825103537953816
-2.9633853633403344,-2.9066289481798755
-2.9617855953674734,-2.982555781272827
-2.939962067183736,-3.7578219149067857
-2.9385106105071017,-3.6723535987117057
-2.934087079416302,-3.661651548957668
-2.9276836860511475,-3.4318857546029484
-2.918563452080379,-2.98072095349882
-2.9125437506543603,-2.5127900788208146
-2.907023217547155,-1.9840374443559123
-2.9067001798458723,-1.9598719002570428
-2.90590933208375,-1.9006812302015628
-2.893833942953864,-0.6044493940719579
-2.8799815011842362,0.813623793399421
-2.879323784690936,0.8223332066371252
-2.873215227828852,1.3156678655911973
-2.8674615620573007,1.7543003923191023
-2.8564204114226053,2.020388348699663
-2.8539891005434486,2.0108489847318705
-2.853635655652572,2.08207906222587
-2.849477455315072,1.9716291351972404
-2.8421273904508606,1.6411839609085983
-2.840257301445015,1.5293950294118903
-2.838053187167359,1.3574475485522943
-2.837362200737929,1.3178230211706758
-2.8321127342054386,0.8166462772829861
-2.828710604581877,0.4547216226921858
-2.8261238019305583,0.22464197062322316
-2.797932894804651,-3.1889926434290254
-2.7883430358215464,-3.927453078159611
-2.7871849174094168,-3.9318423894002286
-2.7804480705326453,-4.2305439298996355
-2.7801424300345534,-4.195681716711333
-2.778134027709088,-4.17209504994715
-2.7686976701023474,-3.9893811120290508
-2.7605601066681515,-3.5150683908706704
-2.745573561062281,-1.6024374671763164
-2.7432892931656907,-1.1804814470185934
-2.737930414094488,-0.3096297494508768
-2.730109775762333,1.023211259419577
-2.7276698773897623,1.4507128452055114
-2.722291753828233,2.3846433405611718
-2.7206834804030517,2.612607047399918
-2.705318870011905,4.505973616555959
-2.70316087409433,4.695932631241131
-2.7004415889103286,4.839131638957115
-2.693148867788736,5.216690052955366
-2.6913462506865007,5.236679308455295
-2.681841457285333,5.1185455362109895
-2.680417104341241,5.036449954872265
-2.67828957135208,4.909289150111373
-2.668377028885149,4.156667811084068
-2.6665253845058405,3.9575182638621116
-2.6643935107667636,3.7132087535067395
-2.6631623335002708,3.553306548597206
-2.6597049083711966,3.152486306026171
-2.6578864280976795,2.9325231590477325
-2.6359344504974183,0.06631161335515748
-2.6326541083683273,-0.2294517094332001
-2.6320241489959857,-0.31542343445158477
-2.6309039841886186,-0.48002721528455206
-2.62204690513314,-1.2239405551436144
-2.619879913284938,-1.317865706658007
-2.6194066560155993,-1.383002049564977
-2.6184818484274857,-1.4296402219952984
-2.614385869720644,-1.6110427167623265
-2.613968074032004,-1.6489796272895794
-2.6124566188579106,-1.6949884513409443
-2.6121943786782387,-1.6926425243335226
-2.605845769907466,-1.8377615765642124
-2.603719217348223,-1.8185801515567135
-2.602051571916139,-1.8638955812313658
-2.6001618295920457,-1.8728207162969732
-2.592970705373179,-1.6935531939525013
-2.587482586198428,-1.4801973823278771
-2.5847151207977443,-1.349513014115124
-2.577998270806822,-1.0590067184482792
-2.5741765347426915,-0.8971496972575548
-2.5634563440557514,-0.4404756152243463
-2.5601338157109366,-0.34125299835008605
-2.558324205991783,-0.2793865135866111
-2.5562766435305253,-0.17655977667257589
-2.5479524370871283,-0.2063118220413566
-2.5472956264059983,-0.18279092870200206
-2.546023794249658,-0.14837094045205856
-2.5448580676355466,-0.16314104363304488
-2.540882236109889,-0.2930900540343729
-2.535605363311434,-0.4287087878680221
-2.523196321954683,-1.062479229275565
-2.5222319917621028,-1.131336765907862
-2.518458400369002,-1.385931089981292
-2.517476972387926,-1.44856959103226
-2.510714938594055,-1.9399351181684312
-2.510090538413941,-2.0157912818062735
-2.5043722707713716,-2.361566638096981
-2.501735481875798,-2.5870208089748803
-2.492649274149251,-3.0655240096281364
-2.485750157007895,-3.3034635912560613
-2.4787619066260653,-3.3492114231043892
-2.460300281822884,-2.7078264826481893
-2.4471483113198063,-1.6320624499401413
-2.4470042021513176,-1.6000872960958559
-2.442238738684266,-1.0860630919800467
-2.419413231010101,1.4351152457603877
-2.412768268365253,2.0604306743300067
-2.406974183798388,2.5025264183411795
-2.4010805334182352,2.812492975409051
-2.399379440220109,2.859916740922478
-2.379416552268876,2.891582260808129
-2.3790040322712462,2.934361806462763
-2.3781456211728322,2.8940264162660245
-2.3690981313175126,2.4457271981314332
-2.366585041651827,2.2861762501107794
-2.3509112169572393,1.16450863176226
-2.3499677989967642,1.1579122145818548
-2.346501744497715,0.9310267110209746
-2.3337277429425067,0.055901017956579035
-2.331364247588197,0.044668997555145154
-2.2978895925574534,-0.6696707352224998
-2.2945703594770244,-0.6085352152338366
-2.2942459120068355,-0.6580591397508796
-2.2934241269590547,-0.6081531253913637
-2.2887723230317887,-0.4955002962081581
-2.2875209051586847,-0.47430551069829635
-2.283443937675509,-0.39637195859752883
-2.2833383565983816,-0.3822361579870756
-2.2795434356517124,-0.29182794913419263
-2.2650340578538453,0.029896646853516076
-2.258218129219083,0.14111416785172337
-2.2566342050457897,0.20657411100606032
-2.2462881765397382,0.3224241570985867
-2.246014417621521,0.3677346868570932
-2.2437179184718143,0.354620390087406
-2.2414072564055814,0.36635645495190433
-2.2407237444665657,0.3544449593048803
-2.2282739296533296,0.38845186932441833
-2.2214553300507864,0.40271205259740434
-2.2200553267334717,0.4091074646207198
-2.2178503949980195,0.44934372472727097
-2.2089596038194133,0.5459075036425317
-2.2086783374202206,0.5658595638817179
-2.205755608099656,0.5549322018176788
-2.203686088171085,0.6312052145983272
-2.202633678844545,0.6198579036679358
-2.196430582397912,0.7806405397690367
-2.1933860210444935,0.8813745580355602
-2.1911478569830063,0.9874884981096425
-2.1910761236912797,0.9509383339219577
-2.190129778974419,1.0052338059115669
-2.1864922175806063,1.1605015104983407
-2.184630919158188,1.220000289801749
-2.180550353598398,1.4036644167429215
-2.1699015106512594,1.9822184043859081
-2.1644381065252767,2.32503455317846
-2.161253305265373,2.5079686925348272
-2.158111102509444,2.7152192584850283
-2.156400331773596,2.786950035337791
-2.141853781870754,3.641446915041679
-2.132234440367749,4.135860627833566
-2.131044071730263,4.135908127471353
-2.110361707672031,4.569931244573835
-2.098898415651602,4.459399617675363
-2.0963517828524605,4.385993395425168
-2.096111262008624,4.382094677334632
-2.0957106622576314,4.353575790602507
-2.0948862962780304,4.327026767569145
-2.0941793146852934,4.370504342606229
-2.0879197972985333,4.119541726740841
-2.0833485761000348,3.9684200950872355
-2.0784422710041226,3.7842407271202494
-2.0697835288225352,3.402317302076403
-2.069097105043722,3.3367212305772873
-2.068151276277694,3.3106306561267744
-2.0649245374425376,3.1929573864677514
-2.064097214023869,3.0994006941370396
-2.060408530611733,2.9622832323281414
-2.0578663551086103,2.7946943607153547
-2.056155500010161,2.795841833927569
-2.0471757914912514,2.3322943805189142
-2.043663428669034,2.1837316075658784
-2.0403723158056755,2.0257132656772536
-2.0327737518100824,1.7612095927927753
-2.023318863723354,1.2997662707335098
-2.020158770457609,1.1879439234447158
-2.020027020119441,1.1749824869260288
-2.0191289440829463,1.1173175607663537
-2.0107120436490415,0.767054842127944
-2.0027982605187815,0.4768849711314835
