n_harmonics,base_freq,magnitudes,instruments
7,2.3960106871099454,"[ 0.26120604 -2.08041526 -1.72390089 -1.53020465  0.20324161 -0.39721755
 -0.21080381]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9777087146201078,0.05471729385010561
-2.974799931750737,0.09946733891920752
-2.974175832001838,0.11009757784792891
-2.97181649453203,0.14587219896728704
-2.9519884975138697,0.4433892437087697
-2.9487806692948544,0.482749449515619
-2.9439997533852917,0.5469282187047856
-2.9423371633402735,0.5671713733187416
-2.940982112879543,0.5861555868071389
-2.9319314010642024,0.6863726721818083
-2.918587327313393,0.8023840716591297
-2.9180888088475054,0.8067567533152274
-2.917158117687178,0.8126546579432958
-2.9151303413024845,0.8247297703738251
-2.911149029886893,0.8476669759342882
-2.8964792103947063,0.8918087635162595
-2.895749558222654,0.8894856369448424
-2.895199857329418,0.8948415222299382
-2.8948195145069935,0.8918030142989336
-2.89296054304213,0.8924265920290404
-2.889909898259526,0.8937100114024933
-2.886004878786534,0.8857951517743218
-2.880857469449414,0.8711950887612749
-2.878332660288789,0.8605800138490347
-2.8755714744779186,0.8467140786127133
-2.8628485734528253,0.7626866997021826
-2.8616545947377974,0.747667246933033
-2.8607130437497683,0.7390876719218483
-2.857468326417931,0.7090723756059627
-2.8558624993750286,0.6911426393415345
-2.8546717439372165,0.6810789759372988
-2.8457260193922647,0.5709433828224926
-2.8394795163125948,0.48451928649398224
-2.837221995211217,0.45095072697183575
-2.8360113038145545,0.42929889549115646
-2.8259328783832114,0.2670188330797301
-2.8145439281920313,0.06273356097253066
-2.813655104177011,0.04209194160972786
-2.803221501840126,-0.16458413196861688
-2.8015875940806048,-0.19365873104953168
-2.801492476230903,-0.19577348811925716
-2.7952293655321174,-0.32599636051631525
-2.794713498068714,-0.33214734254102835
-2.7900914693390675,-0.42808436272040484
-2.783856813298131,-0.5579207829899323
-2.776442607469402,-0.7112936467660577
-2.7700925434064927,-0.842232767327296
-2.7594888294399667,-1.0458755492880552
-2.7594494157167535,-1.0505695063300176
-2.743066506121465,-1.3386866541506877
-2.7343643981369357,-1.4772258446805668
-2.709660420417845,-1.774569569022859
-2.7028768638355967,-1.8262556710104465
-2.696827384183317,-1.8653990723929141
-2.6885663191650506,-1.903157861965788
-2.68762223586834,-1.9084449710563713
-2.6870996319757974,-1.9098219254516144
-2.677919868263637,-1.9286619522040265
-2.676841233032444,-1.928378208421191
-2.6686534030683946,-1.9257408285470874
-2.6681813916547084,-1.9254562445188916
-2.6632806465074284,-1.9159753423730574
-2.6612751997562887,-1.91338333950689
-2.6605850378023446,-1.9098878893089801
-2.6590443135004262,-1.9068775792465935
-2.642863035138948,-1.8253477081547382
-2.6405922152844985,-1.8083965680124774
-2.639112598613882,-1.8005770444053528
-2.6313438354878613,-1.7398824847778347
-2.61754126865769,-1.622851713112081
-2.6098847094314825,-1.5526819945613692
-2.6061151979914867,-1.5172328478929435
-2.6029233332411374,-1.4869601850547824
-2.5863188544013,-1.3353524058356752
-2.586122462990776,-1.3328745829709927
-2.5850779696802166,-1.3203667894336713
-2.5845603023504062,-1.3191765373711724
-2.582222663962125,-1.2977056582369024
