n_harmonics,base_freq,magnitudes,instruments
10,1.3091187674067726,"[-0.82832837  1.47721378  0.60431876  0.72904115  0.52456162  0.52962829
 -0.66617087 -0.60486691  0.65699008  0.03629892]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.991708327109329,-3.598888525420274
-2.9898816168655573,-3.6014144655363287
-2.9689866350345384,-3.576269310671973
-2.967266038915265,-3.571907786566065
-2.9670116389734127,-3.5644542738381824
-2.9581821215298403,-3.5105070361186788
-2.9562089671430893,-3.479358815233347
-2.9490570152421967,-3.41440041927985
-2.944413861713768,-3.3833059938580075
-2.9443141156333406,-3.3868010449085766
-2.936681243489746,-3.2651000592671644
-2.9340103071288044,-3.2521782909645727
-2.9078618822456184,-2.7854842931393304
-2.9056176179808135,-2.742759610671899
-2.9046004226984623,-2.724810092622259
-2.8921494907408034,-2.455354235130567
-2.8873029285360534,-2.3312159081400456
-2.8791567638530933,-2.1184696180710443
-2.870025437905314,-1.8874084638337654
-2.861017202309608,-1.6529328995422918
-2.8516925840303387,-1.395982489074976
-2.8516702638800226,-1.3935622105796517
-2.842021595084387,-1.1353203990231473
-2.8333907366236537,-0.903986052179963
-2.8254430031396263,-0.7041455642103885
-2.821031499725267,-0.5883880958714317
-2.8202187146804585,-0.5702221814169822
-2.8182712052841294,-0.5138746949203102
-2.81344409390522,-0.3941025447977579
-2.797418277620338,-0.004316970361311529
-2.7898613711363667,0.14963454236712942
-2.7861355274482325,0.21438271960440422
-2.7645661698164035,0.5944429599020151
-2.752261941163474,0.7373332379594192
-2.7502458352203334,0.7653492005775325
-2.7431826628447675,0.8374603460735563
-2.7426089181957147,0.8490559829794573
-2.7424747046669466,0.827086840431504
-2.730893410290038,0.916532746957286
-2.729492543029396,0.9250606903229113
-2.728426699514811,0.9104382818744162
-2.7259062413375688,0.9280884999528434
-2.719100164740823,0.9469386043771977
-2.718127128231389,0.9359254453295383
-2.7094713694162005,0.9472635271603798
-2.707758423932977,0.9294413407260225
-2.70356147331597,0.9203264125195417
-2.699052110210877,0.8956427762611067
-2.6942877680669426,0.8650958244255101
-2.6933495860247767,0.8646958488405652
-2.6832379149250185,0.7750019041528714
-2.6579118632590104,0.4388261073766153
-2.6545265776269034,0.3799162000630268
-2.646572895399604,0.22901867584511754
-2.6424641986478923,0.1612164691763838
-2.6364555519932242,0.03633659612270812
-2.622832195980431,-0.26036023529419455
-2.615931134085963,-0.4132221542251622
-2.6035851173465776,-0.6962519686014925
-2.5997885594133026,-0.7863614476276525
-2.599365989264247,-0.7962703574214562
-2.593910541443156,-0.9272170803559611
-2.591815178750994,-0.9851512004907669
-2.5862040869546816,-1.118124355803828
-2.5753627145104225,-1.359191922896921
-2.5654377403404274,-1.584127940930759
-2.5548428365650686,-1.8112422685019773
-2.5538989119780307,-1.8160502964162097
-2.534684423090415,-2.1814942710236127
-2.53151119353625,-2.252833001055653
-2.5285657983541974,-2.2757008157007834
-2.5257247942568117,-2.321598322202128
-2.519458031078433,-2.4159327039379472
-2.5185176829807587,-2.419794443542437
-2.51308043134973,-2.491428368108798
-2.4965137700353646,-2.642638384540454
-2.4883183631724317,-2.679642110479321
-2.480224751136868,-2.695314530830723
-2.4720649940022748,-2.7033762085000532
-2.470544582517668,-2.6906637281787544
-2.4700788492460495,-2.6967545773714323
-2.4677741536237368,-2.6961059477351275
-2.467759022955784,-2.694487556761841
-2.4568003122505457,-2.6427184674622093
-2.444535665368367,-2.5309933366185082
-2.443023456925732,-2.520182219051742
-2.441346706076307,-2.498146549441647
-2.431172026638224,-2.374826150205518
-2.4310087600164385,-2.3542620329964756
-2.4166555738801616,-2.1316221855811435
-2.415945076559935,-2.093685706790828
-2.4113565030294026,-2.014742818747663
-2.4077905439092406,-1.9359127191119003
-2.3858511593831375,-1.3999457625095977
-2.38312206801393,-1.3336116079616278
-2.3731085079330674,-1.0394953231004032
-2.365200021582619,-0.8250654388975249
-2.3586462692712127,-0.6054038363144324
-2.3554651727329237,-0.5220981539514343
-2.3474972189029066,-0.24895278672148624
-2.347079240008054,-0.23043165640234922
-2.3425689591580543,-0.10036428170020116
-2.3423144183004427,-0.09818435947966211
-2.3339029888271425,0.18629150447723308
-2.3159447828102877,0.7718136782496972
-2.3156691874577895,0.7799170673428374
-2.3148701459732193,0.7934904530117829
-2.31273546538322,0.8806161933555888
-2.3047420336717765,1.123637825146261
-2.3008398476795175,1.256259101313743
-2.300809361062858,1.2615790100387556
-2.29452573170716,1.4578624824786606
-2.2897425110542393,1.6115158437735742
-2.288171837358657,1.655730253950808
-2.2731969199800925,2.077226837865667
-2.268628764804408,2.195861200700315
-2.2585225772511364,2.464013921479424
-2.2577130436847748,2.4875745797157642
-2.255398597800637,2.551202538614239
-2.252948769349483,2.6040645818163655
-2.252160480094303,2.6154814283926493
-2.2490276543399195,2.692861478810423
-2.2487627089545477,2.6940969277545967
-2.241000034852414,2.860777216920144
-2.2382087583005283,2.9323201956790803
-2.2291938334526775,3.0906126975940285
-2.2248228333166766,3.1523331234138374
-2.2217264938502463,3.2094367810334705
-2.19552723112906,3.5107232119613623
-2.1919696639040867,3.556506825204498
-2.1719138661555917,3.646924579969608
-2.169578018080852,3.627927055626532
-2.1676071396294905,3.6196303005419974
-2.162846685903418,3.624011275890657
-2.1592960886016623,3.613380567440046
-2.149797877850371,3.5839299591899008
-2.149020982111966,3.577581465877145
-2.1429105739836745,3.5357142767583842
-2.1354468152665347,3.4913321042219554
-2.1077766236929714,3.1467654642017138
-2.10552714861043,3.119665005777556
-2.09340065600996,2.9160095597844355
-2.0889551414614034,2.859954106748931
-2.0886064621689937,2.8457633920728944
-2.0839298470672416,2.758678551018416
-2.0786121847423944,2.6457701588069997
-2.076142710565276,2.6149759108518773
-2.063507039433124,2.3698084213953754
-2.0611694799733646,2.311671956739714
-2.0599799426230163,2.3013794603534143
-2.0559023724595837,2.209807568171313
-2.0529759041834943,2.1420094264637304
-2.049101439018663,2.0653656411556733
-2.0484964151416354,2.0641192659848415
-2.043510995827967,1.9452328797120688
-2.0414002728995575,1.9084081623076092
-2.040734398933165,1.8992388722235478
-2.0385159167941294,1.8456658173147822
-2.0292867907884906,1.6497284225372317
-2.0239340123606118,1.5431838906920032
-1.9959653290277355,0.9627029765890587
-1.993593615447513,0.9182712142026893
-1.9925240671647189,0.9111362425626366
-1.9910472287237084,0.8601963088514327
-1.985560258436605,0.7575764809091383
-1.9794094898173131,0.6360423715992266
-1.9584329693290716,0.2935050785806013
-1.9579680863744213,0.2771972362168907
-1.934303770884335,-0.060437001261276435
-1.9324729131732634,-0.07926482113247336
-1.932060552185528,-0.09166867799049663
-1.927029697611231,-0.14726424219317744
-1.9053613230317592,-0.38479176069634946
-1.9018856401090514,-0.41504039898463296
-1.8986661435107073,-0.45082685038865844
-1.8943455424711542,-0.4926709645415288
-1.8829069058389545,-0.5773277537065552
-1.8822659845227423,-0.5856208304820515
-1.8721556634670573,-0.6398408265496374
-1.8707254045417607,-0.6397237643300343
-1.868173801494966,-0.6589450753066093
-1.8662228370357434,-0.6869389639312512
-1.860483373950324,-0.7003637953146578
-1.8599300626470887,-0.7052323826425447
-1.8590354989759978,-0.7087336129881594
-1.847244500872135,-0.7454169892406936
-1.8306843711342013,-0.7995815654751164
-1.819057169633943,-0.8028957655580464
-1.816317722952087,-0.8123471522137994
-1.8050943844159573,-0.8284716643625822
-1.776825438364449,-0.7978897359451311
-1.7686207916946224,-0.8013989934218545
-1.7587517916972604,-0.7970601997452305
-1.7504456848566767,-0.7764097259202188
-1.749229609188698,-0.7567940731320278
-1.7340103099069937,-0.7326566658216664
-1.730362158416009,-0.7188276850109055
-1.7283503183705844,-0.7193762555733036
-1.7249557683450305,-0.7022511289914709
-1.7247282848306682,-0.7079638125053417
-1.7176919156462975,-0.68137686476968
-1.6997414333759828,-0.633916286126632
-1.697027452385639,-0.6123809420719117
-1.6969628487533939,-0.6109796888690052
-1.689763945654039,-0.5862314043757859
-1.6696422369542727,-0.4888926852988956
-1.666852105472952,-0.45417658520389353
-1.6634738330484444,-0.4433429619520544
-1.638243096545481,-0.2814880406744574
-1.6379206715373793,-0.2851176069987793
-1.6290178650779774,-0.2126875734420184
-1.626290543537096,-0.1820385980657082
-1.6176647669887838,-0.11655197939898927
-1.6091672768802234,-0.040221100691009634
-1.6035661079738823,0.02591827254962922
-1.6018541120957324,0.05450678061043247
-1.5971789136935184,0.08698208943289111
-1.5954855022988053,0.12706099490880665
-1.5899845214309662,0.18609999179834108
-1.5770990825579085,0.33635573282576003
-1.5684667207210945,0.45559921372464657
-1.5662783112060112,0.4859444231639824
-1.5524310488389301,0.6789557820045471
-1.540273534984677,0.8660489111681889
-1.5094190182080327,1.3675753910460207
-1.5093775406963341,1.3807853184733951
-1.508741472187789,1.3826985721131917
-1.501194143099043,1.5191589872412583
-1.5009801812741708,1.5189519963321945
