n_harmonics,base_freq,magnitudes,instruments
8,2.2650590755305857,"[ 2.69898885 -0.62593459 -1.61270684 -1.46625286  1.8872907   0.13769692
 -0.42729459 -0.33410712]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9972615154992113,-0.20431448286592077
-2.9886071038010913,-0.16900314006199516
-2.9847303938102483,-0.2609834357784173
-2.983711519512238,-0.2661979687777355
-2.979838001986918,-0.2904180969737081
-2.9786836013607543,-0.3031581655981604
-2.9574268005278928,-0.5787142505016305
-2.9555935060244516,-0.5986503470627308
-2.944882000634558,-0.8390921154082707
-2.940983423846607,-0.9116157434054529
-2.9319851598728555,-1.1025727015608797
-2.9298752676700692,-1.1435068901029943
-2.925165057775721,-1.3288433403150217
-2.9208114621539236,-1.3968553520429943
-2.919987522988586,-1.4291231258183323
-2.910736523013454,-1.7026573960469866
-2.9060262508483734,-1.8599735639581965
-2.9048678798438585,-1.9054851075784827
-2.902543434730649,-1.8881962006192894
-2.9015813972425226,-1.9086120469497323
-2.8947436514925515,-2.1893558741082217
-2.888787515182975,-2.320008357107541
-2.8887601385256643,-2.326274199301879
-2.885207756802778,-2.4740831373612417
-2.8850994655704563,-2.464263534533606
-2.866368806553578,-2.9442804957633446
-2.8656018617853047,-2.9569782112391096
-2.8653656824461624,-2.993174889536705
-2.8618563560651378,-3.086574713421111
-2.853551271727153,-3.325451978892941
-2.8390668514422237,-3.6373625169096266
-2.829708996709371,-3.725649391958815
-2.8266128107817607,-3.8086487099597153
-2.8251010162384906,-3.8230791542527136
-2.8129646597552025,-3.910657113664918
-2.8025265111864726,-3.93714896936039
-2.798354740653771,-3.864783912683177
-2.785787528751409,-3.7536907770893464
-2.784974456561538,-3.7563771542880486
-2.772843015935079,-3.536540027670333
-2.7726237994730094,-3.5269240999867417
-2.7721139069303544,-3.596960301669244
-2.770367795034603,-3.4862307822716945
-2.7662052412424445,-3.4228759308148775
-2.762038924588789,-3.325663620156276
-2.759205188233937,-3.225133532091756
-2.7576528896716823,-3.202725599923647
-2.7454862358961964,-2.8012578341660954
-2.743416459482357,-2.754799093428355
-2.7139431212717335,-1.4639124109807895
-2.71345725486033,-1.4117016770503188
-2.7129806099063303,-1.3811526654170145
-2.712954683492372,-1.3920108420459087
-2.7067299377270877,-1.0966889644056335
-2.6984020658049084,-0.6816210849592891
-2.6979276375038714,-0.6145396800258331
-2.692933248906563,-0.41242388980970146
-2.6894503330110133,-0.24249413846611484
-2.676609185169025,0.4340533546594054
-2.6659960708203743,0.9094554197077191
-2.6632052885793893,1.0954235459468005
-2.6611851667750837,1.1564864575226488
-2.6561672416526383,1.3741074697432336
-2.654467939346007,1.5021047094256705
-2.6517429222989257,1.628385027816271
-2.6282684227817095,2.516297957266261
-2.627285606806137,2.5525988339820262
-2.62304897009299,2.677894248349954
-2.6218140135597996,2.6648321853327737
-2.618852097189744,2.78566038281974
-2.608062607605699,2.984626340931
-2.6015766195603227,3.1360598754589186
-2.5947975045667224,3.1917460433121287
-2.593788862197096,3.2486658163203823
-2.57443033350154,3.2782601931582676
-2.5733863550544784,3.316451016848159
-2.5714776580569954,3.29434341368079
-2.562357579418949,3.1806359408145006
-2.5351063237597278,2.579850616178623
-2.5295596543771293,2.4504503035689265
-2.5294890624294966,2.425175669805483
-2.5279882898019226,2.4897127997871085
-2.5273965728758516,2.3878365260709886
-2.5208680006342847,2.1808935297274243
-2.517049730591012,2.043906127949291
-2.508536750750115,1.7701811008050503
-2.5029145711658334,1.5103698624047954
-2.493298278264088,1.0626717320070371
-2.4902587988488647,0.9744948925941026
-2.4738304417097368,0.33719129569398953
-2.4672041097195025,0.11973136066048738
-2.462915177908269,-0.10198899280235629
-2.458780134302314,-0.2579774243730366
-2.4583588237576253,-0.2828240008974105
-2.4557076905802067,-0.32589431527186674
-2.4544519834340868,-0.4056497815915988
-2.449324814468598,-0.5613599960288854
-2.447526954224708,-0.5979991169066861
-2.4449120370805426,-0.7150440443535875
-2.4423767156324554,-0.8258774254490787
-2.441312861219016,-0.7982511148897483
-2.440108038972919,-0.8921579229941722
-2.434995340823848,-0.9793429222641508
-2.434838620924759,-0.9279986365981141
-2.4312968807158324,-1.1208891771047573
-2.4175570497321086,-1.360140645415595
-2.413961700172309,-1.4981764656915615
-2.4080749002603508,-1.6291049897752445
-2.403221143341952,-1.6333337681222793
-2.3997034236337806,-1.6444925822130023
-2.392684202430032,-1.7673674315477328
-2.3793386108236145,-1.7464039169342636
-2.3768319422944755,-1.7480046780045884
-2.3765135388878202,-1.7490909073546197
-2.3713477309185715,-1.6932671412252012
-2.370615387020174,-1.6651708792029127
-2.3636454840544543,-1.6839627834670015
-2.359232967295072,-1.6181797213038505
-2.3495108850644577,-1.4477969857348825
-2.3384269915155107,-1.3253827305500436
-2.3376592954524593,-1.2958845949838689
-2.3362776803252814,-1.3010524114929691
-2.3353492345735933,-1.2052432536710798
-2.3289081876109163,-1.097684500018365
-2.3274775971974204,-1.0398534332425369
