n_harmonics,base_freq,magnitudes,instruments
9,4.021840317210266,"[ 0.67267833  1.44396019  0.2999704  -0.08179374 -1.55676039 -0.77597433
  1.00561411 -0.05194509  0.27424235]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.991361624711039,1.729857302193745
-2.979416600047291,1.3630997630250827
-2.975742700827785,1.1909732115092408
-2.9694378817883784,0.8442931217419756
-2.9691062897911573,0.8223174521045463
-2.9639182449295185,0.49870080440088593
-2.9542676617614694,-0.21308244274792978
-2.952065047400028,-0.3934748087172731
-2.9496880644106187,-0.5824206593954183
-2.9416064872903975,-1.2518351299957382
-2.935290349725819,-1.7564307941869597
-2.9212726299103693,-2.8182340207842795
-2.91453764347509,-3.2471577467158124
-2.9142640951197514,-3.264508789294908
-2.913741606051059,-3.296169562704836
-2.908411648374063,-3.5575958638996985
-2.905390721762843,-3.689010559589612
-2.895655751667598,-4.000236583116863
-2.88243566392527,-4.08184452135697
-2.8564644637441132,-3.277553370093083
-2.855400437056615,-3.229448935985256
-2.8446488204737435,-2.6132750675827934
-2.842077288652562,-2.46089968621259
-2.841100675997682,-2.3987677482239134
-2.837291257241844,-2.1626619721488884
-2.831749004382818,-1.8165373218230887
-2.83155178288303,-1.8057064355101293
-2.8293229486360723,-1.6677899995492662
-2.8284033720067043,-1.6098587966771447
-2.82275489791361,-1.2730323948666074
-2.8197159249255046,-1.0946938950971512
-2.814238750601055,-0.783888113141003
-2.8079041896213437,-0.47357174487421444
-2.806981031950756,-0.42416483824576495
-2.806727883777582,-0.40872941695581905
-2.7938430129129284,0.12789553076208124
-2.7838872321136563,0.4273420073542547
-2.7818414337538737,0.47613590196732103
-2.7817104542508018,0.4814916714961351
-2.773829118622313,0.6316186777651455
-2.772706104396706,0.6655734063922146
-2.7671833042716063,0.7468093571066983
-2.758993961676113,0.8409361754312067
-2.7482117237321404,0.9350021686717697
-2.730268861346298,1.0560758584989796
-2.7189798012639397,1.136476521196911
-2.7144822128848434,1.1737632934990685
-2.714368236426736,1.1734922602081623
-2.7073742707128594,1.2179486225507135
-2.6976695510059248,1.2686489054272612
-2.691395347203936,1.2831372318755663
-2.688226800100472,1.283665083276465
-2.6871850749853183,1.281058505277229
-2.6866722567079315,1.277162023571935
-2.678875802577166,1.2324383609490326
-2.6751387781576303,1.1937407701505336
-2.6695821004303126,1.1043082644294042
-2.6692074434496513,1.101963695295815
-2.6465958050249387,0.38776775336571556
-2.6405282215555133,0.08394002504887134
-2.6367493621461713,-0.11334947946143799
-2.636003248826328,-0.15535550725823105
-2.6273964563809815,-0.6473519037890436
-2.62254161364742,-0.9445265463146398
-2.6223911259705384,-0.9578271224652198
-2.618911058480797,-1.1724365610195628
-2.6187256710936744,-1.1783082687386315
-2.61654833995698,-1.3090728271755
-2.6146042362227817,-1.4260804388811328
-2.6126324473989917,-1.5507592138736683
-2.6080482047339233,-1.8189537447730335
-2.607884520990884,-1.83082276645463
-2.60747484428454,-1.8607912059660268
-2.595398956936023,-2.481975746543862
-2.587947836285692,-2.7679664458106
-2.584760491907671,-2.8650266277600953
-2.5847520351251676,-2.8586414700071305
-2.5765036363804374,-3.0093822690102265
-2.5719722441197903,-3.0255226479734922
-2.566675745727282,-2.997119730660717
-2.562788524230199,-2.9094529548686987
-2.5623842161800177,-2.9030273753356433
