n_harmonics,base_freq,magnitudes,instruments
10,2.12076023201637,"[-0.24829653  0.26047261 -0.95103522 -1.77332662  0.72190534  0.18792224
 -0.12244343  0.36784062  1.56021123  1.37619942]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997604291086333,-3.439873909571359
-2.9971594451958783,-3.3638998956422745
-2.9959009148084057,-3.4190614618974426
-2.985523622398106,-3.645660482104098
-2.9852657015629984,-3.6538722631242377
-2.9826685040354617,-3.7068073449789867
-2.9759242682547744,-3.809394411897103
-2.970453963544864,-3.8897766975969095
-2.96837397944294,-3.9401158363966937
-2.964072844040344,-3.9352270749752507
-2.962460993073421,-3.950344357355232
-2.9532799482196,-3.9937435736947258
-2.948211496773437,-3.9784037746236782
-2.948049836054277,-3.964105656163715
-2.9393085895131947,-3.983132460908497
-2.9273253062864413,-3.7532751462770686
-2.925425878623365,-3.6666862880116544
-2.911460054573692,-3.352919734471632
-2.897110348179046,-2.8729260313011293
-2.8958676787538447,-2.8776752113762347
-2.8942556453206376,-2.738916519325624
-2.8904734237653686,-2.582877456666728
-2.8883543410666244,-2.5426933842840973
-2.87463234102011,-1.9061034884616217
-2.873196656138954,-1.8487688986571253
-2.8707296867863175,-1.7279005344263845
-2.8595052286193217,-1.17068232037404
-2.8471745924417693,-0.542983121744751
-2.846972976903393,-0.5065307008107504
-2.84070793300967,-0.2436372236512815
-2.83678039382138,-0.025035624925304402
-2.8352698539944017,-0.008680523225881052
-2.834373285135123,0.057910629863573274
-2.8320999583299367,0.16212724647208576
-2.8213844440919247,0.6348649556179776
-2.820075208625874,0.7743781377448422
-2.816780980067835,0.8271099390931957
-2.8156225641659374,0.8531275592293868
-2.8016483308955595,1.3310496063143131
-2.8005751185724588,1.427129645587746
-2.7994624525770226,1.4565833608540713
-2.791288887780563,1.658371204297245
-2.781814325852845,1.846647485578261
-2.7763863659301204,1.8993007715502248
-2.7727774354451644,1.9333590407677836
-2.7553345619179828,2.0199223885875037
-2.7551989824639143,2.0591912708688236
-2.7494063587805986,2.0101957510056128
-2.736845127271444,1.8293283642871363
-2.7285623295116452,1.7122424622401562
-2.72646033194295,1.6964114239028292
-2.7215998521157525,1.5905334647235974
-2.708486009645127,1.263171911665586
-2.6994051679888855,1.0642615206237243
-2.694876374874646,0.9365757293131305
-2.679807639442322,0.5600720135605666
-2.678207650538225,0.5026993643455802
-2.675972908277986,0.49382568314334785
-2.6755360618101127,0.45556917883988013
-2.6744963036992644,0.4822617259477338
-2.653455224641434,0.0725778958545626
-2.64959185042802,0.0031866587447057886
-2.645835252973436,-0.06922536328210978
-2.640673438267852,-0.17596725983928524
-2.6338332596065293,-0.13458735926605642
-2.6301528517894086,-0.14705092571326747
-2.6297870318574565,-0.12068789638213787
-2.6285176763631677,-0.1253899527943676
-2.6246076470299213,-0.172359473525598
-2.6232169505407104,-0.1265321915057933
-2.6203323974682546,-0.17459714067007684
-2.6176701668138165,-0.12214244879900843
-2.6132146501949203,-0.1105310006270773
-2.604192876674289,0.00873346145510966
-2.6016388524436325,0.10387901838859001
-2.601348466278892,0.014971797868334198
-2.5912524347071804,0.24750226247526852
-2.590224880556247,0.24657999783251494
-2.5835610843944985,0.4636998500796159
-2.5828806661817336,0.455974868786069
-2.5750669417017673,0.6508765609279521
-2.5703887701490316,0.7773201165325146
-2.5679855936465934,0.8350588552231326
-2.567764917218235,0.7911112980227402
-2.562478122390658,1.0264764731565088
-2.5503525486388297,1.3596480934118007
-2.5470253118362445,1.5002820760663726
-2.533172157828761,1.922636095844392
-2.5278320339641933,2.1131466324738923
-2.5147559104271675,2.484667071025823
-2.510233990889483,2.599845068123294
-2.4938445450487947,2.88516912713601
-2.491298444476404,2.923116827297479
-2.4873326819980437,2.976392556374533
-2.481692197533647,3.0246971549161232
-2.4814155433476888,3.025026534935173
-2.48039222315229,3.0637210929829886
-2.4771386282899304,3.008773021253029
-2.47626304565106,3.0425685999414527
-2.468988859878977,3.0527591828163585
-2.4620091698137667,2.9946954774115917
-2.460843582695717,3.0223133384865366
-2.4606761470003304,2.998072723086488
-2.4543906779866838,2.8931764274747906
-2.453835769716493,2.9574898707763286
-2.450563741317593,2.8811198175954846
-2.4473754403007755,2.875074829200848
-2.4442188291189093,2.7799425233042596
-2.427416753082814,2.400154510401495
-2.4251103148930517,2.403996484596597
-2.4250622783569087,2.3906100624880935
-2.405895973150627,1.814478677087154
-2.4016748084590427,1.6653562047705688
-2.399181451535421,1.550761837556756
-2.3971750082647434,1.532028318505589
