n_harmonics,base_freq,magnitudes,instruments
8,2.6749496287143275,"[ 0.38797061 -0.10216954  0.27450653  0.54576527 -0.20853811  1.53858677
 -0.017684   -0.99524196]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9821067790902527,-0.4894542373391882
-2.9776145817825714,-0.3886762673595516
-2.968945290857574,-0.0026729854027265874
-2.9651050636899434,0.13507191208847424
-2.964087706694121,0.1686210597890186
-2.9637095318016353,0.17894070124751674
-2.961520312758897,0.21329060384987086
-2.9212530503492964,1.668627443526416
-2.9182846311704544,1.712854168272377
-2.912737986430803,1.868007412859219
-2.90754408798254,1.931645974616178
-2.905875342841405,1.9476843292911317
-2.8980154576558865,2.086634019790961
-2.8956991790983335,2.104400115969889
-2.8950678010687176,2.0102844418328845
-2.890509607442329,2.153383317770441
-2.88000694638097,2.0937751812376084
-2.8784822258977867,2.101294874598711
-2.8757954846536853,2.0955443411705623
-2.874750550608615,2.0778601978384543
-2.869883007440057,2.0246627479313726
-2.864397189770073,1.939708103906224
-2.863599456849178,1.9263739032183709
-2.8620831884197937,1.9381429005982165
-2.8539901315953937,1.7279466577346945
-2.852930897037304,1.6989142150110974
-2.8525935859659635,1.677005735128219
-2.850847839394024,1.6134025207379037
-2.8436334476203253,1.4076480930885449
-2.842492443089287,1.3742632237852965
-2.8312159409038333,1.0018696165994256
-2.8275325301622907,0.8252812109121469
-2.8272840631098637,0.8375343649978729
-2.8257034116104496,0.8269834412011068
-2.8256430936012733,0.7713042212471178
-2.8168066838836996,0.40609828647987684
-2.8135793229930712,0.3415073933322034
-2.807118028625705,-0.014457384129715797
-2.799376376335752,-0.27664791387413995
-2.7930583641443807,-0.5128505459053723
-2.787320001423079,-0.7145935873814613
-2.786811310096159,-0.7373646993103926
-2.7783113898901304,-1.0901831338402377
-2.7650304585093486,-1.4716307183929906
-2.7585642922059996,-1.6798412898267598
-2.737826219317796,-2.07911454557599
-2.7360038930929624,-2.0898280013660258
-2.7328461742468546,-2.125823822989427
-2.7269210346380968,-2.1183495377170365
-2.7249053599871345,-2.1587924150362143
-2.720924322416437,-2.1348533656604247
-2.7147823327192024,-2.1666529985693086
-2.7112878397589717,-2.0777134562769266
-2.7066833738303178,-2.0771168401914673
