n_harmonics,base_freq,magnitudes,instruments
7,1.534818507180701,"[-0.21715986  1.1780943   0.39390447  1.34310165 -0.14435859  1.36951377
  0.92719066]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9960073396549554,-1.3906460457223493
-2.990144363825022,-1.5036292776587041
-2.966507472694437,-1.767581720951948
-2.964509424462433,-1.7907977677699929
-2.960891885984247,-1.8178928460205768
-2.9477956816087687,-1.9809955286412466
-2.943313059180981,-2.0142517338434915
-2.94298396649659,-2.0246149378757643
-2.9415587856469934,-2.0431400608968007
-2.937075428617604,-2.079853992733178
-2.9358858445064806,-2.104986355042841
-2.918990112999291,-2.2085535727822596
-2.9141997571486806,-2.249154637730757
-2.9087401688755268,-2.296766607338828
-2.870700100292396,-2.3593988281161407
-2.8605497304465253,-2.324199587269767
-2.854045597707014,-2.357852094511201
-2.8411240827316977,-2.29853694293087
-2.8257083388473783,-2.220109556973322
-2.799522788191554,-2.013974916537967
-2.798144424733647,-1.9940341088696067
-2.7943795586879583,-1.9784116927025601
-2.7757978098170137,-1.7667372289207603
-2.7757195733177236,-1.7591044076982987
-2.775551818015951,-1.7588757934500452
-2.774967855960227,-1.7548200922806418
-2.774481651515242,-1.738232474120892
-2.7737855123212602,-1.7716997442018312
-2.769243156699516,-1.701887498839386
-2.766417824679216,-1.6938324196916923
-2.7638717762242626,-1.653999724575557
-2.7626319794513954,-1.6166004169060972
-2.762426464867085,-1.6288649018702956
-2.7322427202846535,-1.2993818075053964
-2.7301784129019846,-1.2227812993167388
-2.6964686570296883,-0.8219116543748484
-2.6856924829652744,-0.7013530445462948
-2.68223644884986,-0.6660518401565332
-2.681367371337421,-0.6491454562029146
-2.6763771280504898,-0.5894753525666858
-2.667175884557475,-0.526885675151392
-2.6638726877792407,-0.4973214374077658
-2.657649446686414,-0.4101725597875645
-2.6459240727055393,-0.32827681534955916
-2.6397149077720217,-0.278933538687706
-2.6364508379892118,-0.24274956168057696
-2.6228925194759123,-0.12949608081814623
-2.616654639419705,-0.10166093516218536
-2.613198974851619,-0.10053643947746242
-2.610727850622401,-0.08620209590291007
-2.607053452501429,-0.055877943273993445
-2.606877184313803,-0.08761362952546836
-2.5985658360449735,-0.04749079451039455
-2.5964323020456788,-0.005748379283184659
-2.583653549688973,0.029785341550044094
-2.583067592996454,0.03475172291809915
-2.5827759849648855,0.033559988307504784
-2.5754690537316582,0.036698487557708465
-2.5742408170907938,0.03677885792403104
-2.5629771472846032,0.06649048521835099
-2.5608335579061148,0.04262640316061572
-2.5603846544399538,0.0656691923556722
-2.5477436922620136,0.05313139142067148
-2.5419667888683324,0.07708362760679258
-2.5334586683447924,0.06692425343101895
-2.533332175006368,0.06080253066739236
-2.533267670868004,0.05040947670091259
-2.53313539483439,0.05977452576130639
-2.532784460365508,0.05535573376500383
-2.528918358540383,0.0384938151044749
-2.5021512776738923,0.003876691253052211
-2.486308553846739,-0.05605202505575179
-2.4862545810607743,-0.03157428689500488
-2.4843196031612242,-0.044167674990301733
-2.4829446381964515,-0.040898358548468
-2.4814785758458604,-0.049569117582520895
-2.4803376959722856,-0.04372622571216794
-2.469758882121013,-0.08102753991699951
-2.4681492912742984,-0.08338296867483504
-2.467746628239534,-0.09600712244794272
-2.4635306990456165,-0.09852223180346961
-2.4628409074851074,-0.13086210493783393
-2.4617873236817145,-0.09945996652511171
-2.453876609626085,-0.12119255708212034
-2.4537729187826915,-0.13750026727317227
-2.451142225052966,-0.13325255793505272
-2.449183757540096,-0.13408680935052072
-2.435211696925292,-0.15929740859949892
-2.4320157210808233,-0.18848619969997255
-2.4309522353063207,-0.15942678147617992
-2.4295762066459368,-0.17932324329352872
-2.413319311684398,-0.1829751668492121
-2.4117872957965325,-0.16624043265883498
-2.4064863437632136,-0.16326436249742388
-2.402868013375095,-0.15121236089749432
-2.4012328982877267,-0.16963619233689883
-2.3974756431636335,-0.158703920135254
-2.397378412459238,-0.15215770911466758
-2.391893393480002,-0.15477031005494046
-2.382046435330277,-0.13851444616891107
-2.3776000971873468,-0.09675910242454572
-2.3458153671781705,0.04527462304051479
-2.333863680282278,0.16496925203690796
-2.332793588212569,0.17230004008228061
-2.3251814921708602,0.2576633678111103
-2.3200054129134178,0.3295512633639132
-2.3177871401194023,0.3392785787224968
-2.3175422809172224,0.3426373812854983
-2.3102007174385393,0.4050641035180711
-2.3093429230605027,0.42186997690908246
-2.300749015164281,0.5555990582243041
-2.2864185801632413,0.746473371630429
-2.285562057110671,0.751477377916942
-2.2828448969148267,0.7955406352841352
-2.263177619654435,1.1211680202772007
-2.258142960652181,1.2115481099461762
-2.2571621607565264,1.2363508750196737
-2.2563577061433358,1.2147684261536627
-2.252506556060247,1.2974225707034135
-2.2289557801265847,1.7588023775201012
-2.2206079947547703,1.8997725565970358
-2.2151233787417444,2.0006823663919238
-2.2137101812613844,2.0552240172704455
-2.205267377942385,2.19538141049869
-2.2041339061383125,2.2421885559681227
-2.1994353505791766,2.332196158074772
-2.1889434224341904,2.5467723579985067
-2.184715972951911,2.6315183719074113
-2.179219573756785,2.734075234197212
-2.175421519772711,2.78743415555883
-2.1687172362666356,2.9066383942840734
-2.165714707810446,2.9998510047586366
-2.164105521315393,3.03171364401566
-2.1622215588431697,3.0297923119744095
-2.1590965936685778,3.108574475450764
-2.1414547238855928,3.4043121629311894
-2.141246328089967,3.4054906722120055
-2.140974756725019,3.4068956606866876
-2.114269447087313,3.7822650324149496
-2.1046228776981453,3.9143219861618403
-2.0959597153761935,3.9862535921783313
-2.065217335217273,4.181038897487536
-2.0641536261802997,4.1800711131657975
-2.0618954216099064,4.190300384721813
-2.0574536942119677,4.2088205569274
-2.050028584388021,4.199263515877023
-2.0487322529353773,4.181308658330158
-2.045610738346946,4.217544985078814
-2.0415240247552617,4.201040306396659
-2.0287873111398405,4.127053614741446
-2.0266463725535564,4.102862617664556
-2.0225990079145846,4.089325042550807
-2.0214261038492625,4.091398899396516
-2.016664355936041,4.051763968494412
-2.007912573589384,3.9632709509200397
-1.9954998304511677,3.814417057735245
-1.9889123732058027,3.73837498633626
-1.986498716208741,3.681428943394716
-1.980298654713688,3.5753539975172366
-1.9743745448255468,3.490379103645682
-1.9619232600872527,3.233145193308181
-1.9575566366575528,3.1638155951148788
-1.9559700510206732,3.123791926210619
-1.9508730307724278,3.00067339163173
-1.9350409192737734,2.6162930513457954
-1.9255186595065963,2.3669146438521214
-1.9245284121866486,2.351413243986245
-1.9232038718009525,2.3306916404690217
-1.8980033039913273,1.5940102117888937
-1.8974819197273565,1.5695997477770547
-1.8937512417388294,1.4828902178887575
-1.8830614824838652,1.1405838642756305
-1.8722783301402717,0.8122696147929237
-1.859062849864442,0.39716913257691294
-1.8562726541513466,0.3071961096478985
-1.8558970062379752,0.2691277684663753
-1.8557101038054844,0.3101072758657631
-1.8465281981604038,0.0016056122177427828
-1.842641991377592,-0.10625958326529103
-1.8339886361152693,-0.3888207184013161
-1.821440554561652,-0.7472080987748114
-1.814370112636873,-0.9590306292592613
-1.8140960219076565,-0.9645639859249705
-1.8056658189960324,-1.2193925974285285
-1.7976570067645121,-1.4256695073649284
-1.7771391243037695,-1.9732098262078832
-1.7744140744478516,-1.9888794752322771
-1.7680948887841925,-2.153117580212176
-1.7654007214239866,-2.221266668658124
-1.7630913032098463,-2.2602509686285694
-1.7596256223553814,-2.317776061593728
-1.7551768202244975,-2.434721728413774
-1.753328873999626,-2.4664826126760517
-1.7468227882593677,-2.574073114449563
