n_harmonics,base_freq,magnitudes,instruments
10,4.924468387162408,"[ 0.38097595 -0.04671555 -0.28858993 -0.9823451   0.99263136 -0.4801385
 -1.24647238 -0.46472229  0.93388557  0.43641893]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9953521979707456,0.48883474032500784
-2.9952012113069664,0.5038416373167935
-2.9940197718364687,0.556466861140618
-2.9935986223922884,0.6089477880279064
-2.9925899728547987,0.6296262134120452
-2.986620761821076,0.9299818645571067
-2.982994514064486,1.089990681709717
-2.978710222465911,1.3341851386488475
-2.978253792821481,1.3124339175237658
-2.977126865825354,1.3845175997071137
-2.9762801497385594,1.4406460351366794
-2.970238448279046,1.6835515911247483
-2.969094245984122,1.7722815567893564
-2.9676396524585655,1.800675174796673
-2.9616091717686253,1.967871699413611
-2.960083518937617,2.04474120581384
-2.9518908354547895,2.224910855325633
-2.9513838916874278,2.214817131319038
-2.9440433242259294,2.277450631974959
-2.9302280879118787,2.047770499449986
-2.9259785924759836,1.8637409029025107
-2.9225957562297085,1.6984916119075502
-2.9088122606756652,0.7924516135468407
-2.9077887701943927,0.7027564143540572
-2.9075338937759367,0.6823356598033496
-2.8688937933570626,-2.822270263280237
-2.859690987175877,-3.2874841691843106
-2.849691692053837,-3.4358040983285694
-2.835280686178081,-2.9143815944815956
-2.822869281971104,-1.9315424621653803
-2.82112675657594,-1.718446131344951
-2.8197013178045727,-1.617482045772765
-2.812546402350931,-0.8454580309949864
-2.808527338733146,-0.39506193933969236
-2.8049225770630932,-0.0047551037427997
-2.7947528658321072,0.9725342985735815
-2.7922266956805464,1.1651025348776158
-2.7904675395477128,1.3151454934298272
-2.787352761868304,1.496133122544717
-2.785766746138218,1.5879144033644665
-2.7832605013834426,1.722573310546092
-2.777453725207414,1.922071643016332
-2.7669872745750608,1.921452682179062
-2.7646237779930134,1.866013165917372
-2.7642210810511094,1.8480039633256624
-2.7618812692899106,1.7659984004321183
-2.758735829170414,1.6541607929394593
-2.7542873092944378,1.4083524420476592
-2.7470628391895806,0.9112663609487239
-2.745251857862634,0.8151008499437111
-2.7384223864604276,0.32628359020249503
-2.7328097896554153,-0.03170950699533223
-2.7316041789761476,-0.054334068928800376
-2.723057331543967,-0.48012987505191207
-2.722967319764428,-0.4592362826203154
-2.7111884966196707,-0.555103725190016
-2.7092495120860645,-0.5194588674686746
-2.709235629539872,-0.5052064319187554
-2.7010059235868593,-0.13889103546424514
-2.697749101047783,0.07296504948982693
-2.6971105478371395,0.1267831595780746
-2.666115115200677,3.818860060790331
-2.6592502956341124,4.619646590363415
-2.650437557140509,5.426785896430781
-2.6309694063644935,5.892766876180659
-2.62974723753337,5.855605386674963
-2.62726105664471,5.785781155211628
-2.6212505717300947,5.426262159486854
-2.6160529937577035,4.997355398013117
-2.6072391834168966,4.0461279982879
-2.603142552244434,3.5447321447814915
-2.602743867692803,3.5225717205526466
-2.6025603979838543,3.483465201696477
-2.5980891548881058,2.9078385679265093
-2.5966378346897803,2.751857135844537
-2.5821519053755004,1.0268207351227467
-2.5609540022353254,-0.5077174815028549
-2.5604859272899514,-0.5263240270806149
-2.552758678783926,-0.7301971567701454
-2.5485533749697025,-0.7705383748959298
-2.5411929082456934,-0.7242970039706397
-2.5405115665099087,-0.6977522642893759
-2.539886510044263,-0.7037198927352473
-2.539580781749482,-0.7235361018329576
-2.539516413634447,-0.6857034946723997
-2.532602554838296,-0.581985020510454
-2.5295866826667277,-0.538587049797566
-2.5279744729761484,-0.5282458502744638
-2.5246302721578697,-0.503394750584178
-2.524591532179387,-0.4698259708144059
-2.517100850167193,-0.41728821536143806
-2.513645372289101,-0.39588107391584365
-2.51271683896518,-0.3976229579227464
-2.50316142338269,-0.519522775859693
-2.4953860809961963,-0.7485859194542459
-2.494070617136093,-0.7783793897897788
-2.4937976788452803,-0.8032840748815911
-2.4901537386990693,-0.9435939152781436
-2.4858997813682295,-1.1582858733010046
-2.4853863967092655,-1.1370602275405521
-2.4772418575973445,-1.558532992866156
-2.4754407507465634,-1.6363833890217367
-2.4714900717846917,-1.830359420782871
-2.468511308451236,-1.9349031831920795
-2.4677555297870386,-1.9694324646294024
-2.4668238610914797,-1.9993280193069982
-2.465264447153738,-2.0540929487233863
-2.4606845616352446,-2.206312621135655
-2.443721923582636,-2.2667997524384087
-2.4383841923540652,-2.1315288515663218
-2.437414106857555,-2.1081356577115615
-2.429659915006728,-1.7390904780883374
-2.42285952824595,-1.357805068022861
-2.417870705843543,-1.0105020518692824
-2.4174836054897275,-0.9921198388983798
-2.3937407915771196,0.43108661009613175
-2.391255502774375,0.509413981413662
-2.3882403034305084,0.5895700695237637
-2.384489006063667,0.6819579360715697
-2.3838227851699734,0.6836892954960136
-2.3795141351609432,0.7080668756284387
-2.3648876932498983,0.4583260352774122
-2.3584899108834585,0.2135355372071517
-2.349916208562382,-0.15812439880919765
-2.346802352830232,-0.3144775173396314
-2.338597640041317,-0.6398497515122468
-2.3318246346939824,-0.8027218638019243
-2.325007169571018,-0.8658017909343149
-2.323975310385018,-0.8424920280872149
-2.3192279407236858,-0.8365722936077605
-2.3160539637123003,-0.7705641166433544
-2.305945778696109,-0.39727079249534336
-2.3044336086172397,-0.3217918387946783
-2.3012150113652075,-0.16628759371731
-2.2869129114719247,0.6872031494852753
-2.28375370792039,0.8291433034551492
-2.271407083826544,1.2396355492655164
-2.2707490118380904,1.25224087371647
-2.2668009655526236,1.2697771781665437
-2.26481829613079,1.2254599511261288
-2.26478909074196,1.2358732623390156
-2.2644324964081193,1.2156643705208419
-2.263311781573771,1.2156973278236272
-2.260010882666922,1.1229063819790361
-2.254430787614648,0.8588080649364593
-2.249319557983557,0.509043432852027
-2.2475787227550383,0.38037258827352166
-2.2418901751113838,-0.21272613217757866
-2.234725177802067,-1.0831506526201786
-2.2276315949006955,-2.030664827224793
-2.2243052458693002,-2.4899147608359122
-2.2160078475252174,-3.648210978230506
-2.211735889626813,-4.183495147620161
-2.20784521994017,-4.628945452438498
-2.206637138229426,-4.751931928424643
-2.2061213454457858,-4.826018372929612
-2.2042873520050263,-4.970026140948661
-2.202230198239297,-5.157064293336871
-2.2017740773355126,-5.178642270477915
-2.196012808997238,-5.527739032086743
-2.191671975110173,-5.710511156107395
-2.1887458121283387,-5.72996797108213
-2.1840464795699406,-5.636932180422847
-2.1801386612452953,-5.482327370242771
-2.1733889437483125,-4.95342682893122
-2.159279436026523,-3.2327728242079075
-2.1514192167464747,-1.9875976544910006
-2.1464548357868063,-1.151293793624865
-2.1303140503136992,1.1086232910246983
-2.128058500027638,1.3525379445038381
-2.1255968382780814,1.5718195507986614
-2.1245133534279557,1.6694199684148652
-2.107263499126848,2.24130687318846
-2.100883932564791,1.959875491250904
-2.095961039772161,1.623073727919095
-2.0820901194940316,0.16528067290406526
-2.0793468728959867,-0.1963085378333839
-2.0558708802590164,-2.9771927509097256
-2.0473013290160553,-3.6259768038989515
-2.0324278681595063,-3.879673446970402
-2.029246321881752,-3.8181400699064034
-2.019445377760568,-3.30914788949598
-2.0185341353244617,-3.2847082239153664
-2.0097388552276767,-2.56121403028
-2.0085014962199876,-2.4486930477713362
-2.0073430493005233,-2.3677813372444922
-2.0014481769616346,-1.7919214614037187
-1.999918293402553,-1.6585486217344303
