n_harmonics,base_freq,magnitudes,instruments
9,3.254453542334842,"[ 0.62198554  1.22455561 -0.97829461 -0.03699887 -0.12543628  0.87927443
  0.51953091  0.20097453  0.00222869]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9996343772615375,1.6524594219852071
-2.998354181702371,1.6659295952778201
-2.997184524544031,1.708792272807866
-2.9962243392411505,1.7462894289343471
-2.9820281858707434,2.001657591598517
-2.979810020426042,2.0576681834150614
-2.9773354545819117,2.0769009701225514
-2.969912908419804,2.1080978771128187
-2.968356353266364,2.1572645962134707
-2.9488131083987468,2.112853996387162
-2.9437741898863035,2.0702457718195046
-2.942294903453652,2.032357054122584
-2.9408029235244704,2.0419912795700794
-2.940025650617196,2.015743887865189
-2.9338641708967286,1.9354982039406556
-2.9208405245892495,1.7381179867410599
-2.919227183588589,1.7079248258402895
-2.9165592491413457,1.6656979962680547
-2.911221084496062,1.5907421066471001
-2.882415544476335,1.1854282602073685
-2.8818036722088163,1.1621325105308795
-2.8712727373041473,1.1041598074654964
-2.8529961058063993,1.0318306574835592
-2.8425054616360854,1.062422411272292
-2.8374079487266544,1.0868426493516103
-2.8350922125245734,1.0982829488246575
-2.8280836027363967,1.1290472941653598
-2.8232707399455466,1.1627814330372213
-2.812891458630964,1.2570476125373764
-2.8111661256873393,1.2568803130575539
-2.8090811789131047,1.2917408343884096
-2.795603987041196,1.420928515485768
-2.7948215294461694,1.406963572779427
-2.7901718654641487,1.4792363598038747
-2.7887669329533367,1.514341962149878
-2.786860600107037,1.5072488988521378
-2.7792795976979106,1.5997186060474997
-2.778543044636585,1.5930790054238169
-2.7777679067190997,1.6090155705882692
-2.7777400905844205,1.5994755911260736
-2.7660539910766895,1.7394404047308838
-2.7658881069961034,1.729045480542531
-2.765462877797665,1.7369509274621517
-2.7520741077397535,1.8762684599742536
-2.7502150907781493,1.9079000418365515
-2.747690966572198,1.948416217261946
-2.7368994473749337,2.0473947497831344
-2.728418843403336,2.1337601121020837
-2.7231851813031183,2.143843913045715
-2.719253680840084,2.1803806843226625
-2.714072188016562,2.2511794294341865
-2.7047857204234593,2.3021685599972117
-2.7032677773742826,2.298739564144836
-2.6995678349978447,2.309177568909781
-2.694941197138159,2.3362313836730126
-2.6947804130325284,2.3423807291710883
-2.6932910390335874,2.3399025668897786
-2.678454114967126,2.2934292653003716
-2.6756218231258124,2.2757050549684483
-2.6736756381799074,2.2491736027552145
-2.6710472331777444,2.2538728898997147
-2.6679402448846568,2.2096623489572575
-2.667464109536439,2.1810545897040994
-2.6513281701569227,1.923504514471133
-2.64484769074759,1.7995913920357185
-2.6437427826186144,1.7838590999075619
-2.642361033340454,1.7448895785473095
-2.6387085413771034,1.6346304403833583
-2.6326952365018985,1.4609355490763778
-2.63261225786209,1.462156675689921
-2.6303994916395625,1.365060852199428
-2.621198171253737,1.0693902960315365
-2.6188312869311225,0.9805074288218545
-2.61586379267159,0.8544156452194206
-2.612845495000113,0.7259696463094213
-2.6081895870993277,0.5514548903806713
-2.606103864964415,0.453704936017019
-2.589985269939157,-0.24618075440003376
-2.5826545122177604,-0.5395671030940965
-2.5800879793907643,-0.6442932552257742
-2.5746828472263843,-0.8660327587143214
-2.5726511446464233,-0.982419554425676
-2.5715864353241624,-0.9717655081019917
-2.570527897438155,-1.0245244033790142
-2.564636330443446,-1.2648917286673516
-2.5629166695917016,-1.298460650536179
-2.5414373843997424,-1.783351747273168
-2.534245842378551,-1.7982787851320108
-2.5253987760144936,-1.829615052468975
-2.517460952910163,-1.6809744515568537
-2.5162243535036213,-1.6523881002710585
-2.51163534073959,-1.561225203778238
-2.510573788181814,-1.5511737037082394
-2.5097203744971255,-1.5105515612789695
-2.5089552214242,-1.5160350599712946
-2.4995322297348244,-1.196774234734054
-2.488378617885414,-0.7028362560008253
-2.4871102132454075,-0.6168654205024368
-2.4861085184451044,-0.5842348717173077
-2.4797411781005945,-0.22724664743036108
-2.477506605181526,-0.11309411765727392
-2.452431941558177,1.360438317662048
-2.44933201371172,1.5128238737946997
-2.445263101411486,1.750659047685736
-2.4438341518602487,1.8189155030719175
-2.4435497435570235,1.8217413512323648
-2.442836196049898,1.886442228977675
-2.4416082276944113,1.9396730528958617
-2.440589468169955,1.9800665771432566
-2.436277306570578,2.1859634319759946
-2.423779677352339,2.7039050784984218
-2.4175072363842567,2.896646221250838
-2.414662990392504,2.96951517612367
-2.4126389348848982,3.0072210859894333
-2.4109418395494613,3.0091533089721545
-2.3769718447382964,2.721305153590682
-2.3481493529367103,1.473750354110955
-2.346838958008256,1.3907825143871828
-2.345308952953446,1.291455894211745
-2.345086218329911,1.2897235504208662
-2.3393483238048436,0.9890828351124367
-2.338306363012598,0.9406084011747035
-2.330256889144831,0.49596640199837183
-2.3243925149421303,0.1859504343652159
-2.322598193430978,0.09883486739096857
-2.3126657792833587,-0.3720688372296393
-2.303789802980666,-0.7265215222579037
-2.2897229147153624,-1.051806569711873
-2.282064640662166,-1.1590995267992261
-2.2712366187881363,-1.2235586634122213
-2.2703116558543206,-1.2331293206382958
-2.26601029011739,-1.2062821924771892
-2.2602927369756722,-1.130219752298439
-2.248626867848338,-0.9776046271631503
-2.23720429322431,-0.7532483088091736
-2.231364631648627,-0.6656601145213831
-2.213349523931819,-0.36995129861118997
-2.2132449347989454,-0.3941537989283657
-2.2007382237898434,-0.30053533897579726
-2.198082712378846,-0.3169064037572202
-2.1961185483136663,-0.34933855984945006
-2.1930380834888323,-0.3979897372774979
-2.1917106560443678,-0.4097932232573408
-2.1824070291027455,-0.5579676250391685
-2.1712720087286197,-0.925908884678143
-2.151113281804452,-1.8858041063701838
-2.146332563893687,-2.166304336372615
-2.140705325726059,-2.4910264744705968
-2.1390129089899643,-2.615552173719889
-2.134304371838496,-2.8934833363082504
-2.1315115914704785,-3.0979121944822765
-2.1307059724087734,-3.1436693079985614
-2.121684524576997,-3.674536540253309
-2.1170206077511162,-3.971840588102127
-2.114038458864562,-4.127291067167371
-2.112092006200351,-4.2347826945763405
-2.1118887288429735,-4.24534444008906
-2.105147765298123,-4.561764806494332
-2.0924082779125768,-5.000884234863523
-2.09118952274972,-5.03309072555666
-2.088337626817192,-5.112484366437346
-2.0867910224450616,-5.132523086199682
-2.0822852730563626,-5.146766882026656
-2.0787174232508105,-5.1512370142822315
-2.0733440845234625,-5.113541131975161
-2.06939508262841,-5.038377684384266
-2.062957604015993,-4.861355576636676
-2.0432319633280738,-3.749681298318562
-2.0344739765197897,-3.067318953848271
-2.030607851712687,-2.6978525447042836
-2.0249298584015563,-2.172085501196263
-2.0220145704537074,-1.8506993431514027
-1.9975007473449724,0.7639583167557267
-1.9744707257687146,2.98911830012468
