n_harmonics,base_freq,magnitudes,instruments
8,1.9756029326461761,"[-0.47435178 -0.20205006  0.40001071 -0.65805876  0.2255836   1.43141281
  0.09394442  1.85941249]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9898505814604457,0.16846592312164713
-2.9849647844263467,-0.02402428243482066
-2.968538303451182,-0.5188492133447561
-2.9669930461174454,-0.5671146158004026
-2.9638604070764014,-0.6278920322701389
-2.937606970956375,-1.309760515397717
-2.9365472954159335,-1.275807124781294
-2.930735454453041,-1.4312956228610532
-2.9297872202526394,-1.4007642877156834
-2.9292453295524727,-1.4038606112134897
-2.9155453388453223,-1.6149318551591136
-2.909666226797985,-1.7069768176658227
-2.9013731946354664,-1.7311076431610075
-2.894173296620913,-1.7982181874509495
-2.8938866687993086,-1.7834385737089258
-2.8859167738585714,-1.7664173089676116
-2.8722745819502564,-1.7112665816681996
-2.8689194594846876,-1.7061888738053983
-2.8616957677758332,-1.6762974752778244
-2.8536794077185883,-1.5454050976968612
-2.8419312503430483,-1.3062456071349522
-2.8396396164551057,-1.294570147415098
-2.8341342150935493,-1.1851178033079872
-2.8301453651818718,-1.102152904109831
-2.8277592298588647,-1.0003717932890899
-2.8219835851931765,-0.8829983429251897
-2.8090751667430682,-0.5045721257532141
-2.793856882889224,-0.04941359642048643
-2.7902009958537173,0.0707876994164056
-2.786449782375729,0.22054438766985288
-2.78291701089369,0.33255598115791396
-2.781996497836138,0.3778689176728212
-2.7814967775409256,0.3411526809968859
-2.777776462042569,0.5148475832484605
-2.772220723628012,0.7174262845631502
-2.751744452402926,1.3721155633218107
-2.7489285271136765,1.4912043586381496
-2.744363591877787,1.6751446636256304
-2.73099945313421,2.0154018023443596
-2.7309600290971145,2.0333049368952407
-2.7309477450122874,2.0355186275314976
-2.7123665560868666,2.5373496415134023
-2.7110031376934103,2.574350704747872
-2.6862684180163963,3.055665832567711
-2.6828580947995935,3.099483267653369
-2.6799409946389448,3.1719558264564394
-2.6797331659576216,3.1502749034305424
-2.678083980855966,3.1843032178494104
-2.6740443233622884,3.234834550393921
-2.6609883460515533,3.2995898794119154
-2.6586305004656756,3.2631261103197042
-2.6556805872838867,3.2891783175921585
-2.633730485943063,3.1916121378680655
-2.6319017225265826,3.2161351922398085
-2.630731700117255,3.1909714205576485
