n_harmonics,base_freq,magnitudes,instruments
10,1.7789868038206156,"[ 0.24731633  0.06195595 -0.67195113  0.10411255  0.68918663 -0.29269045
 -0.95660058  1.14167579  0.17402614 -0.90280752]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9981760894308014,0.16683262712793445
-2.9949091673089274,0.17839568666753255
-2.9936090567413736,0.1881045081550497
-2.99221181043631,0.19900274427832548
-2.990228388865275,0.20813817822720718
-2.9810799120094904,0.23396390678420426
-2.9679054712921302,0.2819776377666328
-2.9644364999821793,0.2977985565294095
-2.955808903402082,0.3220396078283615
-2.953244297002462,0.3183075878873659
-2.9397222773395164,0.36048925451966557
-2.938174150183098,0.34770547653838213
-2.9343491043914707,0.3602469525488208
-2.929038574179416,0.3631042937062322
-2.928347889970995,0.355426566364488
-2.927978508732102,0.362583223350601
-2.9273715038498107,0.3572847307522465
-2.9255330954437193,0.36715989504821916
-2.918507183913297,0.371063653703009
-2.91132147470581,0.35979720578427954
-2.9107949714188956,0.36214854748525543
-2.8952102905506765,0.33319484692438256
-2.887090456089458,0.3155725893971859
-2.8728619939890336,0.26256024523068855
-2.869309893047608,0.2380783959948618
-2.8633005865144057,0.22137213176839446
-2.8614810582328882,0.20732362878224087
-2.8516035483263984,0.17246728002499132
-2.8434850256817525,0.1293152727453637
-2.834253526731188,0.09446973273675499
-2.832852419183955,0.08255894086016552
-2.829449131572752,0.0733620743383853
-2.8281997280661884,0.06532305512548976
-2.819635066266203,0.040579999122806715
-2.8161223689327706,0.03803393616407984
-2.8083306572284363,0.021796554094798876
-2.80450850883356,0.01488464563666862
-2.8021724652066444,0.013118669795190163
-2.7988665440027827,0.01751861037044197
-2.782036470465276,0.04338575152015394
-2.7662899009202357,0.15140431577176688
-2.7638839939932414,0.171574912769418
-2.755336437500703,0.2541531796256163
-2.7427282499700083,0.422173578418554
-2.7392615950915298,0.48169921165272656
-2.7250849468691927,0.7496558179724294
-2.7217565599738123,0.8106616116204589
-2.7178935927698804,0.9024204694355978
-2.7138951876585162,1.0057752234434991
-2.7110015679656376,1.0753908472799616
-2.7027084283983385,1.2963289636421218
-2.6911725542089195,1.638362734270627
-2.6766488478908865,2.104821424719198
-2.6722907228767165,2.2502012101098536
-2.6567287195420324,2.7904888699928416
-2.642654167248346,3.271767179133249
-2.635981545112988,3.505512504391225
-2.6349340546285154,3.543243329453636
-2.6242743090723755,3.881779346361072
