n_harmonics,base_freq,magnitudes,instruments
9,2.688318336173002,"[ 0.48976637  1.37158407  1.37156395 -0.48610377 -1.60469575 -0.7219601
 -3.1091848   1.82639993  0.50962163]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9997321115124826,-0.4476003339725735
-2.9953582811003363,-0.5812663980172587
-2.9895446388501963,-0.6277205419817392
-2.9681594286051625,-1.1624179900840452
-2.9604960713610025,-1.392608921074479
-2.953873117678805,-1.579387860995586
-2.945944256342764,-1.749481528499523
-2.929810793798169,-2.047212032814039
-2.928428205856974,-2.1398975707093957
-2.9217462213654013,-2.1722733683489492
-2.9114997700666847,-2.30039634740286
-2.901154678787805,-2.3876928500751395
-2.900870696154808,-2.4391487472754316
-2.8928615386670553,-2.4322095652752336
-2.8773208698418555,-2.318311629189133
-2.8638611574418267,-2.1578659337371744
-2.862864107975274,-2.1715263354720875
-2.853640169386847,-2.001396435963828
-2.8474951256344294,-1.8808637388323908
-2.8426846191130917,-1.8374695739580946
-2.8396354746450045,-1.7096154788250484
-2.8329234692363183,-1.614643749426252
-2.832314360348179,-1.6459203673593266
-2.82834594800891,-1.4836483395641107
-2.8191885865071438,-1.3397199313703623
-2.807002317635944,-1.1445549216559208
-2.8060516911102655,-1.147937323255495
-2.8039335646707206,-1.1228917768518099
-2.792811342488198,-1.0471877466168211
-2.7815864521854845,-1.0197937039902547
-2.7810880436906213,-1.113830225156008
-2.7741424921441773,-1.0718128062321925
-2.7718634922400076,-1.0765137129051408
-2.770051150409519,-1.181602053062452
-2.765829613898404,-1.1527830628871147
-2.7650603304522443,-1.2035824687152943
-2.7635091081829364,-1.221214141145162
-2.7546133700805684,-1.3834507841667458
-2.751706093968755,-1.427691176689171
-2.74811257854921,-1.568716136603238
-2.7450146504027426,-1.6232971578676698
-2.7417557065638327,-1.7721125075471718
-2.734567482663014,-1.9443556983558754
-2.7344935020890144,-2.0528306287762734
-2.7318990380758184,-2.0407387465375546
-2.731284464245429,-2.1552941520838984
-2.719551495463858,-2.619371171207898
-2.7146307991433956,-2.7739178939460416
-2.7132578350024925,-2.792529784204948
-2.7122780626238043,-2.8849256232841336
-2.711327996141102,-2.9311442675247985
-2.70040311691738,-3.3795800159098066
-2.699138389431715,-3.473505403200221
-2.6884206746567236,-3.896407265639494
-2.68771751234536,-3.91133890298491
-2.683629001054787,-4.035798196184538
-2.679292215148579,-4.190089857834341
-2.672714670304597,-4.484316541426362
-2.6726890457701082,-4.408122237701035
-2.666347613519748,-4.586975509812739
-2.660841342032519,-4.727768631184315
-2.640529614452742,-4.94879687796648
-2.6388531088840663,-4.882121294339334
-2.6368510938653937,-4.905317414091063
-2.635877232393609,-4.91546625394946
-2.611336450698732,-4.3454916013700196
-2.607079188744345,-4.190142633145608
-2.6012032454577074,-3.8706395939009353
-2.5856626580997597,-3.063830322519929
-2.572169397524494,-2.146147089850862
-2.5697518676138698,-1.993618949032299
-2.55205795490744,-0.7009374628195187
-2.5472775876720632,-0.287913976578075
-2.532379591067804,0.7242312115315107
-2.5304170664000076,0.8150348919114375
-2.518089632728037,1.5495685517077769
-2.507850401525946,2.0763209689721265
-2.502825385121578,2.343096860885093
-2.4934005299904713,2.6692874867116507
-2.4923249499599667,2.6551698965974198
-2.488550960635819,2.79003350144672
-2.479491648365405,2.909804446079801
-2.478026425152465,3.006284466342004
-2.475252910325243,2.944918840393033
-2.468550331267794,2.9736709051024195
-2.46824471094075,2.985686240291847
-2.459787966008097,2.9553070058952984
-2.457631844421644,2.9630899976720935
-2.447787531721129,2.7225863264365877
-2.4418067690119565,2.52871999033014
-2.4302731193035854,2.2058441267154625
-2.428356440066965,2.192814165415195
-2.427335771189309,2.1422390452565216
-2.4191416461096154,1.7922391103754043
-2.4128185264553936,1.5751591025039609
-2.4079268139488286,1.452927364744155
-2.3976549718241476,1.1016522723440643
-2.3971504698248394,1.020738077095999
-2.395726014546884,1.0419204842056948
-2.3898582449129915,0.7566823409102539
-2.3895628046412116,0.791113685045561
-2.3868751853425785,0.7175771872502215
-2.3698384487600155,0.25122205694890026
-2.367785067575069,0.32990327319381185
-2.35419871869004,0.17918606035839038
-2.3443500248740854,0.17295132633264754
-2.338425752084992,0.3141629177457192
-2.333200803239132,0.3513148216193214
-2.3303379675747173,0.4414383491080517
-2.328056935453214,0.45791594174196887
-2.3256295889832987,0.5623338024138801
-2.3218095961696283,0.7027091883485899
-2.3173763040464523,0.692618064288244
-2.3107858969368746,0.9969261290228013
-2.3026542083635704,1.3245546776885584
-2.3021316602164843,1.392880437110845
-2.293762415348416,1.6972505852702724
-2.2895996282477835,1.8366269239144952
-2.2853421366904545,2.09862022923185
-2.280188852033123,2.3225599104655443
-2.276818913409309,2.4752012393742517
-2.275676859443828,2.4851608509388514
-2.272913105751944,2.6646408346626167
-2.270348812619754,2.7752348232617448
-2.2665315000854562,2.8762483333840088
-2.2587209691299415,3.215339690509262
-2.252575774016554,3.4647198014470653
-2.2470761554550305,3.584778193623757
-2.2454130737948326,3.5868003543631612
-2.244613921610033,3.6502441625599023
-2.2440926063928135,3.6332235278541387
-2.2434845988749754,3.659877009351574
-2.2351672671835923,3.8674291170746704
-2.2346707052078103,3.835130674138586
-2.230616537580218,3.8863900018032864
-2.2296738926242314,3.832479258408199
-2.2169552251297175,3.852838394141342
-2.2164571574379233,3.823931454296641
-2.2081337005135513,3.6814201700110414
-2.181310525832761,2.8447119873964404
-2.1805620979204816,2.773463284582706
-2.180034102239716,2.761419427489993
-2.1791205262281883,2.7492886484482613
-2.169681442571436,2.162587391355372
-2.1679931351804096,2.0939171860227037
-2.162163069796444,1.7179877866994182
-2.158160688523001,1.4844897128733021
-2.156845970905153,1.4127695610730726
-2.154759304853667,1.1716772618833886
-2.1493962548108816,0.865906009317323
-2.1477485209316205,0.7657655952693291
-2.143257284043263,0.48792737605498776
-2.1358719422723826,0.013533619664414884
-2.1278245131878517,-0.47467990883080086
-2.1183119800534254,-1.0425807171208037
-2.0985714619246574,-1.9543089707118586
-2.097000530883843,-1.9849835548626744
-2.0751846937347573,-2.4934293323963788
-2.074535849904561,-2.4829691263171174
-2.067710551579011,-2.4931316723253896
-2.062769591465008,-2.4391952677697337
-2.058565622188226,-2.4071155276002467
-2.050870756127807,-2.2438047917028934
-2.0401421014155785,-1.8971447448713883
-2.0396069821421596,-1.9147790437833592
-2.0298126349478722,-1.4561856800792754
-2.0251598281459513,-1.245375393869231
-2.024560457893457,-1.1867626690737074
-2.016571158573626,-0.8455444726762423
-2.006020187457206,-0.2715179677968871
-2.0023847891975626,0.02162202143049307
-2.0013278671126145,0.04986497532081334
-1.993430302305509,0.49920658929510275
-1.9895264842429208,0.7212129566159123
-1.9784740894092456,1.3326075302542384
-1.968192077575841,1.8466870291947897
-1.9544378905244206,2.4029260956496006
-1.9453256261780911,2.6249207446492964
-1.9443361226246092,2.6797298601670145
-1.9434078344767378,2.619759377688671
-1.9417086692208865,2.6974986509464154
-1.937297273030704,2.791317760784116
-1.932041714418629,2.829776427520166
-1.9126660766901553,2.737554371199353
-1.903070049025102,2.558288703572338
-1.901196702406838,2.5481902228622397
-1.8960350572201552,2.3975883460087912
-1.884804054736704,1.9585899294084415
-1.8739586009420504,1.5515795280387852
-1.8696722108163124,1.3156434837923847
-1.8671980182453904,1.144139947823392
-1.8667482985776562,1.1663342409582347
-1.8662007405698757,1.14881529629748
-1.8651308097756731,1.1298435019414872
-1.8643642050137934,1.084119021163091
-1.863462674984349,0.994837045582414
-1.8525905292863718,0.45529374193137484
-1.851332904059874,0.34696677420207706
-1.8497358979603205,0.2739885521672359
-1.8376051148848584,-0.31252706909590044
-1.8357231629823658,-0.35952008751746883
-1.832597204191446,-0.5319297747779272
-1.8250209424011488,-0.7937006600354178
-1.823043343798135,-0.9550447124583328
-1.8224412903336833,-0.94619763105735
-1.8203244687402234,-1.0025335122099106
-1.8182848814034982,-1.014460379173401
-1.8143268492382534,-1.2458658602989483
-1.8123049376503442,-1.203381343997719
-1.8066949410335411,-1.4544981415919607
-1.8013280063314694,-1.602020324725245
-1.8012070953077362,-1.5582577799985442
-1.7824660111948165,-1.8493376361515717
-1.7547995380633197,-1.5369821356688202
-1.753099292643189,-1.4521380860974333
-1.7467642051943173,-1.3278398542677983
-1.746547031308835,-1.3145259283820783
-1.7397266979686894,-1.0560733978390502
-1.7345656316645979,-0.8391157525746944
-1.7299968645158397,-0.7463484352659516
-1.7277699419324546,-0.6432498522284132
-1.726289717651186,-0.6095304317762021
-1.7258267825904372,-0.6347973604422483
-1.7254090960904167,-0.5820237462515803
-1.722678093488039,-0.452630564056387
-1.7140119680660333,-0.04118010618262205
-1.7092114955619413,0.11259869444347129
-1.7086331554722913,0.2131601135625801
-1.702578470041788,0.44792801997787307
-1.6922981657437453,0.8867410159925362
-1.689253249866101,1.0510148474733734
-1.6809535272466898,1.3861139482234865
-1.6721029059976469,1.7621874286121655
-1.6715550422255625,1.7827403459459386
-1.6702312171906477,1.779958842223514
-1.665741140247306,1.9970257184348692
-1.654092661201203,2.3169600469705087
