n_harmonics,base_freq,magnitudes,instruments
9,1.3353261799268004,"[ 0.48223173 -1.03232079 -1.6161799  -0.44714003 -0.97485947  1.42534943
 -0.20176737 -0.49460633 -1.06440908]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998712665554028,-1.0027971185734557
-2.992251833583434,-1.125618562904912
-2.9786359371812674,-1.4302195990974138
-2.9779759949582734,-1.439576001528362
-2.9744201116964457,-1.5246081767975648
-2.9637630266898007,-1.72093003490072
-2.961249259123398,-1.7864326731940858
-2.9577571655887187,-1.8443854185707507
-2.9575146081632715,-1.8540099683097682
-2.9543573542584065,-1.904078929729819
-2.9435011603470094,-2.1119129757640773
-2.94242039471787,-2.138904020352055
-2.903249085950419,-2.7147041137135743
-2.901111087730893,-2.7338991203824308
-2.8971332897273117,-2.775641807970076
-2.8904310005191576,-2.8527953262790535
-2.8898276483124903,-2.844130754116697
-2.8860086917152383,-2.8724165792597294
-2.8775721685433435,-2.940308343122674
-2.860317090143438,-3.0143886281285592
-2.8559381416187737,-3.0415460230223226
-2.855626111333878,-3.024266066160874
-2.8554792568171488,-3.038839573955187
-2.8391623386756217,-3.034984910712924
-2.8391439837067507,-3.043487550620155
-2.8329287914950125,-3.0303507596203465
-2.8189065573706498,-2.977219180788608
-2.818562228559574,-2.9698143719639534
-2.8107164142156016,-2.931517350804949
-2.8038802408162478,-2.8794830088366825
-2.8018387045674604,-2.842302717380924
-2.8014130652893483,-2.840232386282853
-2.7895231077756666,-2.7339723063469936
-2.789422825073526,-2.7421616045064034
-2.781295582901963,-2.6687349813301213
-2.7785936408776224,-2.646131295877491
-2.7708789297667824,-2.5493337206107953
-2.7604760709977745,-2.410629444795508
-2.7597931277668035,-2.403052995562468
-2.7534098094943618,-2.3121258573013033
-2.74556724691215,-2.2104835130102214
-2.7277592282947722,-1.915133474807572
-2.701030280775935,-1.499437662478626
-2.6954174696839983,-1.4161140925810076
-2.6861940654676024,-1.2638382846951004
-2.6693308942964773,-0.996567131903675
-2.6663899692093187,-0.9332710397840582
-2.6663546103124194,-0.9581616271137569
-2.6573404424113978,-0.8254416023700196
-2.639865725486056,-0.5501324205343471
-2.6214265312430136,-0.30233210848113784
-2.616553387072503,-0.24623895740705648
-2.598516947238493,-0.025767684289639898
-2.5982987764942296,-0.011334234599630587
-2.5952412047791382,0.022843884680162567
-2.57884269267311,0.20051230693024336
-2.5784640718992495,0.1935379261391155
-2.5640500658966805,0.3340201192817795
-2.556147873672898,0.41242075129556527
-2.5535496302956564,0.41320608437555767
-2.5480142403252364,0.46704664064996554
-2.5419197498227195,0.5177878822613734
-2.5400902618734102,0.5297744294786568
-2.535791388666714,0.578759360422809
-2.5336805582569175,0.5751588919249738
-2.533042191119364,0.5955486858091099
-2.520512976692012,0.6914913297228208
