n_harmonics,base_freq,magnitudes,instruments
8,3.1447249203848027,"[-2.907217   -0.49558898  0.75823584  0.41867586  0.09652758  0.59965282
  0.11569628  1.27086142]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9944249655658863,-2.586990578721864
-2.991125208437803,-2.7599555590268725
-2.9876115749060976,-2.9431486951643886
-2.985459256711835,-3.046568828607043
-2.9826569576634387,-3.1775038079008096
-2.9653777822246647,-3.7471204552647204
-2.947104811283594,-3.8922667466831298
-2.9436035880492897,-3.857088127329832
-2.924972544278151,-3.361597286001168
-2.919154548814483,-3.102401071978282
-2.906967200722838,-2.428605381672125
-2.9036308616685185,-2.209158605245879
-2.8941247111857535,-1.558256809246641
-2.8866526177603875,-0.9845825383848638
-2.882944741472872,-0.7089741141747428
-2.878670819259078,-0.37732206273384455
-2.873084404081879,0.06316814802373415
-2.8682299836117533,0.4390776774934512
-2.8628061538632994,0.8559325778954654
-2.8615645868774324,0.9428222980657573
-2.859124939557577,1.1257900490508563
-2.857264951580155,1.2519028338271792
-2.8553411201996632,1.4012098484173796
-2.8514682739642985,1.6579868647415033
-2.841967852891056,2.2591358439728237
-2.8293874601817857,2.891746138103944
-2.823765846902928,3.0999909262803125
-2.8230488026238056,3.1274779050363275
-2.8216903170559196,3.1670841139447203
-2.815985892527255,3.319815352670356
-2.8149123811669847,3.340426792131453
-2.802510501694237,3.4662008268101125
-2.7904022215572826,3.347747740616715
-2.788198350932735,3.3031156841927523
-2.779175918819696,3.0367324160323257
-2.7731870543543002,2.802047794855349
-2.7697132594678058,2.6447916499923774
-2.757592824889381,1.9904256607705695
-2.7555123252907436,1.8603403805768364
-2.7495467805366154,1.4835741926912471
-2.7477970685852986,1.3566949434107665
-2.746896044632274,1.306065876749464
-2.733684739711242,0.38862711045961507
-2.7141115974584165,-0.9765780236817577
-2.7106778942262277,-1.1980349725691843
-2.709712956694152,-1.2555879530246763
-2.7040051238265264,-1.6144317858637287
-2.699826305136249,-1.859960689538698
-2.6968203295599675,-2.013913694290635
-2.696287344586734,-2.048533195457432
-2.6953874675057454,-2.09574643141889
-2.688902978371911,-2.40509849647656
-2.6886033970040186,-2.4225638726055574
-2.6812166913570774,-2.714151660354227
-2.6797166162591415,-2.7676048801993445
-2.670718923322557,-3.0213255955411906
-2.6641125092093634,-3.140002977112865
-2.660011014546555,-3.1867243933000564
-2.6570296372642446,-3.212186135623923
-2.6547197948821935,-3.2211614539029685
-2.6450985491806893,-3.1787858920557066
-2.6446107839482345,-3.17879776700859
-2.6433230323757835,-3.1576779874581384
-2.6311173686675833,-2.9290655719043515
-2.6229493844797265,-2.6980986148497834
-2.62228785431612,-2.676809976305502
-2.6177161975041514,-2.5181704032508305
-2.616692530950596,-2.4881616876369095
-2.6136599411413286,-2.3620058023551516
-2.612017075917218,-2.301780186128987
-2.609410368716241,-2.1978122619109253
-2.6074624775150106,-2.118216082084633
-2.606838624426145,-2.0845928788402754
-2.595484464278641,-1.5858564042566528
-2.5866456618858855,-1.1812613702750643
-2.5850870804721535,-1.1114331572043203
-2.585000165590757,-1.1054417023782395
-2.5827715276134096,-0.9997681728465585
-2.574795309853684,-0.6502910008053336
-2.5695255124142102,-0.4227275305476901
-2.566600215067681,-0.2958812531461159
-2.566398004124976,-0.28965651150622573
-2.561914396526495,-0.11684812381290378
-2.561034657184897,-0.07930835784924312
-2.551803546517415,0.23728281660306025
-2.544697402652474,0.44545729479802104
-2.5366683435197186,0.6483518472221064
-2.53508807637835,0.6709540198305373
-2.532092453239569,0.7405200864697467
-2.527941826326124,0.7988509161612457
-2.524751634989212,0.8414456598004378
-2.5113832916411334,0.932925118398106
-2.506874536110566,0.9253003571677549
-2.5050974717912515,0.9240569997721905
-2.501270888041467,0.9097845419049991
-2.4920030376718967,0.8260986852100762
-2.489599412268089,0.8045956896708047
-2.4839715806158837,0.7317500830528637
-2.471485213801367,0.529173592800352
-2.4708332007274163,0.515833438892969
-2.4705877038183415,0.5095585761320248
-2.4634628370997858,0.3674757697305658
-2.4534727895729813,0.17680226644322103
-2.4461825439633866,0.03799986059517517
-2.4456170843595784,0.02006507326212699
-2.425438441441648,-0.32054248757570397
-2.4079102141048,-0.5181073250635417
-2.385630847636679,-0.6117210722021975
-2.3694512131458336,-0.5955671325839595
-2.368154017452932,-0.5911673754894179
-2.365139338160426,-0.5837146139563102
-2.352633676615328,-0.5317362537920373
-2.348259226860284,-0.5117007286746806
-2.3416610512525855,-0.48643216121911315
-2.3343079945086282,-0.46333925739794024
-2.3278115713186494,-0.45386934879310775
-2.3219835961924584,-0.46047850224601466
-2.3210375337700686,-0.45882801232980475
-2.317613550662589,-0.4619444198192776
-2.313031631709277,-0.4827156678448036
-2.310769270678579,-0.5006923896962823
-2.3089498030795124,-0.4965282947275372
-2.3032602025743447,-0.5365766654999068
-2.302646956967367,-0.5468370031531532
-2.300873737054431,-0.5566990064383116
-2.300573591528395,-0.5620396943794588
-2.293618053187239,-0.6273435886045473
-2.2918289413829793,-0.6497843638506345
-2.2827756069416347,-0.7845005249774649
-2.281812793821708,-0.7940546789194616
-2.27247805972005,-0.9623720444623154
-2.266394305813737,-1.0934236232086594
-2.26636380103783,-1.1003194937847607
-2.2626032353286814,-1.1765723454965547
-2.2503506686046038,-1.4788838385337224
-2.245565875635452,-1.6111998659761189
-2.2409585165465344,-1.7276744877936714
-2.233782337203345,-1.9298575726550942
-2.22855685264238,-2.070458887253358
-2.226378934064897,-2.1333421136958104
-2.219894171149318,-2.303816006446273
-2.2160508197689257,-2.405911720478198
-2.201557821577756,-2.7609938257372497
-2.1995019391377664,-2.809577495608189
-2.1958334341968704,-2.88760455321655
-2.1950703115069397,-2.906884492566537
-2.193863093056918,-2.929091844051596
-2.1883089717682505,-3.03674529060518
-2.1872378848357625,-3.0502463605399486
-2.1810713859963826,-3.1577276131363528
-2.1793568471213027,-3.1786059738036467
-2.178348351943924,-3.1897334300454574
-2.173631313270746,-3.2616462805248023
-2.166241380556188,-3.333229445200965
-2.1438035502707713,-3.406568852187856
-2.1413103725516875,-3.3941416015242236
-2.1389896373884065,-3.390812505473249
-2.1321371096292303,-3.3452442617532063
-2.1263018012461865,-3.306802203023968
-2.1171428043410843,-3.1988764969455716
-2.1091699819442367,-3.0891973583825503
-2.1039318321751583,-3.002606940965631
-2.1002244766832088,-2.941457358377836
-2.095989886237188,-2.858614640924639
-2.091377788141462,-2.7711720616040014
-2.088172559554944,-2.708298424574534
-2.0879339408702187,-2.7039664354266155
-2.083606886636616,-2.6149982216020993
-2.0750985202363035,-2.437184390844455
-2.0716674346528308,-2.3539892099852135
-2.071662219112467,-2.344388001072508
-2.056694491546615,-1.9849974398470236
-2.052898055366308,-1.8887450206536907
-2.052838345665805,-1.8922572297688263
-2.042974260627339,-1.6276106366734526
-2.0390578546816394,-1.5202387621207594
-2.032350516036006,-1.3311985805055535
-2.024934082935474,-1.1180985137288442
-2.023089001677622,-1.0616615698087224
-2.021615836221521,-1.021605275298247
-2.013447022717967,-0.7660803265470469
-2.011602315258843,-0.7084230028871206
-2.0084631092087033,-0.6083388374930107
-2.0016515908795585,-0.38247430126286724
-1.9995633658707255,-0.30810196211799906
-1.994357581423638,-0.12181337810346322
-1.9745817396436154,0.6301429783860094
-1.9734132004178087,0.6796860181378851
-1.9715740091873986,0.7468119281862391
-1.9438643974291663,1.9344753786649762
