n_harmonics,base_freq,magnitudes,instruments
9,1.0542056657019319,"[-0.33410742  0.20396792 -1.30403906  0.48410635  0.83286607 -0.37201542
 -0.67481225 -1.12617906 -1.85660804]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9878350662008857,-0.9390743109953181
-2.9836929099584317,-0.8497018658583635
-2.9686424114682506,-0.4250278145371932
-2.968162716167771,-0.430433112081528
-2.959955193294769,-0.23913368018225722
-2.958508535142346,-0.19630693431116192
-2.9507420077260145,0.020814501277961157
-2.935610658456283,0.35386805284440387
-2.9342552587215813,0.38733843236831184
-2.93358816416577,0.39986080409225694
-2.9271172205531872,0.514687218187465
-2.9254644455443426,0.585842925572846
-2.8874582919192266,1.362636674886042
-2.8789340691679657,1.503963514632114
-2.8699433125583416,1.7136745086256324
-2.868903154342023,1.6739573329750417
-2.8688016579274187,1.6990731803926507
-2.8672280424051046,1.6984823378747134
-2.8652462763029884,1.7781022218860252
-2.855025243868872,1.9238766088939248
-2.842970945469177,2.0974241765671424
-2.8395357713450453,2.142105002235947
-2.8291044536180436,2.2331533828309427
-2.8257024671196467,2.2627277157900245
-2.82371238411945,2.254539216124825
-2.8219586147710265,2.3012281945109527
-2.8216912988784424,2.3045525727341465
-2.8190717790894837,2.3584294357948603
-2.8158461848277723,2.37337162657981
-2.8054729111976022,2.4309105478285944
-2.8017155687692847,2.4815439557924948
-2.7948223062752695,2.471679960784337
-2.7914276678052072,2.4854921452738608
-2.78697176680582,2.559772588166589
-2.779260398491866,2.561317082222537
-2.776950068405267,2.610155811050049
-2.7743535536833175,2.598331578749727
-2.7701797116956675,2.642908690734439
-2.7675545810682967,2.6533505800718213
-2.7598059468500615,2.649748812141553
-2.7548090246912054,2.6600308251669533
-2.753270735586238,2.648094407839198
-2.751684818705722,2.6659386471723248
-2.7471802452784146,2.670783449754309
-2.7364391079854884,2.677648759765607
-2.7288415589058097,2.669208908200616
-2.692784003377911,2.550779856727174
-2.6911997655343773,2.54461286037286
-2.6887574982039215,2.5231841558490213
-2.6745035987157335,2.42819747339656
-2.6739767832323063,2.4261116832027247
-2.6495481580510436,2.3042278201160724
