n_harmonics,base_freq,magnitudes,instruments
9,3.5789479433782048,"[ 0.01612263  1.11952012 -0.52377818 -1.02764244  1.33865992 -1.51262172
 -0.47642627  1.49157545 -2.03607228]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9978959505149496,-0.24342088122004335
-2.997768999553287,-0.2396800674935022
-2.992150728265714,-0.23478506650396516
-2.9808848170292355,-0.23149938010305118
-2.973733354623873,-0.24002704590710203
-2.97275817911724,-0.2360773609384747
-2.9647587822030124,-0.2652547903036337
-2.964088306243091,-0.26753692946393215
-2.9591091644928857,-0.31082169710743746
-2.9540614202117847,-0.3341099734091061
-2.95328590628442,-0.36278226179035966
-2.953140077498471,-0.3684220633028201
-2.9461574552406984,-0.4529225065019751
-2.9424799943054114,-0.497296944432794
-2.936893664307755,-0.6297207699594815
-2.9354138175510496,-0.6563986260390852
-2.935021700906175,-0.647936729964464
-2.9345357266182397,-0.6710209218903291
-2.930999662150033,-0.7436038966658797
-2.92445057415262,-0.8771718528164569
-2.9228116990391673,-0.9377058325126132
-2.914227671209165,-1.1502586417462084
-2.9064192162066016,-1.2898396426776955
-2.8853448011071388,-1.5832763893919706
-2.8853424771768577,-1.5912919946751598
-2.885046872295881,-1.583574178967961
-2.8833318514258828,-1.6119166809127836
-2.8806320004620334,-1.6193648722496212
-2.88050216855801,-1.5981182156999252
-2.878103670940983,-1.6048461161157377
-2.873457986497471,-1.5653629864573464
-2.8686472237989498,-1.5271569210440723
-2.858209367558473,-1.3108285685618024
-2.85133649238254,-1.0933357745902545
-2.832565386115148,-0.2549326141687739
-2.8255227387884396,0.12972301870164982
-2.8184159213284508,0.5573310831798928
-2.816838065985782,0.6415371877541275
-2.8124570928711385,0.909640800305792
-2.8091680583948855,1.0915053373930015
-2.807173117908899,1.2133279376577464
-2.803387243723035,1.4515186107564515
-2.802187370293817,1.5228740716438398
-2.7966366496302517,1.8367240518238381
-2.7936079767169772,1.9685536348856316
-2.7928462364056443,2.0270194520605287
-2.78152268268855,2.5342550237819426
-2.7754156967155974,2.7469578427961627
-2.769122963487261,2.901706942587429
-2.7513753159332452,3.052240717640384
-2.7513126428281884,3.064754315007098
-2.74779298139699,3.039675073593595
-2.7315992257888917,2.6816814442117614
-2.7300389705650034,2.6266724933791714
-2.7204388675478537,2.27821489282411
-2.713554068650805,1.9590001691850127
-2.7059651428518072,1.606158305669146
-2.705718174239289,1.5935888899223198
-2.703607410236547,1.484515230831251
-2.7014077290007137,1.3801031611853471
-2.700057609431361,1.306191251493013
-2.696819245286924,1.1455224437616476
-2.694928834930421,1.0624319009539356
-2.694356468766079,1.0366501071522938
-2.693449847029446,0.9994761864946813
