n_harmonics,base_freq,magnitudes,instruments
10,4.64606504272336,"[ 0.51775407  1.50023421 -1.55250452 -1.57930055 -1.08374798 -0.16514142
 -0.31084554 -0.99995173  1.81983575 -1.33679449]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.99945443714728,1.6287814992858365
-2.9980322623806277,1.6386589867629417
-2.9870040215739326,1.45328527898163
-2.985324926367862,1.4078327715363548
-2.984892408069374,1.424194518976241
-2.9818742105035043,1.3367641267059494
-2.976611047503816,1.1835236054025693
-2.974560524295071,1.0972269066288718
-2.9665544053010855,0.8070051238634685
-2.959215454345031,0.5236152050583043
-2.948170426049236,0.12726775636809304
-2.9475862870671055,0.10909596488558157
-2.940762411538727,-0.07750811379281056
-2.940651142194473,-0.077607148366027
-2.9404711029447768,-0.07643301995677974
-2.9278098399017853,-0.22733955699747901
-2.927639466149076,-0.2384678941100687
-2.922407407463801,-0.21505778153815716
-2.9188241514367474,-0.1860256243337279
-2.9162183439083265,-0.1581992058322456
-2.8866402746886575,0.9565484736491997
-2.8863020144024247,0.9538265783202406
-2.885949036106971,0.9664739417063462
-2.8830415509916216,1.102465231167742
-2.8801378178512937,1.230952213866326
-2.8725925714672518,1.5300953911780555
-2.8592257899630553,1.830781199353587
-2.858745503646406,1.841437725964942
-2.855561240977776,1.8440076846570452
-2.84344439897712,1.793300612072372
-2.842140619695992,1.7724620605560721
-2.837519926735816,1.690017917000249
-2.8333425413303512,1.5543366913860115
-2.8257354596429147,1.3211782679513273
-2.7934774142665506,0.5362080908844795
-2.788561388305884,0.578774625708312
-2.78330682059767,0.6466232658884273
-2.776603639471486,0.8138861872871459
-2.7674164186200905,1.160328224926885
-2.737627426091233,2.261168918409607
-2.7296898626134136,2.3108597028246707
-2.7231836359331165,2.230704817569217
-2.709233994750843,1.64801326322043
-2.7043089287103426,1.3363617678720552
-2.701212849570142,1.1104370508210648
-2.697097093382743,0.8146095805624464
-2.6966323099524496,0.7702388167611194
-2.669518038415095,-1.0214448852704832
-2.6687897803782477,-1.0409731220024179
-2.6587961615793327,-1.1652693650943204
-2.6510699169703873,-0.9578004835043309
-2.648809230039378,-0.8422146166501955
-2.646917675921352,-0.7392254506817284
-2.6392087596835956,-0.13627744471182376
-2.637425506301481,0.06111397081753165
-2.63016356137763,0.8962679449358542
-2.630052357674903,0.9073088138897992
-2.6289727828025766,1.0549399371634036
-2.6244268330544207,1.6433605978415864
-2.6190650077219004,2.3778027770958667
-2.6146457130908223,2.995742127556236
-2.6102562638232705,3.5729365234402617
-2.593947090022553,5.2577924546652675
-2.5893623433679553,5.514273396359767
-2.5862275043302434,5.601267008732715
-2.5721302483483184,5.231262683800782
-2.5661519248583646,4.658840194235648
-2.5535068046973546,2.778881240758771
-2.5186824802528367,-4.062667009190557
-2.5101438860398133,-5.219309972487367
-2.5095984668058673,-5.243148999116922
-2.508775869418666,-5.345239331263988
-2.495044096077076,-6.00638075425653
-2.4945136239374692,-6.009933081330606
-2.4929585757200554,-5.980837255483448
-2.4657546307822784,-3.196039899709527
-2.462851112902728,-2.7223094301560926
-2.462560560295553,-2.6656384128459223
-2.450803614234182,-0.6357051926796224
-2.4462091593123105,0.134840476636714
-2.4257203377473564,2.7060481817521946
-2.422053036292006,2.9389510490448667
-2.4138104415185424,3.239351581411692
-2.413426975191803,3.2735875157173706
-2.4040729281822,3.1548633290947175
-2.403947647334995,3.1587823814008456
-2.400485539610798,3.013569359892762
-2.397587394271709,2.8454709224480372
-2.392729616643571,2.52951298920807
-2.3892392874613075,2.2623477935033054
-2.3866484867282467,2.039263430925163
-2.384582154487571,1.8569664595665196
-2.380896085544455,1.5407137527640309
-2.3794893847812615,1.380339842149704
-2.37596936145082,1.067397209037001
-2.3657426259512278,0.16330098920564595
-2.359278052896819,-0.33339256013468355
-2.3545762163800257,-0.6250949301500145
-2.353664346514023,-0.7032913489662075
-2.3468029485187665,-1.0206573388422162
-2.3429448288981787,-1.14288342449348
-2.334690608443949,-1.304278417760201
-2.333044668266937,-1.326653472158025
-2.3318502949353888,-1.3155750778412687
-2.3282458659027316,-1.320079450166045
-2.3281185447799184,-1.312710774419747
-2.323905186095068,-1.2878474100233146
-2.319327430658231,-1.2384229180738038
-2.314731419372384,-1.1393032726197132
-2.3135892900664397,-1.1463770266973492
-2.3129176213920397,-1.12261921060099
-2.3101575456531362,-1.084748252163371
-2.305233341237959,-0.9996047884460096
-2.304061160063934,-0.988801605439653
-2.2930321162000267,-0.8808368934761972
-2.2888264452047915,-0.8706339369846071
-2.2883378752535783,-0.8926164439487668
-2.282763998674427,-0.9206187962730867
-2.277158118308365,-1.0178412032679482
-2.272035809259723,-1.1296583915934701
-2.266123651910439,-1.3111414151253837
-2.264104195571716,-1.374517385328072
-2.2611991565773684,-1.4796142504020469
-2.258387227526984,-1.5593526277101837
-2.255701683934409,-1.6527871650050314
-2.250730755596081,-1.8280314866047618
-2.2457106587145432,-1.9623268634080564
-2.237054570284157,-2.1482645341076356
-2.2364313759999908,-2.167889237272108
-2.233430139159927,-2.200395201194559
-2.221114754280034,-2.1389176379888486
-2.1975731791010755,-1.1231613256374215
-2.197173479569858,-1.1198528825714724
-2.1944422859445,-0.9284862885919629
-2.1918316141761434,-0.7481387626017604
-2.185146656149845,-0.32178134569616024
-2.1833894953655015,-0.19978973730868213
-2.1701647150568135,0.6635336436107476
-2.1691896242969158,0.7332833634156213
-2.163288111911635,1.052155993798314
-2.1570952226686377,1.3275096018823211
-2.1560613491264653,1.3672138957909123
-2.1535014591659953,1.450884793211856
-2.14974299402619,1.5693221833234021
-2.1460049972761497,1.6527938771244195
-2.125235479068629,1.7506548847460526
-2.1245472065138298,1.724865956856382
-2.1057942632332582,1.5675554847710733
-2.1045110036086183,1.5537607303225538
-2.1007481087718154,1.533889603654798
-2.096090248317255,1.5246614399235392
-2.0959248076264694,1.5082999622233468
-2.0828960547668753,1.6074650314653744
-2.06683092141978,1.8710228601839727
-2.0648861201687554,1.9008454177903524
-2.063261782209392,1.9200784558218738
-2.0518430277123993,2.072153365008451
-2.0506631357057428,2.0761765456099748
-2.0454216070685916,2.099376010316725
-2.0435492197940537,2.094563481635371
-2.033743208425622,1.9345377896823652
-2.0321582049390545,1.9207142811514393
-2.0297109297271336,1.8271917419639054
-2.0272464891873816,1.7277065705684689
-2.026903893340325,1.7243502265289492
-2.0165866989147236,1.1804048941923897
-2.0107286642925324,0.7598608943163585
-2.006985703406741,0.45058038705394016
-2.0026430627889393,0.08404870644471155
-1.9947042704682132,-0.6619668850871698
-1.9924816686240312,-0.8571476845125543
-1.9764086646161974,-2.3839298424418427
-1.9746812878128133,-2.5347569935001855
-1.9719106951842043,-2.7498284225802734
-1.970042149012719,-2.9035600131121813
-1.9570738934424672,-3.7151725855706643
-1.9545375909661717,-3.8152299488549355
-1.9481885410443809,-4.019685491102993
-1.9320986135467888,-4.063427856198925
-1.9261708394665344,-3.914924455928197
-1.9111014653690162,-3.408278486035581
-1.910371729058509,-3.3795349269660804
-1.9082825076522794,-3.284785797669392
-1.9048572551311296,-3.154625933689434
-1.904553407054345,-3.1465564784211457
-1.9006016981407485,-3.019947740517047
-1.894650827170092,-2.8029790715207383
-1.8691665762876202,-2.3332148762878755
-1.8677484860996594,-2.344725023958163
-1.8673564220178247,-2.3587994037997384
-1.8638217432898505,-2.356365109234587
-1.851631750931703,-2.4191917108290704
-1.8504347656149915,-2.429586433720394
-1.8338461655422122,-2.5431742715635366
-1.8323542385453184,-2.541050432870518
-1.8292868630452097,-2.5359703022253823
-1.8231900704424149,-2.527700492808079
-1.8176723098399261,-2.4506689293370365
-1.816739997661538,-2.433720175395081
-1.7950155963148025,-1.8171016222548444
-1.7870836933374181,-1.4759924193338088
-1.7861881703388618,-1.436367346917667
-1.7828141430002737,-1.2715387655090549
-1.7824315944745215,-1.2732289991559758
-1.7819098780937246,-1.2577164824321483
-1.7659694784394437,-0.5329472172639397
-1.7659199059494355,-0.5354094686081171
-1.7621896256633753,-0.3811007436167277
-1.757022036718569,-0.18215234389585813
-1.7455427131403836,0.21823643236408002
-1.7431742378887902,0.2619316490100725
-1.7407107846457879,0.32325244543359355
-1.7251589135643628,0.6551792211055728
-1.7221382418124629,0.699872353200247
-1.7200473994364323,0.7412115605706913
-1.7195697203265532,0.7387644060733555
-1.709719940756914,0.8934986255693184
-1.7087933005513185,0.913447030248791
-1.7047454467039889,1.0033112185539461
-1.697135120131763,1.0939461696888597
-1.6964353850103795,1.1058572489060188
-1.6958031232143709,1.120207609647124
-1.693546175548173,1.1650840388453705
-1.6920269521375233,1.2029577033630967
-1.6901373647711462,1.231089197827391
-1.6734252054000027,1.4964762782477357
-1.6610151904029864,1.6533410804641582
-1.660636787853188,1.649693597246305
-1.654078362741684,1.6822775523753963
-1.6378237853766597,1.523523182491815
-1.6264190118783903,1.2455826536413548
-1.6219855179364289,1.1001254831959284
-1.617918949352185,0.9425531273921075
-1.6096693128391475,0.6455356897034237
-1.606235765653176,0.4940552665866327
-1.6035386438524852,0.3975992659057802
-1.6017226781729463,0.3379312675378878
-1.5761686930338488,-0.24063540330440006
-1.5596929656614065,-0.04430680704530272
-1.5519174088728036,0.197521199963505
-1.5439533559879643,0.5250074207928871
-1.526138771287166,1.2914646721074536
-1.5245722686976029,1.3697258097246263
-1.5178165744177017,1.6064774974667293
-1.517514844744597,1.608728237376592
-1.5168269893379653,1.6267110437430639
-1.5164797407051591,1.6412063262278185
-1.4838480692327267,1.648920101649896
-1.4831851489130883,1.630656895286619
-1.471986560358141,1.2770269122235527
-1.4596162978034926,0.8693508461247278
-1.4439029435353357,0.5536032286685283
-1.441523864186564,0.5774851680055458
-1.4284272771264874,0.7111893683446373
-1.4270423690957719,0.7249299044742138
-1.4264071883903904,0.747991617560868
-1.4240961241284147,0.8345521066849145
-1.420959894590538,0.9362058062349282
-1.4203643413029863,0.9405920886922253
-1.4178606657738462,1.0552973759172923
-1.4174520197290421,1.0463448539253588
-1.4116170390101792,1.3024998739629696
-1.4103378325202032,1.350114354310468
-1.4095571666695768,1.4017419396889619
-1.4001707081769645,1.7971509230034473
-1.396757628624288,1.9268833704741133
-1.3927676897291583,2.0645396119241664
-1.3920227188256407,2.08858237873089
-1.3887829882157137,2.1846743322882154
-1.3867309336139302,2.230751224097146
-1.3829470297463455,2.2860586534343152
-1.3718281604531841,2.2387841394760293
-1.369415615900154,2.192927646261223
-1.3574853608585427,1.6835240311889794
-1.3548397750966243,1.538432293312861
-1.3484270705821093,1.0888108603337
-1.3418917794549035,0.5980276289927904
-1.3407838836075363,0.5067064468722668
-1.336184201258575,0.14875303173904356
-1.3331281511734148,-0.10993624907987926
-1.3287510941348506,-0.3897462911904573
-1.3103636652445618,-1.1679405617958156
-1.3098416057130198,-1.1591478836985063
-1.3067868967953067,-1.1583860301670956
-1.3049636226354848,-1.1481270067021283
-1.301424155921377,-1.0824139313879715
-1.2943231199253389,-0.7109164140426851
-1.2891485457354481,-0.33366011862134715
-1.2849897390041634,0.07820016489566496
-1.275699450299433,1.1588834301433202
-1.2712273083559684,1.7516895291499528
-1.2675210450547318,2.2680212759264577
-1.2611761526872545,3.1409127911832924
-1.2556859935129907,3.8558769475733117
-1.255458440367469,3.8651220425577395
-1.2381927936947337,5.46190773823588
-1.2309485162691385,5.656002930695089
-1.2300905705932124,5.6395087815077485
-1.2296573647735392,5.628973410903672
-1.2208544866845437,5.308438119249109
-1.2176255491882255,5.044806289001875
-1.2135981331033303,4.642854823735816
-1.2047452232276359,3.3905457047105276
-1.1551449279267196,-5.444152379220569
-1.1541416688660224,-5.549165137114117
-1.1504440679541097,-5.796527902616486
-1.1429660710321201,-6.002317131418502
-1.1363996193104562,-5.834608028774545
-1.1321282701763584,-5.572438742871904
-1.1255494835470532,-4.938760079259421
-1.1240894923025266,-4.7639135254601745
-1.1082830496234155,-2.344465849285078
-1.107703348320504,-2.253408609552596
-1.0980162496034784,-0.55733453633833
-1.0961964669267705,-0.23221600509999651
-1.0942261418486772,0.07593755250702677
-1.0832966416024365,1.6788162434283558
-1.0781145761104345,2.2855660313574364
-1.0747465012318187,2.582724113471905
-1.0633109094536932,3.2117173972715145
-1.061083846677343,3.265091534162417
-1.0578843336555717,3.267368236669515
-1.0495908438353392,3.0625461904605804
-1.0494225776516686,3.0544060937629847
-1.035504968352051,2.154815347902172
-1.0315422314120057,1.8083046066209518
-1.0209163880408378,0.8129061598866885
-1.015494776500142,0.35683498312457745
