n_harmonics,base_freq,magnitudes,instruments
9,4.401598415326469,"[ 0.05049439  0.8375393   0.89608111  0.10309152 -0.79181366  1.01048288
  1.45961762  0.064366    0.44584911]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9792191303166837,-2.407646902589218
-2.9772672904258193,-2.4734974601799946
-2.9740565917321815,-2.6319920301258555
-2.966624203649408,-2.6743047293230724
-2.9592809483752482,-2.600066401487237
-2.9515790280342893,-2.383693534822342
-2.945652867083955,-2.142764487836087
-2.9368945550217527,-1.6518244403188898
-2.931857275374627,-1.2721519904621192
-2.9259528546449234,-0.8304917064830597
-2.9226639784754314,-0.5748797710104652
-2.920365430016755,-0.39284641124525543
-2.9147835021460846,-0.010919885706994037
-2.91379015475636,0.12416150153782976
-2.9122619338847207,0.25033580573579606
-2.907620047493285,0.5459653942587119
-2.884301692094665,1.7868152844906666
-2.880431163963014,1.8533728765497193
-2.879773169718489,1.811565377233835
-2.8797245328379217,1.9022184645503477
-2.874699861131426,1.8628940527399631
-2.865791467678452,1.8908620100037286
-2.8642093659472128,1.8011887352704894
-2.8493891219975502,1.4000807670949214
-2.844739340255395,1.2017472252135002
-2.8430064028557593,1.160067823427266
-2.840467333931263,1.019319459217236
-2.8381016116361035,0.9266739916733264
-2.8368428512720207,0.8784641495878801
-2.8294685874727907,0.4681814767983159
-2.821675746472664,0.13186912920335306
-2.8195492257367976,0.069470650654503
-2.7820207922487854,-0.5499479334586134
-2.7755725303415395,-0.4883298777189805
-2.774002905965517,-0.48784238710025885
-2.757798572245653,-0.19958690229182924
-2.754497587526968,-0.11148200817066084
-2.7506710433865154,-0.11815207920789669
-2.742424054467982,0.049594945041200315
-2.740323375454316,0.06480404515686639
-2.735367722529239,0.03981366573035721
-2.7286996370761316,0.03356658981035331
-2.7282402222462196,0.08704440957680976
-2.720670189691039,-0.08051236246784596
-2.718965124617279,-0.098114006861902
-2.712305753116701,-0.25606202266673844
-2.7084233343720525,-0.3616622681272673
-2.6996156306246197,-0.6139697412527645
-2.6969249356390064,-0.738163933571448
-2.684134828720948,-1.1725387601261392
-2.6829759681727445,-1.2068508470819643
-2.6768903884122652,-1.3727043205182612
-2.6674354998883425,-1.614879925642982
-2.662625460174671,-1.580670011288953
-2.6559097787805577,-1.6215056493016178
-2.6544210389574023,-1.6157703317699628
-2.653799770382996,-1.5975463898259936
-2.639521376545182,-1.2698860229013675
-2.6393405960499607,-1.2458022518041298
-2.635178813873796,-1.116302000113434
-2.62435708571077,-0.5177530195411179
-2.6216819990705313,-0.362120693617398
-2.61868072622413,-0.17569879858803975
-2.615472914170729,0.011306791542751368
-2.615314844584166,0.04509405870939352
-2.600608776665073,0.8882693249184858
-2.599353899237994,1.0244349465138134
-2.59535758051259,1.2138361033796503
-2.585638667499869,1.615161830291052
-2.5850307635271528,1.6236306309087227
-2.5600452374573344,1.573945138633168
-2.558712194288896,1.5695676753326246
-2.551508532488121,1.2890173339195368
-2.5491332373238977,1.1903445669036254
-2.541458273520281,0.758116594796548
-2.540665271485241,0.684763944617875
-2.5309827726905096,0.07298185125942493
-2.530406997611017,0.04626953085053523
-2.4920352922719093,-1.3402373382286816
-2.4796794909671314,-0.8642898537674196
-2.4621816253496682,0.5695915424947643
-2.4562273279539357,1.277253918857573
-2.4470407360118354,2.4627989727314246
-2.4427370023234913,2.9037290233485353
-2.4412895466193953,3.1468848544939174
-2.429739499883914,4.637665435439283
-2.4267904396315245,4.955727072413976
-2.421516865408991,5.494816216231395
-2.396253752858142,7.06281227922291
-2.3696993867016403,5.909227985686974
-2.364897735485621,5.469808121526142
-2.3608212838866267,5.113526307764047
-2.342221749910138,3.0086377174211743
-2.336342324000485,2.367480789210592
-2.333508611714226,2.0508873687516753
-2.328478291848464,1.5102557237602403
-2.31175923866301,0.14515487868098165
-2.3022917230522197,-0.3302133916055209
-2.2949967987201916,-0.5924772472854475
-2.2734995030921796,-0.699036203667746
-2.26303225395619,-0.5991872272961491
-2.2615435343011168,-0.5790491080608193
