n_harmonics,base_freq,magnitudes,instruments
9,3.5301752691977955,"[ 1.43194139  0.87502619  0.67251168 -0.51883683 -0.00369858  0.59183885
 -0.35207571 -0.19226695 -0.16929566]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9960499583964775,1.5110690272163851
-2.995200998753001,1.5201973784208074
-2.983716061477898,1.5819470204519281
-2.979316478625117,1.59130772176079
-2.967168785496211,1.3158400213424053
-2.966936856035983,1.308097605356571
-2.945642346234779,0.3191222914199931
-2.944714031339542,0.2533138907519608
-2.9444028070964743,0.2361535221336031
-2.9385383473778313,-0.11387289643436335
-2.93302087119046,-0.5462298318162838
-2.9316006917586224,-0.6054205980267754
-2.929609200270824,-0.7850455531969008
-2.928121742008531,-0.8555190842086972
-2.928117980937506,-0.8706144367769041
-2.9250602115853255,-1.0753420639342575
-2.9225308864516837,-1.2471162980063164
-2.9195694846714364,-1.5054298725186797
-2.9129105803440742,-1.9604904883825822
-2.912817341914934,-1.9735968300417241
-2.9088911926475287,-2.186008476996742
-2.9081572670320446,-2.2851616447847203
-2.900974621931977,-2.6880164257256314
-2.8974898659295327,-2.8934486650612854
-2.8915083271509174,-3.1478730435798186
-2.8782789921025937,-3.515682643226462
-2.8669885917211477,-3.5147341400708423
-2.8511197627973344,-3.0197979109545847
-2.8423299085434452,-2.4724729161778507
-2.8403088656690008,-2.336426451294441
-2.8382269937998026,-2.175262496939405
-2.8258851195497083,-1.1240791319501786
-2.8075506727005672,0.6642886608847103
-2.806812365508346,0.7221049555270638
-2.8048641135276244,0.9899249230718092
-2.804738781115714,0.9442798942446434
-2.801034928716541,1.3167564449796096
-2.797415745380635,1.6930599834720315
-2.7947523210844825,1.9470530641315835
-2.791985534540114,2.2239685632010486
-2.790161110721618,2.355980585892075
-2.7848689879550723,2.8628073592110974
-2.784074949223461,2.9052817419389214
-2.7690257384780277,3.9010074258882064
-2.7654663056650923,4.088848392368746
-2.763837211998899,4.149907900098034
-2.7554230831906925,4.440967571202893
-2.740514676877612,4.484111919302143
-2.737916701079608,4.492135201651588
-2.7354578500463265,4.437439934122265
-2.7331000691227136,4.354585057314094
-2.729482535032529,4.2740034827204045
-2.726970132913607,4.175918394383759
-2.7158544258930135,3.6997282802788143
-2.7151419949006264,3.6577634585851793
-2.7101086827184337,3.3671485146678606
-2.706494324043418,3.189573603464237
-2.699303727523048,2.751537889516615
-2.6938880688067397,2.4200637030543937
-2.6905019906829386,2.202502251025439
-2.686601350337919,1.9891267552622915
-2.6819544173044205,1.7053235579101547
-2.6817604527358467,1.697274297312214
-2.6797402176840643,1.5720794131446687
-2.668734125473083,1.0437563111025099
-2.6684930760236885,1.0499471368344415
-2.66794571725945,1.0138585384701864
-2.6602553568566787,0.7492085640406742
-2.6543520367809315,0.5770062590893312
-2.6542573269049945,0.6328367010260358
-2.649391650681242,0.49403709891476016
-2.6469577937219477,0.48941439155238764
-2.640964402722988,0.45637768132336526
