n_harmonics,base_freq,magnitudes,instruments
8,4.00151184677316,"[ 0.10602945  1.1731434  -0.17137319 -0.47981454 -0.70511857  0.22825448
  0.14698256  0.49679047]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996066920262705,-2.0745862732454587
-2.9942865768232307,-2.008673326642085
-2.987418977737881,-1.733623332629344
-2.9832132640492413,-1.5483753635195066
-2.9769339373533374,-1.26175671752712
-2.9720615358410885,-1.0737431197710379
-2.9716407218989405,-1.0317933563414823
-2.941761267075336,0.08992986833717267
-2.931517915450698,0.36004227869492894
-2.9299356709703854,0.38862151190872074
-2.925920349961787,0.4558838632353744
-2.8935559783145886,0.5138860784969501
-2.8879770524473525,0.4317957814348604
-2.871862633515766,0.1133125877212464
-2.867044557941687,-0.0008917419475586654
-2.829692561732002,-0.9939870736198136
-2.826965662559928,-1.0502634056876745
-2.8088675031784853,-1.5039083086660114
-2.8040409143696827,-1.595698272629416
-2.8003035289543714,-1.6750455181233992
-2.796268442256747,-1.7904926734655586
-2.7925470571228237,-1.87011251427176
-2.784567784427505,-2.0041712026178766
-2.7768480658891566,-2.1398118897045366
-2.7554631695199756,-2.4528729885936507
-2.7367335847915157,-2.6236747806083787
-2.7347263720007824,-2.62895038053164
-2.7270093923077168,-2.642988330853543
-2.725034588898132,-2.6418353311465745
-2.7230417571282226,-2.630450275944914
-2.717398705265879,-2.607679620389211
-2.7165474377014247,-2.598655086335192
-2.7151967988798664,-2.5697870681242736
-2.7105567249974065,-2.5112515629147123
-2.704849867417035,-2.4440930086013486
-2.7007063191270246,-2.367474775089042
-2.699850238752911,-2.3314504315541127
-2.6946122293693415,-2.217956669605813
-2.692350013068508,-2.1295916557250925
-2.684049563753943,-1.8499826995024813
-2.661344521372289,-0.7965615210841092
-2.660591889917504,-0.7403142729763011
-2.6588313384661624,-0.6684305069591956
-2.65044451865666,-0.15840432691077466
-2.6503607080334852,-0.1418157935109499
-2.648791228832203,-0.05066066324604005
-2.6444522559567503,0.19469255860940618
-2.6224274176924727,1.5513906350190483
-2.611752855756338,2.0876919474070945
-2.609090392988327,2.2143917815315586
-2.6003118936748817,2.537539972356807
-2.5982820920690557,2.604925393689398
-2.5717119464484437,2.794824232337647
-2.559199383330431,2.5145574724927666
-2.5585017221153548,2.491177719598196
-2.546050207306341,1.9450116354833167
-2.5458180191647304,1.9543070145920518
-2.545288682154237,1.9076080759603335
-2.5388498959990615,1.5675315201179811
-2.5382116245101414,1.5467410889028963
-2.537509617623374,1.5026408250590984
-2.53311276113896,1.2447140691778291
-2.531576406645443,1.1645785634382995
-2.520648551218896,0.49321007429749925
-2.502546417343394,-0.47591033221722584
-2.5005659951435617,-0.5840783813420477
-2.487744879773077,-1.0276735617830446
-2.4769494119772295,-1.2003880932519029
-2.4723149029572684,-1.2018937896935218
-2.47026467940007,-1.175363142101616
-2.4653672804882456,-1.1029203344955625
-2.463617644302457,-1.0779393762642107
-2.4549391421656006,-0.8244090180657986
-2.449935931826441,-0.5883788057694512
-2.446518908995486,-0.4316074905441172
-2.4452295599001648,-0.3690496349527234
-2.44394918296027,-0.3114699834088637
-2.4354786880932764,0.2364305852978729
-2.430247867081839,0.5713576165693424
-2.414609899327484,1.7318017213425976
-2.4117317749705562,1.9271782335249075
-2.397954057214605,2.8650202974020837
-2.395144256313399,3.0342505261336568
-2.3884159345132074,3.3598097472447144
-2.3791252776770024,3.6929921036722555
-2.3758074988480278,3.7549833887262647
-2.368271059180632,3.8218878387987933
-2.3617065409918574,3.763355662291412
-2.3570603601803963,3.6663782280935227
-2.3492795769636956,3.337444458721646
-2.347606667725162,3.2639046760256107
-2.3419382206307935,2.9322017082532237
-2.3374894369868575,2.6188151558734614
-2.335475382513963,2.458616214958149
-2.3324991953135346,2.2033239720196223
-2.321494294157703,1.1850524720274398
-2.3171009894155574,0.7597942934250346
-2.3039224106414116,-0.7022851798031851
-2.277030935224499,-3.362048471505333
-2.273688785889663,-3.625942208411828
-2.2716287163886952,-3.7701724513281336
-2.2667927202309297,-4.098999191341344
-2.265495131667952,-4.171013598580485
-2.2654295819322146,-4.168189755681655
-2.2587201363004983,-4.488916757425904
-2.2539650178649397,-4.660116394957129
-2.238353635779204,-4.7861436004398445
-2.238286473713627,-4.778771129039055
-2.238167627027757,-4.775560548175454
-2.236534463772802,-4.750296008473859
-2.2312884220143534,-4.638867117814828
-2.2098832454666955,-3.5182826584626894
-2.206734211466398,-3.2963779587096704
-2.203290386978199,-3.044803669708271
