n_harmonics,base_freq,magnitudes,instruments
8,1.9133659386608821,"[ 0.10925113  0.08152716  1.09977764 -0.92990018 -0.75526715 -0.39066617
 -0.46301453  0.147517  ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9948315524352047,1.2853636914145472
-2.993314676616722,1.3105162727219735
-2.9919744993095465,1.3003332036116677
-2.990197162464918,1.3744375605792831
-2.9710835847644637,1.5406360474410317
-2.963235605223439,1.5726344282807896
-2.9626152825757237,1.6540291676504983
-2.9551164301239456,1.66833391500946
-2.9524242893165322,1.6554227896552918
-2.936805834059121,1.5987352872194476
-2.9323235966785512,1.5880932240783088
-2.9293861298551134,1.5342853182091838
-2.9228309796843237,1.4892261001610254
-2.9157885360041362,1.3656668589591894
-2.912562980125012,1.3016558538047196
-2.9115472668881637,1.3322606772380035
-2.9066937463030618,1.237935974669087
-2.892136734307431,0.8975692841538123
-2.8901561563108507,0.854065736127548
-2.883241308177155,0.6687189131451675
-2.871157063492179,0.29520652581136436
-2.8703210386082008,0.28998815495709795
-2.867745507360741,0.22985267357008587
-2.862412673078121,0.08512258390903124
-2.861965964248333,0.027790675836297303
-2.861348135638825,-0.028280123633554005
-2.857779467397962,-0.12413287110657656
-2.856913701700531,-0.13525715166155733
-2.85145794266301,-0.3284754881162054
-2.850493464271247,-0.3173104681485825
-2.842938811917283,-0.6428936737618696
-2.832691162254308,-0.9660657158512364
-2.824739968831138,-1.2544104917340997
-2.82382254752552,-1.2357882093122898
-2.8142512239566155,-1.645751716524862
-2.8120837369102825,-1.6892430077999925
-2.795417025862239,-2.188805320541682
-2.7941326638858923,-2.2362302713760864
-2.7907387601555538,-2.3376597953332157
-2.7893492642594007,-2.3937008456952857
-2.78610178566166,-2.4984966176623273
-2.7821499449619975,-2.591363337984103
-2.7786129143240825,-2.6592633084635637
-2.7733491002692157,-2.824204873237396
-2.771055744666681,-2.8855480704551484
-2.7668879525200407,-3.0007400546231136
-2.755613922669423,-3.1832021789635836
-2.751526753240678,-3.2878677708928263
-2.743155498384848,-3.389722988359057
-2.736549088617538,-3.4156493591815704
-2.7359420050822196,-3.449693618135635
-2.7282216711475975,-3.4198209968935114
-2.7109626548468473,-3.4523447737913275
-2.7068174978952673,-3.4198334235276504
-2.7064161186949525,-3.4733419298921824
-2.7016332402386682,-3.3764021248565252
-2.691849827793688,-3.305352461751778
-2.690459920303912,-3.2656823064581633
-2.6887800873286123,-3.240381254107267
-2.68358916543852,-3.1473877610482686
-2.6621115553137553,-2.7014633504771517
-2.6528826768326077,-2.4181291580381488
-2.649508595328948,-2.326754978637691
-2.6459664720655702,-2.197067708988141
-2.6396100140219474,-1.9692135107279676
-2.637270560574251,-1.8782999968838097
-2.633676876750064,-1.7928554344362484
-2.6221094816674277,-1.3647159707112142
-2.6217965565565087,-1.3542974570114608
-2.6211319728693194,-1.3173207164738152
-2.611364829376946,-0.9144340671518939
-2.6064739127142715,-0.7227749231964682
-2.602395624995742,-0.5738540378394945
-2.5879802144192863,-0.05091015386602042
-2.587790313639447,-0.07659876135195909
-2.5873520578081166,-0.0014869186579069965
-2.5832235673003616,0.12495033071374909
-2.5819179794767892,0.19165135698021857
-2.581879857467796,0.14766999671459075
-2.578651431702366,0.3342900675925431
-2.5726005989505096,0.49075201066847274
-2.5607717257839218,0.9439365447070763
-2.5518991875262813,1.2547576730805496
-2.5480889465104535,1.3371111013551187
-2.538328669279988,1.6533335669246827
-2.532420405726376,1.7422577064962979
-2.531738734423943,1.775776327139676
-2.5301162476880865,1.8373018962561356
-2.516410806448249,2.1533209258045414
-2.505877313865345,2.3091359213914755
-2.5056953938417967,2.295770765356646
-2.4987779399752443,2.4048896159007542
-2.490589299001561,2.4676296299834544
-2.4887163631945843,2.5149030435361515
-2.4882541344635682,2.472365313402251
-2.4863618907381384,2.462136982506623
-2.4844983403183947,2.5303767144743596
-2.470551078781341,2.5575443861039098
-2.460429171168459,2.525221072750161
-2.4572757759331254,2.5265399912503126
-2.4489459063649,2.3867853503466057
-2.4485017698413714,2.4142840182740914
-2.4210226048151924,2.0488393092220636
-2.415307446926227,1.9999738056881897
-2.411843079834579,1.8970021166905044
-2.4112677210599465,1.8464610537308694
-2.4099510428843582,1.81482963178019
-2.40389811693065,1.7521779784400229
-2.4033441605572,1.7129572518526526
-2.4029839492406238,1.721881541907435
-2.3960926835519274,1.5755627509175711
-2.3945409521008107,1.5411532375810841
-2.3903419059959754,1.4745714703835704
-2.3900060563498102,1.458980708821292
-2.3849853946118076,1.307497940103326
-2.3792704567406595,1.1801612345146621
-2.3698457840749594,0.9914139814414065
-2.353763722692468,0.6604607277841701
-2.331747031513813,0.13202113856069497
-2.3289193365837333,0.1438868460655995
-2.321807848748776,0.04339872010257498
-2.317590474022057,-0.0958706025454061
-2.2924496532695913,-0.29619063552125047
-2.2907929668822393,-0.3258021271186416
-2.2846568355003223,-0.325352374657952
-2.279301583481489,-0.43534329606482003
-2.2780513625802943,-0.39206038492272793
-2.277850441627881,-0.3530520172469596
-2.269775043552135,-0.3522321458788409
-2.2640024000844536,-0.44305170891286705
-2.2605792011474626,-0.3661104342224481
-2.255132139491856,-0.34975834619934065
-2.2505981608015477,-0.3263471833043212
-2.24974366513767,-0.3262882402558137
-2.2465446378097997,-0.2692187909669858
-2.2366824778120216,-0.17008058379288327
-2.2350017710852055,-0.13636162468266172
-2.231596804547367,-0.17022872418067692
-2.228073273066041,-0.12254852563935854
-2.2270141276935833,-0.0367003741901328
-2.2257706667406696,-0.054925748921532305
-2.217931777224248,0.008763579344376025
-2.1957837954403736,0.4487852146346175
-2.1890611608959727,0.5402324238054287
-2.188435725649202,0.5860097882330865
-2.187842867619283,0.5472828130727017
-2.1867910231582464,0.5906481603102061
-2.168426214237134,0.9450111347655388
-2.1637514742337753,1.0362845730222612
-2.1587433487548777,1.1598293868621863
-2.1585035575293086,1.1783102329059674
-2.155578294285304,1.2034581101390844
-2.15269042700562,1.2932881843361974
-2.149453847081425,1.3306106516620197
-2.1455962968385767,1.3811410903809145
-2.1402838224690313,1.486199433630744
-2.1375787683212284,1.563283535689577
-2.1299254617843975,1.66866038904903
-2.129029114328098,1.7000020801325963
-2.1206297796843057,1.7872582620377309
-2.107609605432782,1.968060762917929
-2.103163903523428,2.0271819185600535
-2.0975045378773047,2.1182664935310953
-2.096419229357154,2.107824347250244
-2.09066167009442,2.187127572418412
-2.0752115031423903,2.231195181647252
-2.0739744622271217,2.185736828455291
-2.066095473289508,2.173923115328119
-2.061508911241142,2.2582303956418404
-2.058783291887505,2.1952701646327752
-2.0470877623830264,2.1494420642753402
-2.0444474425570798,2.131016108672468
-2.042919267293997,2.086769348769607
-2.0369907023250917,2.086419347414871
-2.024249458323107,1.8988693269830996
-2.0218160438965542,1.8774559243211466
-2.0214975901772103,1.8196948828700492
-2.006634578030532,1.593239782365317
-2.0027021109002074,1.4693397639722312
-1.9981448715534014,1.4926167841522018
-1.9927185258652615,1.3554417191392039
-1.9841479946077973,1.0979159369135703
-1.9817951218249883,0.9905446960220534
-1.977091874545349,0.8984171865208509
-1.967609033487248,0.6704268358657902
-1.9540240726967606,0.2812731294463664
-1.9506910083300764,0.22640740369747833
-1.9395544452796036,-0.16968749463052393
-1.931523044304437,-0.40635629180283495
-1.9282834400120838,-0.47907951652461733
-1.9278472760284202,-0.46883735396901915
-1.925361334405754,-0.5910653362186774
-1.9241695885945154,-0.5908412260469386
-1.91227474644521,-0.956263378652447
-1.9079687987823142,-1.1162047787933738
-1.8964223863242153,-1.4391030117456982
-1.8889239604379682,-1.673046919315957
-1.888115490522137,-1.6899869487409285
-1.882760209160623,-1.838175755502559
-1.879690723624088,-1.8569567934540097
-1.8747685079174317,-1.9960752590932385
-1.8665295562354434,-2.2549248308543803
-1.8544510207694522,-2.525344336470821
-1.8527910084928236,-2.576441627117977
-1.8500104331738703,-2.587715662482418
-1.8321547007735275,-2.9460299877756544
-1.825284982208527,-3.0612589593844417
-1.8183623560312001,-3.1930261550430816
-1.817475529922899,-3.1492180221472363
-1.811378651748521,-3.27442033496156
-1.8078840415186643,-3.3399778623789
-1.8066025621796347,-3.319996898820987
-1.8037565868460135,-3.3021825933066418
-1.7996265498058428,-3.382770313717389
-1.7977501960897566,-3.412369202278288
-1.7974970521539306,-3.385431768778694
-1.7851558624052402,-3.5061313187286847
-1.7555338781605334,-3.594993261801181
-1.7521320646006509,-3.5919486681794535
-1.7485586804640325,-3.5557522763433846
-1.7435309130667855,-3.5629878834804276
-1.742315354160992,-3.533170258501985
-1.7416184435369124,-3.54322805725666
-1.7330566617536127,-3.4804629626884194
-1.7299676654137555,-3.515411723056633
-1.7297809545808802,-3.482100941359543
-1.7287001595591993,-3.4763683100586964
-1.720398647684139,-3.434994020521698
-1.714323779056329,-3.340122608633554
-1.7131514132188828,-3.373536623260736
-1.7025929264006567,-3.2604818342181843
-1.7009670926963985,-3.2695535545927847
-1.6924728335813928,-3.1992490164517746
-1.6836998343485545,-3.097343941937983
-1.6743526887868296,-2.912089152597252
-1.673368377414063,-2.9314238603821674
-1.6698864996999394,-2.898338368808183
