n_harmonics,base_freq,magnitudes,instruments
8,3.539442419352768,"[-0.961912   -0.7801492  -0.65003329  1.09272444  0.60441699 -0.56841122
  1.59529924 -0.64371241]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9976212007329543,2.4883621830315583
-2.997125593172634,2.5108236515497366
-2.990999498227356,2.8074754662745347
-2.9781723010324095,3.334089551419015
-2.9719055663841143,3.568391794571053
-2.950439860672308,4.08525339850494
-2.9465203577737786,4.070117287092702
-2.9440106115846163,4.132159827071934
-2.9437910492676056,4.105950256162127
-2.9409842970272475,4.163451732154063
-2.9300729692688128,4.105241567876673
-2.928151589093206,4.144837844180228
-2.9202639861665847,4.016581122620298
-2.9137455109639268,3.8891769016326223
-2.910829184230053,3.821995802366057
-2.8992817309718135,3.5000652256242195
-2.896024197635639,3.3680640009577565
-2.8841396716211083,2.894785103764614
-2.879070908194777,2.7116258090794276
-2.8722214454110384,2.321877493278673
-2.8644608366761766,1.9439329350590104
-2.863136480875203,1.8689030764323387
-2.849039833000832,1.1456216948315185
-2.8428467187273574,0.8496821090518996
-2.8322964483906894,0.2540331369545934
-2.831780365874658,0.24963535414797522
-2.828794826502787,0.07409596349461257
-2.823507336629749,-0.15004259960439137
-2.813472687726841,-0.7071543929667535
-2.810083919775119,-0.8595079193832658
-2.8098463806092244,-0.8733144723025077
-2.801790085962196,-1.2399690890957773
-2.8004965542174807,-1.2963774277902524
-2.791564975284611,-1.6655995150144254
-2.782594119348005,-1.9898190662677278
-2.7783061476185273,-2.1318818264307
-2.7748096891864,-2.29637142533718
-2.772814856850892,-2.3590109532926427
-2.7726427105376996,-2.3470335594663205
-2.7685309501060624,-2.5141750111872976
-2.76205419164332,-2.6665880046998103
-2.7584283195156756,-2.7331459733235994
-2.75729548913641,-2.7772976622210197
-2.7544670502233775,-2.8383880657529685
-2.7479111721223237,-2.931723086605661
-2.7447726510540136,-3.0285220932835855
-2.735221721668316,-3.1149701282055573
-2.7139600360134324,-3.1320135721229674
-2.713602805253404,-3.131494879958282
-2.710925347937395,-3.060155468904113
-2.702749961930672,-2.942281550485035
-2.6920503725511784,-2.7357150836040884
-2.682581442184556,-2.4561188805583827
-2.6818412862418413,-2.4312576059165627
-2.6774872124256826,-2.3038153487912716
-2.665496850221365,-1.841481683058095
-2.6504242359200036,-1.1514830837721879
-2.6440653494788906,-0.863518046122624
-2.6400109698256276,-0.667472356157751
-2.638122733624246,-0.5349478220630776
-2.6284341920192076,-0.18642241365875745
-2.623946978848065,0.047601046596193936
-2.6081829616025587,0.6656444266619748
-2.6035334484705617,0.8199178991127372
-2.5970995824553365,0.9559377823073378
-2.594981872395765,1.0733382924845944
-2.557827397528449,1.1157981121380371
-2.5577845621613937,1.0913747587079232
-2.5503443976990927,0.9150228139901293
-2.5458227001591087,0.8024228902436558
-2.539830615897354,0.5823184282072033
-2.5306113281329736,0.2504722977394315
-2.5298079154518103,0.2512969679505169
-2.511526420855546,-0.689009612570007
-2.509637378589577,-0.7391079634926307
-2.4845699596836957,-1.932753841325397
-2.4812789287886003,-2.118409104090671
-2.4802651217314864,-2.152900410498455
-2.479773784442567,-2.139045154081873
-2.4782713194741186,-2.200785474031935
-2.477172491515705,-2.221071924182153
-2.474350708048023,-2.3807761133972454
-2.463571764688483,-2.6907211556719433
-2.4616546824379855,-2.764129656596363
-2.4443224059760564,-2.993709961678338
-2.438918664152687,-2.984052450268535
-2.434886542315047,-3.0261526890829673
-2.432968314436138,-3.0004170721423264
-2.4282100929995365,-2.922372974142801
-2.419914379863889,-2.83266310465233
-2.4192105786145617,-2.7597179391858297
-2.411554097611165,-2.593147614455703
-2.408229686800741,-2.49335825651968
-2.4010586497486095,-2.2781620517315355
-2.3975341599312308,-2.2052653574686683
-2.387993907636594,-1.835884510095236
-2.3761580810584153,-1.3830300564187519
-2.3598913995300785,-0.8344470469629333
-2.3513539874594676,-0.5933214877879397
-2.346691475549855,-0.49708758014807514
-2.345517402264601,-0.46541043981307023
-2.3416295155621,-0.38126854940407273
-2.340274349146829,-0.35533000574402995
-2.3291938377987353,-0.25696502847861663
-2.3210666855429505,-0.18931232565116685
-2.3201891287949836,-0.19053822609596266
-2.3197544028728303,-0.2528783509117739
-2.3092300962981476,-0.27180368162929264
