n_harmonics,base_freq,magnitudes,instruments
9,2.0147351486307374,"[ 1.16905941  0.38802309 -0.61401437 -0.38100604 -0.3484776   0.90748386
 -0.36942664 -1.10624012  1.55649483]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9815182416694017,1.16095277377505
-2.976167714811107,1.007699312786569
-2.9714620989759593,0.8712614583926243
-2.968966834851232,0.7772172210053233
-2.9689179544389646,0.7810250875458598
-2.9513702969728794,0.16226921117271997
-2.938240953607112,-0.3287697243831545
-2.9342898405196536,-0.4825933043259397
-2.9283804158684505,-0.6986076328653705
-2.927085472921992,-0.7562963430711497
-2.9242809302157236,-0.8613232541846854
-2.923538183965066,-0.8853688697574387
-2.9158596955701177,-1.1519925591501063
-2.906357659350255,-1.4784797853807523
-2.891336986081777,-1.9285362114986875
-2.881799236702687,-2.162278946121912
-2.8782179278436795,-2.2224259652253426
-2.8776916878084844,-2.2419099825666313
-2.8725173565453503,-2.3392224693553985
-2.871278762642187,-2.3610631907732715
-2.8710648341048244,-2.365217990078392
-2.860267205853506,-2.510203257283015
-2.8543446820411678,-2.5481064108220175
-2.8522547513799257,-2.5679007204544977
-2.8468466311195977,-2.5869014930842282
-2.8456664201612236,-2.5864004040060102
-2.8456211908377216,-2.5992992531411367
-2.8440716567194704,-2.597141166484458
-2.8368033052958443,-2.5729222596154235
-2.8304651679198165,-2.5211563781399033
-2.8269974799921664,-2.4896610415186635
-2.818037921012101,-2.3854697514953176
-2.8148306294170773,-2.3261959233652187
-2.8146162024759995,-2.3404213545942367
-2.8097719208964964,-2.2305495079806845
-2.8087981860500975,-2.2199450835482484
-2.808677368580523,-2.2129718216864727
-2.794227489656502,-1.8548848949713483
-2.7940994489728483,-1.8529528726706426
-2.7881987304043188,-1.6793891801671281
-2.775948009304608,-1.275725410119784
-2.771944610183653,-1.1225687525154033
-2.7715431175876786,-1.1077672869875927
-2.769185490714138,-1.0189765828191863
-2.7648675153072126,-0.857982761889524
-2.759833988931721,-0.671731610460056
-2.7563748347708605,-0.5384721509206796
-2.755346373396872,-0.5037930159424981
-2.7500967386872177,-0.28560860369193014
-2.7491358552539893,-0.2644988593744541
-2.7444963968585006,-0.0619403151324771
-2.72751530380617,0.5943344336047813
-2.7199748342436907,0.8944224822594424
-2.710814923185483,1.2355859720485842
-2.7078854698094412,1.332902210694206
-2.707221691833225,1.3598996710798117
-2.6798238099322624,2.1689544334358972
-2.674731102681042,2.2977305642973405
-2.672251729708633,2.3434162734219015
-2.669901436438421,2.3944443136457383
-2.6689278142834754,2.4127030647210006
-2.6683538032843535,2.4324281118305313
-2.667938544110125,2.4387012078222
-2.648449971270761,2.730891420422757
-2.6479381308847367,2.732033572004981
-2.6441592976314245,2.768562478174813
-2.6438906901277828,2.769548729774668
-2.6373954725679654,2.8185015965642735
-2.636478674465728,2.815294162249572
-2.621255066369815,2.8467070564642
-2.6208439420042158,2.8486681808358734
-2.618645026722338,2.845031310500017
-2.6173085008834924,2.8452309912705727
-2.6149171133209794,2.829253685491613
-2.6000664641648012,2.7402186930292185
-2.5889536813399276,2.6325334859726315
-2.5823440670826883,2.5523588019110237
-2.5783258113841105,2.503910116866141
-2.568517086585745,2.3688890612738853
-2.519770078128315,1.6418422951143479
-2.517045104379906,1.6014854891910266
-2.5153789725264164,1.5960189963957516
-2.5108637602783523,1.5280003200822465
-2.5060600440370413,1.473393629553802
-2.4922024177447026,1.3279149831548247
-2.470066530212965,1.1602094125835278
-2.4655767011806367,1.128502963958404
-2.4496246199284615,1.0449943673511781
-2.4466599407675016,1.024621663618171
-2.44621460383051,1.0298838023665011
-2.443034617928577,1.0167430507439421
-2.441442920767126,1.0020557786473527
-2.435818467248196,0.9803714178093368
-2.435776997372321,0.9957844903862894
-2.435402443414903,0.980431915521261
-2.421774114779735,0.9207246011093562
-2.408480465039612,0.8521752761258145
-2.4055686967636056,0.8375131698353684
-2.3974160580627473,0.7880727923555242
-2.3960396056269633,0.7474625383481605
-2.3895802175939966,0.7089009735228439
-2.3829447907274943,0.6467726615559207
-2.3770066194819393,0.5729875700111072
-2.376775035418304,0.5683990236319343
-2.3748093836758226,0.5408126211120814
-2.3712310070261555,0.5028966158778235
-2.3686994602213822,0.4580741757109951
-2.338895781977971,-0.10579237252087335
-2.336094979817083,-0.17537586766907334
-2.328478916548755,-0.34430585431090543
-2.3271387077134293,-0.39452656347621695
-2.3220113756496294,-0.5171425342552303
-2.3169611253707227,-0.6522721098435635
-2.313664470217283,-0.754841253581374
-2.3052166930880897,-1.004007180055
-2.2998168744355025,-1.1523630130815479
-2.296006734606185,-1.2712863877363727
-2.2848054780823053,-1.6241198660372798
-2.273537219446067,-1.986319460055839
-2.2663377485736325,-2.1996872554803466
-2.260944413650308,-2.3640559287420024
-2.252320686539533,-2.5962669947900907
-2.24412126780663,-2.8206313474293006
-2.233599209500625,-3.063992418235378
-2.231394622582685,-3.105745421129464
-2.220576951242136,-3.278669316694684
-2.2199432410331745,-3.2933216362603837
-2.2166352665073474,-3.331118112497029
-2.2164910191506375,-3.340704791286926
-2.2141846793926208,-3.349511531001964
-2.2130598088643723,-3.3752753801298976
-2.2102941254757438,-3.39621229929303
-2.2099679136143484,-3.396049021117533
-2.2042889411064266,-3.4336465072792492
-2.190408111150556,-3.439806672015881
-2.18175240752049,-3.3642395399743443
-2.1810989235814726,-3.3639407610739576
-2.175638922924621,-3.286874335202597
-2.1719499856298627,-3.2286208543292116
-2.170052054020725,-3.1993245261193133
-2.1609824167892535,-2.9766955205492995
-2.146373854434543,-2.514574739357175
-2.1375547158151265,-2.1641188886009246
-2.1293392893731804,-1.7921496274144515
-2.1288176936579273,-1.764881303399067
-2.1279934410603936,-1.7290123505238648
-2.123634866750899,-1.5001705669189984
-2.121614275132683,-1.4038076672256916
-2.1049356661401895,-0.4554222961402044
-2.103673059311432,-0.3970450181107156
-2.0937527084634286,0.23924525965936197
-2.089284134825376,0.5308932155022901
-2.0841668154765376,0.856625425019829
-2.0789628920093817,1.2179585931028332
-2.0788512091200952,1.2253888594517985
-2.063682766376494,2.2300994295969416
-2.0562587823510556,2.741783815187233
-2.048013044756776,3.2639156234680016
-2.034865187746912,4.082617350367582
-2.034494430333851,4.113511616346294
-2.0251582844148452,4.62702784276157
-2.0020075827484174,5.724494304822134
-2.0020035503188116,5.724501545859963
-1.9991562356992822,5.837962996161343
-1.9876598918668582,6.211224744951913
-1.9823662206383457,6.3589814511276765
-1.9810684704545298,6.381194123720246
-1.9761555080961257,6.493601256612733
-1.9549335363196305,6.686875180293225
-1.9519035800733213,6.67798212981866
-1.9501895129839788,6.669024559116127
-1.947539658901253,6.6530755664032455
-1.942406242162702,6.613465476444333
-1.9397151257636631,6.582245800438179
-1.9350291677354696,6.509778075334116
-1.9288107863283586,6.396508081818551
-1.9269571275525281,6.35448725162299
-1.9209646547682895,6.214631008561352
-1.9117855387356513,5.926248425494815
-1.9117573037921394,5.926627424195086
-1.9103559194389208,5.887997588581271
-1.910198582703093,5.877413476515779
-1.9029064807917582,5.62328458636695
-1.8791900769679295,4.601910883989556
-1.8783987643311144,4.5495215793111194
-1.872981652751252,4.284478127384453
-1.8717348746099702,4.2271807930085465
-1.8653064731644935,3.9174898484602028
-1.8625707801467537,3.776179548201688
-1.861978792247831,3.747754537897237
-1.8579368646255714,3.5473093084520477
-1.8493187582613584,3.1028422129067073
-1.8426326080785296,2.7698061533525555
-1.813981392070365,1.4343473780146825
-1.8103416181899947,1.2869538968632543
-1.8068192200430113,1.1431152030782619
-1.7923434631241935,0.637336238301305
-1.7876225009932083,0.48564428694934625
-1.7869928457198,0.46062040851538727
-1.7733671488879452,0.12484309280591871
-1.77109813745314,0.060520680977004714
-1.766539755800355,-0.010368244925125171
-1.7626848638626669,-0.08960244311065288
-1.7617256093815898,-0.09170588395384133
-1.7596981342421665,-0.12680830341556143
-1.7576636405580337,-0.15450676874230204
-1.754772175752669,-0.1743514661327741
-1.7420630633368746,-0.284969910708584
-1.7375129480474634,-0.2964108471437697
-1.7291791521027895,-0.28545719182715745
-1.7171875014878655,-0.2242223973885901
-1.7126761873248895,-0.1894609324248928
-1.7124643048473176,-0.1860000159634361
-1.7066395173271365,-0.12373415682146023
-1.6932523450788182,0.05038249901501346
-1.6872571120978777,0.14389457383483298
-1.6871441473902689,0.1358921471718762
-1.6835966128925766,0.20137545467282944
-1.6807170121345438,0.25513557664891257
-1.678812572640601,0.2880347347979365
-1.678384912441573,0.2874318688356089
-1.6728349882918587,0.38454606412770936
-1.6681246140238586,0.4642843895191929
-1.6676255665097335,0.47687154335101933
-1.6661404766943972,0.5058807183808838
-1.6571493790156324,0.6619667884248601
-1.6526191344164998,0.7324171649885016
-1.6431240312332616,0.8871726695829444
-1.6422599862568408,0.912785226881421
-1.6237634464485227,1.1393305065140331
-1.6139382260295112,1.2338935760933387
-1.6116659058698832,1.265325624182708
-1.6078969852774745,1.2851386206480986
-1.6026639166375667,1.3101412268785244
-1.5925365060364782,1.3303669935348905
-1.591092755198685,1.326566168032255
-1.5818921507888626,1.3070791262314225
-1.5806947747431412,1.3000237059897006
-1.5772668453710013,1.2850290580377062
-1.5732277346560783,1.2425215186443053
-1.5717500973808018,1.2406384018539685
-1.566932224818052,1.208182561610149
-1.549301009100629,0.9565263801643226
-1.5491400598592064,0.9607654853730743
