n_harmonics,base_freq,magnitudes,instruments
10,1.7595220447936062,"[-1.59773539  1.56299214  0.42475986  1.55039769 -1.82959103 -1.10308672
  0.32081358 -0.56849385  0.85608529 -0.07303564]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999225076942218,-1.0397525802809702
-2.9924075398116017,-1.2057716639273477
-2.989806702462195,-1.2361745742808414
-2.9859953945433384,-1.3520136557382643
-2.980936470026712,-1.447395366814916
-2.975949893003524,-1.5086200956866052
-2.9734468248229633,-1.5801590139568613
-2.9602715512680415,-1.800203083274391
-2.9575386164249995,-1.8146750884222762
-2.952916162581463,-1.8834418510352298
-2.946706711648262,-1.9185475190729815
-2.9434134028509,-1.9349804399370372
-2.9398214961320246,-2.0105337358007946
-2.9284941990943434,-1.983428465264163
-2.9220592721164858,-1.9688598903036796
-2.919277398533411,-1.9784235715839005
-2.9189980014836245,-1.9643263539793239
-2.915547125480216,-1.9585140302083248
-2.912691199218573,-1.9150830264565752
-2.899384419538862,-1.7706367269008096
-2.8951623209525037,-1.6729517720218194
-2.8916008633464796,-1.6167057753297542
-2.891348100690373,-1.609308020806768
-2.8904322316118276,-1.5581255749074978
-2.8854578735446053,-1.4898321272456039
-2.882161261411266,-1.3993834402243321
-2.8803342845054276,-1.3665941934498977
-2.8802824926278587,-1.4214605294146876
-2.8725155334605286,-1.1654444431883524
-2.8392041568121638,-0.047509634873764424
-2.827814801800167,0.40411761296374094
-2.8160564527750203,0.8706198510834128
-2.8098596766326884,1.1073964241766772
-2.809683079754862,1.126915438364193
-2.7990236960527293,1.528459128905744
-2.7962276786471634,1.6678626231190454
-2.789014114023865,1.937297478374144
-2.788121424221833,1.9485746102247488
-2.7842360871115175,2.102936387328281
-2.7826088715505017,2.156564051549383
-2.7783298944325336,2.297174500729776
-2.7782054320958722,2.326364364066541
-2.7717093724076145,2.5117680744658317
-2.7700071024155384,2.551136745799734
-2.763673242557899,2.7524169007726416
-2.7618816772894483,2.8042886097853854
-2.7562727513758007,2.949652339527913
-2.754058755315956,3.00866065732055
-2.750275753283005,3.0714417416260416
-2.7287192630662607,3.442221052252633
-2.714121368866304,3.5531329344811398
-2.710556447400412,3.5621955049033867
-2.7102890135610798,3.5324007218164066
-2.7058299572353888,3.5427327591693767
-2.693203533216594,3.4385486815315685
-2.6893432438678797,3.435955558273719
-2.675729721132971,3.27488044480218
-2.6750893245231415,3.263594407843363
-2.6660173113693597,3.061707635450233
-2.659244588751193,2.9771284817519907
-2.6529199654749105,2.7999933478975443
-2.64917269930974,2.692811945011913
-2.6443195454847053,2.5871875121947254
-2.6419379094425812,2.486328804413357
-2.63068133221146,2.2160677705806844
-2.6275197152849237,2.093440113751214
-2.627197944129619,2.097211917904391
-2.5733862366096796,0.6187095802975754
-2.569646326430194,0.5106455492785882
-2.565055921660755,0.44701294178565293
-2.551764789562645,0.22898467920409482
-2.550701780728307,0.1780399389524227
-2.550335611977031,0.18419593381639293
-2.5454945995870037,0.10664677833926853
-2.545275625136812,0.11775555379517584
-2.539823613941522,0.08619123747826277
-2.5386032897073894,0.04514167024571536
-2.538124709325143,0.0634685725325787
-2.531516487588327,0.024943136714082298
-2.518670483877645,-0.03776720037193668
-2.518124212662653,-0.05764613609770591
-2.514900182318376,-0.0514291039747615
-2.500492926679365,0.031452086219752436
-2.500132729107941,0.03067194316285085
-2.485998432119758,0.14783778012914905
-2.483453622753572,0.19769348488348004
-2.483073593763062,0.17341280264034434
-2.4697199089569137,0.37274541696501434
-2.456088273088816,0.5744766860454296
-2.4519694234502714,0.6496683751693269
-2.446979536115105,0.7354297517581495
-2.4388085788995126,0.8552071806763694
-2.4368733312117863,0.9362035649511354
-2.435952183746595,0.9441195844750896
-2.4349702310016306,0.9877556743969824
-2.428152033562858,1.0952864232376183
-2.4138363370815155,1.3278015208178637
-2.41053415922279,1.391134608419175
-2.4081999894463553,1.4342081498345263
-2.405432973612698,1.4609305573887776
-2.4042365510111487,1.4901694562832835
-2.3870442959103073,1.703879203871466
-2.3861046042508987,1.7001869483626082
-2.384775890384307,1.7200968574795978
-2.380237157889231,1.73597951009969
-2.376513082331839,1.7657361169625048
-2.3754729767286165,1.7654097276298433
-2.3671056538240367,1.8021686498374099
-2.3668899467000424,1.7794406272085799
-2.3628359119749054,1.8342776336955187
-2.3627688597452714,1.8185046303864676
-2.3626303709494607,1.8130576817461352
-2.36240319876865,1.8005747929114195
-2.357484258556375,1.843132820756287
-2.35414672329747,1.816531327179395
-2.351618717229421,1.8170571847965074
-2.3513437267317574,1.8465286648144
-2.349510039712773,1.8038614612046258
-2.346858850926604,1.8020226178987178
-2.344331584164994,1.791660378891264
-2.3433778644641694,1.7868308009378293
-2.3308653060945965,1.676482690139898
-2.322739224231615,1.6073776877556205
-2.3103175051264113,1.4514991049812835
-2.3023816804449284,1.318554018764179
-2.298654784035774,1.2875507630471434
-2.2800338684466452,0.9243092341155019
-2.2778100179801957,0.8661489187594291
-2.2745411449319173,0.8184808812564489
-2.2635171014787865,0.5825971151031808
-2.2527839171970827,0.4539593899205133
-2.2459473149460347,0.281312019257546
-2.2405173567345313,0.2303768042957956
-2.23838026158494,0.17790068808504528
-2.235079878999805,0.1252790225120056
-2.202754360293233,-0.15274732467303137
-2.2012056313183743,-0.15627343192528464
-2.199456004201546,-0.16754129312104185
-2.19839429085574,-0.1363986937469821
-2.19835308282215,-0.16613599565024728
-2.197780062773462,-0.1604903226888288
-2.186700097086298,-0.14103753441597686
-2.185558889503368,-0.14365903105895828
-2.18105302503238,-0.11133667470728997
-2.176495413963753,-0.11686814921432201
-2.175625234116811,-0.08650897990448678
-2.174905371776698,-0.07815119559237206
-2.1589184096473,0.10248629072877893
-2.1397240485759528,0.44446336631839045
-2.123787316656599,0.8346513676568628
-2.1233907106591055,0.8400544281700114
-2.116985869636082,1.0057790216993574
-2.109345546700622,1.2384684661302834
-2.1056643914203734,1.3227299634187928
-2.1022918521086122,1.422960866336045
-2.098379147580671,1.529708276347519
-2.0977773553682164,1.541590761229035
-2.0941368391031125,1.680677880026612
-2.0906194844126516,1.7618163297152896
-2.0878163393319698,1.834664523583138
-2.0767900974955427,2.1707072361511934
-2.073949676688639,2.2058550309433484
-2.0714310170992474,2.301838937650421
