n_harmonics,base_freq,magnitudes,instruments
7,4.709004243969801,"[-0.23762578 -2.30009374 -0.72170506  0.52965776  0.98413714  0.03578838
 -0.75167389]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9966098421108835,2.887247706532264
-2.9922565111061674,3.1642192625490804
-2.9835366640298,3.674656403558504
-2.9796028600243263,3.9542997520206815
-2.9744143736632216,4.17452272816437
-2.9720542829880263,4.241727150256785
-2.965042913803444,4.5170076637623735
-2.9603546372344294,4.599271323790211
-2.933585089285036,4.325376809082151
-2.930358626674638,4.213737181935413
-2.9207839678076764,3.7688482716978173
-2.9178379080242074,3.591653358774093
-2.9090399236040305,3.054100362782307
-2.901524721925874,2.528393672985123
-2.899463633830967,2.3974575366801063
-2.8961830445404626,2.177715453303203
-2.8920263005311426,1.8238399156859815
-2.8838136489627155,1.3101226952462084
-2.880579025847777,1.0954636165954141
-2.8780996455196544,0.9492359008237135
-2.872951624391029,0.6663289406023145
-2.8620483206856613,0.17399278725343292
-2.857952611626791,-0.013775754763083715
-2.8521511316889683,-0.19373261561344893
-2.8425410644158844,-0.3095459282930929
-2.8399957136804366,-0.316724030233006
-2.838777640602495,-0.35973140682628085
-2.8246596355224303,-0.19770290519742456
-2.818237839789498,-0.0724016583468482
-2.813867206741828,-0.0078156465263024
-2.81181515452037,0.10014117041797352
-2.810871404901218,0.11418554971905985
-2.8097084170688307,0.16036921754349445
-2.8079332803482506,0.20589143827804612
-2.8021365374051532,0.37183929254373893
-2.800411955096691,0.4289603675625458
-2.797909966923891,0.5241390792367385
-2.787386677185599,0.854833633681266
-2.779306943165441,1.0636275960986779
-2.7743424906288197,1.14201261967179
-2.77190096041332,1.1990754039693383
-2.7708566405961306,1.192826661406794
-2.7612217476847434,1.2749852469737846
-2.755748086685798,1.2611873423876403
-2.753517335246706,1.2753794929428843
-2.7531999079610787,1.2619153889092638
-2.7450167984283294,1.1037240693033266
-2.7422007287720445,1.0404093290594452
-2.741300280222804,1.0430464857565345
-2.7345356981699926,0.8049242191436752
-2.728499813880841,0.5038140403007375
-2.7187022580165014,0.05238482730398759
-2.715994846713346,-0.08379106241359133
-2.7120403818503247,-0.31612261498871724
-2.6981196899803246,-1.1128893246800367
-2.6914948900202615,-1.4326209661028737
-2.690534472096014,-1.5137213118760153
-2.6905102385036335,-1.5011300492955468
-2.690117687512604,-1.5371190037427744
-2.684710887352198,-1.7754698129253494
-2.681972130293273,-1.926448079742148
-2.6770957389501633,-2.140654553327156
-2.676303652598188,-2.1694552221016203
-2.674968133296888,-2.200535225504612
-2.666996096339644,-2.4385489167072887
-2.6632898900961877,-2.513803058539968
-2.6589930348769673,-2.576287863160336
-2.6585555589289145,-2.5769557357069344
-2.6550509147912957,-2.5987908439375413
-2.6501682018579507,-2.61279921281513
-2.648099504247767,-2.5965219178408434
-2.635155850938555,-2.3503355703708526
-2.632434418627507,-2.28476300876413
-2.6155069351981712,-1.5215460120457776
-2.6125232512787884,-1.3433542836741956
-2.6010411944082463,-0.6824295183391154
-2.6004167043162187,-0.6451985503034244
-2.580975910913259,0.5182094426945725
-2.5605126994321856,1.4412672836724312
-2.5601955271719046,1.4497554958220167
-2.5461537803216427,1.747169809277739
-2.5452756930871816,1.7692272938350448
-2.5404918431482084,1.7757195787917315
-2.5367477291233884,1.7916095880646719
-2.5354931650248487,1.7981201531491933
-2.533866500195543,1.7768958704618787
-2.530355246010752,1.7538520334799084
-2.5300907543763467,1.7446755522489896
-2.5284146534501826,1.6984611962749883
-2.521145659608165,1.566948224335608
