n_harmonics,base_freq,magnitudes,instruments
8,2.221450918823487,"[-0.30150418  0.3877507  -0.17852266 -2.12744586 -1.1380163  -0.82514354
 -0.37221927 -1.2830813 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9949905530761813,-0.5493330726513624
-2.9841243085164013,-0.5730163060815741
-2.9802673962740833,-0.443719038235402
-2.967823201787154,-0.6209266406542978
-2.9584138890933374,-0.6721923810560624
-2.956563176900036,-0.7334355805249666
-2.9552585152413413,-0.7142736109242
-2.9529836218031704,-0.7121786693868907
-2.929925018072386,-0.8841728649635436
-2.927267765587991,-0.904447775971334
-2.92536282161183,-0.9359023586662493
-2.9185696982615355,-0.9946199743279379
-2.9014282226722896,-1.038756898273796
-2.885174880101879,-1.0623814171390598
-2.8843900729634546,-1.1076658146151828
-2.8832641850905407,-1.064072899326901
-2.8725680270743164,-0.983398529019562
-2.8724674365446012,-1.07669953747386
-2.8701468076895593,-0.9893432664019108
-2.861065717486809,-0.8905480364363064
-2.837732313601748,-0.6371245401682851
-2.8329156446687875,-0.5722785049824943
-2.8259019528611447,-0.44366984879032245
-2.8191394536272765,-0.3444819045327222
-2.8169901289755046,-0.23521014025924822
-2.814592702195868,-0.15733650939732013
-2.8045674124882254,0.061717609753896854
-2.769212722548625,0.9203689317548649
-2.7651842422812516,0.9987856317030969
-2.7480458800294043,1.528862260538032
-2.7454196672401796,1.5702176635174288
-2.7374067036860517,1.7149878585923732
-2.7368390126415023,1.7709216035283477
-2.7202129029020545,2.130020399035305
-2.7187539099675746,2.0512798752651284
-2.718410548402584,2.1314102992693353
-2.7160204096657825,2.193075676811017
-2.715306701368757,2.1938678646861436
-2.697983817801884,2.3557900322137395
-2.6874760866920027,2.5007198557132635
-2.667097677313656,2.5409817058469297
-2.665327043178686,2.546840712784567
-2.6622570448434875,2.561716079784535
-2.6508342505090203,2.560065613505536
-2.6446087325839724,2.468505244478735
-2.6436585693901336,2.437800939969101
-2.6369164845247495,2.388966224022917
-2.6324676720060367,2.3268890768409585
-2.6246977625149563,2.2369985812437787
-2.6234629041124347,2.2225517523355784
-2.6213048386678555,2.1617341825171774
-2.6199611328246477,2.0999396375942787
-2.6163411912901022,2.0986762482790264
-2.6143058416998253,2.0888026900470646
-2.606750866750842,1.9531624489823094
-2.6053905385622533,1.9241295134385739
-2.5943488925122917,1.6989086092836732
-2.5921226210220385,1.6336646541092932
-2.5873515399942733,1.5626431839352277
-2.5825210404707897,1.4030526434800288
-2.5760624287416363,1.3730970514256715
-2.5737619405177474,1.247861435277644
-2.5689483820326404,1.1215726088649232
-2.567338855162941,1.1315313810643417
-2.5573976581654,0.8595952414644153
-2.555433555700372,0.8556145626017725
-2.5493072672742727,0.7306289978616548
-2.5471882122890532,0.6271840043748591
-2.5463344982259892,0.6805035803635494
-2.5438359530956762,0.6352382633963168
-2.5351447287391133,0.35815623335067576
-2.525907843220069,0.21811039040792796
-2.5192976679477592,0.09858692938005731
-2.516276902166016,0.07791316702668691
-2.510402155432781,-0.04275212476538966
-2.509275885814421,-0.0032676583304155904
-2.501825718396571,-0.14467805390457777
