n_harmonics,base_freq,magnitudes,instruments
8,3.9427907581779644,"[-2.22076944 -0.14012162  0.4838621  -0.19870368 -0.09218032 -0.21022405
 -0.19604167 -0.43442306]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9996834094643656,-3.9802270666159743
-2.9771915190594513,-3.4377163929371197
-2.9594516249808596,-2.525494857440475
-2.951410913421939,-2.0881573426867712
-2.949631369320107,-1.9860573758636564
-2.949153554945118,-1.9493041912764635
-2.9328036413347305,-1.0923442628873816
-2.9313763985251162,-0.9923190678077265
-2.9187257618446347,-0.5613202756048071
-2.9162590037367404,-0.4954926695630063
-2.910724245614702,-0.37231869632437775
-2.9086585712268813,-0.3425570936651229
-2.9046914175745533,-0.3105681944005674
-2.898968696076733,-0.29900587969539516
-2.8932373276669052,-0.35973060948067476
-2.885223998090642,-0.49088603042316564
-2.8817683548495356,-0.5865556345597217
-2.8805720016688694,-0.6391249204562847
-2.879682313695371,-0.6476489842984974
-2.8717488176166075,-0.9456825296820084
-2.859575782416969,-1.4905757776175081
-2.844781694510959,-2.2003021692207048
-2.8392764741326024,-2.4469131326581497
-2.8342387121177195,-2.667307481669624
-2.834193258451087,-2.6666062328412323
-2.831103735296713,-2.7826309943783043
-2.8307678929454303,-2.7960883232330764
-2.829246635635874,-2.8474479946356537
-2.8277634878333293,-2.8918558996323127
-2.8183632217776178,-3.148958596234926
-2.8148555485755438,-3.1837371679346615
-2.8142599326089894,-3.1963955278208824
-2.803727790969547,-3.2589144303691127
-2.8005731151972384,-3.2379021108382426
-2.7894341465474515,-3.0091660239533744
-2.7891975966022104,-2.9893538810819
-2.786079557742326,-2.9197524577379466
-2.784978228136241,-2.879352618554287
-2.7789604864373594,-2.6125937089006017
-2.7590068135482615,-1.4985271606592687
-2.7480402262125314,-0.7478747327042666
-2.7437280319027897,-0.4641833431374168
-2.736746893279047,0.019956644477437186
-2.731685183066057,0.3409592279227193
-2.7303677315869015,0.42641397470734155
-2.7129940151959673,1.3029976266629233
-2.699996458086721,1.6596880144893962
-2.698955294689844,1.6974879531804752
-2.697477838038255,1.7090673689249043
-2.6899193280771634,1.7617443786182014
-2.680614306918602,1.6567429867272585
-2.6800675669419047,1.6298229530232256
-2.6780223219804955,1.6060421584063889
-2.6734497047511323,1.4699379347595003
-2.672432222588247,1.4602655869063388
-2.672223944177552,1.4511137470694249
-2.669632792018712,1.3479869146513812
-2.669011351005257,1.334012800313056
-2.6683593314552168,1.3120752968488711
-2.6568921385760134,0.7561730413809564
-2.654022653892836,0.5878568340883132
-2.653770545358838,0.5648271938639997
-2.6421354680229463,-0.1576502560007567
-2.638454168673161,-0.3748519105959004
-2.6266511549821496,-1.2024079042603895
-2.609414169424756,-2.2958451282520445
-2.6061609477627674,-2.491543766549678
-2.603363189318963,-2.618895627650453
-2.6019839788679597,-2.6914174546635183
-2.6007016910823024,-2.7762014542344997
-2.5917431730962788,-3.1571932869040173
-2.5838161622362406,-3.3453273860514394
-2.555552514272143,-3.434444334796629
-2.540688998575641,-3.0529965026072188
-2.537424336128219,-2.942949889564252
-2.5362172839226167,-2.8639745702767145
-2.519971241812205,-2.1061208031752323
-2.5197094188026914,-2.1082169709628884
-2.51507494386758,-1.8350336300256629
-2.5113192077726882,-1.6545984229870958
-2.5098966138121113,-1.5727701171617254
-2.5091015049829064,-1.5050685055414008
-2.508059323793,-1.4630164704899087
-2.4658151147263454,0.8216655322845161
-2.458528777487744,1.1247506754901473
-2.45200462702347,1.419494961242541
-2.449726077800359,1.487547465148759
-2.4491317781266924,1.4990993928783392
-2.4470267435215307,1.5743915750420672
-2.4372023114850547,1.8892689142185202
-2.427633285351268,2.1686189037731016
-2.4230778582398687,2.2709475600098683
-2.4061987512701775,2.574050599947818
-2.3953262370323034,2.6467829357942585
-2.388954905237962,2.6611717313723844
-2.385701040472242,2.674356109202841
-2.3853499171670935,2.6273057292054762
-2.3823960703245404,2.6420246566554026
-2.3798843510000145,2.626644429003642
-2.3715167795166874,2.5627983244259163
-2.368837535407805,2.5312621117897716
-2.354016502576431,2.256409677093454
-2.35346473278927,2.233884707454113
-2.34551657757516,2.034172595253857
-2.325365980020937,1.3212139207338263
-2.3227291854106022,1.226001487231474
-2.3178939332892474,1.0519655912383215
-2.3175381249605715,1.0001880766660236
-2.3151908034286217,0.9210298738155208
-2.3040040481095145,0.42528836956139804
-2.298244889295532,0.20783734419268676
-2.293688829191842,0.003254177073380618
-2.2798742736059845,-0.519965005707796
-2.2798406338318786,-0.5530250591269664
-2.276829441684673,-0.6316241331405315
-2.2755580925287973,-0.7024398178261094
-2.2727226268403653,-0.7784065364688402
-2.270903240082615,-0.8296624676733043
-2.2560916836669738,-1.1579364971310502
-2.25593114879774,-1.1542809258317481
-2.2541961874135996,-1.173448680838
-2.246513371154009,-1.2206985617708788
-2.2364352419143483,-1.1794561910532386
-2.2321820054669863,-1.1261489282728951
-2.226267772157456,-1.0030526275892424
-2.219639466715413,-0.8323347470509244
-2.2124117075869947,-0.5924980495763678
-2.2114036090387974,-0.5155417869680382
-2.2102263410083838,-0.4614796878574402
-2.1997517474371646,0.026533381937453852
-2.1896461607654736,0.5323671725600466
-2.1848868036136775,0.8229692224495766
-2.178771616675302,1.180314164010076
-2.172136456246022,1.542345648111133
-2.1681212448021845,1.7850598923562915
-2.1662695364155953,1.8786976484757425
-2.1661026036409066,1.8898281931833052
-2.162679695984843,2.085483682920497
-2.1587493896918697,2.2889732094661275
-2.151848412804606,2.604876471192532
-2.1454286503983293,2.8601475745990945
-2.138025090863418,3.1171609689801425
-2.1365839652550513,3.158201412437727
-2.1241556197607516,3.378826801427028
-2.1199114171313527,3.409907652921315
-2.1071797293843804,3.3842057778277996
-2.10630632114209,3.3472372645629536
-2.10502184649191,3.3419188088309495
-2.1044773015243243,3.312938614107464
-2.0919151595835856,3.032904855997676
-2.0743217509631013,2.3721366223823677
-2.0701425160177997,2.176950806477834
-2.0667919794463256,2.016665745794135
-2.065164081276457,1.9497619003378623
-2.059626952882375,1.6856475845119065
-2.0582117490275,1.628461327855089
-2.0566463866728495,1.5668390989972572
-2.052103294075103,1.3506013690467416
-2.0452069842917053,1.0260662902508861
-2.040155689886869,0.843167851533986
-2.033237169776278,0.5532629427843813
-2.032625745211896,0.5208446993403323
-2.026637276465249,0.3156803588814983
-2.0226669945150273,0.19218678608053263
-1.9975359940936641,-0.3333594652993313
-1.981958055353965,-0.4425824568147777
-1.980408939865399,-0.44454418259944894
-1.979199123763671,-0.4799962590109577
-1.9710868725685489,-0.4960885792909032
-1.9606214230268098,-0.5001517147763014
-1.9597598240159484,-0.526723544898615
-1.9525132043570432,-0.510669424820054
-1.9492810866952235,-0.5198318029591062
-1.9272851952603047,-0.7013762996994986
-1.9246696708708624,-0.7282702044886709
-1.9241475332146163,-0.7431228498596464
-1.9237929717103097,-0.7499433429071852
-1.8983046829096022,-1.236196186003416
-1.8954263111223466,-1.2924117066342804
-1.8776960071633104,-1.681741858342782
-1.8706210305263802,-1.8182229117850113
-1.864351361073907,-1.9102476452639463
-1.837664698627541,-1.92372498302353
-1.8350138301538992,-1.875112502867178
-1.831826374836678,-1.811188198907309
-1.8169026818477236,-1.4022415925358325
-1.8144435143563216,-1.3117246321188347
-1.8026309058574033,-0.8010171088647379
-1.7926786943266642,-0.34290121928750134
-1.775449906597866,0.5686270655867388
-1.7682566756700049,0.9185846908669502
-1.7669481319414297,0.9841316248933893
-1.7660989300752612,1.0248414365670644
-1.7593588621842455,1.3190444108581771
-1.7503171502817432,1.6587257956834658
-1.7361146571955746,1.9858249407741868
-1.7315207438272964,2.049351987474559
-1.7260544616829931,2.07478919393289
-1.7214855648817735,2.1196679410045562
-1.721218751566777,2.1029130586093645
-1.7166807340510786,2.064324585165503
-1.7152092105777248,2.0688807548847516
-1.708360574390292,1.9747433219697665
-1.7063813983439617,1.9427276753158198
-1.6989791819653886,1.7671899266338713
-1.696711110066998,1.7076119827925798
-1.6944791047963352,1.6487569177222081
-1.6848996666967173,1.3670671587801162
-1.6845273096154234,1.327271796165482
-1.6844071824318523,1.3310335570520522
-1.6822285550953529,1.2597530314942247
-1.6791051201602287,1.1709073829260659
-1.6769732061957052,1.1128744153571135
-1.6735324890133279,1.0004973924828897
-1.6692724138148052,0.8788806442125183
-1.6670154736814105,0.8251686328295723
-1.6593635666843634,0.6444072430815124
-1.6470343746051108,0.42881521432477687
-1.623818131534151,0.5681870322988354
-1.6189053356495064,0.6871388278506062
-1.617547678171843,0.7251944132207314
-1.6164951660997944,0.7637034737977227
-1.615078504031133,0.8089173000858733
-1.6146598741069744,0.8097920655377815
-1.6138702501091473,0.8410158171452259
-1.5934288544193522,1.7025820607979552
-1.5898535943583707,1.8909674179487375
-1.5886477482572883,1.9618424445758866
-1.5701438797179375,2.874950614215971
-1.5665625834769081,3.037637077020036
-1.5610989452627038,3.258846063561962
-1.5482923546421838,3.6469535044123194
-1.5377224956431341,3.7483552361350636
-1.5290780691791308,3.6679483810428524
-1.5232758559674382,3.5213100149458603
-1.5230681890852518,3.51206665081598
-1.499596470158824,2.2885813418260215
-1.49540215606537,1.9865523008522696
-1.4851871271885009,1.131399054445893
-1.4828470755658647,0.9470041244037684
-1.4700237435301693,-0.286949502791329
-1.460497469747401,-1.1494991141144795
-1.4551040068299035,-1.636428939369479
-1.4524405047621822,-1.8797573464661947
-1.4483358354747093,-2.239190059519809
-1.4425397882091038,-2.6367150913490636
-1.4383705317045343,-2.928540496289584
-1.4326313406545057,-3.2837065512708983
-1.4304813907764622,-3.3776110316435743
-1.4285452594375623,-3.4663656710046893
-1.428061520781222,-3.5036032249793854
-1.4276845660845743,-3.5148227447437805
-1.4239864944541694,-3.6534476615661617
-1.4207656778858693,-3.7598235465884526
-1.415293551126664,-3.9149144747979743
-1.4140415592223783,-3.9140787121094385
-1.4039202797758565,-3.9277844475979156
-1.4016494171936327,-3.9187869485672535
-1.4012139077472061,-3.923561645366062
-1.3988949290330701,-3.9081431108016917
-1.394276730252297,-3.7974132862630143
-1.3853825570853466,-3.4965721037079343
-1.3827619968376952,-3.4129932950253186
-1.3777780356907767,-3.184520260275426
-1.3724326718108129,-2.9268686605502707
-1.3706448759186767,-2.822757565655179
-1.364030520108516,-2.461600527043436
-1.3557709335348465,-1.966921099765163
-1.3515639974556006,-1.7176872976349546
-1.3444632412617579,-1.3473236329408729
-1.3304492538543038,-0.7341533970735817
-1.3201827566256061,-0.4365279152939868
-1.3195338530407545,-0.4209696722021521
-1.3147448416949876,-0.33035861362005103
-1.3053899900150872,-0.2827054732062784
-1.301317491085224,-0.3272483059138001
-1.2980454575028109,-0.35229401242352704
-1.2939543900273307,-0.4159544373604161
-1.2818439906710186,-0.790179326188751
-1.2667532610217247,-1.4338049013029437
-1.2512089196417406,-2.1822983678567063
-1.2404539736905043,-2.651876363406292
-1.234559488454254,-2.867500622873851
-1.2329818658704528,-2.9280709754855665
-1.2224546969738441,-3.1796778802730983
-1.216933006468664,-3.2411623049187708
-1.1984870512811634,-3.067190401588928
-1.1979950539319495,-3.0605490558737105
-1.1977469777448342,-3.0667823136259327
-1.191879069690186,-2.872363826933919
-1.191482586980411,-2.862365936098927
-1.1835179181144877,-2.5410600682598083
-1.1811442738731648,-2.403387020015184
-1.1576791227263992,-0.9693098248179561
-1.1514795951315582,-0.5451995365496084
-1.1496974188084248,-0.4171185424180854
-1.149622880204575,-0.41402610180765465
-1.1444055686851469,-0.05782976443133496
-1.140591655001033,0.17517491541473046
-1.1365137420634153,0.4565769995095192
-1.1360057923053635,0.45570344811169805
-1.1355776254477292,0.5293955158680758
-1.1328271191869113,0.6579864045948894
-1.1321110980570699,0.7063708907347925
-1.1189546531393615,1.3255530936869742
-1.1189361712658685,1.3359713310656256
-1.1176994528066009,1.3737585243287014
-1.114817251193822,1.4804862449609757
-1.0989664174335778,1.751370900447043
-1.095619793208963,1.761933813639701
-1.0939472418827645,1.7591204921045411
-1.0909474473053098,1.709098816866726
-1.0842061186411796,1.605087050250549
