n_harmonics,base_freq,magnitudes,instruments
8,4.504674413246175,"[ 1.2163515  -0.00541199 -0.32783883  0.697176   -2.01065027 -0.63487115
 -1.16374779 -0.34520807]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9849715610336727,-2.5748726570307743
-2.9605727980764733,-2.8042707310497073
-2.957208528356138,-2.815626670399245
-2.9510218064647384,-2.7350734747483765
-2.9422199381375687,-2.5142696562577544
-2.931844128759371,-2.11021984266346
-2.928148875293694,-2.020668571634118
-2.926626757416173,-1.953326684554388
-2.921435223951466,-1.6924416007349792
-2.9173730231677424,-1.5783191304789432
-2.911404352532525,-1.3508172035365997
-2.911384632540036,-1.3735648126791675
-2.9109373162778054,-1.372261253404981
-2.8900512625240573,-1.020496868094321
-2.8862228028133554,-1.0468544921353184
-2.877626859664942,-1.1028557004298407
-2.8769971810642194,-1.0899298661859536
-2.8764706883511666,-1.1334861294813618
-2.8721899331975465,-1.2405839825582596
-2.871436494714955,-1.3063203321562813
-2.8672036344210756,-1.4036379589996797
-2.863149721152511,-1.5444913527488415
-2.8476079269991184,-2.307514100282078
-2.84554004067739,-2.34300922668941
-2.8441011001189542,-2.4953998138433064
-2.843602460140133,-2.448236210161044
-2.84218320100264,-2.6066114568991408
-2.8250023853496335,-3.4075333164402273
-2.8238516874873847,-3.489491591028583
-2.812365814647449,-3.8597861297222473
-2.8088634124242566,-3.881888527765981
-2.805635393149193,-3.9282667971141656
-2.8046166644226234,-3.931545603270506
-2.7963089416502944,-3.905128655835531
-2.7827721279416098,-3.506263464707782
-2.782283800716425,-3.4747260845118744
-2.779454274846355,-3.3093601689708856
-2.7676321322674147,-2.4521783376827573
-2.7514881163988076,-0.9287883886979719
-2.745416343706235,-0.2920283509160412
-2.7436068485016234,-0.150277827708859
-2.7435400388800053,-0.10220620775871855
-2.7418116689641323,0.14678642331728103
-2.739958742309306,0.30803195914133596
-2.739932413805888,0.28366453876288045
-2.7332926480858446,0.9699889031601162
-2.730184425707365,1.261228916482729
-2.728489226413571,1.4811059665128459
-2.728052006533397,1.5340512276750553
-2.7252422202787767,1.7367351296078797
-2.7242146506558296,1.8555113835944832
-2.7216404837537898,2.0233557434572527
-2.721500401430733,2.087755952354734
-2.7148632740149496,2.610485701774444
-2.713116143245381,2.655944471273341
-2.703809138725104,3.1848745156374596
-2.698943517955832,3.4402612940962487
-2.688130614998994,3.528460013302302
-2.678824070611169,3.4483237403511797
-2.6786457755674733,3.4842903713699047
-2.6768342409572456,3.437196926578012
-2.6718632102046023,3.166047230986362
-2.655106053088229,2.3056685661095564
-2.649273919428448,2.021879147372812
-2.6316904259062435,0.9222855267654303
-2.6260343909424337,0.6645918781644016
-2.6207184324888653,0.3953131430490717
-2.616142793282202,0.2789130482937741
-2.6115202932636734,0.17294278174111818
-2.6093290666704316,0.1622782931725279
-2.5834937756976903,0.4424380494920013
-2.5812655831076667,0.567848345290127
-2.57985136540933,0.6032203336079277
-2.5767183594006924,0.8459841850335286
-2.570974077063555,1.0266167821444059
-2.5663624713310185,1.2893496364646817
-2.551865555982764,2.219065176486951
-2.546702669015767,2.4930830644438053
-2.54313967585205,2.6724802305348736
-2.5243411746778697,3.378143687277931
-2.52401322593731,3.354959213108328
-2.519137849873582,3.3645973588272167
-2.5095218643284904,3.3835192059268744
-2.5020218635038023,3.1448983304821887
-2.4906733392670324,2.620965007537654
-2.481275373588293,1.9490042678615822
-2.4739462145232123,1.4496918562300962
-2.4687400711158185,1.0247113627569489
-2.466049106080227,0.8636932401361046
-2.461211671673726,0.3798378185625661
-2.461146216567566,0.41788644218083876
-2.459760860113162,0.2802833486294065
-2.452297387713956,-0.3172966527755689
-2.4449927597142103,-0.858518214728827
-2.4366420998718032,-1.3272083070886385
-2.436111615659975,-1.3648782741963907
-2.4317242576015063,-1.5755847157307699
-2.4312497024806783,-1.6400321122220904
-2.430260657226728,-1.6270664302664726
-2.4258543573776263,-1.829688316181718
-2.4214943157767976,-1.943904610059732
-2.4206258202056627,-1.865489126173795
-2.415023094340561,-1.9614865704664362
-2.413101214175796,-2.0171800030296962
-2.4115808773818737,-1.9836001564337147
-2.400547133637663,-1.8228390050846568
-2.397345371147644,-1.7254938672479325
-2.3946474530776154,-1.600466669272542
-2.394395090048095,-1.5729433907722146
-2.3910614632470044,-1.4030206262197344
-2.381649081685813,-0.9309189934497422
-2.3815382106378933,-0.8974758769201144
-2.379443257255267,-0.8299016117711892
-2.3763572813002787,-0.600406615513583
-2.3708802308740604,-0.23322664362364454
-2.3703110340558498,-0.1934701428745238
-2.369429783657445,-0.10624583194237502
-2.3674352524544933,0.049156878850616426
-2.3628193298264497,0.3097629767631678
-2.3607909034996304,0.4327807815198432
-2.331157301986356,2.0543590966014467
-2.329879055076413,2.182124673115195
-2.3056756775300684,2.294512096728145
-2.298525159628711,2.146854686800031
-2.2930452163961026,1.9942670195996146
-2.279222351308486,1.3863668161869727
-2.2652510248897038,0.591494141382048
-2.2485785854779246,-0.3111792926736547
-2.2481066907054137,-0.3490523842238479
-2.24302914175754,-0.6440963461309775
-2.2312815602035974,-1.2170395690418219
-2.2197322486904794,-1.6423074660162538
-2.216439747272089,-1.7082437861409843
-2.206670219812869,-1.9825102331878721
-2.198668662856249,-2.0511681850387093
-2.196669783829254,-2.0114864994332673
-2.194222277388812,-2.0674456631246594
-2.194219824639095,-2.068020426582673
-2.189022531803067,-2.0314669396957328
-2.18565439840519,-1.9873541903522536
-2.1856494430320446,-2.061050688675502
-2.1789142243797794,-1.99681636543537
-2.1701165806765172,-1.846135208063444
-2.1678313475154325,-1.7311680452052776
-2.1621852311401355,-1.5943622812735225
-2.1607255613616436,-1.5698453956739087
-2.1456085563529355,-1.0695631996510195
-2.1008591379975634,1.2331337528573054
-2.0909986921540753,1.7493701349610127
-2.0899737391283204,1.827485558705447
-2.0893055581628728,1.886275164705052
-2.0703800823696676,2.9098369562332467
-2.064668310239272,3.177459709205446
-2.0627650444070844,3.2673364609015354
-2.0414351379806392,3.9455474454793866
-2.039876826083542,3.8782343858581476
-2.035021984039278,3.907382628785546
-2.0343868300603223,3.923314845640338
-2.0312430917450097,3.934047919777764
-2.0276419264424,3.940247325445497
-2.0265428002960943,3.871437633367442
-2.008181361906446,3.3319812823526256
-1.9998844724321294,2.9223851848155995
-1.9946171328268234,2.5791938944964556
-1.9893083411710573,2.230717780879977
-1.9860049966989357,1.947099605575454
-1.9831115619193953,1.7761984159111002
-1.9729998227471368,0.9338227871270854
-1.9672851210848432,0.4867738778288214
-1.96464850104444,0.21193139949894835
-1.962782435834924,0.07155485580715217
-1.9619903962599319,0.0201512571805905
-1.9617178930869505,0.026131090402701403
-1.9585950849822813,-0.2683173624995901
-1.9581783700083744,-0.35804929421029835
-1.9562998991901739,-0.41615752961621094
-1.9395464687028345,-1.6286690511752187
-1.9375886803857338,-1.7183505917152573
-1.9270424917922138,-2.253476414823291
-1.927016517352801,-2.1869379861728078
-1.926476243182202,-2.257386887422432
-1.925081094984177,-2.3071983991427616
-1.9210347074851661,-2.479165792654646
-1.9111102976635006,-2.599115564524448
-1.9047378279884764,-2.633195012116597
-1.896495980521467,-2.563864751925621
-1.887038970902563,-2.286801044396402
-1.8848911035223244,-2.1719185338891585
-1.8634595127152311,-1.445087805467314
-1.8553646512572872,-1.0535167702225965
-1.8522977088220325,-0.9195617192021027
-1.8479730165964727,-0.787844369227031
-1.842296685003842,-0.5575667973114449
-1.8402189207423394,-0.5500870738004566
-1.8314424974951764,-0.2502707649812366
-1.82984724222465,-0.19544296765359095
-1.829548438666626,-0.23912637594079952
-1.828690856651113,-0.16641977435380348
-1.8213857792987547,-0.053930293595812494
-1.8198990846695553,-0.10475209406024268
-1.8062658971253094,0.08798857017435399
-1.7960208449661705,0.029431618376465865
-1.7817736325017401,-0.11299935035771118
-1.7579362724346068,-0.29369682318221285
-1.7535467507690454,-0.2353703107869456
-1.752209469179143,-0.242184945938382
-1.7489218342673187,-0.23574153748757018
-1.7357703688602801,-0.05234343438767814
-1.733633412212531,-0.050779852583071425
-1.7220340718600302,0.1413542317817692
-1.719296919579787,0.1615245193776423
-1.7148445307555127,0.2956150513591373
-1.7136485313048067,0.2695190368888309
-1.7129631699239503,0.30950082332574563
-1.7106569212485767,0.3598825024549467
-1.7102286588804323,0.3559379521977663
-1.7070805298898937,0.5238455546540548
-1.704824039719366,0.4659665842319698
-1.6960549314715005,0.6509397252227929
-1.6955255258168493,0.659384482859569
-1.6953064185214208,0.6641237027793042
-1.6927891972867055,0.72701804289666
-1.6794127818061837,0.790519018229533
-1.6779827551502702,0.7917555320950582
-1.6710653800861655,0.7285323139995464
-1.6708965610224245,0.7408204582105986
-1.6606283864113265,0.5917731650843132
-1.6579555332736022,0.5131633082766351
-1.6565112254451801,0.5383893141324483
-1.637856031493324,-0.2712644440194633
-1.6346715564897427,-0.4723413159370915
-1.6139488311454913,-1.5833616703013393
-1.6070167581846528,-1.9380044910772134
-1.597964876381854,-2.2898358457115893
-1.5963022181811375,-2.3797645920207806
-1.5937917190771356,-2.492538919224271
-1.5902048157138977,-2.6044050824732525
-1.588808797284282,-2.6603845219169258
-1.5839395966871905,-2.753915480642768
-1.5827278015695567,-2.743899954995343
-1.578159969097418,-2.851278196671243
-1.573673411361563,-2.8651829731067773
-1.5672301147932497,-2.778105130367968
-1.563504641202069,-2.841864521045732
-1.5618215107363573,-2.81271208924931
-1.5582806843876706,-2.75448013458743
-1.5563444597223042,-2.7055174142601306
-1.5541129204509099,-2.7057387825627197
-1.5517844487546275,-2.619977934490004
-1.5492963289694424,-2.49125032249121
-1.5467377505660467,-2.4477954645528777
-1.5435383700886949,-2.343023082367701
-1.5379398794299175,-2.147547194174649
-1.5361928160123852,-2.100083074647224
-1.5351810239211618,-2.0959392373607475
-1.5297245894650462,-1.8783065312033587
-1.5138433334719112,-1.3277266121591573
-1.513109154884124,-1.2949856904256214
-1.5077188721677757,-1.1651328224445576
-1.5032738628100193,-1.0657340396351975
-1.4881108190684305,-1.0722773027336947
-1.4795323923042945,-1.1321957046055275
-1.4789518388866862,-1.2009205297349197
-1.4722982554111983,-1.410033519584336
-1.467759158989107,-1.5550108956432394
-1.4497997754383483,-2.4149050147193942
-1.4312988170862733,-3.366242742587939
-1.4176191125625777,-3.793604679457044
-1.4138475440931546,-3.8394942418790934
-1.4020301850752228,-3.8933543423939767
-1.3915030142114124,-3.6426178856138383
-1.3872923743427454,-3.4259506759131417
-1.3815304747451178,-3.1015267679973135
-1.3781877157637226,-2.8142118354621766
-1.3762730877493343,-2.7384311802018564
-1.3719751405086753,-2.377623864684575
-1.3691325036955315,-2.116612284161415
-1.367110087897392,-1.9888442320364392
-1.3553801589622159,-0.7540097445215177
-1.3552330869142744,-0.7244621905377023
-1.3530035288654014,-0.5476346665529032
-1.331455489675996,1.6473069650127672
-1.3298233887922184,1.8167446016659812
-1.3231378234096138,2.3689462874846345
-1.321589724270012,2.467732937959946
-1.3041964935844996,3.3554085023884985
-1.3022644343318273,3.399708648179745
-1.2931309360399719,3.606770370047202
-1.2898660156406698,3.5515532495100723
-1.2891311087020576,3.463375694650989
-1.2781107923676054,3.2624683335713094
-1.277238289262633,3.229602456359269
-1.2762225221102195,3.1706796947522355
-1.2731625551485808,3.0954466791293855
-1.272111038164427,2.991826237567903
-1.266600119012347,2.683422520196914
-1.263589977066918,2.5945262831927334
-1.2619007999849006,2.426622278288373
-1.256989043013596,2.1933266538775964
-1.2520841899779172,1.8631281501140962
-1.2515138344828354,1.796155264956971
-1.2496793555160073,1.7539365465179082
-1.2492372934258578,1.6653718849218155
-1.244995287222328,1.398846279466093
-1.244184815370938,1.3608608617646543
-1.239447683282763,1.0521030982606439
-1.2241857011391117,0.42160493629656615
-1.2126995131680482,0.10174165644776413
-1.2106116052646665,0.15240142320737826
-1.1980851385372522,0.19274568999141065
-1.191730329865483,0.3571363641286113
-1.1904929580064645,0.4089829130400118
-1.1871597970417334,0.5801308363454211
-1.174361745475561,1.143685852558933
-1.1703705136275186,1.4112052526020886
-1.1568740380149893,2.1794194328760446
-1.1528910020047913,2.4226939521344706
-1.1493952341018125,2.6526996066956747
-1.145463496895502,2.8102606563047634
-1.1452968702754076,2.8067608645538797
-1.1416098656030753,3.012702263190968
-1.1393165050264706,3.0710800014316453
-1.1387714918613034,3.074115515982041
-1.1306444565961744,3.364398728819412
-1.117806273499985,3.4072318712652194
-1.1086852660970088,3.2610624948712656
-1.0825099400669542,1.7475020629984759
-1.0798854253069292,1.5303093405824784
-1.0786770556807352,1.4421912451222987
-1.0741867778945138,1.056075787436215
-1.0683459659325965,0.549892064761047
-1.0668718157815174,0.41563379814586393
-1.0505228308513017,-0.7829037899234932
-1.0429534900905233,-1.2816111957833187
-1.0008825966300725,-1.6441579208227537
-0.998347342945662,-1.5328432615932428
-0.991048454030881,-1.196263023120943
-0.9900535781112456,-1.1242382257276504
-0.9894318565091584,-1.0374612068617066
-0.9879408025428709,-1.0058793537448198
-0.9816331829179736,-0.5701594631704265
-0.9687373110461817,0.26114035857896156
-0.9657420061953461,0.4941842000903364
-0.9568697527501673,1.1173520714250476
-0.9551147159584081,1.2113090550259706
-0.9468164605942473,1.6538190156740258
-0.9337308559819499,2.1590183631261297
-0.9325595628533341,2.2253459257851924
-0.9279483722760884,2.2842377504354348
