n_harmonics,base_freq,magnitudes,instruments
7,3.0871542929008626,"[-0.79794131  1.8253337  -1.6159697   0.49117215 -0.0519162  -0.0579582
 -0.24155063]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9986586073735237,0.7225676099772024
-2.9960455215149375,0.7890000243781029
-2.9953833219953223,0.7896877942559416
-2.989687828984946,0.9222891738125456
-2.9881796414278723,0.9785612135029176
-2.978838095797232,1.2022880044435231
-2.966665217822352,1.5122761487858802
-2.958780137751248,1.7419674714892743
-2.943513554224924,2.119081602296302
-2.931836068657341,2.250429566213135
-2.9232970709823114,2.3209169814109845
-2.917883412030748,2.3773409640848007
-2.90766760811228,2.461529356182644
-2.8931812748597148,2.4268678108750725
-2.893127545041356,2.4893459256886907
-2.8892399242446105,2.38906231102025
-2.877032843994319,2.1856671088252235
-2.8747883205655738,2.2162650302654594
-2.8680343294889927,2.1026104801558816
-2.864770292112076,1.9962611151288616
-2.854170501900035,1.6690965651126701
-2.8540025657862245,1.6197883274994924
-2.842027637041509,1.257689361536064
-2.8345375515486824,0.9342134974861126
-2.8331307988015393,0.8793303809531988
-2.8307490990601663,0.7666068113914575
-2.82686534386256,0.6398841320907226
-2.8267569834986253,0.6623336843083216
-2.8259287383397123,0.5718514601907174
-2.8217830721379844,0.44878292482599136
-2.8125605000147784,0.08113556152714452
-2.7973372858149395,-0.6777694082283211
-2.792183546801967,-0.9264589392627224
-2.7815211388817893,-1.2944297622726975
-2.776190970222158,-1.5302529345922498
-2.774613494762,-1.5276484206046472
-2.7737141273598596,-1.6751988151893689
-2.7683583731640145,-1.7855014546453556
-2.762047965937543,-1.9577158644308452
-2.7576024522666636,-2.0771873026025602
-2.7572828423265547,-2.063996240402309
-2.746538129681947,-2.3687619942706504
-2.7451368617230174,-2.324313865962317
-2.74051332097065,-2.437305853272601
-2.7333436982305406,-2.4771874798270543
-2.706888864192922,-2.3528101462745594
-2.6920334651412885,-2.0783902273009454
-2.68565086108086,-1.8800018251806738
-2.683696270418925,-1.8577652502433302
-2.6733748533447956,-1.4796949668143835
-2.6724996849319407,-1.4423030711570672
-2.6579520233250173,-0.8908318993425813
-2.654033270550399,-0.7310395536036843
-2.649592071928952,-0.5228365690252677
-2.6451965768025922,-0.30789826048993507
-2.6228415705310577,0.5350430182244945
-2.619758214727123,0.6381261872498158
-2.6190136710472904,0.6631569059071879
-2.6189891638806806,0.7056014782933706
-2.6163863537441476,0.7491150847042684
-2.614044726707151,0.8353687136842606
-2.6135427382256378,0.928343084674022
-2.6129332347972305,0.8608526890662368
-2.5957805289520786,1.3701070067717698
-2.5898842015113646,1.4442110196676783
-2.5802731529185765,1.5838347290089936
-2.5758236417265667,1.6082802985559137
-2.574880964725199,1.613994975586045
-2.5713269357809803,1.618808631010012
-2.5557596955037774,1.4587241666516853
-2.541517190398772,1.226112207555004
-2.535687417928578,1.0658476330522033
-2.5275397700896525,0.7236895332748822
-2.5217613861819315,0.526500752790428
-2.5197438173512268,0.4464676789365576
-2.518591345748951,0.394525151486929
-2.5133622389143073,0.11874262442266097
-2.50650111820948,-0.1588350471044112
-2.5050166526400495,-0.2707685483330344
-2.5049994050831295,-0.21812607911791976
-2.500943007438921,-0.46714576849924744
-2.49092772482604,-0.9366307108011258
-2.4866410837895123,-1.1867307857718794
-2.4860322446936376,-1.2331098034474166
-2.4859420215759185,-1.2568586242780553
-2.483767247983886,-1.3938853954919666
-2.469874255161084,-2.078019409972388
-2.462264116402226,-2.458066460470757
-2.462209380027722,-2.514999970796862
-2.4544315507292613,-2.8357808956046284
-2.4534202708045054,-2.933475614440513
-2.4473346580193436,-3.2362342834308486
-2.444833859030088,-3.2965056681195226
-2.439893074748502,-3.4747816085088727
-2.4367446891950566,-3.5700565426850557
-2.4321170430468197,-3.6822217894990126
-2.4302644260195523,-3.7531601482753674
-2.4296468911190274,-3.834219266233112
-2.4292005655801563,-3.840283382645955
-2.4258279154547253,-3.896726415637995
-2.419887810406564,-4.034368310750154
-2.4165686859523356,-4.060180367256531
-2.4068357198490773,-4.275354398710987
-2.403021326984339,-4.257724824846934
-2.4000448489884016,-4.215185481997779
-2.397886284056738,-4.247901221258291
-2.375168072224227,-4.02234097464749
-2.3722502568123622,-3.9581942147712454
-2.3719881823605506,-4.010079274819379
-2.368802817020306,-3.865998653758942
-2.3495013416847583,-3.3300249667452766
-2.3432344345115963,-3.101735281400268
-2.3409923181143157,-3.0031700095491303
-2.3400050379486683,-2.950674903999112
-2.336309187223443,-2.802272526239066
-2.332897758538782,-2.6942868199096655
-2.328849915126348,-2.4937901805934213
-2.327840624009945,-2.499941227272238
-2.324644832147267,-2.3624154296957482
-2.32253832050782,-2.2167384994056194
-2.3216347152364287,-2.18838610237294
-2.321240763462199,-2.2269665924174644
-2.307754952521239,-1.5890771359508782
-2.3039465849819205,-1.4043327614045606
-2.2969884890173398,-1.2013476876714262
-2.295110446181293,-1.0494220344427738
-2.2883749423983635,-0.767499560874296
-2.2852059360856005,-0.7415028209550047
-2.2791281999546515,-0.5025448012724608
-2.2775424231974206,-0.42537372748453883
-2.277010134566124,-0.3873352549941735
-2.2640993637251885,-0.07985010661190506
-2.2526439027585274,0.21523794357241424
-2.252023049420444,0.17299483825529646
-2.249096860686112,0.25114719685911613
-2.249060634026181,0.22854298410931795
-2.2271953899318513,0.5092554245293032
-2.214819803577367,0.5119533094145995
-2.2122814321757573,0.451502030093085
-2.2122780252601717,0.4597626159139157
-2.211771759274548,0.5106982150945928
-2.2098349967465505,0.48227729811674697
-2.203014084465855,0.4147072209021904
-2.199062117444158,0.4237801223046844
-2.1989063390820087,0.35799318376901157
-2.1955735724263814,0.4085643685911797
-2.19343521475786,0.3871008604697345
-2.1930838752177886,0.3458807003074028
-2.1863157223417535,0.2886287205944978
-2.1693274169634478,0.10265534017338145
-2.154463462152189,-0.06411819166844182
-2.1530968035183786,-0.12233511877256237
-2.1455705646818033,-0.16691149503658104
-2.138812475656998,-0.25293873207381334
-2.134885535577041,-0.26191462871899346
-2.124639796479827,-0.2857080256154237
-2.117643484060677,-0.3114136210588034
-2.117212150097246,-0.3360985398309337
-2.116655155972985,-0.3135372271429191
-2.1161377191665807,-0.3692311616562146
