n_harmonics,base_freq,magnitudes,instruments
7,4.8202528175439685,"[-0.61460581  1.17095662  0.80729419 -0.20830412 -0.01890993 -1.50194844
  2.13765181]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9997807205095226,1.4109417973813394
-2.989365032627674,1.4487574681827475
-2.988195377430884,1.4668007293475993
-2.9844035018030004,1.470721224598167
-2.9840519884566943,1.4724305902002186
-2.980828613008782,1.4717808560940955
-2.9785271426452065,1.4757905123286186
-2.972718861173973,1.470783784261354
-2.963836597239485,1.4365783710585276
-2.961692081198053,1.4205846771512116
-2.9541527291277525,1.359525689753672
-2.952043872475242,1.337159765462911
-2.9504320527463435,1.318430541117201
-2.949096232232892,1.298478127596328
-2.9448415368293555,1.2512262757883612
-2.9414496457551333,1.214128901945831
-2.9357945078527825,1.1302542227496415
-2.917746424904284,0.8776616066332279
-2.9167543437895262,0.8658579587801912
-2.915576938857074,0.8519404764025806
-2.9009276468731553,0.730431435770542
-2.896643415980364,0.7164809294628053
-2.887899919738886,0.7264582190096971
-2.887458423901734,0.7287464142507
-2.8775943059160265,0.796701097953625
-2.8607804608844,1.0707654543881309
-2.8594434058785336,1.0916320766225074
-2.854527316205334,1.19455373137139
-2.835463603851106,1.6574962605481092
-2.823150103398267,1.921207099022814
-2.8193543528238343,1.980823354520121
-2.802132998945548,2.1379244036426455
-2.7929432743994633,2.088409796128184
-2.783242641139098,1.9550791627356157
-2.772983335435915,1.701342033709635
-2.7709349426731196,1.6317960190067635
-2.763997349409319,1.3968448014771855
-2.7576603762898304,1.1493529924600274
-2.7519232298381944,0.904095563464763
-2.750360855689358,0.8329401480676831
-2.7434191494972695,0.5070806741888342
-2.741881449195784,0.4312346172876464
-2.739280411486101,0.3177893996005345
-2.7250872799415786,-0.3294345369654333
-2.724621412233715,-0.3504703236660663
-2.722292706611541,-0.45181008832880204
-2.7152310839441074,-0.736309154035368
-2.7107364577147783,-0.8956848510922858
-2.7102049125121623,-0.9132913588016035
-2.70752311952501,-0.9990807574913886
-2.704979590027693,-1.0813447065871746
-2.696883279721959,-1.2788308864385758
-2.6940989471844903,-1.3370299440920994
-2.693589099435544,-1.34195833361239
-2.6880684959186922,-1.4322014370339007
-2.6857883314132778,-1.4497657990394932
-2.6827460112940145,-1.4836730291907503
-2.6644639278549818,-1.4399106965618682
-2.652070627722776,-1.266891893636981
-2.6457170124458056,-1.1528774604397938
-2.64362133903178,-1.1092029338576754
-2.6329227988925643,-0.8743705812629853
-2.630608580788326,-0.821294212337899
-2.628825430498087,-0.7859018948167068
-2.6245316636136757,-0.6840309816132433
-2.6238076938541184,-0.6704805694679791
-2.5981051319299384,-0.19672354137176778
-2.586765192899641,-0.07307709162269592
-2.5864970912827516,-0.07303617284497681
-2.570331039194351,0.031388350840127935
-2.5673505227939897,0.041862698340248715
-2.56530640072544,0.04794668358165903
-2.557367193088581,0.0640675390398762
-2.5383069362522077,0.10234165739673082
-2.536125003700959,0.10457251580088694
-2.533774486978002,0.11556794935067864
-2.522496841304606,0.15150386637647942
-2.5215178052493847,0.15543809532563935
-2.511654295791251,0.2077475906204524
-2.507735215591211,0.2231028770881702
-2.505773340662919,0.23073347877507197
-2.5020719844388553,0.25075576852857023
-2.5015040524135683,0.24726558047061475
-2.4844149144516434,0.2850018779280275
-2.483339082194031,0.28307030175146997
-2.476408771075421,0.25791208871855087
-2.4758517605395145,0.25449948493825786
-2.4641168927640233,0.1462590567047465
-2.4636565069598113,0.1330675698653507
-2.4624798533662,0.11591626304418798
-2.460423337663135,0.0870507950210673
-2.450113496761073,-0.13981346179886517
-2.4498137645408984,-0.15635048231024437
-2.446741718046116,-0.23770673222981054
-2.4378309121363957,-0.5361975469535349
-2.4332009487542425,-0.7133451470612545
-2.4316184023487644,-0.778483588647359
-2.4301941222256755,-0.8425103157773833
-2.428540993574,-0.9165981913049045
-2.428073227772999,-0.9313595020058831
-2.4135787904941037,-1.6331033284697267
-2.4020835808059804,-2.212695972464484
-2.3975051519920987,-2.4400767636001963
-2.394910730797972,-2.5664867036063255
-2.389994315646139,-2.7917200270364004
-2.3839485706238,-3.03355114633052
-2.3791725161418857,-3.206792699132251
-2.3733010850416716,-3.3570602894183366
-2.366936269759068,-3.4824693773977553
-2.36535340036027,-3.4996531824658366
-2.3651320117142305,-3.4983324168406846
-2.3549859487668154,-3.5048455519642183
-2.3344371686886936,-2.897278823823831
-2.3335189909707927,-2.852335818426648
-2.3303137044003854,-2.674158352064505
-2.32775270417873,-2.525550214978227
-2.326774768964306,-2.460876055272937
-2.3141902977039943,-1.55211733445493
-2.3061489444077274,-0.878460918370669
-2.304882745340411,-0.7664495004484575
-2.292560566211437,0.33114627232169014
-2.2900507383352586,0.5575174715496841
-2.287261104036492,0.802895849172606
-2.2631132170766097,2.557884498701795
-2.259866675955681,2.7206615535984855
-2.246344386525747,3.150106362224071
-2.239030065989486,3.203381019275346
-2.236484242221634,3.1871221352250116
-2.2269601530476004,3.0026695908782806
-2.226328564460866,2.984097373239881
-2.226260692870663,2.977715790718692
-2.222225462765886,2.8365258141100087
-2.2155209514571736,2.5260572235168652
-2.202850903958913,1.7429181970611354
-2.1989212106947047,1.4597590950318085
-2.1936016237712064,1.0652029710252204
-2.184299293580956,0.35563364147900806
-2.1788058546700775,-0.06181070295134114
-2.178026754912043,-0.11344434379326564
-2.176220497957565,-0.24487955810969345
-2.1617599540331724,-1.1637981410666702
-2.1617351134741094,-1.1646440337884223
-2.156051210838499,-1.4445716991222777
-2.1501269186306895,-1.6743578085418118
-2.1395938060389765,-1.9158438163666676
-2.13743802238439,-1.9385630404079928
-2.1371396754750656,-1.9317306032476127
-2.121971987849742,-1.8227735186904526
-2.1171808958642844,-1.7015090255792127
-2.116989899501603,-1.7014568187251158
-2.1130037541575653,-1.5687872831094456
-2.1102052759311976,-1.474428797799542
-2.1079026711421127,-1.377608002977398
-2.1058461969730438,-1.2983658950669499
-2.088752438392552,-0.5119667329712391
-2.0803976286917543,-0.13767710137656367
-2.0752489521622692,0.07360337576061027
-2.060911307894915,0.47680706870266165
-2.0600280654640457,0.49581385419421664
-2.0571106824555123,0.5252688662375118
-2.048562524859994,0.5530676282681996
-2.045794419161136,0.5256933008600181
-2.043348690491441,0.48697159835424364
-2.0362326132806023,0.3272576637065411
-2.0358867928912074,0.31405059950765696
-2.032798743109292,0.208932981227128
-2.026361532737176,-0.0684680966090585
-2.009848753265569,-1.0755496248112637
-2.009580202997177,-1.0921879657894413
-2.0048891501914214,-1.4262592655281818
-1.9985509425994479,-1.8958954235815253
-1.9963718026824697,-2.0635390171147217
-1.9940608939374274,-2.234138047030057
-1.9910888929776394,-2.4637317633621496
-1.983093318877604,-3.044879045825288
-1.9749145541974216,-3.562497789431234
-1.969230717459752,-3.8747078066186478
