n_harmonics,base_freq,magnitudes,instruments
8,2.651799570569802,"[-0.72704501 -0.30270199  1.3717688   0.40287727  0.14047469 -0.93572258
  0.26904834 -1.03291503]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9882687757122364,-1.4136269038204916
-2.977215356910912,-1.1159599480319566
-2.9722865366129505,-0.988419602301332
-2.9696638125104684,-0.8789696001508895
-2.968675161648666,-0.8429917828205046
-2.9499302219815347,-0.28419501653109375
-2.9379725018397314,0.12837808474405046
-2.9269174094145654,0.4831402180206238
-2.9260181853269778,0.520322860047825
-2.921051599721123,0.7043180529737558
-2.9185954504568157,0.8104701931495396
-2.907424683044833,1.1750911189572704
-2.9061921486387066,1.239778951554633
-2.9058814114573925,1.23262635408113
-2.9049012916830477,1.261642919133835
-2.901740997220844,1.3741291806014608
-2.8982040476346516,1.524040173632608
-2.892659055622672,1.718889559237169
-2.8909706800725314,1.7839397271676636
-2.8895655648749248,1.815224510736692
-2.8869577159608557,1.9074017456531607
-2.886773943393613,1.9067584562469049
-2.8862870205966704,1.9352572356397615
-2.8796181111059624,2.1771175457884056
-2.876420671208826,2.284340620327327
-2.8730112939470915,2.3799417081350827
-2.8588207126881784,2.796968776117039
-2.8513974830481006,3.0158689362662896
-2.8492462998529184,3.0912338589701815
-2.8470215414740654,3.138440880563227
-2.8450682195824903,3.206942691986253
-2.8402085265093273,3.311339353341891
-2.834575079873514,3.4478094799145778
-2.8306690530182586,3.5001307641555117
-2.8237783748748386,3.622716541543508
-2.821364713284081,3.655113895775235
-2.810954987973968,3.7764529941117844
-2.8055375289526294,3.804338050922358
-2.8052072847984992,3.8125259366498505
-2.801281100726629,3.83500050006076
-2.777292439427777,3.707523326743156
-2.774119826051102,3.6555364331060876
-2.7653440067678203,3.499251749464087
-2.760212602283441,3.3941231058756447
-2.7556402114738914,3.242683178878051
-2.7547021681362134,3.2092613572564086
-2.7439217773938855,2.8780743580980737
-2.7427540137538555,2.8413079791254066
-2.733825781021645,2.5284894708515697
-2.731989215604319,2.4546731484684936
-2.729249696212098,2.313751473000187
-2.7214935057337586,2.021350238511534
-2.7173424263863124,1.8194120330702932
-2.7140635545040817,1.6779731017222876
-2.706419375403811,1.3126090007742002
-2.703294499967019,1.1875239863743827
-2.701371872236738,1.0880408863312057
-2.698093453881764,0.9234413091778392
-2.697949275928905,0.9009514542782318
-2.680581117801651,0.07405948268271666
-2.6802165502514073,0.029119201310489708
-2.6799607857928347,0.04131397628395284
-2.676996407887006,-0.08644350193101874
-2.671386868546576,-0.35234226529859697
-2.663404617519993,-0.733200699178865
-2.6596384549747674,-0.8838898642717888
-2.658637576482368,-0.9249800259586198
-2.6556937013653594,-1.014160115176174
-2.6542379315020788,-1.0922215634736374
-2.6487853248576183,-1.2673446446616445
-2.6487681678221335,-1.3095670746473138
-2.644701070406917,-1.4374339271944252
-2.6426896298617235,-1.4944923596733644
-2.641199742251501,-1.5412674587330384
-2.632413702327149,-1.7725359052816707
-2.6278997932880968,-1.8776628671486912
-2.6273637424931255,-1.8984101536717704
-2.6241957984434734,-1.9458126680078687
-2.6202818213459986,-2.023094918346326
-2.6091159187135142,-2.129008139969171
-2.606575713768697,-2.1424898296306805
-2.597144936447516,-2.1010117995855104
-2.5964911015072687,-2.126744982970594
-2.596399607567876,-2.099443836494951
-2.588049808894324,-2.0323984213171755
-2.5754866420527005,-1.8085979223457933
-2.5481033600268312,-0.844925059540545
-2.547210869447713,-0.7918840659157863
-2.547191675601658,-0.7900690490626789
-2.546190748275511,-0.7605953158638936
-2.5409479075753088,-0.5030995378945394
-2.532963322624811,-0.11107395826547324
-2.5283041446896894,0.1286767145717125
-2.5213928334701468,0.47791347847185683
-2.520650131751739,0.5169525978612829
-2.516949665100567,0.7267794662456375
-2.5088039194579883,1.1332262483519964
-2.498688121759013,1.669233672192849
-2.4863111805258793,2.283459483634476
-2.4767876889690603,2.705996554942355
-2.4754159323698453,2.7473206382886155
-2.467992934618705,3.042778200025473
-2.462601941590292,3.236293137404182
-2.4625020982521413,3.251669667837385
-2.4460144394360706,3.6943649200300697
-2.4447223927996076,3.6896886494113574
-2.440483684675332,3.7647006582283313
-2.4400675742589577,3.7786962571320273
-2.4388986969833777,3.7927130344161197
-2.420128714347686,3.914793101670043
-2.418584342359389,3.9107813496318857
-2.4183362226474205,3.9197686769102753
-2.4164747139160268,3.9114669481213578
-2.4094492375214003,3.848936885807386
-2.408278232350497,3.848243215723207
-2.4067788285631098,3.839113371300459
-2.405033242316024,3.792462726886724
-2.4013503400350897,3.7247379356590335
-2.4008657265944557,3.7217543945585136
-2.383026294486795,3.3146691859725084
-2.37602362016143,3.0982506267503007
-2.3668717447050653,2.7807107008211887
-2.3606851925913053,2.552579164311178
-2.3474185712604108,2.0145966372433066
-2.3433784453411626,1.8514292607751979
-2.33217894241487,1.4249158796932668
-2.31690860413109,0.8438466894356969
-2.3131227592456316,0.7605377232934806
-2.3052791636277163,0.4613207757975373
-2.303896715180545,0.4551169314453865
-2.302171563378422,0.3860884299216102
-2.300689025844656,0.32890174715259335
-2.2972590870266316,0.2696640497278399
-2.29692782788967,0.2652977292921306
-2.2915901940053436,0.1457440747152288
-2.286123328301308,0.032828658757275184
-2.2858195553411713,-0.025225906150763117
-2.285702677877194,0.004837493738653924
-2.284857560537888,0.01336134255753942
-2.276357363639539,-0.14217897250795203
-2.2742618016578873,-0.16390097902797413
