n_harmonics,base_freq,magnitudes,instruments
10,3.1865959509190778,"[-2.2791265   1.4354166   0.42428541 -1.76873243  0.9038056   1.22210674
 -0.25765959 -0.82572578 -1.56905169 -0.73397772]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9989136650815365,-0.2468456390295792
-2.998890295682495,-0.28879712852652406
-2.9970594336955907,-0.23964843275297493
-2.9875591555519243,-0.11643858913620524
-2.9810442921493263,-0.032580403726887606
-2.9637318733385776,0.20625888198250222
-2.9575569072011163,0.2833277587593998
-2.9556554159697335,0.301846899144895
-2.9483408150164796,0.35528918594720693
-2.9482599215811396,0.3997420321342586
-2.927338268569203,0.5550115900946075
-2.9133432525401837,0.5608852776077003
-2.9111835586205537,0.543733942721374
-2.9077798361678697,0.5323980176429807
-2.9069750003700108,0.5113214110163575
-2.902157436850991,0.478386709405341
-2.8896108896243096,0.2836309803901226
-2.8754128388787477,-0.06085684227972281
-2.8622209125471865,-0.48853489956431007
-2.8555592946678257,-0.7237738462713703
-2.8550234705076893,-0.7655738798019361
-2.8546277095734354,-0.7590375347793543
-2.843545559581207,-1.1801142445371016
-2.821658435316385,-1.9716332923149642
-2.8112186603470155,-2.257475869023719
-2.804497913372923,-2.3836024848018944
-2.7926438391384756,-2.522524755649069
-2.7886863997535825,-2.5082279743576423
-2.7873644898326937,-2.502343286866192
-2.781028504206879,-2.471092981119603
-2.7703763043777423,-2.2606257885711702
-2.7700475687959023,-2.285115810451268
-2.7700282069999886,-2.2701534617621695
-2.7683951430570586,-2.225150139178418
-2.764008118304009,-2.125894526181171
-2.7484208082441803,-1.5660111530691472
-2.747834157717573,-1.5641970956688982
-2.7420969511485604,-1.323546586562094
-2.7415191436056228,-1.3095167056757975
-2.7336264760342437,-0.9273618190788337
-2.732359671510655,-0.878439794432876
-2.729669158290574,-0.7515289085630952
-2.725881517696175,-0.5628615455795795
-2.7150165344958976,-0.12161993410278452
-2.712250095292943,-0.040914776670337244
-2.712144715455973,-0.003881097376812956
-2.7089483141488353,0.08915149769891673
-2.7010205764923563,0.3733317627600872
-2.6955174975534124,0.5134285126177691
-2.6920703647457005,0.5743977242234
-2.688632842613073,0.6222193276533802
-2.6885858353481575,0.6478707081895091
-2.6801514611373953,0.741884010875042
-2.657897622009619,0.6119029482249118
-2.6444772567930794,0.33845954585440996
-2.638277317550349,0.19199926070745116
-2.6115919180628646,-0.4795456690263218
-2.5970565257921328,-0.6195757142268569
-2.5818636946295044,-0.5209826771537059
-2.5769872196771386,-0.4560857062272515
-2.576248860063189,-0.42446878462376775
-2.5704913956664317,-0.2654628521260873
-2.5619067794056587,0.013726822407279415
-2.5578293338335016,0.17696173166811652
-2.5443200793759724,0.7618514695964398
-2.5434276021147375,0.8103737405077678
-2.5421260182221985,0.8683560512774112
-2.5359340643566863,1.1682042090663678
-2.5124924125833425,2.0560733014847328
-2.5055430748067655,2.2206355393852966
-2.495357714598081,2.251086840421408
-2.4932053102144884,2.247867143347598
-2.4736668619598734,1.6858082911470746
-2.464985037830953,1.201460258315171
-2.463911906261795,1.1012145956435324
-2.4617014389322067,0.9651824509825698
-2.4463323992321535,-0.30596066108393366
-2.435369499125649,-1.3332220914571535
-2.411392775310934,-3.5691937082050345
-2.4014462379134978,-4.278414389651883
-2.4003920668756633,-4.342833863480462
-2.3887762699420643,-4.9037520694287515
-2.382346031358839,-5.004378354039337
-2.3785972911465803,-5.066698335644339
-2.372518838452603,-4.995917949273831
-2.3682327990337533,-4.913879758785446
-2.3672556908096136,-4.858116830229715
-2.353612020253436,-4.146263575973367
-2.3454984120369584,-3.4977143906368675
-2.333467049460241,-2.2929067993116377
-2.3331843311272644,-2.2545520659973173
-2.3300314398540007,-1.913082705112513
-2.329526757173647,-1.8394607325126526
-2.3191420950056996,-0.5898162824471901
-2.3190192816577015,-0.5898652911125385
-2.3145245838323723,-0.03908483202233521
-2.310173392549114,0.4665773941991975
-2.3069489597213355,0.8839281495882771
-2.3028539502725573,1.3225370968851766
-2.300572727455304,1.5859002250223007
-2.299883408083,1.6519234864721586
-2.2994846344749735,1.6802949208725149
-2.2945177357211346,2.2166693768438908
-2.2810657652880355,3.3437924236389867
-2.270832060512033,3.8774548077252224
-2.2619139317562738,4.101764816660849
-2.2501531889560065,3.9876187858249357
-2.2446666632885695,3.797143493554618
-2.2401566150375825,3.5679104072643657
-2.234340944642155,3.2012141234100717
-2.232264354458744,3.0330309221610703
-2.231366421434874,2.9620785317911578
-2.2227186198389717,2.1958444162721475
-2.2204791711450236,1.9672425734142185
-2.1948252974944293,-0.9087385368016218
-2.1813396444654414,-2.383629060634532
-2.1789661499861834,-2.6320185476262643
-2.178302885447674,-2.6910420559428054
-2.1717870932257246,-3.274628434443664
-2.161671772495426,-4.060182359927734
-2.149222112705714,-4.692608304509277
-2.1483484719561194,-4.6877524723892305
-2.145809646341898,-4.774922936229494
-2.1384206948101694,-4.887108851477857
-2.1333477554369686,-4.9136547741824845
-2.1331266050265607,-4.89717458401194
-2.1307865933556815,-4.875744393332323
-2.122767195909254,-4.711331995932893
-2.1127996842207892,-4.363360186460287
-2.1004616482120735,-3.7014118348063847
-2.0974397482407108,-3.494627060981412
-2.0919086371799764,-3.15369598276967
-2.0888187089076524,-2.943522275465306
-2.076670219478848,-2.176601996440876
-2.074950015411863,-2.073823373307455
-2.064949551142071,-1.4858824223660734
-2.0627999644473567,-1.3925832668230416
-2.048841865637579,-0.7710944245670543
-2.039577711416838,-0.5337799379370195
-2.0370074323214347,-0.4928210345820905
-2.030890114145641,-0.40580664655175264
-2.030124169028901,-0.420079253153424
-2.0246242613097447,-0.3758294674101233
-2.020867688437277,-0.37718882533866127
-2.014335194739399,-0.42897490012462214
-2.0129728921291714,-0.4365714799270327
-2.0038623394297943,-0.575453864295094
-1.9941985551192918,-0.7550732997631028
-1.9915836539653606,-0.806125049769627
-1.9877897071551625,-0.9087302300181136
-1.9840885786873796,-1.0129761664051133
-1.9777168418495097,-1.1267871017717423
-1.9363742518370768,-1.3145204011344123
-1.9321183363132115,-1.2480273628170437
-1.9046140232541626,-0.49057772164920277
-1.8961980128107125,-0.18799502177967942
-1.8839190735293236,0.2904990119677521
-1.873721762114083,0.6509334901985826
-1.8736610678264551,0.653637162109636
-1.86046205777052,1.0809133342015442
-1.8588749496344705,1.1312957087160087
-1.8504487468964874,1.3543021307338996
-1.8477842351233909,1.433951592428667
-1.8443210937135353,1.5061365863509146
-1.8441518711615807,1.5083321294583103
-1.8354063887120224,1.6891670970567432
-1.8277731854832229,1.8007699304403253
-1.8202001116642386,1.9268233655048672
-1.813900998167855,2.0375387570790933
-1.8042815795561056,2.1633105816846783
-1.799326808162433,2.258007066605375
-1.797615648874319,2.3034336852118806
-1.7753991901814234,2.8366544727671514
-1.7683013879473055,3.0560486206142614
-1.7653388512316586,3.1725705865680673
-1.7638019738024224,3.226269929046501
-1.763581069214244,3.2174756941303495
-1.7513829853785619,3.738315858364374
-1.7425391882436907,4.091206514123816
-1.737706713520043,4.302564913966868
-1.7339505841097584,4.485217699977063
-1.7319703294697437,4.56578578287148
-1.7296988624804481,4.701712933646574
-1.7069800810118463,5.519501285829047
-1.7050398969667377,5.589628921409307
-1.7016918725594892,5.637198064984106
-1.690299290534019,5.818176352817216
-1.6822952531143274,5.817847482281466
-1.6792945195740958,5.78340560115157
-1.6764722868268016,5.745358102583216
-1.661232409826197,5.277606511592645
-1.6523430367600136,4.844572128340059
-1.6496319458641282,4.663387843639418
-1.6474112027048322,4.557417404561146
-1.6117599268708054,1.596180430940614
-1.5929010307466518,-0.0235877963832086
-1.591216958992299,-0.17117266986725135
-1.5760737059722685,-1.2547992876741267
-1.5746113430110582,-1.3248781765555246
-1.5734674503267378,-1.3942068500627773
-1.5734242499188762,-1.382733419101429
-1.5726341493579294,-1.4113099041856085
-1.563632445500981,-1.893214124268162
-1.557377639825467,-2.0794388872355754
-1.5554827182593727,-2.1301212796738462
-1.553228157813194,-2.186831418320331
-1.552374188033013,-2.1902067434371677
-1.5480880749191752,-2.274203676833188
-1.5446754835184096,-2.325760724697799
-1.54424477793459,-2.327490172319646
-1.5260036968702577,-2.162864253000881
-1.5241320279199908,-2.15155730999366
-1.5230870116897148,-2.108537013553099
-1.5225157064640302,-2.0974432026654752
-1.5217472211738794,-2.0771688073818964
-1.5011329831302962,-1.3961675867774115
-1.494468641467075,-1.1328716072114517
-1.4937525365819575,-1.0960751565347975
-1.4804627116979707,-0.5441229030736358
-1.4670548705266133,-0.060965461605961974
-1.4494585452524542,0.36758283234827577
-1.4378907446213967,0.5586059679732547
-1.4313162630975589,0.5812257125375767
-1.428764096535463,0.6002815231116067
-1.4141429060299937,0.5798822897276907
-1.4106421517618994,0.5706811249679177
-1.4059820433724795,0.5344677005567061
-1.4014286673824994,0.5080117528587094
-1.3945378834751065,0.4562384078870242
-1.3884836738223851,0.4151697136979645
-1.3663374136460706,0.35330043740028916
-1.3656372508329844,0.3704061755308916
-1.3608963593372274,0.38338430053235273
-1.3521603723180784,0.4365855148681691
-1.3435243748948165,0.5333217517955551
-1.3249731465522345,0.8250909988012168
-1.317978719084513,0.976185896860051
-1.3157574713128224,0.9900071257969515
-1.3134567860926654,1.042460911759808
-1.3010323006176645,1.2729616991428838
-1.3003747825137522,1.2910628193034075
-1.295192274001984,1.3343534089849618
-1.2947275690129145,1.3581343428887778
-1.2891146975773804,1.4313287589007888
-1.2844688006531724,1.4760525055002407
-1.2811976032479846,1.5032174789892496
-1.280626175521655,1.4963465534412903
-1.28040328735646,1.5183092007662449
-1.2760665312538069,1.5176885931879438
-1.259652753109364,1.4669214218631748
-1.259399908568295,1.4481679943553134
-1.2479027034951529,1.3150465042233281
-1.2438083000588425,1.2097480485053196
-1.2425994599748857,1.1930192607473997
-1.2414004941891448,1.175054926980277
-1.2303682144068722,0.8909313863992405
-1.2267910117735397,0.7686906390609118
