n_harmonics,base_freq,magnitudes,instruments
9,3.002666731358857,"[-1.06714122  0.18072183  0.25941635 -0.02483861  0.0450852   0.77496015
 -0.533154    0.64698445 -0.173685  ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997014297901013,0.6184678210494807
-2.9918140162530937,0.7097301884932147
-2.987878734125727,0.7736387765530308
-2.9699182575540912,1.0743428669753954
-2.9420566527207903,1.4446378827417563
-2.938528171537266,1.480284212166691
-2.93634926103172,1.4889143074378386
-2.908127133985632,1.4865336939323408
-2.903194129067584,1.44585973106721
-2.8998821982233958,1.409516762879722
-2.898612094585971,1.399416130479746
-2.8980358578838663,1.3907178939237073
-2.8961395039787217,1.3698697805662832
-2.885105838100282,1.202189594295351
-2.8809027875441258,1.1332733960494854
-2.8803537387029534,1.1154770771936697
-2.8682564565050637,0.8787790169408319
-2.8643654010701853,0.7964400120689911
-2.857809921086825,0.6535713563178701
-2.855616715775421,0.6052184025110818
-2.84934098305921,0.46323890141370017
-2.8455918237105626,0.38356552381016473
-2.8413367843419466,0.29810456310096783
-2.840409196917972,0.28256208919087195
-2.8061842104951897,-0.18854850811650178
-2.7963167541321745,-0.2163102561026581
-2.7950475950745286,-0.21105075161243494
-2.7881064236683293,-0.18865121726728135
-2.7791349831458083,-0.11507120513270364
-2.7734872251527563,-0.04220443608888423
-2.770405320773939,-0.001620040710573931
-2.7694184465311933,0.017835672347196768
-2.764653831022983,0.09885211186867812
-2.758593971477973,0.21200466998555634
-2.7458914933838816,0.5067625746729613
-2.7368425579753635,0.7310030785626923
-2.7338517984182165,0.8047493169429256
-2.7332812006548073,0.8278315379250059
-2.7292572705952036,0.9274627432091065
-2.72733015231346,0.9831780891022935
-2.724453398135993,1.052312604245936
-2.7221266262105894,1.1159360983402848
-2.7200760194013767,1.1678950747233101
-2.718793457759914,1.2088323311442135
-2.710289724251254,1.419635138893406
-2.7011742963132286,1.6333920979220504
-2.6978499734148533,1.7054631393033703
-2.696985646185235,1.7184817445446985
-2.6948568533899193,1.7642428519316895
-2.6901664540520063,1.8587723461433991
-2.686476423031075,1.9209651898087918
-2.6698019244273645,2.145125873483976
-2.666304927212055,2.1777301986463624
-2.650581766097683,2.2772989941074537
-2.6488075740444557,2.28128307302418
-2.648075973632263,2.2857984791756016
-2.6376189257594085,2.3118962379295023
-2.6292959624980954,2.3188649134551533
-2.6235020657783634,2.3243067312859003
-2.619641951333664,2.326396642334461
-2.6182904476222593,2.3280755142395697
-2.615771526330522,2.327686305157994
-2.6044334830037474,2.3447330970420373
-2.597979915325128,2.360190062633309
-2.59285533771076,2.37600898520687
-2.5878498010466933,2.408386038471556
-2.572409805406932,2.5293796273044604
-2.566531318818128,2.5865477664750496
-2.554744903045507,2.7232510047488447
-2.5541189368145036,2.734626077868333
-2.55167498123999,2.765628429297827
-2.546885485805837,2.8233381668912667
-2.539714080312973,2.908271121541011
-2.5381601466670625,2.926178197632614
-2.514938260770622,3.1131091852850297
-2.509907733689922,3.1188811620987233
-2.5089424090857286,3.1201779463601333
-2.498379581162862,3.0641775132013707
-2.4955619611680673,3.037912745707102
-2.4947924433076145,3.032213716726715
-2.493808584640897,3.0206194227837875
-2.4929185509209253,3.008549464189721
-2.4825401438546875,2.807687398908019
-2.482107592849813,2.7990648241647786
-2.4766360338626248,2.6475476567696568
-2.4703733414259474,2.4443023499102963
-2.44306600314496,1.070168549321009
-2.434169063170447,0.493723857574232
-2.4323110400606516,0.3719272766339869
-2.423726809336837,-0.24078114232794515
-2.42070680741368,-0.46415210301391385
-2.4199225572331287,-0.525475081964445
-2.417294491301652,-0.7073765913887686
-2.4154161497677586,-0.8486442567094714
-2.4032005131699448,-1.7414125306891455
-2.398309371143375,-2.0855908203831817
