n_harmonics,base_freq,magnitudes,instruments
7,1.6062397100463257,"[ 0.21112293  1.1122741   0.91640202 -0.07886838  1.89886836  1.57863051
 -0.09664138]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.978083294430051,-1.2667813130426755
-2.9663243156907946,-1.6246492585476253
-2.943190503581324,-2.1975864205666387
-2.9361576897692574,-2.3345894329275136
-2.9342870196105775,-2.3732918375659846
-2.9310445861501053,-2.462568005788663
-2.928480588840554,-2.482460504760998
-2.9245769715228107,-2.577243706221243
-2.915173069384883,-2.7827050419037263
-2.9130575803745473,-2.8000931427264595
-2.9030703724937412,-2.968404896378314
-2.8958397763737445,-3.1300072392269835
-2.887371923718197,-3.1955292765869183
-2.884967472387249,-3.285775726805618
-2.873660561341792,-3.376964661513108
-2.8621383859764506,-3.4469935159796994
-2.8517519936626883,-3.5467495497895225
-2.8483032838890905,-3.5096222013309735
-2.8474704099848687,-3.5097628126664526
-2.8451332079818643,-3.5066235836333957
-2.839878932939622,-3.555711647328785
-2.821530739801922,-3.4879400232202507
-2.8028631593513467,-3.394076967386683
-2.796711443180297,-3.3288053624504563
-2.794864924098645,-3.3494479967716835
-2.7824273785091838,-3.149647554311124
-2.7796891937793133,-3.136801611225909
-2.7778539808550056,-3.1334202659829615
-2.773420729401648,-3.053225274588773
-2.7723489409586106,-3.077122132684375
-2.759956749214869,-2.89520689426422
-2.7538768672427953,-2.7567908908789054
-2.7501851438115477,-2.6935082638729724
-2.7401948284978266,-2.4784221957258743
-2.7288760807461188,-2.240124378405086
-2.7247065055404334,-2.169040156015164
-2.6918155405576245,-1.4102406854990202
-2.680113677765147,-1.1416190284969574
-2.679599293350668,-1.0922542509361082
-2.6696347701358523,-0.8697969608858157
-2.664508538764026,-0.7182320595214113
-2.6639560109517904,-0.7646416644152384
-2.6628465083655533,-0.7003022692265956
-2.650542407464527,-0.4287317783399443
-2.6492535598418856,-0.3622995451118278
-2.6388848936534153,-0.1332434687934728
-2.6332512052452426,-0.021887095952209844
-2.6188455072394277,0.3269306925692609
-2.612343258346047,0.44838221177361415
-2.6085029496505294,0.54586658727118
-2.6054947464986684,0.6042472135608483
-2.580973184447119,1.029677075347438
-2.5603158523003984,1.3837441186350914
-2.551544855809766,1.4987025356679682
-2.5405446908874887,1.6083715611775173
-2.5335464740082863,1.681307816113009
-2.528720381866078,1.6709737371321303
-2.5265092881044104,1.732593708218955
-2.493588249818536,1.9237040067858746
-2.491381477536045,1.9095743701577725
-2.488864177152749,1.9689571521108227
-2.4731114229812357,1.97450678791777
-2.4512970732519044,1.9131719439046324
-2.4507467243898446,1.9221989023799715
-2.450439697290083,1.9649978862450352
-2.440391987244377,1.9245991987019493
-2.428932848112657,1.8596575468997283
-2.428395592450527,1.8471943247390759
-2.4216557520852002,1.8315007743045113
-2.4177046777490223,1.8111266321587494
-2.4052617662923717,1.746891535140273
-2.389619458910202,1.6299665469487061
-2.3750756624503913,1.5457772165539934
-2.37466700780924,1.5465067090802773
-2.3680885664298144,1.4746340332391432
-2.3680239515302723,1.4908361726385364
-2.3626076470052704,1.4363437809203998
-2.358524194544528,1.4442454134894267
-2.3530640494098845,1.3595721331585453
-2.350705788717293,1.339173755816459
-2.3461079542111425,1.3293462922755275
-2.341757715298267,1.3003374209019667
-2.3391402310685665,1.2644104082963703
