n_harmonics,base_freq,magnitudes,instruments
8,2.5296325056090767,"[ 0.06214423  1.26852388  1.57287199 -1.5983581   0.0917957   0.38461031
  1.4478334  -0.34180736]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9981646662536727,-1.5940539173090773
-2.992491684112009,-1.7389659589072042
-2.94816805706995,-2.481206885932575
-2.931045834975217,-2.53152369949431
-2.9293974046919242,-2.5349656648857155
-2.928833414025473,-2.5131783886930963
-2.9229569332766783,-2.476171444816372
-2.9219715583248833,-2.4769653002499585
-2.9050619634057586,-2.2565283697149896
-2.9045126111432356,-2.2610167306324476
-2.9011827228519342,-2.1990276714216406
-2.901128050345184,-2.19628891656023
-2.895234326922672,-2.078922406603906
-2.8917499871321777,-1.9985478011990256
-2.891129590779526,-1.9813277483859653
-2.889056637626477,-1.9289601336820026
-2.8803640344528447,-1.698933623532339
-2.8708219273626074,-1.4371076295765859
-2.8700767272689536,-1.404282080540142
-2.8686542592109854,-1.3557564804540854
-2.8616502282604674,-1.132315292248415
-2.8523394309611385,-0.8291980503154252
-2.8487679329507167,-0.7005182445581228
-2.8463879682227855,-0.639205770067309
-2.826487833002642,0.03004265737826007
-2.8191912312751244,0.25113882763718376
-2.8184871866047105,0.27280723307515425
-2.816676130417216,0.34126063823391617
-2.8147249967490504,0.3864595457502736
-2.8116026825873535,0.4739919437836722
-2.8105940046839932,0.5216815881790442
-2.8093172639731487,0.5453103727220464
-2.807481671821849,0.5780596993321294
-2.798511168244568,0.8159068240773207
-2.7885665486944484,1.0386646520029799
-2.7885454968443666,1.049001476752415
-2.786230384683991,1.0844044378497233
-2.7627627061852325,1.423787483514224
-2.7516530921961406,1.4847300328407824
-2.7341393244797727,1.485847578442953
-2.733167512846987,1.473841014591174
-2.730574086550364,1.477046676362506
-2.7300323298831377,1.4783199518194448
-2.722374845711793,1.4307423400483146
-2.7121980173927773,1.3503053813522654
-2.7109659715345646,1.3431968231192661
-2.708720560351494,1.3153258206148566
-2.7047003622454477,1.2847691002075312
-2.6860886860337807,1.083808033316257
-2.673873183704588,0.9479220257686901
-2.6674381238263614,0.8910583282192988
-2.6647843951641352,0.8617834812133346
-2.6631630563667246,0.8464163951142392
-2.6626782314195716,0.8530398694546322
-2.6615061303078535,0.8196976269534022
-2.659210357334264,0.8161438526592733
-2.6589048080747366,0.8116964578941277
-2.6520473546979115,0.7720705307006411
-2.643803517151183,0.7079761125722662
-2.6401303315008784,0.73210670693405
-2.630259804306453,0.6905964543596017
-2.6289695000337048,0.6839241962432575
-2.628784978633857,0.6773709179604357
-2.62673865350449,0.6802680753932856
-2.6205044986493347,0.6716214598389177
-2.61867976413152,0.685078898403113
-2.6179620812095736,0.6922124750553348
-2.616313243704335,0.6896868606640905
-2.6121678579204657,0.7072205003633648
-2.609732457280125,0.7143931968491427
-2.603820924876424,0.7537037181237655
-2.598206588768964,0.7631254483137981
-2.5948598959105365,0.7944846463138461
-2.5873329579331026,0.8651455801743234
-2.5853525597091753,0.8779978788879602
-2.5805988334706425,0.9069771788071802
-2.5759413481654057,0.9669391203512303
-2.5712912730215147,1.0239813242484335
-2.567566893968301,1.051860178234762
-2.5602872492994475,1.1293131795480238
-2.545049109088014,1.264989435333703
-2.5304238717316903,1.3706398294668656
-2.521375911840053,1.366357247529242
-2.5196806707022557,1.3850651583089078
-2.5161904588334743,1.3793997171166297
-2.507492122734301,1.3660652839928435
-2.5056596614049766,1.3496117006782085
-2.5040166896866314,1.3564209213558804
-2.5010374106435034,1.3365215859809423
-2.4910309746991706,1.22661419484526
-2.4717868172670716,0.8726946466980576
-2.4674689150096825,0.7854823503805254
-2.465157125852616,0.7246060096495933
-2.4612213886393493,0.6225924954026008
-2.4597249004797774,0.5885366134337884
-2.4486887842506286,0.25223280414118615
-2.4224858279138877,-0.7057956482215508
-2.4223716913997606,-0.7381030050574416
-2.415893834725133,-0.9842567145456758
-2.413407967520927,-1.1045473795291794
-2.4121328184029878,-1.164997796923085
-2.410227585522635,-1.2274771665412714
-2.3923802840951014,-1.948719140195404
-2.3800055538582083,-2.397304673390564
-2.3765406152627944,-2.5218436584061323
-2.3732655105085563,-2.6423255754118853
-2.3731564293209058,-2.6435837297681566
-2.35660923482674,-3.1077614739963773
-2.353679446425154,-3.1803507021335293
-2.341930867763172,-3.3866013846502674
-2.335245439872356,-3.469196008091825
-2.3239509115824397,-3.502714345493626
-2.314136623529902,-3.4471787883866285
-2.2990633577284716,-3.21014477369751
-2.2900372258320916,-3.0058713302248674
-2.2842253958931176,-2.810705687480403
-2.275434317687762,-2.513803434876488
-2.2742089783931876,-2.4626657976429596
-2.2702447820987475,-2.2973605569871385
-2.269813178527419,-2.302482231995499
-2.2671397444720585,-2.199136947792103
-2.2631219135666996,-2.0170077267224364
-2.2599207098946863,-1.886816122913325
-2.248941087339806,-1.3343309378635106
-2.243310712518054,-1.0569404952815276
-2.240300646694966,-0.9243410322568056
-2.2374780376290193,-0.7854225735971104
-2.2211080717190397,0.07521837774747714
-2.2185968860219996,0.19481063335465787
-2.214339627574011,0.40607926033974967
-2.1795376656389083,1.8338535663580624
-2.1658523804569443,2.1909450035918283
-2.1627510233335245,2.24533154853394
-2.1577470019472536,2.3193460456935413
-2.156893204934824,2.3240461559686576
-2.1334478838151956,2.383608621578505
-2.131643820471857,2.3607882466218073
-2.1159842387076297,2.118334578998519
-2.1136431313224824,2.078525352413087
-2.112150608275029,2.0153261742087754
-2.1063137412784956,1.8752991407447763
-2.1028744836197886,1.7799421759513465
-2.101199688089344,1.7158899481603835
-2.0950701836805403,1.5080997672247902
-2.0900893525065847,1.3306637402985164
-2.086138538177835,1.166643712815637
-2.0829262706813694,1.0333398422570832
-2.0827173059722117,1.0278852822711464
-2.0722512634480577,0.5619139326974526
-2.061868687447828,0.08368474434420943
-2.0602871533048663,0.03868803339876133
-2.0555454199898646,-0.18766522059864438
-2.052997969484043,-0.2967261633479622
-2.0445590720257756,-0.6808770308810485
-2.029218073696475,-1.3171445318786035
-2.0159399727347207,-1.7778192815956015
-2.007562868719134,-2.017048225671549
-2.004918757446979,-2.0851182925410745
-2.0044381897886216,-2.1075851469589346
-1.9986502759972364,-2.240322349841221
-1.9940451233638623,-2.3202724727529986
-1.9916588861248261,-2.35158461444178
-1.9831868539185713,-2.433073671668005
-1.9735438300845796,-2.4637618467156286
-1.963895696334864,-2.4137353458611215
-1.9602248819121713,-2.375400028866876
-1.9559654698524158,-2.3311439557736846
-1.950987833733105,-2.232856799841268
-1.9470480351210635,-2.1505614996364564
-1.9432444131988478,-2.052271196981321
-1.9420332443519666,-2.019043765538801
-1.9101750390941905,-0.9050369004389461
-1.8847136368143587,0.2546798926224863
-1.8727677295696623,0.8030789535631249
-1.8638499342418093,1.2099935654835472
-1.8596437621904671,1.4010555105523435
-1.8587556483923646,1.4415193464386655
-1.852135474060964,1.7059776222923688
-1.8521337748326958,1.706540597695704
-1.8474184028017329,1.8926017934972676
-1.8451666422187754,1.9659342188684776
-1.8447563886953264,1.9690468260230904
-1.8403206409661954,2.141782411211868
-1.8387260705170565,2.2005176109421742
-1.8259271032147233,2.5822257430475926
-1.81963243725422,2.7503189907358516
-1.811774037978086,2.890722008404471
-1.809020842934451,2.947007683318863
-1.808161245819149,2.955168801725237
-1.8060696136868306,2.984457032592318
-1.7994227343350815,3.074186484891683
-1.7821046192620071,3.147953806035942
-1.7690583405801885,3.103192217922025
-1.7682358105497213,3.107573031036879
-1.767392328494521,3.0917439021210447
-1.761231239212446,3.0401513962801117
-1.7605417671199153,3.0239299282264884
-1.756462220350309,2.9646284370938716
-1.7449779535001906,2.8226350419045882
-1.7181070144916235,2.3658931547241564
-1.7024109646840144,2.080054574748311
-1.699011592577618,2.028374678608376
-1.6954463630062573,1.963969935039708
-1.689955704110221,1.9004845303636257
-1.684797060502359,1.8203320639834706
-1.6838229706902443,1.8246329549271174
-1.6800821189411206,1.7688826135624907
-1.6740312857907336,1.731248395489653
-1.6673607868051803,1.6862963721307727
-1.6621408847648718,1.6798081941580192
-1.6559868424149387,1.6625130958608925
-1.641225401090889,1.7263913885970714
-1.6329803669942022,1.8079798504169555
-1.6303846648663414,1.8230511116670354
-1.6303575097340712,1.8246405544894162
-1.620140706995687,1.9843820914095684
-1.6149905538087934,2.0598231685180775
-1.6143858148990469,2.07882136200878
-1.6140511011123018,2.0664150625761684
-1.6102165865189015,2.1598669202878007
-1.6096875211329016,2.173010080108503
-1.594678119394915,2.4840751385191
-1.5858339418111396,2.679381088269491
-1.5841460666794152,2.7169279511403213
-1.5709104240623102,3.0277351548866345
-1.5662419755527517,3.133917808727213
-1.5505798255660697,3.4748285991696664
-1.54870307580827,3.5115175103933605
-1.5373033587713623,3.7142929192240417
-1.5372000844181204,3.737828793478717
-1.5370690691810258,3.728594215095502
-1.5320314797635257,3.808867921417995
-1.5301734744458582,3.8157008053144135
-1.5246073264039315,3.882702421390624
-1.51195813343554,3.9682110337158933
-1.50409384136946,3.9817098841866825
-1.502808535265945,3.983850979062526
-1.50118946639286,3.967148706312027
-1.4770475205700488,3.7456583722128465
-1.4585873042987716,3.331287469367311
-1.4579425980621863,3.3165612145645844
