n_harmonics,base_freq,magnitudes,instruments
8,3.604063417798419,"[-3.01166516 -0.04660458 -2.34811396 -0.91760152 -0.97122343 -0.10735163
 -0.36400667  1.26619253]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9963196818525333,3.10018751908918
-2.9781172822595505,1.9139619953959062
-2.954231946042965,0.13759016125640633
-2.9407037869296344,-0.761087061411694
-2.9387738559278507,-0.8910569149730597
-2.929853155600257,-1.360921188279068
-2.9188172598344178,-1.8139242312768051
-2.9034534153123683,-2.120838013031273
-2.880845943083861,-1.9749386956071766
-2.8796834316956437,-1.9545011438394901
-2.8750393845163913,-1.8346702702114994
-2.874077886611752,-1.806839520096159
-2.866046740924827,-1.5702118186747371
-2.862236161155954,-1.4479897579939505
-2.8242658787894204,0.06676116808275842
-2.824015808137884,0.06120435083483086
-2.819010226506135,0.2403957161453793
-2.818206545007781,0.27856867458409995
-2.8152337062856656,0.3730742307071504
-2.8125163385162413,0.4535963157410564
-2.7985405308426508,0.7963053303273758
-2.796774596924061,0.8287928259108669
-2.787855463330773,0.9592957261635228
-2.7876280943610006,0.9697670514964823
-2.766089148729937,1.1089392674176872
-2.763928397542524,1.1144732973302864
-2.76306011618082,1.116304301314978
-2.7604780615927718,1.114534318336931
-2.7523957314208953,1.1087308012040575
-2.750078951886668,1.1045520228779095
-2.742595267982613,1.0937182067227664
-2.7382302211909653,1.1003445147684539
-2.73075171166291,1.099227436839448
-2.726077570616643,1.114975649006404
-2.7227514839827895,1.1302039679245148
-2.715113003207966,1.1898250021695633
-2.7083256734364616,1.2752159770765206
-2.706108391582186,1.2796255027864378
-2.7041595867784576,1.3216309430148154
-2.6981189164640975,1.4250520555727955
-2.693294364110889,1.5135511807354558
-2.6885553298631883,1.617994245065059
-2.684966896683712,1.7061768221582487
-2.674171888711676,1.9650973829794325
-2.673755434462517,1.9750749481419057
-2.6721029643241607,2.037665481875073
-2.661630590452244,2.3243072076153712
-2.656735764802214,2.474036692519192
-2.655506405346461,2.514830532865868
-2.641079169926207,2.861573728274746
-2.637155246227599,2.944104352086529
-2.6358377681722436,2.975123502602241
-2.6291047199067785,3.086405026931449
-2.6287669094098756,3.1002189719082724
-2.62826521096784,3.104621459484829
-2.619961738014053,3.178363612890824
-2.606575419810156,3.157105355776257
-2.605166891441775,3.14208264599667
-2.60051210736878,3.083509722490708
-2.5976400597643385,3.0284628567216214
-2.596639136851468,3.007955226580686
-2.59088905368837,2.882476499779518
-2.5888258326206577,2.817794907970202
-2.5865449373288523,2.768110549098281
-2.5817284188888703,2.5902529773568226
-2.5782744602500705,2.4750114691859433
-2.5686518005924928,2.05744223781842
-2.5529541468118975,1.2743437073526795
-2.543459974011357,0.7677339813846565
-2.5430802106134123,0.7493199628637416
-2.5367753039005643,0.40036448005281267
-2.527702013110719,-0.05388057040255053
-2.5182458689513547,-0.48949315039820607
-2.5176162234892603,-0.5132781315143359
-2.496379237259715,-1.1210668260008303
-2.495051302807746,-1.1465678208728352
-2.492275734913365,-1.1863905267330082
-2.47847628480352,-1.1985724709983838
-2.4767932090978286,-1.1905357297520949
-2.465651344264628,-0.9591719803726504
-2.464445917592706,-0.9349974816291051
-2.459747446952278,-0.7929131444976233
-2.4590580192081934,-0.7740114569307491
-2.4576187981580913,-0.719966874187096
-2.446153061275611,-0.22855182577325583
-2.438368309458663,0.1616954888687591
-2.435096557428202,0.32710853766017317
-2.418852998576024,1.2484120774491765
-2.4165723693839465,1.3920851577891435
-2.4125895988159214,1.5924169173866394
-2.4112607376657014,1.6761215516268761
-2.3961916072215397,2.4611334679450243
-2.390441001259364,2.6953813261410704
-2.387620539593719,2.810151127282255
-2.379600502951159,3.062012875253797
-2.378332841286907,3.09699920218395
-2.375575820335923,3.1679627976168048
-2.3731907195012294,3.2045483199089424
-2.360888240375714,3.3324522463531903
-2.3531848932271946,3.3195415784100817
-2.347301794494615,3.23681355606828
-2.3382996363995696,2.999042209578231
-2.3196717834843463,2.271732354031596
-2.3196230158233355,2.257702389518807
-2.3172737034995827,2.1502744084924497
-2.3142460683386865,1.9793401339619243
-2.3089541686918063,1.6875997762887027
-2.3078798130355214,1.6469298310496938
-2.281524610096686,0.08792509710465048
-2.2750111738717105,-0.28736430228040905
-2.272861738367374,-0.39674492898062713
-2.2725282507162152,-0.42923635714860353
-2.270964071608196,-0.5045546461940861
-2.2511411039953817,-1.4262198441825535
-2.248596615729835,-1.5388023212929332
-2.2469057539717436,-1.5875901075971954
-2.246618984198145,-1.5976239104265766
-2.24530705295082,-1.646651910487626
-2.2450747042283634,-1.648458881270273
-2.2429101611711753,-1.7234441658685318
-2.2418161310168854,-1.7572467922439714
-2.2330946329230166,-1.995863736962649
-2.2323020451471107,-2.0174605093923326
-2.2314831693616872,-2.0494709744552293
-2.2228257299189353,-2.1835145936079656
-2.20686177420498,-2.3021561988082975
-2.2055977179646424,-2.305151915000834
-2.2012836229445263,-2.299247348183544
-2.200558288992265,-2.308573386846502
-2.1981652989277993,-2.2929354289458805
-2.1970735741337064,-2.292863002165346
-2.191993301747047,-2.2542686220547976
-2.188284500250833,-2.2342539277777465
-2.1848698324345555,-2.207659523028276
-2.1835665558824666,-2.1913493569067115
-2.182377475599157,-2.1891693100204765
-2.180408674043007,-2.1670995810591624
-2.166702381528329,-2.005459132848648
-2.158820984422152,-1.9204101273228142
-2.153003114757678,-1.828948776036306
-2.149441793655241,-1.8001081840147013
-2.149150810630145,-1.8038768403942844
-2.143517012782529,-1.7521937412389748
-2.1424638372506752,-1.7394160294930414
-2.1419408738795633,-1.7135139708494698
-2.1417767365829032,-1.7501631450580344
-2.1362021944652643,-1.6866613351252329
-2.1353055620917667,-1.6778305852400057
-2.1306098480221203,-1.6614921639366356
-2.130213200524972,-1.6493937240267325
-2.128487782539522,-1.6475767880244314
-2.1205618439991802,-1.6191358802395406
-2.117892169350667,-1.6351802895062248
-2.1161608589489775,-1.6216859444565026
-2.095172993341927,-1.6737608425433057
-2.089118386068882,-1.7223864591639035
-2.086370801649186,-1.7415453702311348
-2.0685069113044623,-1.8884683901773225
-2.0674694693783326,-1.8922356599953352
-2.065828130417289,-1.9151000518795143
-2.0578716211680366,-1.990708082509654
-2.053267225303875,-2.0334262567524846
-2.0532110214115953,-2.020449074515657
-2.0486506189624785,-2.0836599567583414
-2.0396467756591785,-2.1425165527372525
-2.0321194252962833,-2.2033479945826597
-2.02979723621731,-2.221241679471986
-2.026750288951708,-2.2460691269862343
-2.023498839862854,-2.2583439017914695
-2.0193264673419375,-2.285669527488355
-2.0183662906653943,-2.2948406713275644
-2.0176058102313057,-2.3004757445674375
-2.0154681947762665,-2.2936146614867896
-1.9965737458885977,-2.378693230078689
-1.9939608867541627,-2.3818695874708258
-1.9844272833993757,-2.4056414732333735
-1.9805704730215115,-2.4247032010824343
-1.9737758468477016,-2.4327607222926417
-1.9651854604457568,-2.420276165532959
-1.9626944836523184,-2.415590599313044
-1.9607676569300776,-2.430536645932474
-1.936526725507084,-2.352104251740405
-1.935309427052544,-2.3415000647095225
-1.9337339289513247,-2.3036939930159246
-1.925995026586949,-2.256080559497885
-1.9255422120030201,-2.253673259537288
-1.9212374989125893,-2.20645998490974
-1.9155426607599135,-2.142445911351883
-1.9126897744601057,-2.1001032078642283
-1.9027059369075185,-1.9151477037742788
-1.9015309256970057,-1.902514217161609
-1.893913264621108,-1.7497432961463792
-1.8929721800634116,-1.714942647694122
-1.8882258051812537,-1.583896597736066
-1.8772695529918177,-1.2439294786655675
-1.870645537953208,-1.0292837353381683
-1.867210225124524,-0.8772577650052008
-1.8562071324856675,-0.4259749328663608
-1.850361323187169,-0.15117696696196448
-1.843079648462517,0.1955897043813622
-1.8397725436966423,0.33985400624878404
-1.8385680822832005,0.3987332959219423
-1.8363954391503023,0.5154667939412824
-1.8333222605133512,0.6627915361987656
-1.8313442791627066,0.7388993194646533
-1.8286197944554285,0.8927113034779453
-1.826596084082908,1.0040523135763746
-1.8262081827168075,1.0109859354618074
-1.820223736017738,1.3040680815111685
-1.8155201042916034,1.5280548757312054
-1.8076069984643441,1.8827733030593794
-1.8072273354881172,1.8902534179004378
-1.8052941329078143,1.9858338494159435
-1.8040459728894864,2.0351887593937055
-1.8023459063124507,2.102898760250365
-1.7994327800011258,2.2066992320232157
-1.7943799427364102,2.3890451944278994
-1.7929861584114577,2.4315161473405977
-1.791813074064846,2.4925452095680636
-1.782678823158334,2.722251225109522
-1.7608019243259405,2.9824366631334605
-1.7423910219203929,2.748934263138287
-1.7412639913567822,2.7190757587605763
-1.7358864299843728,2.5533820962333014
-1.7337917467952453,2.507467777665126
-1.7247875286626384,2.176244396318906
-1.715739561344238,1.7767020166463097
-1.7136763127146506,1.6740150487398255
-1.699389008949112,0.9707146381678807
-1.6974620255402635,0.8593335974497651
-1.6849402834964096,0.22058345214950204
-1.671988160156921,-0.3802609220279762
-1.670716120610874,-0.4475474277852417
-1.664023932030103,-0.7198476617685606
-1.648809751993381,-1.1637299500664644
-1.6476143781879007,-1.1911577605526595
-1.6457422322472406,-1.2294315052175544
-1.6447592001775229,-1.2586623164197301
-1.6402514338622152,-1.303825577059922
-1.6363062838578724,-1.3481135045339074
-1.6160434706783149,-1.294121339200393
-1.6120858914177791,-1.2403905516300002
-1.6023427346602086,-1.044677006543842
-1.6001189534803009,-1.011439893237081
-1.5961850369613566,-0.897788349500087
-1.595755925470616,-0.9027560508493098
-1.5957063891720515,-0.8979196050433712
-1.5866824682325573,-0.6501386920158129
-1.5843540342603455,-0.5840735326257792
-1.5843074790335518,-0.5716671875436422
-1.5829439227934206,-0.5473099922332417
-1.5786486807024938,-0.4204799099081707
-1.5739803954065645,-0.3070058153812621
-1.5633577894965345,-0.056934708574650814
-1.5614291173402315,-0.012208263304283559
-1.554381965280836,0.10785985009402455
-1.5412625943910698,0.2012085473380479
-1.5408639268144335,0.1998931608523717
-1.536968241185571,0.20013903350385176
-1.5293583825583765,0.13255826518335578
-1.5148751666413882,-0.18793434660450106
-1.5135360343108823,-0.22030886799913468
-1.4907753388319,-1.1764091934356609
-1.4894556322439907,-1.2494999357023575
-1.489193801212328,-1.2608942659417433
-1.4690759333702224,-2.310808660297792
-1.4675011254567774,-2.4020983842996455
-1.4636138253874948,-2.6059142566492475
-1.4635118632730886,-2.606863080495167
-1.4613518118102065,-2.7075597459256286
-1.4479502654894731,-3.2867275281198762
-1.4466021396915452,-3.3450728491731314
-1.4367511611167147,-3.616412567204617
-1.4347946121440265,-3.642570826553612
-1.4259707377154933,-3.743858098943607
-1.4250952007522124,-3.749861136514715
-1.4065906353219833,-3.472117397425006
-1.3966470982890842,-3.074112536487423
-1.3912801053777457,-2.792807761298512
-1.3766610328961826,-1.806675225846425
-1.3597093395166622,-0.3867011801821351
-1.3306115769558966,2.125227501050021
-1.3299819959904475,2.1811921045445612
-1.3203241266004446,2.8747870358459333
-1.318401907697392,3.0077887022376357
-1.3182301526660967,3.006428350732604
-1.3168673847707861,3.093099995491478
-1.3133854550791502,3.2866098829488526
-1.3089765784372798,3.5135039888194908
-1.2868029357009638,4.071087363822369
-1.277597024261341,4.0148412332872905
-1.26669575251422,3.726691345423279
-1.2637006559895148,3.6235817181920758
-1.250600938659461,2.966813195746782
-1.2446388416121408,2.607434091826064
-1.2365734963634636,2.04214158439061
-1.2321101161700205,1.7130349678399457
-1.2234728627818325,1.0851383607043663
-1.217100220926064,0.590375233992967
-1.2117700895537833,0.19987168122385626
-1.2011305533080132,-0.5222847866293159
-1.1820617320808935,-1.555264117883463
-1.17978614793949,-1.643803325915552
-1.1704792004626245,-1.9441044388366124
-1.148713670637123,-2.1407349095322226
-1.1474765250831784,-2.1319002378522005
-1.143462144273242,-2.0702261993501394
-1.128500890295375,-1.7506366503535586
-1.126750680295153,-1.7018213752092506
-1.119406235556755,-1.4386985769879626
-1.1072352354326203,-0.9742499038578546
-1.1062506363050664,-0.9490312833068874
-1.0949201605186438,-0.491058362591603
-1.0947369208100333,-0.4740534932014968
-1.0946474550457437,-0.480026753950752
-1.0892359539915566,-0.25527638852987566
-1.0877125520881763,-0.1992093997677587
-1.0825452115061363,0.001062574946204992
-1.0772847370806982,0.19079722800026533
-1.0727384750962001,0.33071362728060494
-1.0689833651785425,0.47048466038235215
-1.0673320758999925,0.5033156323679036
-1.0607032567278285,0.6654283157195598
-1.0582766361260492,0.7400554005001501
-1.0568416851741786,0.7576997932084499
-1.0453799153891616,0.9576445374314055
-1.0386386310953268,1.0275054177384657
-1.0349421216541812,1.0683763111145803
-0.9933873100931407,1.095191758495332
-0.9905056977789046,1.1032008345775335
-0.9680865497708782,1.2297235835747833
-0.962508610561418,1.299898126854183
-0.959012015182445,1.3535962461878024
-0.952667550216483,1.467192298766501
-0.9431368988369488,1.6590728330618825
-0.9425546253800885,1.6797618815374729
-0.9421559539973581,1.6898302757817691
-0.926760479179471,2.0981105313086603
-0.9265129576625095,2.0967215397685877
-0.9233590470056807,2.1906607965380243
-0.9160714117022533,2.3908894762701416
-0.9074163964655728,2.639516487005901
-0.8903775169705304,3.0106141704105713
-0.8749106648749181,3.1825662261546213
-0.874853690646674,3.1825777836855456
-0.8501802308552566,2.9547878675816293
-0.8461187396575038,2.8589922815699857
-0.8444713494871356,2.798265184996237
-0.8325597310607806,2.3826582724651786
-0.8229008726997478,1.9459825262025254
-0.8210865544982493,1.8729420484702297
-0.8196368013431776,1.7926999802564514
