n_harmonics,base_freq,magnitudes,instruments
8,3.252587457023978,"[ 0.94883115  1.04561197 -0.89452776  0.76083405  0.77298443  0.43978081
  0.56789617  0.47442676]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995799889796226,1.1634856905870465
-2.988070706949871,1.2501555359480945
-2.974262482829416,1.1519390646513514
-2.9730945188218127,1.1181580433728717
-2.969677192158001,1.1406965482847256
-2.969660870045537,1.1279918183192763
-2.9640298149642144,1.0288844584508454
-2.9619172303303154,0.969474393697325
-2.954509348310091,0.8985390133199564
-2.9544842237070705,0.8928991746081854
-2.952112604476774,0.8559465641070646
-2.950448280409187,0.766035696804908
-2.9501284105908976,0.7915764272447589
-2.947012832053367,0.6792813451950064
-2.945800259491321,0.6781865168064803
-2.938792024425984,0.4825453460093456
-2.935956161484323,0.461811729406675
-2.924264432581974,0.07767086061100564
-2.923738322893637,0.037947322480072626
-2.9234402428023802,-0.020503878111282264
-2.922809107747458,0.020236190444436152
-2.9146671462626133,-0.2664519727929228
-2.9055921658573,-0.5077538974340269
-2.9018963369877326,-0.6180338402180902
-2.8992337937363173,-0.6430369349703214
-2.8976637455525767,-0.6880569146224528
-2.891512709934018,-0.9170059336624777
-2.8856934814295077,-1.001721803632249
-2.884767185457803,-1.0002842684712612
-2.8780760552910705,-1.0848069613468454
-2.874842292271897,-1.1514056864333837
-2.87000731326148,-1.173279295752504
-2.868919664328867,-1.1782680192034725
-2.867895898768133,-1.1752671170924527
-2.861714988287927,-1.163277869198222
-2.8603415478089853,-1.1413187763340171
-2.8535753234167114,-1.0544632093873674
-2.8534667508651523,-1.0931467819277172
-2.8529892097656777,-1.0004088567438323
-2.851363878071564,-1.0450296301484017
-2.849060486777499,-1.0317685821108302
-2.847443008668904,-0.9975229586109982
-2.837163956259584,-0.6679313247995518
-2.8332713255953204,-0.5235225037600936
-2.830968798364771,-0.5162493939564534
-2.8175121703593384,0.1429920166808638
-2.802067916029632,1.0447376694112462
-2.790629050487518,1.734876537552037
-2.7885376526053123,1.872542584953866
-2.7861083737863632,2.060460718205511
-2.7831856338260215,2.2147679756363257
-2.7770681976716807,2.590595210305962
-2.773688392017785,2.875956540192287
-2.7587168990269006,3.6744368356265076
-2.757566449571353,3.672458027770423
-2.7415749654271426,4.403040006954966
-2.7349256809007487,4.568864757629654
-2.731841316415622,4.610025190982358
-2.726555040098046,4.670555826372692
