n_harmonics,base_freq,magnitudes,instruments
7,1.8717673848567076,"[-0.48925137 -0.46162231 -0.48597068 -0.11094922  1.31241036  2.06261166
  0.76888623]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9945619645329646,0.5008217886089199
-2.9832673420284657,0.6653039857092499
-2.9831082071854738,0.6746516417076326
-2.977062150189508,0.8200851455440604
-2.9662927224435323,0.9508346981691317
-2.958704418333515,1.079607020820884
-2.950697905454378,1.1814710763362992
-2.9415119644452017,1.314766106196787
-2.929584871499732,1.4224734830878591
-2.928709289637302,1.4834421892381027
-2.922324579752538,1.5016909043110573
-2.9086397368744223,1.6232732386188273
-2.895224956413314,1.627240056947568
-2.885894841664647,1.6306679751767705
-2.878767648862623,1.563252838643979
-2.877219801903138,1.5624467900140573
-2.87283612914168,1.5934649985558462
-2.8727400064285815,1.5629716117794206
-2.869282718461485,1.5290620997192534
-2.8668255015446893,1.566373213603495
-2.8632019516458826,1.515137825665294
-2.846085520508658,1.306238961538505
-2.844524442033078,1.2624855786213405
-2.836644236179386,1.1615727457274927
-2.833495223528508,1.0753609119222187
-2.832030740982484,1.0488133752820183
-2.8319537867152196,1.079084352365875
-2.823154798314736,0.9072974661801478
-2.821345211131713,0.8904958997098593
-2.818438522551334,0.7529268488628075
-2.812953356114564,0.6349626703119708
-2.80847949441109,0.517578547621047
-2.8021086607687713,0.3673844361110979
-2.7702472405944985,-0.6482834837814586
-2.7502916131695523,-1.3924406391011899
-2.74932090834273,-1.4629954883508172
-2.7488237464608067,-1.4617082524304383
-2.7329392120399745,-2.1161035599566445
-2.7130390489918392,-2.9043766125940524
-2.6822790034962933,-4.103216999039269
-2.677594790442954,-4.27625758433538
-2.6768331941412113,-4.296134009426622
-2.671004936835703,-4.489216614763969
-2.669656045286092,-4.529495969213421
-2.6609206239829204,-4.842951370212241
-2.656848455669312,-5.017973911304883
-2.6506580716888815,-5.157950255574503
-2.626823294362877,-5.705486126689186
-2.623732084208889,-5.846293498711833
-2.6138155345258864,-5.988575630169364
-2.6121113296406095,-5.988945248611545
-2.6109873619191264,-5.969367598184403
-2.5986853087185335,-6.1564736785878775
-2.5831386471417446,-6.252009972105165
-2.5794680702270307,-6.241550460438721
-2.575719376775578,-6.235580309711029
-2.5576420475197974,-6.0688607120959235
-2.549295331719403,-5.976503121184824
-2.546510310066018,-5.9223132706453425
-2.5402859791229853,-5.882473265857299
-2.5368109152414244,-5.829135418670954
-2.523335270264706,-5.531024274508568
-2.511160691568329,-5.14262464251657
-2.498225170925239,-4.751007306149008
-2.4957411757215002,-4.620730551744198
-2.4951147003780276,-4.6164206622051855
-2.493053651442458,-4.565287463503031
-2.4906483422014185,-4.4657422135433125
-2.4896994036691775,-4.398745535896395
-2.4533925297702917,-2.8969586466051536
-2.450446139997951,-2.786973452593599
-2.448131705574066,-2.711204730608392
-2.4435054415908963,-2.4982267978474053
-2.437093766983783,-2.155395964206907
-2.4339420189431076,-1.9982215027933363
-2.431661328544319,-1.9120343478542572
-2.425792371680883,-1.6778870541813895
-2.4230762272558,-1.5299208338108614
-2.422890682284481,-1.4591999948416805
-2.419698793020319,-1.375860760482918
-2.419001159398817,-1.3035359848168584
-2.418342502743035,-1.2672108520818628
-2.417237935883727,-1.2115075670548867
-2.4165585031231593,-1.1777144083433513
-2.4106540974488873,-0.9374787726322528
-2.407426014518581,-0.7796220554177102
-2.400151582407257,-0.46267180968547283
-2.360555355837288,1.1796739512240095
-2.358511831799138,1.2454448238970817
-2.349160728739032,1.5427417462178064
-2.3359526854191732,1.9403385261714523
-2.3334434550328638,2.0688418665087895
-2.332216985390536,2.0694573748846956
-2.3218563786734974,2.353520761416358
-2.3181262080890654,2.435298192340808
-2.314258498364612,2.478712886479506
-2.3020515815358946,2.685224365594541
-2.299215347868524,2.802122912063387
-2.297884238448619,2.816653072298255
-2.2900982165781096,2.9133975964832093
-2.2898470144724916,2.9248515040051264
-2.2748212219925446,3.003752451424662
-2.2678237272907538,3.028774707278624
-2.2655477420362438,3.065608451607095
-2.2589608044553406,3.0480148627039645
-2.252572512361078,3.021057906100684
-2.2482730280917567,3.0273887277877303
-2.242699037255344,2.9921480130335736
-2.239400830071948,2.983726985794303
-2.2355903450995545,2.9402091554370755
-2.2350621242446493,2.931517049562769
-2.198816901380808,2.507535031896106
-2.198296775054397,2.4937500918468998
-2.192870943141239,2.3907273481467506
-2.1854018511366524,2.255892993138683
-2.1806632279592115,2.145720810378325
-2.179208940492866,2.12653617095879
-2.177855334684381,2.0938828851326097
-2.171530981498657,1.985168725426426
-2.1676617288285476,1.901777461375744
-2.1598547808933786,1.783611245876139
-2.137272287156155,1.29810735958566
-2.1359641301025336,1.2913755058948415
-2.128573164157348,1.1104136969398601
-2.117578179210052,0.9496669218527717
-2.1160123167494174,0.8976307021206703
-2.108045267736675,0.7431001748412082
-2.106498869356365,0.7434203108162555
-2.0942824620092035,0.4969538265254828
-2.087467811742454,0.4418174695657014
-2.0872240267262465,0.4251682587223452
-2.084628480679296,0.387081458272314
-2.0835138631503174,0.3804053794768707
-2.0801377501258846,0.34940509774693407
-2.0781079964267066,0.37272014446698426
-2.0759305515782573,0.312242609631029
-2.064673004688437,0.18089123888543096
-2.0454355429906617,0.15701861579257778
-2.034558374286166,0.09526434168608952
-2.029072256833575,0.11555413710743169
-2.0142015705231735,0.08280727545747223
-2.012778659368582,0.13012927041153416
-2.0085640278446624,0.17897724867052778
-2.007501667259409,0.19795742507217362
-1.9979487485318117,0.24375213603414442
-1.9957195124190479,0.28667295089196815
-1.9950359732179972,0.2975718588134449
-1.9946642966035075,0.2964606435161584
-1.9920247651181107,0.3610531519486913
-1.9840063878833143,0.42202890713094515
-1.97610473342017,0.48138860894141505
-1.9683305065394296,0.562430279098329
-1.9672694789841565,0.5800629974091663
-1.955390962334304,0.790232793153936
-1.9536387206428294,0.7942135113839373
-1.9500907064752047,0.9013852676310823
-1.945915659035773,0.9848629419042941
-1.9429144432752596,0.9805620302693088
-1.940263361219444,1.0209509040623979
-1.9333733490356049,1.2042899797571802
-1.9325200691695965,1.2087263012052611
-1.931999341858902,1.198012581968125
-1.9298652053898595,1.301677940763954
-1.9181615221366457,1.4774413877268642
-1.9177321944316759,1.4425885988600915
-1.9160212781463564,1.5079324378159749
-1.901774986177068,1.7881647791280353
-1.89454336449012,1.9206558264816624
-1.8812245390480868,2.119330324687204
-1.8462348683678556,2.6572588782793627
-1.8425576777325043,2.671533172858969
-1.8322309966619352,2.8247866803387813
-1.8120336041133855,2.914408410641804
-1.811456923040363,2.906580303469095
-1.8100618060034284,2.9838219034518705
-1.8097399216658483,2.96718391022506
-1.7795512257723545,2.9767349517789716
-1.7708125651365494,2.9450506849068327
-1.7694977649266452,2.9575175377767695
-1.761034086259884,2.8234430344277843
-1.7534015015886908,2.8025909982635135
-1.7515466930465615,2.808126797905418
-1.7475653982273223,2.7440409826017556
-1.7382802466910519,2.65186230015807
-1.7306576852718925,2.5982715557807112
-1.7277062897664872,2.5246027502658026
-1.726459742511449,2.508040857203821
-1.7252714250793062,2.483615429864789
-1.7118316543302503,2.2690304786427165
-1.7021283441506303,2.1277583164694946
-1.6933899766972236,1.975610364449245
-1.6902979689361386,1.93236721155874
-1.6790555897625528,1.7363188036529396
-1.6770164401751197,1.7183754308709565
-1.6727319097262023,1.6114206646085036
-1.671518062173562,1.5578579213188741
-1.6637368354737432,1.4098473722009979
-1.6605030388127477,1.3692157066125603
-1.659837075417711,1.357209911135519
-1.6519575152751038,1.1746981591397567
-1.6404757487473545,0.9589475116904969
-1.6374723289507176,0.9452324531033021
-1.636052885497058,0.9007301859120429
-1.6336815852273745,0.8381423210599604
-1.6218826489207518,0.6550946786230142
-1.6164936281973143,0.5542492311695204
-1.6154864979366872,0.5454264218987266
-1.6108241979601494,0.4752518397010927
-1.6057337911975478,0.3936615461456504
-1.6048466539778787,0.41266410092407724
-1.5910211281522144,0.19143392950160668
-1.5895221458065527,0.13455784134149096
-1.5894259784690095,0.14734811124987524
-1.5854221861101923,0.09400780361624667
-1.571431629821488,-0.03884532801026781
-1.5649768976583398,-0.1646233504640174
-1.563652155945175,-0.1547434620256096
-1.5549700230824144,-0.2442653499692308
-1.5496369155464988,-0.2363108230878039
-1.5477702298347638,-0.278682495844169
-1.5475069171406357,-0.25554317713660785
-1.5437231460450445,-0.2916600983359149
-1.5423985338341293,-0.29900897010951816
-1.5330653368175506,-0.392699998526317
-1.5280953623607882,-0.37962497314731247
-1.5271708109787896,-0.34046620686531304
-1.5160504930203271,-0.4061593521350319
-1.5135772488264267,-0.4382609810740222
-1.510532430442868,-0.41270041635489374
-1.4928039936905964,-0.40649952061672007
-1.4824076335136291,-0.38910089998193625
-1.4813593153167544,-0.4086240111377582
-1.4728059603954422,-0.36860025808928976
-1.4726502739931921,-0.3165928335757631
-1.4603262776810955,-0.321382851262272
-1.4531440935149498,-0.2672474909551903
-1.4511368989121904,-0.2605703927684707
-1.4478877030614943,-0.2373648617011238
-1.4302799106795392,-0.09777022935952023
-1.429245203708301,-0.10161420516620519
-1.426633576817661,-0.0982802025466426
-1.4260382774599631,-0.10799309226218647
-1.4215732833693548,-0.10037055769165444
-1.4211481349068018,-0.05693777298520563
-1.4064375449541127,0.012712656654087958
-1.4008070490957634,0.08723566060661708
-1.3967156424319844,0.11819842628273727
-1.3811765960180167,0.17945252031725126
-1.3772152879468227,0.22105056382245336
-1.37432668244739,0.23904595617270624
-1.3428316360265278,0.41223523037561005
-1.3403736428772526,0.38192369510094043
-1.3271169787332244,0.4262401494132624
-1.325954664941063,0.37852559294886234
-1.3245548212060327,0.4132235462991635
-1.2821206637713634,0.39907859699868714
-1.278716498014483,0.40249368165943517
-1.2596740348465059,0.31717954057100783
-1.2554306294087516,0.31356185240867646
-1.2552076048173841,0.27565154698586275
-1.249468034334038,0.26517284796381924
-1.2439031871116635,0.20853373992541896
-1.2314510956174054,0.12093510297380033
-1.2305486527140992,0.16205180235648747
-1.228174773245879,0.09926004981382879
-1.2228370778612438,0.13022952970748952
-1.2127141870136222,0.004772909962781513
-1.1943222178600488,-0.07982995358828046
-1.189937100953918,-0.052754882003353924
-1.1827726314671403,-0.0943074010570876
-1.179126271282137,-0.13477062590993985
-1.1736930857835406,-0.14345129295048892
-1.1634847871080902,-0.22439942811049346
-1.161713919162398,-0.2525818572610505
-1.1574021793439577,-0.23414744779271054
-1.1539106059666977,-0.27249068553789924
-1.1253407502292996,-0.4030151295896245
-1.1171427852436249,-0.3812119690794067
-1.0902041372489326,-0.4101491152394011
-1.0886375342014016,-0.4008828254650988
-1.0774322647334396,-0.4000850608410352
-1.0740180601875764,-0.3491732183928014
-1.065109793086621,-0.29277092206944727
-1.049129810598213,-0.2381278737630718
-1.0487527623575787,-0.2565771014656911
-1.0438928442771453,-0.19154759866224946
-1.0330550194246664,-0.1795607415097526
-1.0209183640353765,-0.08928500096593207
-1.0172795431121355,-0.06758151522933149
-1.0125562863364355,-0.03778364945304827
-0.9984519233554052,0.05186843530184891
-0.9960076859743792,0.07170660441901616
-0.9922515272090116,0.11917217211974149
-0.9841857699842356,0.16141562653088815
-0.9803774139051784,0.19590953580650128
-0.9753148776278859,0.21908857155849165
-0.9733076395227092,0.2619536378769046
-0.9710254467459016,0.24453024095374365
-0.9685509937342571,0.2855394528435842
-0.9659279304031791,0.33164430394093347
-0.943173412848918,0.484304465563667
-0.941137493049796,0.4624393518464416
-0.9346408636080668,0.5454333435853626
-0.9327577375357796,0.5614171388505954
-0.930684007351422,0.5306540915507101
-0.9253759895979288,0.5500496878965455
-0.9252759862708735,0.6329669612333981
-0.9235965654140168,0.6019819891657651
-0.9232494530377724,0.5972719701867509
-0.9158011070216299,0.6128937162245139
-0.8923788268388275,0.7258244933707808
-0.8922406155959521,0.7075348233716444
-0.8807562939814466,0.7502925130551793
-0.8571901760587499,0.7397341689614599
-0.8534028147306962,0.7247939424883866
-0.8474176284049388,0.7210418955113309
-0.8312921769567665,0.7533009274089564
-0.8296186804674734,0.7160552985139841
-0.8266609777326575,0.7134760595960202
-0.8199092448413818,0.7254689097541026
-0.8163441400269473,0.6917417501035943
-0.8135701469247927,0.6623563751066364
-0.8128565875400828,0.675958141076182
-0.8018113515478005,0.6590865389622348
-0.8001082839881732,0.634609541727037
-0.7862377468046833,0.5761234051973658
-0.7796585884468481,0.5224969539641978
-0.7689782053334833,0.5027316744495317
-0.757581998725084,0.4473444537005277
-0.755670057081959,0.4135717740138261
-0.7525729149682636,0.39239457730608246
-0.7484710614304557,0.4183024088391424
-0.7470387743090012,0.3796958010443202
-0.7463915899620748,0.38264074758559946
-0.7421543989530717,0.3303806419584022
-0.7255337228386369,0.2757706528614654
-0.7194655485898354,0.30636944904663826
-0.7129143556591861,0.24748768513234556
-0.7106489642313898,0.2321361806790896
-0.7052714139007357,0.20981988397445261
-0.7010912116370669,0.209234469147812
-0.6999593582081598,0.1590678721587132
-0.6943420000562721,0.1758469795087837
-0.6938358527271618,0.1709243505050484
-0.6602922298992429,0.16445586308570648
-0.658908485634599,0.20428187816185403
-0.6574574938830011,0.2057043989868296
-0.6528018905751782,0.18958673450015287
-0.6457243955723246,0.2263857533953871
-0.6454283003562145,0.2278720018429575
-0.6445314718814057,0.24537269227387168
-0.6368770758481341,0.2880579184556701
-0.6337215503269085,0.28420377776658057
-0.6290570827709487,0.27163419907584185
-0.6275045711815563,0.32358527953085625
-0.6131967051287424,0.38936631883553907
-0.6104464322086334,0.4020898320737975
-0.6064755788599481,0.4335763251953821
-0.6043155103046338,0.3868982668989634
-0.5975202494919305,0.46508851480160435
-0.5974489030278161,0.46955857851225985
-0.5685416052491705,0.6682004442242164
-0.5582599454676034,0.8132798074099867
-0.5519624118128097,0.8243186544795581
-0.545504044231313,0.9050970721898641
-0.534630753801721,1.0086876120075978
-0.5298987110081432,1.0290800911713323
-0.5297221219715476,1.0264596539485986
-0.5220270612214382,1.09039736020949
-0.5182898317112872,1.1766920023604317
-0.5154871161665837,1.1575697110098133
-0.5122464593600782,1.164281717163549
-0.4837049060100167,1.3283553596133677
-0.46975170973901825,1.439399674783535
-0.4672122695533152,1.4570829862125816
-0.466734947752907,1.4740283582713678
-0.4613788305975288,1.4663405960318412
-0.4583891800250459,1.4718466549799838
-0.4565695516314392,1.4827529009532094
-0.45433040198479446,1.5077335514345225
-0.4498316080252298,1.508336314137458
-0.44469162518156224,1.5198166279665541
-0.43095399333734763,1.5294411657491167
-0.4259395977300593,1.5228673528708647
-0.425710288510996,1.5459613153795697
-0.4241570301827897,1.534581399738037
-0.4215220181547843,1.477554541452433
-0.42045592056651593,1.5087982532861206
-0.41714187620637855,1.5110788185404793
-0.41667940040738394,1.4769807440916833
-0.4122542072746267,1.4613888324614983
-0.41183713490166696,1.5000632513407335
-0.40523042012269483,1.5235563030475885
-0.40290015532410095,1.4923277767223044
-0.3963332490167959,1.4323103919214366
-0.39129736788735325,1.3938959519534209
-0.37689238254239843,1.2923175695830447
-0.3642532243849179,1.1666668246293597
-0.3635440387969817,1.1492823587116832
-0.35982652848931007,1.1052390836823607
-0.3496908267959524,1.0263441657251031
-0.3468888719947296,0.9887388046379652
-0.3341548729401569,0.8610985707439608
-0.32935154988462667,0.7506363967487631
-0.325460138021489,0.7181618864659188
-0.3154330319227223,0.5907208772146654
-0.2995230394343844,0.37824856145234653
-0.29688334668560934,0.3317135886895653
-0.29607492140447356,0.30397371933592626
-0.29578801237156327,0.30005908086358074
-0.2948353585498342,0.2897781933274722
-0.29471418718204223,0.293429279674418
-0.29253177543038866,0.3105558902647147
-0.27905211122240736,0.11435887018863522
-0.2664152127684227,-0.09559306140863343
-0.23235075310380893,-0.5557442452560873
-0.22629001233042567,-0.6418225370368555
-0.22138017813662092,-0.6698698564431086
-0.2211688168399233,-0.686572285462057
-0.21586038592400314,-0.7355087620693337
-0.21472625571786752,-0.7625425653502865
-0.2048482159456464,-0.8473949602893823
-0.18565734077963336,-1.0308427258566506
-0.17930714166124595,-1.0109124332925106
-0.17186844882958807,-1.1148781949410154
-0.15823961435469514,-1.1773066707280417
-0.15804255940642697,-1.1605448094740185
-0.14655332480696392,-1.1970036317348036
-0.14275238165249515,-1.2441454516084753
-0.13136797049872762,-1.2542809838698175
-0.11530278138275651,-1.2342762302421273
-0.1133023603024923,-1.243446777150196
-0.10121537477117704,-1.169695785868335
-0.09639865179340212,-1.184170379123465
-0.08862323016346618,-1.1541240850695202
-0.085752042978962,-1.1697731311959643
-0.08428715982965951,-1.1832212021574529
-0.08104074113906634,-1.1376586727805893
-0.06542322582782178,-1.0865771962124173
-0.058142652653324856,-1.062963609905544
-0.04658605686370354,-1.0249759518683554
-0.045683474715712435,-1.0422176370747793
-0.037473214621819295,-1.0288859487147506
-0.034885871436111326,-0.9724482408335857
-0.02594655811404767,-0.9268082995966405
-0.025846801822239307,-0.9530686469178818
-0.023276503294553663,-0.9562486272681903
-0.023109456559334163,-0.9704788027865355
-0.011368392685357165,-0.912768610124541
-0.005542817236105613,-0.8360480765768432
-0.0053845053639518525,-0.9066036687425455
0.008531938657158733,-0.8208012976310616
0.02686456975301077,-0.82908635917497
0.028001252131058862,-0.8266924042190615
0.028295966727697852,-0.8094702846936094
0.04206298851663526,-0.7735160630564751
0.043003428548757494,-0.7920051814211965
0.060392522687484185,-0.808533258456674
0.06944254821392715,-0.8246906990222651
0.06949980556272362,-0.8433344265841204
0.07363379062303466,-0.8490168798586317
0.07696000199806541,-0.8889300233175904
0.08899713249570818,-0.9031287626452651
0.10664833483981884,-0.9836466999318796
0.11637655580714679,-1.0113031750796462
0.12148545911826725,-0.9798045193581566
0.13828685659887796,-1.0646242802399069
