n_harmonics,base_freq,magnitudes,instruments
10,4.48058285594645,"[-0.25738247  0.98470304 -1.3858459   0.23414894  0.586007    0.9544475
  0.61047029 -0.72513556  0.15690678  0.71616763]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9941402383881606,2.605680353302601
-2.992537326383303,2.5201038900221397
-2.9923596395372485,2.4744310696969745
-2.980339015989986,1.6844248459564497
-2.975170517296054,1.3087998341224734
-2.9720859175785037,1.0655751640063367
-2.9653165221123294,0.5648518272604891
-2.9636586809486616,0.45632521619890964
-2.9584664326103987,0.15403366061573198
-2.9479366364577224,-0.3579968253193393
-2.938805391832298,-0.5422594075262054
-2.9329001564238926,-0.5922714109800186
-2.9264086614075895,-0.5096110961247546
-2.9101717019210875,-0.04283229772340001
-2.9094327864068097,-0.02959074549564108
-2.9075420797375644,0.07536814010217771
-2.8963465197270075,0.5608265187870289
-2.896233346785403,0.5692692217963607
-2.891484144263602,0.7634569856357285
-2.8749738627592256,1.2693483335019444
-2.8618555497395297,1.428721123212955
-2.8405040590967134,1.4154016582665299
-2.8391856133943443,1.4311094694394317
-2.8249703190823743,1.4237296979029201
-2.8238031952015366,1.407537407722197
-2.81740948871153,1.4742807130152085
-2.812824639498565,1.4559116028643793
-2.8070209601397904,1.5383338405112952
-2.8069892329908193,1.539637546056381
-2.8049319740972782,1.5492308644695643
-2.8037953795788026,1.6269490704904273
-2.7973967952240324,1.6858127785221573
-2.783894863424627,1.815624666069581
-2.7701887787639787,1.7108486259272884
-2.76639086504083,1.618365990380365
-2.758796972273365,1.2363620762346632
-2.7565583418648,1.0795132654397483
-2.750672903803836,0.6498878472720018
-2.747241836215942,0.3540818234394675
-2.7426248892571103,-0.154544050059843
-2.741151585574212,-0.29314267332879246
-2.7321792335180204,-1.420342151963007
-2.7292082303432856,-1.8831392994801375
-2.720447744798339,-3.202241646721595
-2.717277808387996,-3.676428541126971
-2.716408671909531,-3.8246187307891995
-2.714743687572579,-4.051997544483979
-2.7106636795842407,-4.67117684829328
-2.7086673843083435,-4.999778909826035
-2.707203454823241,-5.196685181433878
-2.697542134713128,-6.522384587644272
-2.6927288776296265,-7.052808459306735
-2.6905846956785817,-7.291065412009553
-2.6896282005710312,-7.368974160786905
-2.6856802278906695,-7.696600979442659
-2.6840780350741156,-7.812424294146732
-2.6673407715647923,-8.136330882632569
-2.6427084269278063,-6.017908848036996
-2.632508660744307,-4.487648180216885
-2.628223329603678,-3.7924089679604798
-2.6280192955251236,-3.7537158436659523
-2.607678785824535,-0.5944501323628775
-2.602151586949721,0.0900452083221967
-2.595010175485563,0.8668432148512322
-2.588698131333463,1.3339316511527073
-2.5874375356871213,1.4198346851351156
-2.584750278494185,1.5522565459935016
-2.580251139268971,1.7063418267511754
-2.5637853226104577,1.6130261306710767
-2.561081838395162,1.5175159800875602
-2.55878517011321,1.3968780074935656
-2.542642201710213,0.4437862350360927
-2.5404344176830005,0.30548145856383063
-2.5386238722740884,0.17369594633555363
-2.5359681851841986,-0.00037975059979244996
-2.524442180286443,-0.6789810036295263
-2.521338132261948,-0.7883798533120693
-2.511510693483255,-1.1427131706470934
-2.5111084024991976,-1.1639382478024722
-2.5075601924602777,-1.238026734847507
-2.4987275375576736,-1.2733929801695392
-2.4854310745902346,-0.9888906620362305
-2.4813852759758994,-0.8731497327317147
-2.4804782426000522,-0.8635862401486687
-2.4770575354039814,-0.6872129071624419
-2.472814608827216,-0.5440773919301494
-2.4703606462448504,-0.4293801308869857
-2.4625478780703776,-0.13524110775585943
-2.4588850347834734,0.02149404307361042
-2.4482228507924297,0.3295556238789523
-2.434036418700998,0.6161821165856869
-2.4280201274483098,0.6444944934919373
-2.42634055609535,0.6370884665233703
-2.424784975793658,0.6405743225049194
-2.421303959422527,0.5859344713565005
-2.4178708507544853,0.5730639118328945
-2.4030708480019896,0.24847354398989102
-2.4024256443668173,0.28404754956044354
-2.4004196959854194,0.20257618875285827
-2.395288235202908,0.026676553366985614
-2.3805330406643703,-0.312051378464578
-2.379801345581094,-0.2789448514737675
-2.3763032357648797,-0.3675212268820877
-2.370976208760832,-0.49529780590640066
-2.3662942012389165,-0.529971891559215
-2.3649514634681297,-0.5581390109310326
-2.3640397592182474,-0.5573281109859549
-2.3586157162317827,-0.5576552488830453
-2.3524411509595335,-0.5964258598040354
-2.351464689343717,-0.6037322934808333
-2.3370500967014127,-0.4499167549442
-2.32993479565324,-0.29683093400695043
-2.329598223005762,-0.2757598772226217
-2.3284325389426876,-0.252433683673367
-2.3272463899778613,-0.2484684403450026
-2.3218876590874515,-0.07640450301850786
-2.3126659241487424,0.15963063178859382
-2.3113315727869876,0.25370348295202844
-2.3099543422158924,0.3035841408436083
-2.3035392814269597,0.5143062295144689
-2.2900350569185974,1.0389296000280668
-2.287689119045992,1.1246686568560318
-2.2843354697710474,1.2549436960334488
-2.277829054907399,1.5438365174572382
-2.2737618205382004,1.6375897258312218
-2.272984584685738,1.700586775577695
-2.2704973015440797,1.780068573092007
-2.25657936780052,2.1968390350513367
-2.2545653905065577,2.2659160599037285
-2.25333208575338,2.2849028303195063
-2.245892007888791,2.4184812410641103
-2.2407659102969273,2.4973515765108707
-2.2403061453084074,2.5020609842310515
-2.238132467984462,2.520336072868289
-2.231815703039702,2.461607785082189
-2.230711180223741,2.4737208126693386
-2.2091664404986813,1.901640344104612
-2.204838527327663,1.651218363353705
-2.2036538621704045,1.5616086057277585
-2.1982868493645804,1.2758960462415683
-2.1959652966485255,1.0999462464279457
-2.171167784630236,-0.6590471882513226
-2.1586179916771577,-1.4152184810463615
-2.1581867704200772,-1.458578833458791
-2.1516784588881146,-1.7476589847285102
-2.15134464527335,-1.7662719806131404
-2.1362125457242866,-2.015944318730736
-2.1359656244415186,-2.002432036904441
-2.1311716275085466,-1.9683170167321027
-2.1262843671568956,-1.8727486136718041
-2.122112718504908,-1.7106091568204482
-2.116934417726374,-1.5055340619203377
-2.1168237965332954,-1.5162042082530598
-2.1118520288781912,-1.2570020453448718
-2.111620774955419,-1.1924309761499103
-2.095899406653459,-0.24730628907542687
-2.075540422265524,0.8496540127598948
-2.0697415265766335,1.0445150869916342
-2.064775469975636,1.1350401313874676
-2.063011801852512,1.1521670339381522
-2.058850374654896,1.1211900384591331
-2.0439198229815196,0.7941545530409216
-2.0416964769420733,0.6572877586426183
-2.0321189363171084,0.1857675356156885
-2.030577154115977,0.09509050240221566
-2.0197504448040773,-0.5885596879162752
-2.0184157192401657,-0.6808985514633656
-2.0081539420692645,-1.1732186837552343
-1.988724765737086,-1.5198269686931016
-1.9881991579571061,-1.5208175194356521
-1.9850404224261582,-1.467285976191291
-1.9761050538615388,-1.1702263019890504
-1.9610484810644482,-0.12615679035253596
-1.952893021819985,0.5713961951198517
-1.9352018292641335,2.035514898565993
-1.9324402915427532,2.2089047161330058
-1.9302355472429564,2.373192399059692
-1.914508939403898,2.891931260086403
-1.9111194916180443,2.9337596369874097
-1.8953097109729402,2.479798982919892
-1.8951180078839645,2.432639954324899
-1.8863177044220545,1.9007488972150062
-1.8848353036385241,1.800169106283897
-1.8844290189093165,1.7416397011048976
-1.865196305918076,0.34281998591589735
-1.8593945114563861,-0.0048892024095957215
-1.851129209818079,-0.3488795997178845
-1.8469926274504516,-0.49216249551680247
-1.8372853819359563,-0.5289622414823584
-1.8337781731611322,-0.43378977882608455
-1.8237071287609012,-0.020226577229182606
