n_harmonics,base_freq,magnitudes,instruments
7,4.863594494465272,"[ 0.08132876 -2.54336035 -1.06420857  0.11508099  0.38720132 -0.3351776
  0.95874723]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995578462993331,-0.21570392164423535
-2.9885954200401788,-0.037193429384723545
-2.979545300254028,0.16655774502211135
-2.9651513031128935,0.2477466767649576
-2.9603505762913707,0.21415954958158706
-2.9545588989480454,0.17223222638114644
-2.9420896890218513,-0.13385250587603367
-2.9379951284163384,-0.25218049332523235
-2.9350118183957514,-0.3357181043478377
-2.931605181325251,-0.45217710863064137
-2.9315862804288324,-0.41603703737039366
-2.927957178683754,-0.6303409978960065
-2.9226443434903535,-0.7966841942461734
-2.921263159217748,-0.8844568405422346
-2.9166441227963205,-0.9692887257626763
-2.9121541056284137,-1.2409091769934972
-2.907350983031696,-1.4046752892572034
-2.9054693443651134,-1.4009098370594966
-2.9034358781690464,-1.5055359922690517
-2.9006500126663326,-1.592398986337723
-2.8974121604952545,-1.622877475584505
-2.8917645196465074,-1.7935081986235317
-2.8875997401413005,-1.7778806586200462
-2.887079312604671,-1.8131572863426486
-2.885225036617894,-1.8718244865104288
-2.8773789951742854,-1.8242253801045551
-2.8710719306813957,-1.714705793915544
-2.870342273976606,-1.732510259215826
-2.869403415047814,-1.7090808643452853
-2.863960608989756,-1.6249468656937547
-2.8579899016241974,-1.3138713466545489
-2.857481159612906,-1.324313396029845
-2.8506355271973045,-1.0107509300951802
-2.8287042363172867,0.4443766690110027
-2.8200606251610827,1.1152025802582404
-2.81776235682723,1.332462658272734
-2.8175717461354672,1.3190204169233588
-2.8175533552307437,1.3199896260410409
-2.8091339475400914,1.8800352114571641
-2.7915445912950325,2.849686697230122
-2.7824905518000995,3.1758909400807047
-2.77123557150597,3.226467683443123
-2.7663122986036255,3.1377914838255236
-2.753652676944717,2.6540264316487363
-2.7494166116677463,2.472832053075833
-2.749270952240604,2.4719819021039324
-2.744207265000704,2.1239734124659715
-2.7309903279616066,1.0536070826013666
-2.730442040109165,0.9462736551938876
-2.7274429134238023,0.7250003404779927
-2.7101306879722893,-1.103306641308119
-2.704534001726116,-1.6795235484795743
-2.6993120552486447,-2.13765836832463
-2.6774471588069164,-3.827754687315617
-2.6769820268623934,-3.82450090226308
-2.667296358696721,-4.320072492728409
-2.6672278702597807,-4.286372228962659
-2.6476829598832214,-4.471048409335606
-2.637238757768836,-4.268343453701143
-2.636215325206994,-4.210350806915769
-2.6322511985413213,-4.074700526065284
-2.631642277879543,-4.055380907283592
-2.6302162703408998,-4.093674338231995
-2.626263960937651,-3.8569442322535306
-2.6220524643388456,-3.655899455916834
-2.620583153268524,-3.563679114021731
-2.6120240297739534,-3.1549346351697185
-2.6074162782560286,-2.8453372185256707
-2.603103143937648,-2.5445598434912116
-2.6008743701447052,-2.470601770672528
-2.600215177163618,-2.381727532846437
-2.599682820058404,-2.3659527608779003
-2.5916916608435248,-2.0131648751156175
-2.5882923729212353,-1.805885443177418
-2.5864407444035633,-1.7079320306255366
-2.573315294934781,-1.2293226812011324
-2.56285458034755,-0.8684172644834847
-2.5606846676072084,-0.8494983452702837
-2.5590082212261525,-0.8404891130888017
-2.556464289774471,-0.8029230746135266
-2.55597219956668,-0.841036598213259
-2.5556566115282915,-0.7458457507084542
-2.543207126563664,-0.7806445103086067
-2.519276752375526,-1.1388591312360565
-2.513973018401353,-1.2219616276780831
-2.5131561907874325,-1.1205410214554936
-2.5056173517315994,-1.2641338337763512
-2.5000179865651955,-1.384884661158738
-2.490516853834282,-1.4154928291229982
-2.4860117363404672,-1.476123940508928
-2.482154211798803,-1.4918630670528321
-2.4813196892953124,-1.3982828386163195
-2.4811211769230326,-1.4519103087095018
-2.47313006395645,-1.3591921693887734
-2.4542039408496645,-0.8069452744850794
-2.45373041674702,-0.8048799671824389
-2.4334973957584802,0.09664560676401665
-2.425824628254635,0.5599801031370129
-2.4242906999089806,0.6139223564592667
-2.4190703671127762,0.8889615089046281
-2.4169264116484586,0.9776808517983037
-2.4039869845985624,1.6748758297597774
-2.397309400996259,1.948942839885342
-2.3902653507815854,2.249024945412732
-2.3749270042452935,2.732431396638026
-2.371103937955618,2.883386209647222
-2.3644409624068166,2.97544324100682
-2.3594298123895427,2.9887048010739474
-2.331610524543567,2.894821391738179
-2.330275201273185,2.869191958478864
-2.329097678022515,2.9368562186346825
-2.3286209243009353,2.8623104074294727
-2.3214369767948115,2.697753028054126
-2.316430360748729,2.6778508301521384
-2.3142650598053534,2.560679616465406
-2.308686777166466,2.477755710182081
-2.289328305280808,1.9896414115474237
-2.286787305047543,1.8743420536344215
-2.2733015502364893,1.490374603901725
-2.2685309264992384,1.451367153955461
-2.2660518788165014,1.3304145828372782
-2.2622111094972914,1.2642709235524119
-2.2607077314098634,1.1731159294574822
-2.257570357483746,1.0938264626958871
-2.254622116506916,0.9993949590773081
-2.2426335666773505,0.7323739364043121
-2.239375229461866,0.6216324683452582
-2.234655750480066,0.49713414003209233
-2.2129654244128574,-0.12066758279571203
-2.2012673185536262,-0.3908193133551079
-2.196956803381749,-0.4592571630898743
-2.194855993520717,-0.46640054480235416
-2.1947354878358345,-0.4682905032060459
-2.192531947536806,-0.47425835061374544
